"","tpmapped"
"1",0.00406021614711654
"2",0.0059873625843975
"3",0.00550719089933821
"4",0.00848342519540233
"5",0.00538587224680305
"6",0.00628010108794895
"7",0.00492137541011933
"8",0.00418788972540139
"9",0.00786571483115667
"10",0.00587914231851119
"11",0.0095163017695298
"12",0.00696858558439581
"13",0.00503409876445058
"14",0.00697009438029705
"15",0.00568533439127934
"16",0.00851138119795974
"17",0.00473294230459238
"18",0.00573610014043126
"19",0.00514069269715356
"20",0.00884759111231653
"21",0.00557954807044017
"22",0.00585618246582261
"23",0.00582805589594012
"24",0.00671824666172128
"25",0.00779823560191997
"26",0.00673127156117785
"27",0.00712180995029058
"28",0.00544527916398256
"29",0.00933900488764786
"30",0.0049267878359313
"31",0.00619135569065331
"32",0.00533568548714685
"33",0.0082461647500152
"34",0.00688680231312377
"35",0.004069466609541
"36",0.00712221997406175
"37",0.00660327474923803
"38",0.00484323481789886
"39",0.00483514434917828
"40",0.00776154633822447
"41",0.0080322979465112
"42",0.0038705159795338
"43",0.00550791013387204
"44",0.0068393992628826
"45",0.00616577680306478
"46",0.0100345216228335
"47",0.0061112403455507
"48",0.00527468464289099
"49",0.00847825698746572
"50",0.00683700232013218
"51",0.00535138224050152
"52",0.00621241953285831
"53",0.00530617110054095
"54",0.0099409596026778
"55",0.00563114179350588
"56",0.0128747672097472
"57",0.00557233200093887
"58",0.00494364932063087
"59",0.00845853349255928
"60",0.00734942532789332
"61",0.0048552347478323
"62",0.004812346648368
"63",0.00572612129469165
"64",0.0101245005946877
"65",0.00770326793887351
"66",0.00506896333803367
"67",0.00742564789416145
"68",0.00577195844162198
"69",0.00467363664335965
"70",0.00706623364706916
"71",0.00711094385178795
"72",0.00644851711134452
"73",0.00589849948791526
"74",0.00597055112697955
"75",0.0074282775143325
"76",0.00833918530765024
"77",0.00979115433987488
"78",0.0108906944428965
"79",0.00793710109121933
"80",0.00500455733755357
"81",0.00492111048098017
"82",0.00736309572347534
"83",0.00632397268750625
"84",0.00623349796897769
"85",0.00760024712096794
"86",0.0129461189573167
"87",0.00504272159344895
"88",0.00702349556316087
"89",0.00447259885576856
"90",0.00505442878342311
"91",0.0067622399623447
"92",0.00893636270003913
"93",0.0084407110872166
"94",0.00599036968511718
"95",0.00590042915367618
"96",0.0059148288778356
"97",0.00581657043927218
"98",0.00621822248368921
"99",0.00761694215125624
"100",0.00699173832318767
"101",0.00727041122161093
"102",0.00472519527713428
"103",0.00693339781475815
"104",0.00692888310898841
"105",0.00589404362660661
"106",0.00585053105290944
"107",0.00667360912301139
"108",0.00529911371531463
"109",0.00838674531670766
"110",0.00639770358336678
"111",0.00500911216456072
"112",0.00968444636095176
"113",0.0085212588075944
