"","tpmapped"
"1",0.0243909907491778
"2",0.0200445366684149
"3",0.0115128427492623
"4",0.0109001629541096
"5",0.0200132702342572
"6",0.0143705815445133
"7",0.0158969293187546
"8",0.0108803610809113
"9",0.0278728062160473
"10",0.0167833141470946
"11",0.0103861654058336
"12",0.0113716543991521
"13",0.0159471956986754
"14",0.0100708446070468
"15",0.0176400653842552
"16",0.0170892460035952
"17",0.0247029057456841
"18",0.00527707591935898
"19",0.0109395121978502
"20",0.0123888995337681
"21",0.00735552371809307
"22",0.0237589910389817
"23",0.0093228707703046
"24",0.00794162382194738
"25",0.0114673229014584
"26",0.0115061966987037
"27",0.0112257785130946
"28",0.00699975862915566
"29",0.0103098632331258
"30",0.0224278256377118
"31",0.0102348385206965
"32",0.0159621366004334
"33",0.0190011482310644
"34",0.0211343519591767
"35",0.00876872267478094
"36",0.0124500855951513
"37",0.0091675874245923
"38",0.0139095123639189
"39",0.0177396641823425
"40",0.0131375208203851
"41",0.0322779948912926
"42",0.0103644398874440
"43",0.021740763776379
"44",0.0110161714891535
"45",0.0227822113971868
"46",0.0127004285859049
"47",0.0144749179772654
"48",0.00690224913681233
"49",0.0153762162074237
"50",0.0119456968779604
"51",0.0157763461769872
"52",0.0111228529479017
"53",0.0305448481535880
"54",0.012682561582518
"55",0.0101977246224055
"56",0.00846925679317818
"57",0.00880907258583323
"58",0.0154059153533174
"59",0.0218622624467023
"60",0.00914882025572038
"61",0.0127406911994977
"62",0.0099313807579107
"63",0.0103755322222956
"64",0.0316625280639856
"65",0.0205361040887602
"66",0.0108650892420890
"67",0.0118935236277552
"68",0.0126034460987264
"69",0.0171304325712645
"70",0.0104798391863638
"71",0.0188014325761335
"72",0.0218889144013620
"73",0.0153536449636313
"74",0.0115759184793344
"75",0.0129932359702964
"76",0.0102881557689277
"77",0.0300606920650316
"78",0.0178842356434381
"79",0.0246351429850649
"80",0.0113413401813738
"81",0.0180695860500777
"82",0.0407137564689774
"83",0.0230242530847089
"84",0.0194547857678454
"85",0.0150440802098212
"86",0.0208286074276766
"87",0.0318137588996502
"88",0.0301467464902195
"89",0.0167741002834097
"90",0.0209938672374021
"91",0.0133903457183178
"92",0.0181995218980643
"93",0.00690900097780634
"94",0.0132718196153916
"95",0.00922626294402983
"96",0.0279388845759369
"97",0.0156267276645950
"98",0.0139893044245237
"99",0.0265246065793848
"100",0.0211180891568395
"101",0.0186135301310811
"102",0.016958563436479
"103",0.0223773450547927
"104",0.0116068924923897
"105",0.00824323288252921
"106",0.0254431132200979
"107",0.0211898330120992
"108",0.0352439754429624
"109",0.0249581587970520
"110",0.0112756638504321
"111",0.00955020505188351
"112",0.0139568112911985
"113",0.015254632327792
"114",0.00667921965160128
"115",0.015200396134848
"116",0.0274221868986968
"117",0.0108833949437587
"118",0.0231688754885682
"119",0.00907818439384777
"120",0.0252761701745549
"121",0.00728674514233455
"122",0.0220313875272805
"123",0.0201968854387577
"124",0.0382704153513839
"125",0.00948093425625146
"126",0.0100965088258623
"127",0.00844856616594621
"128",0.0073905646326034
"129",0.0218017322616642
"130",0.00985694588378149
"131",0.0136495044200585
"132",0.0165111713241679
"133",0.0396364095113641
"134",0.0382812833487664
"135",0.00933772871253643
"136",0.0158851906976238
"137",0.0218793785844030
"138",0.00690408174203272
"139",0.00715009201922956
"140",0.0209649251573725
"141",0.00733604938248673
"142",0.0114798701358337
"143",0.0162633594809629
"144",0.00767226423374937
"145",0.0231420723781721
"146",0.0191454743326372
"147",0.0178277022108707
"148",0.0133774619210960
"149",0.0182150942388300
"150",0.0126181664127265
"151",0.0214951826053555
"152",0.0118686933651601
"153",0.0155970179188064
"154",0.0151360157476951
"155",0.0178776135515522
"156",0.0117212596904309
"157",0.0230842524928283
"158",0.0127219006925984
"159",0.0116665009463213
"160",0.0175773231902265
"161",0.0185442742328933
"162",0.0200132027937841
"163",0.0193812252597620
"164",0.0146107938104854
"165",0.00834396316136337
"166",0.0304950614607743
"167",0.0221705089323511
"168",0.00903421937440841
"169",0.0090534929327654
"170",0.0198207223537217
"171",0.00879992233645609
"172",0.0114120333758926
"173",0.0185234504030485
"174",0.0176904245324429
"175",0.0230241331024568
"176",0.0130082226730912
"177",0.0217625988920926
"178",0.00826169155163098
"179",0.0107429807971946
"180",0.0192147978278874
"181",0.0187126086112305
"182",0.0286695638187612
"183",0.0125408821818232
"184",0.00921909184549398
"185",0.0129773284057211
"186",0.0088637734938663
"187",0.0182746879738996
"188",0.0168806524757652
"189",0.0193501939201848
"190",0.0103299243523364
"191",0.0189005112721207
"192",0.0172753320344533
"193",0.0276119188671281
"194",0.0150921947044868
"195",0.0110619123694276
"196",0.0209465308297159
"197",0.0300594577622758
"198",0.0301980114697081
"199",0.00983207232070354
"200",0.0109135333376878
"201",0.0271252501979614
"202",0.0110913276724908
"203",0.0394687795294168
"204",0.0195762597441716
"205",0.0100376754627358
"206",0.0132296584866666
"207",0.0206500920323241
"208",0.0101702533886433
"209",0.0216697752133156
"210",0.0146511210326499
"211",0.0106026255776321
"212",0.0133665373297958
"213",0.0112606347314205
"214",0.0158611816437147
"215",0.0210789631395936
"216",0.0116035227797925
"217",0.0217527758547263
"218",0.00985105731193612
"219",0.0199232928666057
"220",0.0378266154788462
"221",0.0123037611208229
"222",0.0245428563945238
"223",0.0102683837383135
"224",0.00792413578520982
"225",0.00872966115557523
"226",0.010129169220753
"227",0.0152649342537504
"228",0.0281770148818093
"229",0.0193820896066042
"230",0.0124409522049047
"231",0.0174713644807255
"232",0.0103019719161607
"233",0.0125981016793511
"234",0.0229614446634673
"235",0.00996702779546822
"236",0.00716673260056536
"237",0.0188407966100757
"238",0.0110236298261426
"239",0.0168131839440294
"240",0.0159046343253245
"241",0.0111743858551784
"242",0.0138701497355989
"243",0.00885568301440559
"244",0.0127369456513578
"245",0.0128648740699497
"246",0.0243284565434091
"247",0.0247239492119409
"248",0.0141762402685434
"249",0.0129808824148816
"250",0.0151973485337661
"251",0.0178498038271233
"252",0.0333817284987422
"253",0.0315102906081299
"254",0.0105492855401030
"255",0.00568051180126711
"256",0.00842110901284653
"257",0.0140718312191495
"258",0.00614138618501955
"259",0.0232996950039273
"260",0.0283729680772775
"261",0.0099240833319206
"262",0.016026271105481
"263",0.0164687801640891
"264",0.0262377827510566
"265",0.0135319946947675
"266",0.0134800771918984
"267",0.0219122196714621
"268",0.0171511949590805
"269",0.00723314231160785
"270",0.0096400729876006
"271",0.0212340525472711
"272",0.0262988143257679
"273",0.00811231245256794
"274",0.0305774536789047
"275",0.0301698565587208
"276",0.0123891915312328
"277",0.00829483768838149
"278",0.0112792864957367
"279",0.00975882072519176
"280",0.00991107881510927
"281",0.0138991188228730
"282",0.0287680626198671
"283",0.0157168682786276
"284",0.00917645140389227
"285",0.0218965914087680
"286",0.0172207938051878
"287",0.0173928914418652
"288",0.0103808792213769
"289",0.0204686175591801
"290",0.0135356726303247
"291",0.0213210391513608
"292",0.0167726896390007
"293",0.0133861372836746
"294",0.0118618762348546
"295",0.0182193054844201
"296",0.0226198492916688
"297",0.00936195618206233
"298",0.0256585804542579
"299",0.00898252190110619
"300",0.0204256371488649
"301",0.0144397657090144
"302",0.0225460252263877
"303",0.0162822161279815
"304",0.0222031655488569
"305",0.0162929316800601
"306",0.0146378267796351
"307",0.0073215566734386
"308",0.0241465046742736
"309",0.0176905614535872
"310",0.0150037119730984
"311",0.0147677018328439
"312",0.0119318903534081
"313",0.0175465527871755
"314",0.00593903108145444
"315",0.0246842937904398
"316",0.00993060352986345
"317",0.0171268227018408
"318",0.0304549836204220
"319",0.0199436449788751
"320",0.0150905960186092
"321",0.00897027955937863
"322",0.0152701943555545
"323",0.0144431952219836
"324",0.0161685497314363
"325",0.00786118652697339
"326",0.0145750470083378
"327",0.00870589810702102
"328",0.0261170978358207
"329",0.00882569185725786
"330",0.0180103623415871
"331",0.0229265193186979
"332",0.0152909418373842
"333",0.0162488322522555
"334",0.0111333193332247
"335",0.0133271121345493
"336",0.0293908915433512
"337",0.00790678967025517
"338",0.0139146629176041
"339",0.0140676956575876
"340",0.0298224865299895
"341",0.0142342508277625
"342",0.0157053114411839
"343",0.0101952836253978
"344",0.00897635681143133
"345",0.0112204279889863
"346",0.0147266585761044
"347",0.00537767983427164
"348",0.0152977812598341
"349",0.0147357119311292
"350",0.0191055656318318
"351",0.0175460304511515
"352",0.00716688767339412
"353",0.0245315276187227
"354",0.0123477968344366
"355",0.0161266771037805
"356",0.0137203307508657
"357",0.0174150528016945
"358",0.0118059852513972
"359",0.00730873119661552
"360",0.0169220390601257
"361",0.00924452135443488
"362",0.0168327259851564
"363",0.0146702823649748
"364",0.0120647724862055
"365",0.046683445788127
"366",0.0164214442455799
"367",0.00689676018238418
"368",0.0113558187965403
