"","tp"
"1",0.336062519821076
"2",0.318601278577067
"3",0.327972936939190
"4",0.32871948300579
"5",0.351080097813977
"6",0.339624673431743
"7",0.308931836253128
"8",0.286964097865208
"9",0.298014409074896
"10",0.30326482431962
"11",0.33134166213613
"12",0.334312463599278
"13",0.309979928630018
"14",0.309688152355756
"15",0.285968893576945
"16",0.30314149041479
"17",0.292881662811763
"18",0.307860307937264
"19",0.298961395647147
"20",0.279844459433992
"21",0.337445215636639
"22",0.300263585151626
"23",0.309544430105327
"24",0.306474281199970
"25",0.288799301718642
"26",0.286226894472566
"27",0.326283782598975
"28",0.372256899109928
"29",0.296601009677536
"30",0.316339470518903
"31",0.299947288504562
"32",0.303343397353118
"33",0.302047041871845
"34",0.322621882571724
"35",0.278252354133578
"36",0.323701301765805
"37",0.300373401061432
"38",0.287473084659969
"39",0.320139424859001
"40",0.301736008884014
"41",0.336041182241501
"42",0.294018725935259
"43",0.297770650558175
"44",0.318054014980104
"45",0.279784134609273
"46",0.302960772089409
"47",0.291201038403366
"48",0.322469001284655
"49",0.29359284057972
"50",0.314144804012543
"51",0.311631614864205
"52",0.306985894854135
"53",0.320535800409232
"54",0.310865241004956
"55",0.291495665566653
"56",0.328769047298738
"57",0.26950592813818
"58",0.307265401029388
"59",0.294737126150644
"60",0.312060231728494
"61",0.292907537320863
"62",0.338560510571960
"63",0.307361855257177
"64",0.337656821533179
"65",0.326176010553436
"66",0.304431071542236
"67",0.287306913976149
"68",0.325959093861495
"69",0.303876892132780
"70",0.338830985134138
"71",0.298203159891292
"72",0.311263227096191
"73",0.301435256973282
"74",0.289515423734792
"75",0.305728960763558
"76",0.293353665370191
"77",0.293714835664903
"78",0.336151027114692
"79",0.304887618219939
"80",0.336635624148932
"81",0.321065976265095
"82",0.309107554183619
"83",0.297727851114478
"84",0.320295072588113
"85",0.288218538408157
"86",0.286574937530577
"87",0.333748107415288
"88",0.297701634976696
"89",0.297840362954981
"90",0.316220592956973
"91",0.303231767365071
"92",0.313088587356245
"93",0.324605569766781
"94",0.290362517529056
"95",0.284204152239020
"96",0.302085122897415
"97",0.292229691977741
"98",0.289034451250290
"99",0.303929697465773
"100",0.321429615543538
"101",0.305283152070003
"102",0.307737559639135
"103",0.301960434159912
"104",0.294943177338167
"105",0.326242975466091
"106",0.302572261707643
"107",0.307132951457165
"108",0.313709433146773
"109",0.311122489596345
"110",0.306810099553782
"111",0.313299514204442
"112",0.288050701815711
"113",0.303657879545801
"114",0.283894162619033
"115",0.311138341835391
"116",0.283177419649738
"117",0.292719725897657
"118",0.301708842827356
"119",0.334207880936250
"120",0.320602039075827
"121",0.294156776199241
"122",0.294292098914607
"123",0.31700656339025
"124",0.280948513535538
"125",0.309457070384879
"126",0.301459315658065
"127",0.297026256055325
"128",0.309548935060192
"129",0.314068322081504
"130",0.293773620492691
"131",0.289389765172046
"132",0.284508550509204
"133",0.315776727088517
"134",0.293211162348813
"135",0.347384417044596
"136",0.311074338375145
"137",0.295321619936858
"138",0.350510494757532
"139",0.309306495378599
"140",0.273998176544461
"141",0.305513811532633
"142",0.310057861538428
"143",0.302102697418416
"144",0.319890674028383
"145",0.308046891528242
"146",0.307012013246280
"147",0.329936874566429
"148",0.324402913632207
"149",0.30725675793566
"150",0.304927621088012
"151",0.314262536623921
"152",0.310481126256503
"153",0.286299427093368
"154",0.311547530276148
"155",0.283620813378056
"156",0.30005448171789
"157",0.306328776488441
"158",0.33233437594261
"159",0.314484036494738
"160",0.304562147153653
"161",0.319713006677533
"162",0.317655369144294
"163",0.350496528545341
"164",0.315562896472101
"165",0.325582246747033
"166",0.330842458814241
"167",0.302114216793329
"168",0.277505497654336
"169",0.30084095102547
"170",0.336087404509386
"171",0.308247344127292
"172",0.293962295811338
"173",0.314469529348339
"174",0.325065739298596
"175",0.328802136173498
"176",0.322786072733878
"177",0.301905012909955
"178",0.317892441874271
"179",0.325155407836118
"180",0.304976208699311
"181",0.319751223720418
"182",0.269365039963087
"183",0.311326996722182
"184",0.311052789130022
"185",0.336420572492683
"186",0.315689333622162
"187",0.340667352041173
"188",0.307850189954866
"189",0.306559523840532
"190",0.291807677750232
"191",0.283510087596352
"192",0.294710184087568
"193",0.276424135086693
"194",0.287595086181912
"195",0.325907499816416
"196",0.318003153039652
"197",0.282607689362675
"198",0.328619022722633
"199",0.316493446508210
"200",0.316505437944433
"201",0.307145719301061
"202",0.281630833636581
"203",0.308259887529900
"204",0.333406898016311
"205",0.306723944799264
"206",0.333974119300420
"207",0.317436629796134
"208",0.294386606206412
"209",0.29700914521252
"210",0.309784067418653
"211",0.294855602264533
"212",0.356350418475724
"213",0.312992081305269
"214",0.288489379001964
"215",0.287329727622225
"216",0.30705314462504
"217",0.321391163075731
"218",0.314398553252021
"219",0.288121062910864
"220",0.297624696906546
"221",0.287189845136626
"222",0.314094340267943
"223",0.306771812078178
"224",0.311566653261562
"225",0.277129888918676
"226",0.307510373246815
"227",0.292992985312352
"228",0.302238834840089
"229",0.296909913762837
"230",0.323937058518528
"231",0.279139707591711
"232",0.311385013253023
"233",0.307251570562913
"234",0.299416382432431
"235",0.278340838161355
"236",0.315422455320232
"237",0.345692020705979
"238",0.30664518662446
"239",0.325914627112348
"240",0.308633840704432
"241",0.299630172375664
"242",0.307038630144074
"243",0.303208001535803
"244",0.281554601602307
"245",0.292465068030976
"246",0.289051306985263
"247",0.318092111647767
"248",0.322061543655044
"249",0.31212314687431
"250",0.305630091182159
"251",0.312848428643672
"252",0.278986212534282
"253",0.303832474946411
"254",0.302552429617064
"255",0.296939875904654
"256",0.285372795519295
"257",0.320247242587031
"258",0.309182481684782
"259",0.297953276493392
"260",0.325312794975324
"261",0.328282758525382
"262",0.290483199453623
"263",0.308500556343817
"264",0.325094244196141
"265",0.333355782454340
"266",0.287338360137219
"267",0.331050837069566
"268",0.322004549099275
"269",0.307996823706314
"270",0.293755459997174
"271",0.340718856366472
"272",0.294583922340032
"273",0.303073785948804
"274",0.301919600571961
"275",0.281052858734931
"276",0.287433543070943
"277",0.312763911160353
"278",0.292335801836634
"279",0.293726658556995
"280",0.31971793189354
"281",0.302527125076477
"282",0.315852455866789
"283",0.329188392645453
"284",0.320616218207202
"285",0.291899064090034
"286",0.307599677408136
"287",0.299491715935193
"288",0.286001411383812
"289",0.312098926208929
"290",0.314483674205583
"291",0.301164147405950
"292",0.291987728262508
"293",0.299571972169452
"294",0.314166872725337
"295",0.273187088369499
"296",0.308521525874423
"297",0.331486239777985
"298",0.281141500191498
"299",0.295921494929074
"300",0.310530900471211
"301",0.285418723609966
"302",0.295901798438269
"303",0.304187003318684
"304",0.304404255897484
"305",0.321620599672961
"306",0.285023679064563
"307",0.305326639730783
"308",0.297732926734465
"309",0.296946399808120
"310",0.297996755613600
"311",0.297371489883602
"312",0.305924738353404
"313",0.332639145174407
"314",0.292078397214094
"315",0.316730162676755
"316",0.276940170241484
"317",0.300409197262292
"318",0.295637629558002
"319",0.343303361386074
"320",0.309174164275300
"321",0.297476114774762
"322",0.311762978388865
"323",0.310788832578682
"324",0.295786935047686
"325",0.318993485381589
"326",0.320058769472407
"327",0.295674195441207
"328",0.302442242016405
"329",0.305493291800979
"330",0.301685821401558
"331",0.320185030814052
"332",0.323382716196544
"333",0.286839856112196
"334",0.296996697622696
"335",0.321325931043904
"336",0.310085277768189
"337",0.295187355334305
"338",0.279187271118357
"339",0.358123288945824
"340",0.289819879270515
"341",0.321655920926591
"342",0.295428467998266
"343",0.308681234995224
"344",0.331450943952301
"345",0.287263352528470
"346",0.31947868085837
"347",0.318933730211345
"348",0.298729523253561
"349",0.319127092089373
"350",0.326966646757870
"351",0.318867925148371
"352",0.310484397670862
"353",0.295302280365295
"354",0.301252889539992
"355",0.310726041798548
"356",0.282557228451718
"357",0.31951326252626
"358",0.277576924199448
"359",0.302870155921790
"360",0.291135335503600
"361",0.309234498361943
"362",0.285165633472113
"363",0.305319211096292
"364",0.334320632327459
"365",0.272247828641019
"366",0.310568645673047
"367",0.311866714390841
"368",0.270554762782657
"369",0.331677779200258
"370",0.298940961437773
"371",0.286969703978018
"372",0.283666008906721
"373",0.292333304803048
"374",0.302416225825338
"375",0.339918158452154
"376",0.306735783559098
"377",0.30732003205982
"378",0.280399356752202
"379",0.293996605403779
"380",0.344402688464636
"381",0.295568384645211
"382",0.336921452451177
"383",0.299190728583884
"384",0.333129678428636
"385",0.307240114467403
"386",0.321318857901970
"387",0.302471861163024
"388",0.277958700604442
"389",0.285596089539385
"390",0.270020288081740
"391",0.340049273261032
"392",0.311535797293374
"393",0.29797570561467
"394",0.316914947503542
"395",0.301005662617561
"396",0.278244004336460
"397",0.336504466726585
"398",0.317279266807851
"399",0.311656411928591
"400",0.308232655964804
"401",0.303060708663912
"402",0.314831220552017
"403",0.329230802576172
"404",0.283676637509783
"405",0.317924235810255
"406",0.331309373080278
"407",0.290378710047468
"408",0.314858005937389
"409",0.305200261462636
"410",0.302900409390614
"411",0.295672156097798
"412",0.323200156657656
"413",0.313117015817383
"414",0.308560785339257
"415",0.291859435848609
"416",0.310634188436831
"417",0.297670409742444
"418",0.316152721977721
"419",0.328998181927106
"420",0.313211063874334
"421",0.298659147160207
"422",0.273639187530859
"423",0.318614800485407
"424",0.30520893953657
"425",0.275948459403315
"426",0.286624077391947
"427",0.326937397590363
"428",0.305457031339229
"429",0.304777782530568
"430",0.289932843942809
"431",0.300057420808105
"432",0.350420310070333
"433",0.295193623532223
"434",0.334084552316537
"435",0.309975607416449
"436",0.354414525928573
"437",0.346829864433606
"438",0.32109239102819
"439",0.311929951142664
"440",0.339351156410447
"441",0.325861300285612
"442",0.311611696771544
"443",0.322484813313365
"444",0.29542797658794
"445",0.366478415931406
"446",0.334351680990935
"447",0.311746072023031
"448",0.316521646050589
"449",0.309494533993085
"450",0.354943992895484
"451",0.289821187855318
"452",0.293181907285151
"453",0.296686464199804
"454",0.295517173875441
"455",0.293810716194134
"456",0.289828477527623
"457",0.293340731251665
"458",0.302653520593572
"459",0.329466282675122
"460",0.274632475614938
"461",0.312173391584622
"462",0.291169475000724
"463",0.314698437582127
"464",0.31285755118203
"465",0.298207964052952
"466",0.289493702568931
"467",0.328302002531291
"468",0.280736508370516
"469",0.288442325209562
"470",0.299343833924319
"471",0.315369489830126
"472",0.305764991499919
"473",0.297415339038188
"474",0.271418341149635
"475",0.302538993571924
"476",0.298406249429831
"477",0.30922661278414
"478",0.296852993977902
"479",0.312027367449466
"480",0.334404598701563
"481",0.298971234729105
"482",0.301015174589561
"483",0.299785980342065
"484",0.325554450662444
"485",0.311595605944474
"486",0.326111933914119
"487",0.293763426139252
"488",0.307545638425405
"489",0.294405127051326
"490",0.306391177751396
"491",0.307063012164008
"492",0.302286217266983
"493",0.296725786415941
"494",0.32700070407586
"495",0.312443272706649
"496",0.284699724287433
"497",0.280983589534921
"498",0.323570087911489
"499",0.290439325079478
"500",0.312705687385377
"501",0.291197388305585
"502",0.290456204569087
"503",0.287738815149272
"504",0.314593289077163
"505",0.316143413426055
"506",0.315854859727898
"507",0.301378657242051
"508",0.308625962799869
"509",0.356018499361709
"510",0.272083916699891
"511",0.329151302220545
"512",0.294010925463487
"513",0.303663452092083
"514",0.301516292706552
"515",0.308101282217777
"516",0.324460101733569
"517",0.299655645835399
"518",0.301476056474176
"519",0.321455227875386
"520",0.328573692193830
"521",0.317737933944290
"522",0.275761884641599
"523",0.318034812771009
"524",0.315932289819327
"525",0.302957615221698
"526",0.308694459360123
"527",0.315595314037196
"528",0.301351866218757
"529",0.30326594747222
"530",0.283072699381678
"531",0.308732582971130
"532",0.316254490555048
"533",0.284045140719104
"534",0.289721255785846
"535",0.310957083034337
"536",0.296206165993284
"537",0.294390326702425
"538",0.291061925246181
"539",0.279367931092899
"540",0.309964166572621
"541",0.298073681358420
"542",0.29544780587426
"543",0.262972596442927
"544",0.307434152937719
"545",0.281570276558518
"546",0.303773484957726
"547",0.299923575346887
"548",0.317230756294418
"549",0.307014345305908
"550",0.327757042764701
"551",0.326247704834487
"552",0.271066482588124
"553",0.296223872928611
"554",0.300311964883462
"555",0.299703585600012
"556",0.301704394296485
"557",0.291913881070457
"558",0.331142522518306
"559",0.311897767496865
"560",0.33956852035126
"561",0.274705163408997
"562",0.306130341406032
"563",0.35503890608993
"564",0.293703692920168
"565",0.323008799613981
"566",0.330508175209760
"567",0.305675838198999
"568",0.316722042187686
"569",0.34139870728371
"570",0.306531443477377
"571",0.298547789270430
"572",0.303999237879600
"573",0.311021037526603
"574",0.302752010127986
"575",0.283462432936508
"576",0.308803931678638
"577",0.315982849864904
"578",0.332933508157959
"579",0.321784901380882
"580",0.319327891232518
"581",0.296482859897733
"582",0.280956123367497
"583",0.294273821734266
"584",0.310382108397669
"585",0.312306469069611
"586",0.303502720981847
"587",0.307023120858419
"588",0.315691021142205
"589",0.341663906353761
"590",0.302066338607284
"591",0.311146830667406
"592",0.310248205173249
"593",0.304139345177389
"594",0.281711437627942
"595",0.298801701634961
"596",0.305548018237194
"597",0.273375450771993
"598",0.330282773288784
"599",0.350123147353317
"600",0.315765791433766
"601",0.321053706933008
"602",0.296557811459328
"603",0.290604470008325
"604",0.287226838802704
"605",0.290066088747074
"606",0.299851214059424
"607",0.303494735972745
"608",0.309783238234607
"609",0.305942941682151
"610",0.321494752416382
"611",0.298368828313824
"612",0.291849874223374
"613",0.310134381870244
"614",0.343680487079776
"615",0.322853294830132
"616",0.315595008008108
"617",0.306947677504424
"618",0.283006084162488
"619",0.30879319196468
"620",0.302225870695408
"621",0.296788900818905
"622",0.292479311545388
"623",0.320299445197738
"624",0.265793288746943
"625",0.280238692705045
"626",0.276515110724259
"627",0.297710389507189
"628",0.292021692118823
"629",0.320258487733507
"630",0.334345248495438
"631",0.277449531716940
"632",0.295337607672230
"633",0.314956654905851
"634",0.309540484180213
"635",0.304064502133818
"636",0.298227454587889
"637",0.295714540528991
"638",0.311544891767159
"639",0.291038198752122
"640",0.334133384784457
"641",0.304127878306632
"642",0.307056384918814
"643",0.307938974985528
"644",0.299440306133605
"645",0.319514097435662
"646",0.300171959040143
"647",0.313588276915266
"648",0.290061079332668
"649",0.311244783810249
"650",0.285929718071922
"651",0.292214543503073
"652",0.323407383843333
"653",0.309142230283713
"654",0.312357765534671
"655",0.289838528233973
"656",0.340294217035235
"657",0.309176020438737
"658",0.331686249051525
"659",0.306384013780628
"660",0.293013255770963
"661",0.308834048406012
"662",0.351957994236788
"663",0.309353673245933
"664",0.32493210575154
"665",0.296461756070488
"666",0.299604251322965
"667",0.299475264264064
"668",0.290639383096541
"669",0.311478506730355
"670",0.28889381254911
"671",0.303520711227570
"672",0.329435090055208
"673",0.342332754313886
"674",0.290819654775871
"675",0.350750022110162
"676",0.287187384045488
"677",0.304409054821707
"678",0.293996102413710
"679",0.307211788283285
"680",0.350156728762378
"681",0.294189350362845
"682",0.303766708648376
"683",0.296628622321185
"684",0.311812930653618
"685",0.30442160418615
"686",0.292478399420716
"687",0.289243719347013
"688",0.301003893855329
"689",0.318605923200742
"690",0.327084579756564
"691",0.324182206767789
"692",0.287383636641901
"693",0.337495730700429
"694",0.310873752631054
"695",0.284626990975179
"696",0.332837824917554
"697",0.315822234791768
"698",0.301353954107907
"699",0.309680297370608
"700",0.311470216825006
"701",0.313314070966752
"702",0.288204246314756
"703",0.305937101869376
"704",0.287134759986347
"705",0.297063644868591
"706",0.307375384498149
"707",0.294042878721554
"708",0.302591021804179
"709",0.307325873330976
"710",0.316250931271491
"711",0.297549794537808
"712",0.301467716652381
"713",0.290319280199425
"714",0.309900285710744
"715",0.290927591762625
"716",0.30017599126454
"717",0.320065275681053
"718",0.323628456673207
"719",0.291915157786231
"720",0.322405097134839
"721",0.268513811951331
"722",0.284735280172053
"723",0.299744789322840
"724",0.298160104093471
"725",0.290331362272109
"726",0.303757770843793
"727",0.298622897456759
"728",0.291409851979672
"729",0.295550118436741
"730",0.335072464148992
"731",0.301087975690412
"732",0.310059683282714
"733",0.297178619557504
"734",0.332491066939178
"735",0.300466322843736
"736",0.329830846940253
"737",0.30429371664054
"738",0.296692064364164
"739",0.34571112728351
"740",0.302190329810098
"741",0.31581745925925
"742",0.270172265834229
"743",0.324014163080392
"744",0.325741132858696
"745",0.299919674924777
"746",0.288579902901396
"747",0.328467205189595
"748",0.320976300692450
"749",0.311302515161048
"750",0.334656718446351
"751",0.310880157215462
"752",0.314788014555013
"753",0.325277166127626
"754",0.342588034917410
"755",0.304429183053818
"756",0.342549965790502
"757",0.297919035199535
"758",0.306464263557081
"759",0.323547922293350
"760",0.351307932429504
"761",0.311523000926473
"762",0.290480274783023
"763",0.327572452342027
"764",0.307357407773865
"765",0.319671142064003
"766",0.287956366998412
"767",0.297611264425116
"768",0.315327764752853
"769",0.311228062551029
"770",0.322352840306313
"771",0.312128862010863
"772",0.299257859026706
"773",0.314356995110048
"774",0.298689167705271
"775",0.318581806601904
"776",0.304951562559434
"777",0.293597446441679
"778",0.321340750784004
"779",0.321441487386595
"780",0.349580220606467
"781",0.293912241812152
"782",0.320812850269264
"783",0.312516440415341
"784",0.276609377298593
"785",0.330856724250551
"786",0.280504514099936
"787",0.309646518710279
"788",0.309923600950152
"789",0.326336127136084
"790",0.303011980755510
"791",0.278283883722773
"792",0.29487552946347
"793",0.308857298897209
"794",0.305847629985269
"795",0.326152520335555
"796",0.284533181178014
"797",0.350861838084249
"798",0.306304812554337
"799",0.327677371651306
"800",0.287818991385676
"801",0.307924269183068
"802",0.325301432001892
"803",0.328506352215099
"804",0.319687619052996
"805",0.312404127553919
"806",0.332911570444798
"807",0.298382165757257
"808",0.313535495486918
"809",0.297490767165148
"810",0.295847965143639
"811",0.297575138612802
"812",0.312867187666291
"813",0.319647921763317
"814",0.31018703477806
"815",0.295382293726836
"816",0.320435815018731
"817",0.318664661696757
"818",0.292903911985346
"819",0.325284125192814
"820",0.307059373320862
"821",0.289664514519981
"822",0.298777710164544
"823",0.316569431119483
"824",0.353568638967264
"825",0.295996025749049
"826",0.306213025294383
"827",0.298866976636966
"828",0.319430281904044
"829",0.296722426746403
"830",0.301505165359279
"831",0.309475807759476
"832",0.297740597187751
"833",0.282662101200690
"834",0.287361110537770
"835",0.304540392415586
"836",0.331010587804802
"837",0.332249018803409
"838",0.296502966257703
"839",0.276823073608983
"840",0.279105415393728
"841",0.316962506843418
"842",0.295720580611509
"843",0.282602730118743
"844",0.320571411629301
"845",0.293586242905530
"846",0.315135934738181
"847",0.301057196758596
"848",0.332816371089420
"849",0.326768264874293
"850",0.307598214685502
"851",0.3087144442154
"852",0.287996637221559
"853",0.313998674133252
"854",0.301770991768629
"855",0.310305844167951
"856",0.304777550397471
"857",0.300003097154047
"858",0.329191494835421
"859",0.32362652859138
"860",0.308996964647793
"861",0.321495492791277
"862",0.284808212745637
"863",0.301475517050467
"864",0.324906869305422
"865",0.282238419098508
"866",0.285114813696743
"867",0.299948495828776
"868",0.317319529130764
"869",0.307935889526560
"870",0.284626229457032
"871",0.315388078810108
"872",0.339023019608397
"873",0.297093315700947
"874",0.357380382868247
"875",0.289461108071643
"876",0.286184892052464
"877",0.33492113067122
"878",0.301640215184741
"879",0.300786116010706
"880",0.334404924059684
"881",0.291170137065393
"882",0.353867122518251
"883",0.331925081507751
"884",0.304273500796104
"885",0.315856486254544
"886",0.280042446433330
"887",0.315284725369744
"888",0.283726457929312
"889",0.30876335196195
"890",0.290428041778265
"891",0.336015299808957
"892",0.273049961850472
"893",0.313570118950147
"894",0.276676995814344
"895",0.32182647862016
"896",0.323487692851405
"897",0.319561939885983
"898",0.308626114288110
"899",0.286817989612836
"900",0.286545055382312
"901",0.345233367457304
"902",0.272230602532219
"903",0.326800943114325
"904",0.302643528972331
"905",0.299996168001093
"906",0.337382361354003
"907",0.300748765603502
"908",0.305575059389697
"909",0.294261791625266
"910",0.287251909653549
"911",0.303319706367481
"912",0.31755803009935
"913",0.287597490708082
"914",0.292736550268236
"915",0.350949119367156
"916",0.308324066978734
"917",0.303866017415896
"918",0.321861052315490
"919",0.28788051736902
"920",0.306494622201941
"921",0.310927632840064
"922",0.305783540995039
"923",0.295400040262461
"924",0.318875171338885
"925",0.292549597246335
"926",0.277403747295186
"927",0.324730688668686
"928",0.296331629083781
"929",0.294293588127933
"930",0.301350831159678
"931",0.291274824496729
"932",0.306500998874517
"933",0.317686129740612
"934",0.305001269435384
"935",0.299138367116403
"936",0.311011373832866
"937",0.295373182392945
"938",0.282262243376521
"939",0.303803704004666
"940",0.352019272782547
"941",0.305452735272949
"942",0.320100415129380
"943",0.317583253118938
"944",0.288637236235149
"945",0.315649109756251
"946",0.307510862007401
"947",0.307682846301268
"948",0.289987552398400
"949",0.272266127639695
"950",0.305106584902198
"951",0.290914637319312
"952",0.309632850476934
"953",0.308290594444417
"954",0.391043053754542
"955",0.316894700180412
"956",0.292233821808738
"957",0.296924723077944
"958",0.310775717984365
"959",0.282955606929161
"960",0.284646549570125
"961",0.289383498918409
"962",0.323209328708704
"963",0.302406123276487
"964",0.292419031939003
"965",0.298918026715645
"966",0.305084082139508
"967",0.324988582798973
"968",0.359762541951732
"969",0.31637731641766
"970",0.290531845529881
"971",0.307640600132650
"972",0.325739612714248
"973",0.306416079904657
"974",0.349301281503906
"975",0.290582336662385
"976",0.289516276680961
"977",0.30495239849615
"978",0.30691674731227
"979",0.297515729479790
"980",0.315565720547641
"981",0.283310104648689
"982",0.279605010587322
"983",0.291211398156881
"984",0.319671872579072
"985",0.320651114187713
"986",0.287275956396099
"987",0.300189061148890
"988",0.293751811040253
"989",0.331773240742497
"990",0.3355280753959
"991",0.306131461655555
"992",0.289021925397068
"993",0.306898699507555
"994",0.309800602605992
"995",0.287380305257365
"996",0.290106907023414
"997",0.30382240526232
"998",0.338297912901584
"999",0.299658974172406
"1000",0.276855505016002
