"","tpmapped"
"1",0.0165513378615301
"2",0.0483346663618695
"3",0.0298667651975179
"4",0.0158166662264457
"5",0.0147997755819889
"6",0.0139706615187267
"7",0.0177117702581067
"8",0.0149494583811839
"9",0.0149802216011137
"10",0.0182380244500446
"11",0.0187499060220410
"12",0.0144666151040342
"13",0.0462803084849263
"14",0.0192595101376051
"15",0.0195167729752026
"16",0.0244909299110892
"17",0.0192856853332403
"18",0.0176844139563346
"19",0.0175466561707378
"20",0.0169540942077912
"21",0.0167234862226515
"22",0.0137832958157572
"23",0.0173415890793476
"24",0.0273487024500371
"25",0.0249691217079429
"26",0.0149298049748018
"27",0.0252248972250131
"28",0.01698382947577
"29",0.0151327657584944
"30",0.0160293000949683
"31",0.0173919800716491
"32",0.0142637936728543
"33",0.0260921274425378
"34",0.0143999555380131
"35",0.0144954190075863
"36",0.0230880145206747
"37",0.0144597318536933
"38",0.0140293450037207
"39",0.0215600722634057
"40",0.0234423670131871
"41",0.0222317048851488
"42",0.0154606524384050
"43",0.0176237670659017
"44",0.0145096526770114
"45",0.0160919452726747
"46",0.0171596661346751
"47",0.0159239932676529
"48",0.0267096261430655
"49",0.0160244776525908
"50",0.0198396404551419
"51",0.0170453279187676
"52",0.0258810470758041
"53",0.0140676979062064
"54",0.0235067763631948
"55",0.0171282256192718
"56",0.0176965076791737
"57",0.0160968892216187
"58",0.0240249291614568
"59",0.0158126269745568
"60",0.0212012047081017
"61",0.0399916351335215
"62",0.0184692086692683
"63",0.0239074205369752
"64",0.0166781923035743
"65",0.0164567712882162
"66",0.0154836955197612
"67",0.0172116679771294
"68",0.0225147285371757
"69",0.0164170549977279
"70",0.0307269746597029
"71",0.0204170848712712
"72",0.0196465101082276
"73",0.0238577608279344
"74",0.0233863036238465
"75",0.0152553434332941
"76",0.0300493074013501
"77",0.0140839779258366
"78",0.0164622803856846
"79",0.0148352366089297
"80",0.0205384938706115
"81",0.0149453786505323
"82",0.0150769789337233
"83",0.0200575485258139
"84",0.0191565479111634
"85",0.0260172333443038
"86",0.0137984961076797
"87",0.0263423813092140
"88",0.0156045734122729
"89",0.0170554385845989
"90",0.0153983242438950
"91",0.0194019029080417
"92",0.0205062599800806
"93",0.0155920702619382
"94",0.0147446445020838
"95",0.0215070849061469
