"","mapped","soap"
"97",0.00466066571044794,0.00474063396904416
"98",0.00376954735412628,0.0019949064110559
"99",0.00531188665710745,0.00337475872126415
"100",0.00506323983554938,0.00328458484882367
"101",0.00427380114892724,0.00426425776624395
"102",0.00362456959163513,0.00408352495283473
"103",0.00326195454682213,0.00200243910223625
"104",0.0054108536526932,0.00291646373726319
"105",0.00467806188620942,0.00362924730174495
"106",0.00448344619411634,0.00424626406921726
"107",0.00385692680585845,0.00479037091284042
"108",0.00340313011531199,0.00298070661464956
"109",0.00341206405031336,0.00272301315247939
"110",0.00425185204731213,0.00409785249394255
"111",0.00383918088071737,0.00303388996350994
"112",0.00933786065999503,0.00710423461514941
"113",0.0042381169778893,0.00303907972480008
"114",0.00342921512366127,0.00317414375214189
"115",0.00458890624185321,0.00587707382873897
"116",0.00503776746977049,0.0047337693234431
"117",0.00379826580426917,0.00451246088310192
"118",0.0035734573050195,0.00322211471533377
"119",0.00470192626640403,0.00468275292636264
"120",0.00399737735106497,0.00212923055575944
"121",0.00409145510069086,0.00360670162767949
"122",0.00321476482174502,0.00298667475056639
"123",0.00354752910488131,0.00370021013954915
"124",0.00452281450379113,0.00353185849562551
"125",0.0029866340443311,0.00290081742828709
"126",0.00364062458073178,0.00514435282568621
"127",0.00366677814320519,0.00344864508396050
"128",0.00425146530595578,0.00278126391099907
"129",0.00469708883190747,0.00397151741902615
"130",0.00421064489717073,0.00353773953606597
"131",0.00350813720195287,0.00305312311302048
"132",0.00321450673720348,0.00278910146576351
"133",0.00328179241337078,0.00265884171323317
"134",0.00410288420054718,0.00650668655013405
"135",0.00481357795977377,0.0047123541951625
"136",0.00403106499814186,0.00358867777848594
"137",0.00451779243907337,0.00490594034024555
"138",0.00548736159114671,0.00443155091769252
"139",0.00413640333984788,0.00234197179112019
"140",0.00359541402769021,0.00376294835388095
"141",0.00431128645986448,0.00605668385602945
"142",0.00371000222766154,0.00412156429398902
"143",0.00382702209009554,0.00383556751390542
"144",0.00313333257843761,0.00255257016395317
"145",0.00331826974191295,0.00409719368117929
"146",0.00524544943079421,0.00485410133185243
"147",0.00349692352594191,0.00298331534459320
"148",0.00300642618809741,0.00339809894486061
"149",0.00455150756339734,0.00303566099830087
"150",0.00306395079503364,0.00249563198131227
"151",0.00284788199456171,0.00258219046397852
"152",0.00386819616963487,0.00374383032963997
"153",0.00326024798779957,0.00305534477156579
"154",0.00416268065523322,0.00369841642069903
"155",0.00308474398840793,0.00405514422820767
"156",0.00420175309397973,0.00373423461759537
"157",0.00405956927448379,0.00341116360446715
"158",0.00440586826660613,0.00415369363992406
"159",0.00306901054733216,0.00255848196096784
"160",0.00462115655736034,0.00259434981540571
"161",0.00289916191905133,0.00338686153942908
"162",0.0041474964266302,0.00404141850875685
"163",0.00423131345697707,0.00350780331924351
"164",0.00490617516919037,0.00513617686180131
"165",0.00289294304192796,0.00407653508450733
"166",0.00831010812154506,0.00415519619158185
"167",0.00622117125777445,0.00408780590315354
"168",0.00394864516529911,0.00326198597979986
"169",0.00772928873394803,0.00595798382318175
"170",0.00345819796882130,0.00337435275442723
"171",0.00459318278754139,0.00381380939798902
"172",0.00429566382590047,0.00421216290681602
"173",0.00347696511119533,0.00383311094630019
"174",0.00440109421428822,0.00402524424900042
"175",0.00321420025779346,0.00305407789429687
"176",0.00488056737088214,0.00277088089511771
"177",0.00473533328618142,0.00468151626614199
"178",0.0040183179192147,0.00358435574334616
"179",0.00556336724492932,0.00388333406942958
"180",0.00432958102818524,0.0046532385209628
"181",0.00431135988203111,0.0040077773040373
"182",0.00449219492355114,0.00608951901204453
"183",0.00347808975054879,0.00245010047747125
"184",0.00360906560900354,0.00278775028811690
"185",0.00443781855617843,0.00271046158404553
"186",0.00369782361074814,0.00336854878770487
"187",0.00516876385647152,0.00437965847059518
"188",0.00377610664119300,0.00349710542429334
"189",0.00358015532844547,0.00369090084977753
"190",0.00434258432553420,0.00457474956676763
"191",0.00341909172513095,0.00339881904983525
"192",0.00515085296674427,0.00387393341935607
"193",0.00381973038344334,0.00321276748198559
"194",0.00432035889218229,0.00342453487657255
"195",0.00467109611656827,0.00447381639915796
"196",0.00299387964763997,0.00366015994683706
"197",0.00489198769563594,0.00324384812960172
"198",0.00477553282296515,0.00483597592955168
"199",0.00324412722369035,0.00333174782824992
"200",0.00419805787263149,0.00331472103939331
"201",0.00449488553999385,0.00345354176044753
"202",0.00427737685745068,0.00494704877294455
"203",0.00353184834747891,0.00355968525217244
"204",0.00336512133755542,0.00310676172984531
"205",0.00443817517429955,0.00398448686187521
"206",0.00492216302511903,0.0032987660522575
"207",0.00655936281471302,0.00351457867477822
"208",0.00310567533160621,0.00264002937692606
"209",0.00342173484997905,0.003127588773872
"210",0.0039272069695184,0.00326542164349073
"211",0.00462355858443436,0.00345537979773322
"212",0.00351510029728442,0.00310780733501429
"213",0.00378679885263372,0.00394713428836710
"214",0.00421882991781218,0.00347387618100310
"215",0.0042422496101541,0.00497211712602809
"216",0.00522548809004664,0.00370331171047271
"217",0.00392209948550141,0.00353119574842801
"218",0.0054685227500532,0.00296374181695241
"219",0.00469676464389553,0.00335397136245713
"220",0.0032821010317036,0.0030363163676281
"221",0.00280649746168023,0.00259849166883637
"222",0.00840786398145086,0.00522788594945504
"223",0.00379995445673248,0.00376120336304586
"224",0.00342097809890749,0.00307966286453892
"225",0.00471312810892849,0.00384575180023064
"226",0.00406250089624201,0.0052857831955913
"227",0.00258313730733025,0.00307204708281126
"228",0.00336932147750133,0.00350170662319913
"229",0.00518498199743704,0.00409614403702471
"230",0.00361020186910006,0.0037442402811586
"231",0.0047949737929565,0.0044649770116382
"232",0.00393936738017214,0.00212412174966039
"233",0.00393425330393839,0.00410365902167586
"234",0.00407308538702522,0.00281608942154106
"235",0.00318777354073553,0.00193849695210711
"236",0.00264599869950076,0.00272806991025492
"237",0.00307934845911819,0.00348418931556055
"238",0.00520593803411094,0.00390721511710933
"239",0.00377971202971003,0.00424425884319189
"240",0.00409820895521988,0.00506407128646853
"241",0.00325579316363837,0.0026905584744647
"242",0.00347800719968887,0.00243534977179248
"243",0.00884095985473114,0.00419814845492997
"244",0.00305812610664311,0.00372007047084348
"245",0.00507999231422413,0.00345927364465908
"246",0.00413981269940489,0.00347970921050620
"247",0.00393427912843363,0.00396606985807392
"248",0.00508393709185262,0.00362501832296753
"249",0.00324864375864993,0.00327541154346964
"250",0.00344428267479354,0.00351512517414062
"251",0.00437128723668343,0.00425563535840121
"252",0.00331259546812527,0.00393310411974211
"253",0.0041325864295682,0.0039984257976901
"254",0.00454789310790123,0.00245462044323767
"255",0.00437646778648067,0.00431199653658895
"256",0.00367008643051556,0.00429875158932422
"257",0.0037577251153678,0.00281601652418026
"258",0.00421778718521835,0.00303181815187839
"259",0.00460317904020568,0.00289165107140404
"260",0.00293695307236077,0.00307893082172723
"261",0.00404904231511916,0.00416583529778447
"262",0.00407092660586258,0.00450552425726544
"263",0.00302805132659113,0.00454971851814603
"264",0.00284094528823998,0.00283015297310393
"265",0.00584788059179046,0.00719333662832962
"266",0.00328642417919366,0.00231115191273807
"267",0.00568647807274231,0.00414032614891011
"268",0.00292432059407795,0.00354508278078209
"269",0.00271448609973272,0.0028963146886501
"270",0.00257458861749480,0.00268316945210917
"271",0.00383632733540675,0.00288829195032413
"272",0.00335277216124978,0.00623805828186466
"273",0.00448008907154059,0.00401153165196328
"274",0.00576346236011674,0.00235649849286348
"275",0.00350896300500152,0.00310614336001273
"276",0.00421575335322144,0.00504306000663972
"277",0.00276032116510791,0.00314477095143964
"278",0.00291495355120237,0.00328961544087241
"279",0.00287590113047543,0.00213296167046882
"280",0.00322866571146467,0.00433727193508148
"281",0.00391183129587534,0.00624810852164271
"282",0.00300679787973542,0.00290492101234829
"283",0.00273001302550309,0.00468866018889566
"284",0.0058029085649217,0.00491881943756364
"285",0.00350528204029205,0.00776989775139322
"286",0.00311476142028536,0.00303272054177498
"287",0.00625310181912652,0.00423088685517282
"288",0.00425495467750477,0.00409556950232864
"289",0.00304614785163308,0.00381720572542158
"290",0.00319629715717335,0.0037632147247659
"291",0.00443756375734504,0.00258758639430521
"292",0.00313262328148192,0.00310203536098287
"293",0.00655726524793958,0.00477803750757345
"294",0.00373918098849349,0.0032326879779338
"295",0.00321326831523519,0.00311799407982128
"296",0.00375271947615772,0.004251092744838
"297",0.00365505151041061,0.002598873559959
"298",0.00447962062393629,0.0030096454048042
"299",0.00620923039432092,0.00405845514152879
"300",0.00465640708594488,0.00322807966202417
"301",0.00600863459034093,0.00300264701472676
"302",0.00359039579013368,0.00416618340386471
"303",0.0054742033279174,0.00490697268122994
"304",0.00370402653688821,0.00252527539256057
"305",0.00410726671097878,0.00418406377389384
"306",0.00300661603380841,0.00314491275329298
"307",0.00493952626057671,0.00456758097896450
"308",0.00360464873506731,0.00432027418670412
"309",0.00505470526498753,0.0053888083414931
"310",0.00465404433959447,0.00288254558202008
"311",0.00321616099175940,0.00306873294258710
"312",0.00416486835173554,0.00315227914953403
"313",0.00378444698768884,0.00375497497557504
"314",0.00562997658589946,0.00557414650735666
"315",0.00758291704485834,0.00502186773975982
"316",0.00344820553772529,0.00240541383249035
"317",0.0040426669157486,0.00546121215023511
"318",0.00362634323971606,0.00429342959942474
"319",0.00520026640996025,0.00529530168409466
"320",0.00394360840102516,0.00336471808443305
"321",0.00409940643700285,0.00423632558422609
"322",0.00322753794676982,0.00318612031791934
"323",0.00302411503975214,0.00317398181846053
"324",0.00324332083404745,0.00327627720764398
"325",0.00423190970760108,0.00280173643643450
"326",0.0051103417852642,0.00451466651740117
"327",0.00336724979575945,0.0032158153990162
"328",0.00436041847363397,0.00401920868024179
"329",0.00325365562030731,0.00254175226701882
"330",0.00400800010813648,0.00380975766565810
"331",0.0047831329373456,0.00428828975986118
"332",0.00300180351393763,0.00342889774157278
"333",0.00349458161640792,0.00252525969458957
"334",0.00470252631039563,0.00300406386909327
"335",0.00412147087551509,0.0030498437490088
"336",0.00713887449141045,0.00333022887437059
"337",0.0034164318410809,0.00294497664385819
"338",0.00532816598143968,0.00398817315409341
"339",0.00353226508620813,0.00243767629823101
"340",0.00458610222449750,0.00335668135458384
"341",0.00599030632328702,0.0030265340733869
"342",0.00297115777615327,0.00587462856389796
"343",0.00341153836735982,0.00313241640476049
"344",0.00320353956891671,0.0035384083382384
"345",0.00413377261097010,0.00476253461340731
"346",0.00354853877249817,0.00500414797367885
"347",0.00318182922427308,0.00321064068791357
"348",0.00426296962315681,0.00399477235233587
"349",0.00445523724087648,0.00453790869345857
"350",0.00385259991694571,0.00186487463927081
"351",0.00607075337585673,0.00401672831570723
"352",0.00376004312988945,0.00360239344482067
"353",0.00443838387681748,0.005269743290192
"354",0.00397724235638443,0.0036220167652895
"355",0.00378585841240263,0.00325324498284148
"356",0.00415890041980571,0.00414238216631555
"357",0.00277211642246519,0.00415049726858274
"358",0.00309873880663667,0.00261275896340661
"359",0.00505819798815891,0.00328132117752164
"360",0.00286633404561274,0.00340075617751586
"361",0.00484220774375992,0.00546198219690084
"362",0.00528559050508843,0.0037780413128662
"363",0.00496516867324431,0.00534827725387869
"364",0.00801601055823394,0.00513666255121081
"365",0.00479345031766451,0.00645251904872321
"366",0.00259141218785719,0.00185493248491412
"367",0.00589924730781418,0.00472863580253738
"368",0.00332943157762481,0.00307677757520661
"369",0.00641980185133264,0.00525884131507701
"370",0.00339547794197824,0.00361766971091269
"371",0.00247191477719711,0.00212940351694605
"372",0.00303386810748543,0.00332915789563155
"373",0.00420560261566698,0.00425007397769997
"374",0.00348124156135575,0.00276332258403023
"375",0.00381040984094688,0.00404114207403085
"376",0.00372740170314178,0.00367123496882401
"377",0.00639531506990941,0.00622605822660418
"378",0.00414619968724322,0.0044121622102573
"379",0.00447133599047945,0.00460605778592116
"380",0.00428112696271448,0.00286920803968319
"381",0.00396616072889236,0.00425332828737217
"382",0.00386130874968088,0.00252971108943861
"383",0.00269109820687710,0.00305770796614453
"384",0.00380980706348613,0.00392839099785732
"385",0.00390891653991491,0.0058498053767856
"386",0.00397423615539616,0.00254399882986788
"387",0.00330280918580631,0.00215631943424809
"388",0.00572918280456268,0.00447673968766855
"389",0.0050272039357729,0.00334910520688955
"390",0.00326154177999281,0.00247742295938714
"391",0.00404513057711505,0.0060966079732891
"392",0.00409068784376041,0.00570131370607967
"393",0.00363280917862577,0.00279783733337032
"394",0.00463476436025677,0.00410483542472585
"395",0.00436647733989166,0.00322770336086813
"396",0.00495720222321287,0.00607531354073288
"397",0.00451098791906273,0.00244124682892184
"398",0.00417328703007163,0.00387282286358513
"399",0.00348621079719915,0.0027564394658785
"400",0.00374464222962279,0.00293720041389835
"401",0.00396756533635637,0.00292753701312593
"402",0.00454257771731558,0.00436575626666092
"403",0.00267046522773521,0.00277062135184432
"404",0.00382481113712961,0.00303692507151641
"405",0.00307463129931888,0.00241067269558726
"406",0.00361036946608282,0.00312060539568343
"407",0.00376230958784116,0.00443977105921494
"408",0.00507857025347348,0.00547912003102508
"409",0.00466509865986131,0.00307879435274858
"410",0.00315758598401986,0.00317492988473103
"411",0.00229749847469841,0.00283887840641762
"412",0.00296991281330957,0.00347241176243932
"413",0.00302429336139451,0.00316252053690979
"414",0.003101092472977,0.00342481834305749
"415",0.00382131333147752,0.00485453247565467
"416",0.00284032030651380,0.00243703929937965
"417",0.00357773358225031,0.00285173378106888
"418",0.00459772498352501,0.00235528325826160
"419",0.00349105092613553,0.0029103768455167
"420",0.00440539783471309,0.00475010312324747
"421",0.00330856935640640,0.00310103212218379
"422",0.00328008793001136,0.00375067380406726
"423",0.00357781477309881,0.00363987681063709
"424",0.00393386748713752,0.00367922384081033
"425",0.00411787933705582,0.00594442968697908
"426",0.00298828364976282,0.00210237193957171
"427",0.00367110611850561,0.00406392630596848
"428",0.00288213016957289,0.00264762956769890
"429",0.00447181319291321,0.00598367294003238
"430",0.00370865651410914,0.00352777011827723
"431",0.00327474627994235,0.00323250478054825
"432",0.00281998138443284,0.00285799381140802
"433",0.0039691370151524,0.00285804514493033
"434",0.00482388853550814,0.00350898414163694
"435",0.00457746574199827,0.00472478161837081
"436",0.00342143673353147,0.00438036637292264
"437",0.00333563411042226,0.00302547081952827
"438",0.0071159543196229,0.00435238518045004
"439",0.00486082257325024,0.00273721524484790
"440",0.00351145570058205,0.00393730515650499
"441",0.00659109118289241,0.00380225153706126
"442",0.00348128798856636,0.00275302373029998
"443",0.00357249173218505,0.00260839354499896
"444",0.00315301536222739,0.00304010195493461
"445",0.00857283449909688,0.00298283300266079
"446",0.00318567367457971,0.00327519562069113
"447",0.00355735164361584,0.00247663738198961
"448",0.00424115925450353,0.00460434367399991
"449",0.00295683213661555,0.00370220728482418
"450",0.00310571290104773,0.00406425053161805
"451",0.00392473143429089,0.00409016764942831
"452",0.00369062745127016,0.00487011821236443
"453",0.00382329761256228,0.00365396736678988
"454",0.00407704127276902,0.00411920127514628
"455",0.00529934807686093,0.00366931729099121
"456",0.00299351352921033,0.00338491251715541
"457",0.00321115858227858,0.00346579390661972
"458",0.00352895400147717,0.00364993417657106
"459",0.00381953272758473,0.00405002115210855
"460",0.003689598273262,0.0036024880879401
"461",0.00349902240270572,0.00367516118780614
"462",0.00363984214575176,0.00255771743134412
"463",0.00382195027254033,0.00367360888122562
"464",0.00272814594896771,0.00321695870066067
"465",0.00438238528309873,0.00617028852706719
"466",0.00625766267542855,0.00232535800621016
"467",0.00290739585130218,0.00481289280562766
"468",0.0039425275412404,0.00459505654666276
"469",0.00390937040031312,0.00393150841987961
"470",0.00373436353782860,0.00600965779860608
"471",0.00314957364085030,0.00368070908668326
"472",0.00394471164920035,0.00337931781096298
"473",0.0030506496840727,0.00425108696986588
"474",0.00361682964434435,0.00356737218525088
"475",0.00463892861233276,0.00425427677579366
"476",0.00341236648863772,0.00268427885454713
"477",0.0055485305560847,0.00341919972246048
"478",0.00535857493741015,0.00388137160429875
"479",0.00551211935234071,0.00312777506180117
"480",0.00503749340000132,0.00512634429425436
"481",0.0030376401852556,0.00315448905358087
"482",0.00324837360292198,0.00374416383198915
"483",0.00412127678137898,0.00304641299425742
"484",0.00315828489656888,0.003443093470319
"485",0.00327623250568611,0.00214196283327822
"486",0.00296634016945306,0.00468168073601827
"487",0.00320406312138323,0.00221913125770931
"488",0.00367063971168723,0.0040686997363576
"489",0.00505737626812446,0.00349311075861788
"490",0.00472062054733252,0.00432884017658954
"491",0.00622926527368517,0.00447435286866321
"492",0.00334174515365203,0.00297752904542946
"493",0.00361257562071657,0.00420980153510604
"494",0.00325393416024593,0.0038390807088878
"495",0.00402647316214674,0.00346856439168392
"496",0.00558053827672679,0.00446961044955862
"497",0.0055075994248894,0.00365863658072314
"498",0.0044686096900524,0.00448739555716537
"499",0.00341376223613309,0.00190957954441876
"500",0.00332918236675311,0.00349948410487021
"501",0.00389414643087782,0.00459762211157562
"502",0.00354248001561241,0.00400798798214834
"503",0.00407301686668681,0.00435228469017397
"504",0.00514490196514673,0.00376334909365674
"505",0.00401563768641677,0.00433683681182903
"506",0.00324029485072527,0.00516399252593541
"507",0.00258457925627698,0.00255761858392123
"508",0.00322050303543708,0.00256710437489803
"509",0.00483395414645465,0.00416809371885737
"510",0.00769385839470986,0.00486352271944158
"511",0.00347303987514633,0.00320106450066172
"512",0.00380901745844622,0.00437418542859065
"513",0.00388436544123836,0.00531511843491413
"514",0.00327704447474058,0.00443738490974523
"515",0.00315543625969532,0.00258224220344681
"516",0.00318555479771883,0.00294511167197767
"517",0.00418691710364619,0.00321256775689616
"518",0.00301849844914232,0.00266459834614007
"519",0.00399303070267547,0.00402478269900872
"520",0.00333883076811697,0.00443761775408592
"521",0.00383149463790123,0.00400004636091362
"522",0.00549628239571779,0.0043359876693692
"523",0.00419594869927514,0.00449226421614928
"524",0.00413515133060563,0.00377188509477091
"525",0.00487251239293795,0.00371277491760084
"526",0.00385888956180632,0.00375611371805319
"527",0.00424358949553805,0.00285549817158297
"528",0.00365094306436406,0.00375908876660540
"529",0.00434268367673927,0.00280908875073073
"530",0.00414665527302063,0.00343349267861498
"531",0.00537814386143479,0.00419971115150749
"532",0.004428110639823,0.00461815393336603
"533",0.00819488977611058,0.00320402913744919
"534",0.00341937321074586,0.00321291799474947
"535",0.00432420666910532,0.00347254618325892
"536",0.00374538018199752,0.00318551465327053
"537",0.00393332193213468,0.00329327065568589
"538",0.00383452026854267,0.0031813940155993
"539",0.00324064478791092,0.00215065677637091
"540",0.00343805769872159,0.00320534404951898
"541",0.00461766754526784,0.00333053185533605
"542",0.00357474596239749,0.00364887852948815
"543",0.00489628270713865,0.00430406305565144
"544",0.00794672032778705,0.00541372293822955
"545",0.00309772035379282,0.00220578656473506
"546",0.00472433683818728,0.00555147262308896
"547",0.00360537302344251,0.00295634573969176
"548",0.00487640150712847,0.00306976967025902
"549",0.0069592868367911,0.00545619054586286
"550",0.00389377473434844,0.00376188090986858
"551",0.00281033447897935,0.00186352555708141
"552",0.00517625592127976,0.004421901483333
"553",0.00351677406797750,0.00256626674923742
"554",0.00341292275773111,0.00392148881932270
"555",0.00368323200592909,0.00363219848809132
"556",0.00344752155295647,0.00435356587880706
"557",0.00581327759096134,0.0075312936266642
"558",0.00325437967028705,0.00276200107319310
"559",0.00375324640857778,0.00356631720464304
"560",0.00389501079409783,0.00342010882595789
"561",0.00359808542574784,0.00380621997936726
"562",0.00346781113020269,0.00371898737424354
"563",0.00322829382038851,0.00485943607290287
"564",0.00790864795275366,0.00537616758045273
"565",0.00365483267060753,0.00280215241575017
"566",0.00380704426689626,0.0025209333553657
"567",0.004957634459817,0.00393824170981367
"568",0.00402095767604144,0.00508979051264624
"569",0.00339959346620876,0.00402756178298916
"570",0.0055106185029897,0.00440649141251671
"571",0.00559723169830952,0.00350141612067197
"572",0.0052185592636465,0.00465565723922623
"573",0.00369993419310533,0.00411549836903901
"574",0.00340363320964125,0.0035474405670525
"575",0.00760849834237855,0.00358785704602846
"576",0.00648180843321615,0.0050097667014241
"577",0.00325859671229993,0.00301969479096420
"578",0.00305419593391168,0.00236632373356603
"579",0.00349573954519327,0.00313971151116924
"580",0.00331664914725251,0.00247611488448878
"581",0.0025005567371147,0.00272019773668853
"582",0.00524043263939241,0.004983842517377
"583",0.00326953198495193,0.00347859013224211
"584",0.0108868999165232,0.00532755708874997
"585",0.00391710730716689,0.00443599851077643
"586",0.00328537526136337,0.00279982650127122
"587",0.00408952650026286,0.00244132063447626
"588",0.00662189801201083,0.00281659353225489
"589",0.00352631919072077,0.00248205876236934
"590",0.00408794482878197,0.00355808903904843
"591",0.00356442749463323,0.00362799114152448
"592",0.00459104506426926,0.00442114857206281
"593",0.00490452564000504,0.0035309093492892
"594",0.00381962288370578,0.00455513487433962
"595",0.00399384183213088,0.00330875596849475
"596",0.0040960977337535,0.00295461561749865
"597",0.00383583834612981,0.00398085499291520
"598",0.0045697679365424,0.00336118220101273
"599",0.00524890802692429,0.00304541755466085
"600",0.00337414331127576,0.00278311089860023
"601",0.00396982934742435,0.00343537682206019
"602",0.00298630920356037,0.00275887306455072
"603",0.00613847519837226,0.00441373373935558
"604",0.00595395632666805,0.00403584521810791
"605",0.00353867109492307,0.00242770909805453
"606",0.00391089946714358,0.00295459963711128
"607",0.00393084769335462,0.00361697240678227
"608",0.00456275993822099,0.00460695797837122
"609",0.00359919324082301,0.00383489169547111
"610",0.005229793237097,0.0048481705190394
"611",0.00511447484542884,0.00447423585798584
"612",0.00370295641314167,0.00296798946643613
"613",0.00517496850559746,0.00293053387750994
"614",0.00305845073450856,0.0032386407339213
"615",0.00392850930066904,0.00512324378984984
"616",0.00365556446800288,0.00284614506766489
"617",0.00478198999808158,0.00404056304117148
"618",0.00458981389293472,0.00441895146385606
"619",0.0046624525880096,0.00415432345572374
"620",0.00372536269678774,0.00338957272844038
"621",0.00328716806741278,0.00324986525267779
"622",0.00341604523162589,0.00376028351259944
"623",0.00698312870005193,0.00460672302522975
"624",0.00383255774923454,0.00252183847438503
"625",0.00326312923615155,0.00389087059461441
"626",0.00415053776312926,0.00426175971042657
"627",0.00387479656239317,0.00280426655877218
"628",0.00402490024874631,0.00231685601099811
"629",0.00324729932788516,0.00268041794106865
"630",0.00447437015443217,0.00421316164991992
"631",0.00494896908821073,0.0040685194907383
"632",0.00436948513439802,0.00292972242955298
"633",0.00716394450756588,0.00263536898612767
"634",0.0035333517315851,0.00271921817601631
"635",0.00305939532635267,0.0034630647303663
"636",0.00365740784895922,0.00269335764580818
"637",0.0035811379456531,0.0031567995159047
"638",0.00378768128571306,0.00293775369512056
"639",0.0038752825716672,0.0042061868537343
"640",0.00423919468962791,0.00428884658721768
"641",0.00430742661852694,0.00486984692502098
"642",0.00452635017165402,0.00282170779406563
"643",0.00391289367680483,0.00433870180850243
"644",0.00324212392882965,0.00226231868049866
"645",0.00345846030290873,0.00462425754819994
"646",0.00405359761479421,0.00387500043166855
"647",0.00355198203558876,0.00399892605038044
"648",0.00367114565958799,0.00519825813653771
"649",0.00317448531364614,0.00363572856873081
"650",0.00575196012713961,0.00383271590199508
"651",0.00451438886594375,0.00423280905578967
"652",0.00646099199796208,0.00295647147997660
"653",0.00323500002375274,0.00402362257015585
"654",0.00434435046459737,0.00218809398875702
"655",0.00346789257694098,0.00406771366094461
"656",0.00304150546430726,0.00330709975095384
"657",0.0028286940641557,0.00346758781108558
"658",0.00347737499274282,0.00508427910668113
"659",0.00461642687339595,0.00511501085019529
"660",0.00336003340204792,0.00334879892447217
"661",0.00429627140981192,0.00466428355783104
"662",0.00502086708217404,0.00315834046507926
"663",0.00290124560200911,0.00322632500142555
"664",0.00356613370456089,0.00324623688264342
"665",0.00488186951710245,0.0056428123521116
"666",0.00311332544827501,0.00325089697115534
