"","tprs","mds2d","mds3dds","mds85","mds90","mds95","soap"
"1",0.184812029509402,0.189943974400102,0.155586744416669,0.151256969974030,0.161074560216716,0.193808442386886,0.142327440150501
"2",0.210540325999257,0.209991824764286,0.136061137019395,0.111531806174476,0.116928831700821,0.200043584116787,0.128945198335440
"3",0.194822397409926,0.167771677572134,0.120923847160349,0.123985017539693,0.132693012391663,0.181984140979819,0.123031501713301
"4",0.184272455908891,0.204687718009986,0.136482333302014,0.110109567428176,0.114033534200306,0.174690555913367,0.163924836788369
"5",0.160018823348532,0.156138153712220,0.142127101675584,0.137412939677599,0.144458158797763,0.273005390461679,0.131703438477925
"6",0.243247593226111,0.212426535341505,0.177055720777382,0.14778832976189,0.152206293333722,0.219196344408591,0.215099299335812
"7",0.324602093504231,0.28954427720035,0.226941162515604,0.217547743828542,0.250328207962034,0.438618552937242,0.171459112177956
"8",0.254537691038794,0.205501766565778,0.138138899014760,0.108804721129198,0.112733783565696,0.204105650938943,0.192660643551543
"9",0.207328314602834,0.179693132676503,0.150850244207464,0.149198863499321,0.156298685276696,0.222930875958886,0.185818881876741
"10",0.34126665867633,0.193773616767356,0.136978454273279,0.116791454531371,0.111651936600967,0.233693895141501,0.120670031897345
"11",0.163348796891417,0.149509983274214,0.102891082547751,0.0993927187191928,0.110913855070416,0.435791515912614,0.105018502303165
"12",0.30910684509298,0.193487527836154,0.149096628227963,0.141288312817098,0.146760159855106,0.252597343324449,0.144092333565901
"13",0.189264418698457,0.190803524993312,0.118695503471204,0.134059925464718,0.131654640077473,0.308990888389917,0.120765952726941
"14",0.176926714164964,0.163254644079415,0.114341458345003,0.0901171461586943,0.103248512801335,0.174431261295579,0.114836713491460
"15",0.168267744134796,0.242923965981973,0.156335456628889,0.146182806223311,0.164836108971816,0.195972994535031,0.136129848958690
"16",0.146260804039129,0.196732872173789,0.108623231578553,0.0979892922913748,0.103636993522988,0.231606271668742,0.112482429786008
"17",0.134062737406596,0.159587372312699,0.107246549710149,0.0898963146163073,0.102623164498201,0.253974122956999,0.0905284581941912
"18",0.211951576780415,0.212139801563883,0.166287240413917,0.140827408272053,0.141679880035479,0.214989313938914,0.200859647059581
"19",0.232165307716589,0.230742725248173,0.201973290342605,0.192083673030334,0.19312302356843,0.257003017436532,0.264994078107742
"20",0.179694538924061,0.178338749256116,0.137534892966032,0.127644430818347,0.131621064791754,0.151733083450602,0.130043809369975
"21",0.158580316151696,0.152492209917035,0.0970507046904132,0.095364674247661,0.110425973693678,0.379450341216703,0.094207114940262
"22",0.168050019692547,0.209061247085066,0.128250331961718,0.111629485773338,0.123677279704563,0.53498108872037,0.110088703880188
"23",0.173636766080141,0.186505255371383,0.124902122087673,0.116608936879864,0.131650644384133,0.161173789196767,0.121416630823744
"24",0.195550599481048,0.155419236165325,0.114543748432772,0.125886782070649,0.135583902560933,0.175432250071744,0.091188077007935
"25",0.22695747935947,0.231818542718804,0.191689339274806,0.168105811674991,0.171660622339532,0.211573987926204,0.175502079573085
"26",0.321206128829532,0.26473334903696,0.227418546442664,0.229587016792297,0.267887065873538,0.476703737034042,0.235743341324516
"27",0.177540858221922,0.158477323545382,0.107235581045040,0.0983890340098145,0.138180105542313,0.259336876503837,0.110436618161711
"28",0.364323930197276,0.187359505964659,0.144982683659701,0.144588787252673,0.163115734256791,0.412582987248579,0.164941736038550
"29",0.158025544516254,0.162580774010192,0.113849897204588,0.103575784868605,0.132249746161318,0.165035968499988,0.133326109401048
"30",0.168582689384137,0.157845456683907,0.117986270051644,0.114125594651011,0.113159698109757,0.122561235306779,0.116708917726073
"31",0.224295420679541,0.193468691298576,0.15417693091101,0.138116808819088,0.177591671997326,0.291796153795842,0.154305588755217
