"","tprs","mds+tp","mds+cr","mds+tp 3D","mds+tp+adj","soap","duchon"
"1",29.6238136879441,28.0836891024774,33.507447016167,27.3316869248944,25.8831457747901,39.3138823851564,21.5593730410907
"2",26.2909118827184,16.2262343553196,21.3586211211735,21.0381105288716,19.2103556224517,25.8809765863150,15.6962054286096
"3",28.5126468782945,19.8150005960771,18.0661596567417,16.4611498141689,14.0997625183486,24.6089054465025,15.0226083337454
"4",33.5272773671724,20.4226154474423,20.2371571995979,23.1219479459806,21.2942800791673,22.0298154973082,29.7157093331306
"5",28.2806019576429,12.0691668926694,27.7831112651016,23.0495789483178,21.4485590324127,31.1145346233245,25.4074263457011
"6",23.8052934411865,13.4464771284203,15.6256070643672,16.4236594134537,13.434208669343,16.9468126749583,15.0335474445674
"7",26.0057603778524,11.4935745918364,9.99790767998356,14.4208657078183,13.0585248799357,21.2624696878074,15.4292237700602
"8",21.6664289537926,7.61423063333021,22.068325837503,16.1442276783148,16.0252489607522,9.58550059130916,16.7217674302068
"9",18.5771803301795,9.24324617336396,7.6820153105534,10.5139633481419,9.65421964988404,15.0306754941923,11.5350945093331
"10",33.1255023329854,17.0814903935715,17.9666551274969,20.4699484131271,19.0317960587815,25.1784286826759,18.130202422455
"11",29.1350254559154,21.0916001811973,26.4108857186213,23.1167281936008,23.8618165719373,30.3318625564849,21.6958178878872
"12",31.3286243419515,14.3467382154465,21.3978460237891,21.1191058355898,20.3387212878462,35.6507086861407,21.4651074151055
"13",45.5817757520089,35.6961017971949,21.7433062277331,20.1492663793389,17.9493770554601,34.2591370263597,23.3109478002673
"14",31.7692949678835,25.2628454062612,26.1568358608322,14.0712888395984,17.8489521516525,30.3652489969986,23.6185311415804
"15",29.4039578308830,13.3608463337453,21.1159929407855,16.0104947668161,15.5803574917081,21.3390110203062,17.7539603317278
"16",30.4017830853732,11.7850689321513,12.0005258237269,14.6967447872933,14.9194482615358,20.0699266326116,19.2456165153718
"17",26.1537345760662,18.3091012070325,14.851616691466,20.1551938815371,18.6486371523114,25.9450029468851,18.3672852519834
"18",58.345632926911,12.8574546816479,11.3420375196246,16.0051581763600,17.5830943748195,39.8745807722503,50.1302280589197
"19",35.3552855220627,21.7853905918919,20.5400390287226,24.9899970293324,22.7663167946512,25.0856915766469,22.0685241763247
"20",32.8070572972894,15.9076434383324,22.3504762500948,22.7442094730983,23.8010790265212,24.8507638436761,20.1428714327207
"21",39.5085841532517,19.0468274812209,9.71496825992796,15.8141877899278,18.5915479721982,24.3621583761604,18.8757905345249
"22",41.144437647899,16.4495334476287,21.1863244619642,13.2338802856927,16.2696604293763,25.8485960622431,15.3692657326999
"23",42.2133402342199,26.6033484581549,27.4245650336007,28.3606386593047,29.545263114829,36.5629076162244,20.5399795363350
"24",39.7301792729062,22.4058201097173,25.0624250013691,13.5275286725216,15.4270080843918,32.2125452347090,15.4938548886590
"25",21.5621099915850,18.5420198177014,17.3790045374450,16.6860523340382,16.1327221424586,24.1939613570181,16.2246759602542
"26",27.0594968368314,12.9807923435717,11.2938146129973,15.7110996125321,14.6788221337511,23.6262718049972,17.2992736741293
"27",50.5088108516155,29.7589694444967,32.7486489503043,22.1992915715112,28.1616963158962,34.9417140226924,25.504773473164
"28",28.7585886014129,19.9861805746532,18.4311234183481,15.3765878929967,14.8358944927061,21.8948498228346,16.5175369278573
"29",29.4346860603118,20.4878049530037,16.5196030304222,14.0944865579143,13.6919219970254,26.9996153680728,17.7047300539488
"30",23.4750747159626,11.7448160994123,11.6426079095139,16.6933736937047,14.7154491973983,31.7982171078726,16.2010462603708
"31",24.8959558601297,12.1799231492868,14.4023730497779,14.5632949552671,14.7685201073947,21.9539774000977,15.3140624154281
"32",34.1244961520132,17.2307206807289,26.8082812197146,13.8204605083648,16.3007039336749,25.7623298018235,19.7671517687753
"33",26.6658408981362,18.2588847489316,18.0010386043789,18.8268062478995,16.7567174086627,24.2445406777465,19.1744668213991
"34",21.5061511813786,11.9610927707640,13.4381837805108,13.2347174266078,13.7777644836000,18.8961032565104,13.6808581718457
"35",30.4231139155235,21.7838511984147,17.8451666506016,17.1656226725033,15.0402809350943,21.9206705859185,18.0692802263885
"36",31.9389036741078,22.0788174805835,24.4833559488570,25.659778162073,24.8106277981992,31.6545333110408,19.4189049054675
"37",19.2764760179696,9.9253396898121,11.1514064454686,12.5383488619603,11.4615270117254,19.8204344932093,11.5801728055455
"38",24.2884442508945,19.3416194081252,21.7152558665802,12.8388699351609,16.7856080213990,28.8717584208315,18.6177547267250
"39",31.1106042048663,12.4193212570057,20.1049964952189,15.6707243117782,14.5972951149368,21.3492824775074,13.8396998156883
"40",35.1820978844103,24.7700448085742,22.4588390049604,19.8687337211929,22.8947952400826,21.5853695532764,21.3567872634264
"41",28.4317505323427,12.2343544294165,19.3663200463572,16.9326586134855,13.6568570773707,24.5922512290003,16.7881048880758
"42",26.2553424055838,11.6980658895753,13.3242264806731,14.4129036624854,13.5449489745504,32.8806014136259,16.4962400727090
"43",37.1549273549860,27.7282285458470,77.0083426478642,30.131360498216,37.6726577174705,37.0145548204522,23.2139076643690
"44",29.4893010464551,22.3911489938248,18.2257971756271,20.2192719699078,18.6456612517103,33.4312824582844,17.6645567728143
"45",24.8693884641512,24.1238130003189,16.690497367422,13.5471546776261,15.6225555126773,29.2927857059583,13.3693113519490
"46",20.7200264518842,14.5033888693233,14.8129849354121,16.0203869522919,15.2978941833468,23.7814074752264,12.2522261152658
"47",30.1593010560070,20.1449305236288,25.6056436656908,23.781424858321,23.2026422081942,27.9994075196608,17.573118627821
"48",25.8314228846316,13.6867552133653,14.4545129996254,14.7410381645102,15.2953100570996,21.9779090336513,15.248747538579
"49",31.4374676610274,10.6828053816630,11.9410183461002,16.0618226271423,12.2528670280841,23.7490722734934,16.1009568389838
"50",26.8594266950212,12.8721595138831,11.8294104530199,17.6220585524854,17.1137254629687,20.1846244983323,20.9258852505056
"51",30.999922745132,21.6066835871226,24.9167598228169,27.204361839195,29.3481707983349,32.8724149397356,20.4011813307680
"52",23.1754256558258,11.4357351953532,9.59001835451246,14.7487839478567,13.1031813284605,18.5877803110701,13.2902765860217
"53",25.1479220023484,16.0892699622275,19.1291139710099,11.6732711012170,15.4169445141319,24.0191887396799,12.3058753829328
"54",39.0184672138317,24.3349859957846,35.4428581254946,22.6164969490340,26.2841249630575,39.6857668571427,23.6464537292521
"55",20.6877466874928,11.0639831055787,19.6863905425979,14.829725677469,14.2986102713356,23.5913341001913,14.3483122147903
"56",34.9582394538008,9.25198222748499,6.8839547928118,11.5439604316518,8.76496172507967,14.0705664899004,9.4099755755914
"57",31.2284033995249,14.5964415744864,25.5974555747379,23.4511355606619,17.9681846636924,29.0651837077816,26.2275952668778
"58",32.7468204613443,27.5474142761062,12.8494527704104,14.6743746293049,13.2776507488318,31.4400062277021,12.7505067786194
"59",36.2202061773134,23.0782888772307,25.9068342287155,24.7556367780197,26.5242794266032,28.5048684605697,20.2213812540575
"60",23.1098963429805,11.4193670215661,33.452715170662,14.7735615038102,13.3643277300466,22.8392701285773,17.3364724441852
"61",31.8375213753888,22.9282177926868,35.0404767421846,25.3193216617221,26.8048858265961,46.4243950910105,22.1995690806104
"62",30.4630661083239,20.7070105835725,25.1465687615412,23.3003708216510,20.2433019710275,33.7867052284952,25.3307019874796
"63",19.8167014868547,11.8396963596050,10.0785490590823,15.4536340664713,13.8815819061686,21.2308381981726,17.7534853514925
"64",21.6663415650600,14.0501106442049,14.6844236872388,17.4658872184647,15.2989063200509,22.0876063505333,16.8292433911566
"65",24.4063282064226,13.8049188901584,22.433888540006,15.9558092168869,15.2792702721729,21.9428215265094,15.9648800703942
"66",36.5354892318158,15.7067767919557,16.3286907731319,19.8087693197663,17.6703552477792,23.1417526584821,18.5393528800586
"67",38.6373798860472,51.6827742469297,28.1429655239591,31.4971192429337,38.7622540440215,42.9498498511406,27.9932957856173
"68",32.5510667508784,18.9433553266011,17.30910572575,21.5499772033300,20.3497699049289,26.8269981553788,18.9037826785828
"69",26.4280312083381,10.8620819948307,12.3420076749674,14.2987763129659,12.0528448859875,20.3062414689783,14.310131117498
"70",32.2862921164694,24.9006566865569,22.9040829989131,26.2497013464849,22.9860560581057,30.6854061610179,21.8291683800122
"71",25.226040730686,15.5889408014717,10.9704132107105,13.1991152820099,12.7398144436401,22.9012231645068,12.7694984830799
