"","tprs","mds2d","mds3dds","mds85","mds90","mds95","soap"
"1",0.159941913922745,0.156066922764595,0.106390144823034,0.095685916797789,0.104838024045509,0.123543177285270,0.095224662872894
"2",0.107952962382128,0.113145607277586,0.0824894482912535,0.0839411160427345,0.0887575089777588,0.116299795901829,0.0911552165042085
"3",0.121195936125931,0.110977623560958,0.077045207072929,0.0657233276733389,0.0670965105176385,0.201360060722137,0.0680839787740877
"4",0.125180191301034,0.127219777393270,0.102264881182283,0.0934284157391833,0.0917979512625422,0.107127258006067,0.0937144531409447
"5",0.159556259447254,0.136085000175528,0.111546618455505,0.10750367835399,0.109596945182295,0.188404843128004,0.105156589863987
"6",0.118464003109143,0.147823750422027,0.115707028635954,0.09771686437266,0.108485631483602,0.112454507400394,0.0940400249814054
"7",0.159303471555427,0.125899690701589,0.0938775648616057,0.0872434725364685,0.0951012229180386,0.15775272193527,0.0972689645117663
"8",0.103808076445167,0.113621036640857,0.0749953374793163,0.0653795717482385,0.0673499960503408,0.0784454706378715,0.0684220697457097
"9",0.203430047626288,0.180613425794362,0.124839050549354,0.116659209514167,0.134777326945962,0.156030970744301,0.147514424186956
"10",0.0946543999327875,0.101221712640263,0.0753933039656402,0.0641911659923966,0.0759378757984613,0.091669515783592,0.0721195622869037
"11",0.137882821298962,0.140259810499467,0.1047457198617,0.0982176469274441,0.103355762169933,0.154991529752179,0.0925593582941934
"12",0.110564350291313,0.104213511713789,0.0727200505944716,0.0741773126448316,0.086133506735191,0.101433888063854,0.102720140139456
"13",0.120840799353658,0.133556520444570,0.100234287663379,0.08775547006574,0.0928918852712599,0.101107264041864,0.0840023661902479
"14",0.088990031579076,0.107607265909284,0.0835075774511169,0.064343504964025,0.0678000554127792,0.134790848425371,0.078880635559327
"15",0.104569656777899,0.112584118908160,0.0790760905647625,0.071649232518951,0.0717129199141091,0.169962313043406,0.084337283763295
"16",0.130691754364853,0.122020306558799,0.094826578292306,0.0885591616642104,0.0919635647142342,0.317893125905098,0.0984226777082598
"17",0.121960824426375,0.129955424000274,0.106998311160706,0.097849555883278,0.103434758104243,0.142722522211435,0.109003859276432
"18",0.15574527898333,0.135999690471854,0.112368029175005,0.0953085652725211,0.0985729808274427,0.105187280082639,0.125910344101953
"19",0.157992003086792,0.132123967328388,0.101827011644298,0.086262780721,0.0850821712843834,0.213701347655101,0.094355265363676
"20",0.120906503679383,0.123313389806103,0.0803129724264782,0.0787766799566249,0.0802767118781977,0.108529903275456,0.0775060221940923
"21",0.131306947848914,0.129971927777350,0.100253991285888,0.0968020019668407,0.0969721887543604,0.158584592826308,0.107141251457322
"22",0.128477456564585,0.132682153978516,0.0977724295737482,0.0905442399324816,0.0905938545659066,0.0920043632069873,0.090011544175268
"23",0.111984365269268,0.11754593167706,0.0858689534915032,0.0753174799771841,0.0846268838123094,0.102224306672765,0.0970780405048634
"24",0.161356181059691,0.115135960524478,0.0880997966353824,0.0728615250594849,0.0776612129537493,0.099296535639219,0.0857622413753363
"25",0.115056204204502,0.138971939646992,0.096765272721066,0.0862039502363545,0.0884752681270721,0.110892950209627,0.0913005963711595
"26",0.109908604212375,0.113387062456301,0.0853342265943426,0.0751457100320557,0.0769032595232248,0.095936786111785,0.0793864595192191
