"","tprs","mds2d","mds3dds","mds85","mds90","mds95","soap"
"1",0.197972888460257,0.188801936457262,0.145422945725535,0.122383401347419,0.117240752694816,0.329745323758158,0.137662644529510
"2",0.22615138954931,0.191412236286507,0.155046746904099,0.136714546389776,0.148335288924242,0.185566055129777,0.138561149711763
"3",0.256329738422,0.215034180210701,0.158518212117728,0.137469198287174,0.144819131696969,0.214891019660551,0.131319935754923
"4",0.231838310667635,0.165673614059385,0.126194599723617,0.116395545621070,0.120567061239827,0.181080183472351,0.13078858400136
"5",0.167259355802922,0.178724487693458,0.146044752333294,0.151804215864226,0.151257610619614,0.270353939959129,0.150785135661367
"6",0.265835868384399,0.176198424357046,0.142338045163822,0.148592075315791,0.171279641993505,0.235823086721377,0.134903499887808
"7",0.189456422581442,0.173513322027557,0.124782383136535,0.109858861171675,0.111539243013565,0.181706955386858,0.134977838596657
"8",0.291491827211392,0.247492498204912,0.20631749270109,0.183480519598869,0.180883562675033,0.370239821145108,0.193659901378685
"9",0.32334417332666,0.237958347402055,0.186760778085711,0.179716971728429,0.200888099062975,0.23642130990899,0.19320769557646
"10",0.178723898122954,0.198607283262094,0.156754787791337,0.138630834798916,0.146258070395646,0.210063506679509,0.132097799495083
"11",0.178701896935802,0.202714331989045,0.144724210533767,0.132932581767509,0.135076887093899,0.217644219039575,0.110728452266541
"12",0.269220991072095,0.236122702953243,0.191059486314671,0.173590193337922,0.174844251643120,0.350554568407746,0.117218908418365
"13",0.228474138033269,0.195974099215174,0.149431648650364,0.15147813927419,0.155929230675551,0.448255663787503,0.173657186214360
"14",0.211659158597428,0.195614782796519,0.151312283521334,0.139851130869448,0.156279624049093,0.184459037921749,0.141254770389695
"15",0.247726952821514,0.252200508258097,0.203547311938784,0.172075265828278,0.208660791830614,0.246584588069896,0.219336913324579
"16",0.298519183501573,0.205229288740854,0.144692308052829,0.129321329293787,0.181288495468178,0.272684599116952,0.128979783121567
"17",0.246224638258400,0.205698267738323,0.170577466897834,0.169715463370532,0.189157178966066,0.31836679299038,0.150862108803092
"18",0.244200202100166,0.271665288312591,0.178652057084106,0.155631304776866,0.186335730387591,0.239193956055948,0.180525812270141
"19",0.193609021824409,0.257887609929449,0.162349383416615,0.154280372786252,0.155343839417899,0.188949217989482,0.159976278399434
"20",0.295173530990987,0.252651557265431,0.253246252979664,0.197547980960443,0.204138943602444,0.294618797432228,0.267367892805997
"21",0.320910426872825,0.294475942533962,0.244547746984480,0.222872174453728,0.223114488502705,0.286757625760764,0.232755728165856
"22",0.219750917760467,0.202582733368650,0.139758892402727,0.113981035878195,0.121713880581675,0.204099571272322,0.130087119342573
"23",0.183685821615972,0.180934860734836,0.109822489800846,0.113532600127858,0.110855518921045,0.157710365668177,0.113654310989358
"24",0.306122738294883,0.296073802024652,0.234569336239731,0.211750251667644,0.222945543188140,0.282406741191369,0.184406660421422
"25",0.295955785676044,0.206883246455644,0.160857008342889,0.156363383516634,0.164562243034518,0.517624376863505,0.155605118158118
"26",0.209422040490747,0.187130537048603,0.128768067313829,0.114693348603501,0.141085135916697,0.193918408139075,0.115877888380535
"27",0.168886251013017,0.182902698594405,0.109529974326848,0.103892746767305,0.122224999894446,0.610795584965785,0.138566282317155
"28",0.231717040632214,0.149602876702937,0.126807331060507,0.152520558136779,0.174447297461575,0.199393306573707,0.15187307486091
"29",0.187523374284012,0.2581556127714,0.132625600432138,0.140415397931559,0.153858936658267,0.252370546816659,0.150299517997276
"30",0.314778772483261,0.242291858985000,0.208383070613662,0.202194638617883,0.215909311404057,0.270743918214193,0.186600667202103
"31",0.144419161226061,0.156093485965874,0.127404434089561,0.106078892990108,0.108605325962943,0.175770477136979,0.104592705169777
"32",0.249142250119902,0.229746131683893,0.174832933151293,0.165245650719644,0.190066358689623,0.28920792143323,0.161333153079022
"33",0.303912579865670,0.260915240735398,0.176055268323897,0.158485290606588,0.166814568697119,0.237447023819165,0.180274982584324
"34",0.269550609436956,0.264878057455165,0.198944823679519,0.196422010405335,0.204441785410869,0.26566780296419,0.185869953240774
"35",0.241098868293583,0.194283244413935,0.157551379276614,0.130356061025676,0.132585083355010,0.577473628156692,0.142223728358409
"36",0.2137065237513,0.206765464780911,0.163017177289169,0.139048546457485,0.148458857361574,0.188892548986422,0.120923603430078
"37",0.203141182235286,0.175424616142855,0.142818998828486,0.139531857039985,0.139679402632049,0.336005872051357,0.159080703551216
"38",0.272047006158717,0.193356120571990,0.182177705100442,0.168336630048998,0.176157697915247,0.232255860516152,0.180528162792280
"39",0.289115438756219,0.21238740617203,0.158699726779777,0.146915631830753,0.159048327403202,0.178064529067963,0.114425724130268
"40",0.261836914601552,0.258832504037923,0.189362363295645,0.186118307000269,0.194527216189718,0.273170901835347,0.175699477234228
"41",0.172433881143920,0.181384216161612,0.139197787045828,0.112318430451984,0.117752134105688,0.271410469312774,0.145099650257983
"42",0.25075906468472,0.243599552096405,0.171377590831908,0.146454183619118,0.186168772252168,0.235347568673061,0.142491498237225
"43",0.264286421490093,0.256351075239974,0.204324835429214,0.204890126724134,0.202836610863156,0.246110172311864,0.211522614458165
"44",0.215160887500096,0.172762965492491,0.158177981196266,0.133878810595165,0.141085644208227,0.189567821634413,0.144601537784974
"45",0.239544393362371,0.190590619344545,0.145756827828407,0.116185146898832,0.122621706487355,0.1845491189154,0.137993416054643
"46",0.209113313858125,0.191651846672230,0.144575316058309,0.146373806775343,0.148206235123227,0.214914104502235,0.158433045315999
"47",0.189217109598831,0.185554427440126,0.110337155466566,0.0930172093748534,0.101461296562283,0.132268154575194,0.1316243461576
"48",0.222258524111578,0.174656699719221,0.126343884322855,0.133443797080410,0.141888698670067,0.323301766698136,0.134489899727017
"49",0.234260851681716,0.192645852812552,0.155895286195276,0.145249457216477,0.176500445906965,0.408529344638967,0.168062633082791
"50",0.226142222234168,0.231751935267003,0.192753818819073,0.171388139972642,0.178530376032575,0.541841513240422,0.172134636068586
"51",0.158161834481089,0.173330241610427,0.127049315338198,0.112619408526909,0.110309358889509,0.466666374799977,0.118032414439269
