"","mds","duchon","soap","tprs"
"1",0.00300549051881057,0.00249357487193359,0.00218217850200405,0.0319821351216362
"2",0.00316515307943746,0.00226781365038591,0.00183493456552512,0.0314335674341175
"3",0.00294117630771470,0.00221357962623953,0.00222785027153275,0.0403477974319521
"4",0.00302257960231793,0.00208235571554235,0.00197668291792470,0.0431877987319694
"5",0.00267885331211141,0.00203000650264861,0.00209836691563950,0.0335424679520329
"6",0.00254657396130541,0.00159701628821097,0.00138624268419698,0.0492734658087452
"7",0.00331149508194344,0.00256587924274535,0.00213544755190900,0.0240514113933878
"8",0.00303692570811082,0.00206667636908497,0.00157074638010761,0.0336619560127837
"9",0.00353731387855699,0.00282448494074789,0.00259350358410303,0.0384708735056787
"10",0.00322625564341114,0.00263509026207780,0.00230227524448459,0.0559886603038984
"11",0.0032590461314852,0.00254081962577256,0.00258044144535121,0.0406948257959098
"12",0.00327680897612575,0.00265322155381174,0.00220329101550403,0.0364300062961356
"13",0.00358532415362407,0.00270652160447391,0.00200329212186343,0.0313715993601495
"14",0.00318092585521548,0.00254421567933408,0.00210134104950230,0.0409060049961332
"15",0.00274128102296325,0.00195075372791523,0.0020279584222457,0.0618227724587689
"16",0.00315969425294198,0.00234851582979523,0.00223854609899572,0.0387559058092616
"17",0.00348567855577738,0.00277618197997751,0.00231648257562552,0.0433348948939707
"18",0.00307541946878572,0.00185753346383044,0.00148832586829331,0.0477665193624987
"19",0.00348173629716933,0.00253516446109341,0.00213137483902203,0.0396046183510461
"20",0.00405766845599176,0.00296188019268111,0.00312815087671014,0.0406557604941048
"21",0.0034505210312816,0.00249118797242482,0.00203491247942619,0.0296119852279019
"22",0.00307617476134891,0.00188220623758284,0.00154034137028293,0.0432855817377635
"23",0.00239096955875979,0.00159747482596450,0.00160801817373314,0.0621212021157229
"24",0.00359204433012476,0.00274800099015783,0.00220748185678581,0.0411204473503752
"25",0.0028882251728841,0.00188829060785223,0.00172035229263055,0.0252245794851727
"26",0.00294804612546114,0.00242451422099772,0.00243445941577714,0.0217942146398300
"27",0.00361803617793665,0.00269917358913888,0.00203875406201553,0.0326765814891284
"28",0.00346543080338112,0.00238068197263127,0.00182971890413214,0.0492739933515499
"29",0.00319663666250573,0.00228040749189441,0.00223593495814387,0.0326116137693391
"30",0.0042633940891912,0.00338241957421888,0.00325815188757827,0.0478631404816436
"31",0.00276511340727606,0.00209466507255852,0.0027742848161959,0.032052118498752
"32",0.00317333292140294,0.00235239816716680,0.00198750707384556,0.0334631685789460
"33",0.00292311528079931,0.00225590464440179,0.00204776780710875,0.0409103212432355
"34",0.00374920116312979,0.00330709128117941,0.00293978898951759,0.0417887893236360
"35",0.00282927255694304,0.00232216498237877,0.00250181253206745,0.0418150755942542
"36",0.00287737427223797,0.00202118773665796,0.00185627604460332,0.0639311285418377
"37",0.00452970056211378,0.0036363497934776,0.00334342389876847,0.0554381835531975
"38",0.00378645384211015,0.00262511022771277,0.00210766514372790,0.0391298773205772
"39",0.00334216727382222,0.00241138853427108,0.00242010934531761,0.0422728253315141
"40",0.00316987809146622,0.00252240242660198,0.00238510162310546,0.0482818166381616
"41",0.00324655701097633,0.00283922197422136,0.00295488867000453,0.0417816394869318
"42",0.00286189922035374,0.00190453507576235,0.00161567078364210,0.0517922125882441
"43",0.00296403887598119,0.00233998777999446,0.00219401185132774,0.0304695548896098
"44",0.00279224907744761,0.00224557269979593,0.00231978918312249,0.0388475217546333
"45",0.00352318279687539,0.00307728914927972,0.00281461349960852,0.0357123978094952
"46",0.00317002502170523,0.00225222086005216,0.00175886025608071,0.0347763920335352
"47",0.00319416122452443,0.00221375209494327,0.00205678067966832,0.0234483638548329
"48",0.00289608048440043,0.00207691433297304,0.00192008776824357,0.0566070731904323
"49",0.00402865581816439,0.00308887574651445,0.00217289735420102,0.0437997532050846
"50",0.00356541665988569,0.00265880270073320,0.0027693621406254,0.0344276283964994
"51",0.00283977517887612,0.00191403010451748,0.00151063345097603,0.0387684103223209
"52",0.00264958453207454,0.0021558318161186,0.0019248816336498,0.0306943429823194
"53",0.00346560948172077,0.00265527821486441,0.00230404917083725,0.0591522833086228
"54",0.00271044491926624,0.00188933732970499,0.00248246189925899,0.0404376734229197
"55",0.00334341348177575,0.00273303031810580,0.00254962781353540,0.0469804600507602
"56",0.00241615030281008,0.00169192187018987,0.00151707000857210,0.0435602442252717
"57",0.00280715496374178,0.00162523155406215,0.00136893064545655,0.0422419203808915
"58",0.00316014648381533,0.00226271867489195,0.00219465462083353,0.0306923001357123
"59",0.0032713503092256,0.00206573695396691,0.00142308922670442,0.0431759588023566
"60",0.00307620736240744,0.00215404667817654,0.00221204433155865,0.05060569871225
"61",0.00275792888572333,0.00207342033134729,0.00197209885433182,0.0518501145902957
"62",0.00339199139384682,0.00258879699667037,0.00270448546381100,0.0516028224773958
"63",0.00392984233034144,0.00318772266394605,0.00263949601059227,0.0750005162464419
"64",0.00359070083909409,0.00221175864392904,0.00184947932692792,0.0312914667918874
"65",0.00381743622327087,0.00284578064820868,0.00227911318591249,0.036730827843295
"66",0.0034364061324438,0.00200421293424238,0.00171603266558102,0.0494783114733997
"67",0.00348160367667793,0.00271173783822322,0.00227897534107712,0.0544986170085265
"68",0.00301343081001623,0.00214566278165393,0.0018237490255742,0.0271949034364478
"69",0.00323508711559949,0.0028506150660744,0.00208195179212599,0.0536583359345826
"70",0.002953860116545,0.00209229412819483,0.00205906951243356,0.0297978667969575
"71",0.00352023906826778,0.00268373433704387,0.00230336146545658,0.0364074414747865
"72",0.0034819307023187,0.00274018885239422,0.00264317264808328,0.0404583199533717
"73",0.00319994403703732,0.00234319389166942,0.00203946433355286,0.0882605671540638
"74",0.003067974175818,0.00262117329242637,0.0026185377701848,0.0347247127143113
"75",0.00303887858944351,0.00203651705737959,0.00258687297329838,0.0369746543397619
"76",0.00499130276845229,0.00430971606837329,0.00321828855210429,0.0351198394993166
"77",0.00351777034551735,0.00274377516774538,0.00208861929170465,0.0261363894731142
"78",0.00277748716381502,0.00200100545776864,0.00189423236077863,0.0426946460660401
"79",0.00269715698587225,0.00214750744717768,0.00190047728471849,0.047226029496363
"80",0.00311367228751286,0.00236475691698329,0.00212510091522606,0.0527173111213384
"81",0.00257123562031536,0.00214558045410878,0.00233550499542376,0.0346075378465055
"82",0.00349528450507731,0.00308884578029517,0.00250258825348219,0.0345094134163557
"83",0.00316182104539500,0.00263116219388827,0.00210214698062432,0.041777519837423
"84",0.00370047308358233,0.00266931740734805,0.00226820011784543,0.0446369795962188
"85",0.00286277920566190,0.00218750343403488,0.00194635846119098,0.057099179039819
