"","mds","duchon","soap","tprs"
"1",0.062971058737968,0.060900810584063,0.0454432131765068,0.210836249916387
"2",0.0442998814196073,0.0500353886890822,0.0381051551820232,0.215042663841808
"3",0.0433878720232041,0.040313617137085,0.035077704773542,0.221233567397891
"4",0.0535571204658495,0.0509378049886644,0.0484164844134855,0.227659981701840
"5",0.0250257068213404,0.022943704104406,0.0233884534272873,0.204097035465927
"6",0.0273203034699241,0.0292682066551729,0.0398267290610470,0.273873662447412
"7",0.0705937049356212,0.0742419760909521,0.102556110083315,0.331817852190528
"8",0.0411827624554825,0.0411869976366598,0.0670537919603554,0.244505211835743
"9",0.0382169586594787,0.0369587780401137,0.0416857029766256,0.232145064254993
"10",0.0469141935867828,0.0437149676278925,0.0486030810372815,0.258844850871029
"11",0.0305722567584750,0.0380713120793428,0.0538149867323505,0.275474468030834
"12",0.0295765448920172,0.0295181481458998,0.0431748405491885,0.193136168919078
"13",0.043302083165193,0.0528485272949731,0.0673924177182932,0.262594499276752
"14",0.0343413260087629,0.0402000336262952,0.0370853894798233,0.281988987597512
"15",0.079315496433812,0.0769597721381986,0.101957662852722,0.296487314216499
"16",0.0370690476467842,0.0291851103919656,0.0258771924824862,0.163085955284227
"17",0.0301907150717237,0.0266202815204616,0.036352804509223,0.194233869526834
"18",0.0253024684049062,0.0235389594940008,0.0360397963800147,0.192063354345635
"19",0.0482247392597812,0.0511412289852438,0.0590226649285066,0.209370512171373
"20",0.0611843945138971,0.0485494875293072,0.0443202136976855,0.250091364015030
"21",0.0616277470197614,0.053573504077847,0.048584695661996,0.202882503960159
"22",0.0303647368158465,0.0361452226119067,0.0646402537868146,0.258261957132418
"23",0.0447715056635379,0.0458158545824611,0.0570757067654523,0.25068233622192
"24",0.0406847000027748,0.0444148093943978,0.041440482828391,0.237508692614338
"25",0.0409033089129132,0.0563938635937728,0.0396590318095509,0.207076271290045
"26",0.0606044514923322,0.0569026876315639,0.0513963930661823,0.294750379066024
"27",0.0300402245238230,0.0311431025278664,0.0377007629414124,0.217839955875951
"28",0.0456344029173655,0.0345088680038548,0.04076030373778,0.201045317253927
"29",0.0313440128981025,0.0369403019081057,0.0274901193012039,0.202838633679701
"30",0.0237907908947509,0.0229849210582375,0.0293047459532506,0.224106616711848
"31",0.0481240007710195,0.0493817446461937,0.0390817171719959,0.170105280249739
"32",0.0523712122959138,0.0557614519851785,0.161433510712272,0.19152737108857
"33",0.0383263025679168,0.044569840068813,0.0932006997506659,0.242688061368090
"34",0.0406018010262712,0.0391875175736479,0.0252135608889100,0.179235432179457
"35",0.0267895818461808,0.0188120957788085,0.0226998734134053,0.212611983445562
"36",0.0372376830556426,0.0340791526564337,0.0236996449117893,0.175685312355271
"37",0.0646413391497502,0.0676343453621393,0.0757216880493621,0.227786892053696
"38",0.0337220339336489,0.0388765639540019,0.0442066528017467,0.216158252249976
"39",0.0298415698551305,0.0426441543404756,0.268139855762043,0.364892532526791
"40",0.067273192683937,0.0601943139665526,0.0630134483731616,0.269722120832207
"41",0.0458238732536661,0.0469796292186683,0.0550053260964012,0.271332718268832
"42",0.0387538190049738,0.040693074152272,0.0383230418220200,0.241927567621344
"43",0.0207516610468211,0.0425025890400067,0.0251422452957856,0.222175602469844
"44",0.0582357832488903,0.0676226029236853,0.0930599371032453,0.266157682963259
"45",0.0312014263001683,0.0278151175844563,0.0360206051030757,0.162945826292725
"46",0.0755546614667696,0.0745062799829315,0.0559429127345583,0.215044795823692
"47",0.0664465764469919,0.069659006284899,0.0390242942509284,0.258174217972339
