"","tp"
"1",0.0195738160967788
"2",0.0187342748545597
"3",0.0190811201379177
"4",0.0157064377519002
"5",0.0160937107022510
"6",0.0154275115160297
"7",0.0221656142204823
"8",0.0141732963621755
"9",0.0176955377215048
"10",0.0152350064694342
"11",0.0171612698707064
"12",0.0165261648217443
"13",0.0234032729706209
"14",0.0160964244542095
"15",0.0198410996926917
"16",0.0182305037591155
"17",0.0149687419543954
"18",0.0138177334931974
"19",0.0187718574166275
"20",0.0148971459484732
"21",0.0144257118846549
"22",0.0162393578018531
"23",0.0150963961436379
"24",0.0181019709324313
"25",0.0182042003280804
"26",0.0238512068926981
"27",0.0200531636038224
"28",0.0177039040272944
"29",0.0154551414710252
"30",0.0150480537152567
"31",0.0190957952493512
"32",0.0164272838804101
"33",0.0179826750964406
"34",0.0150909141933216
"35",0.0143857711170501
"36",0.0145249448950276
"37",0.0165057789910067
"38",0.0202746640117785
"39",0.0168540974062547
"40",0.0221135000577380
"41",0.0232028961727019
"42",0.0203533451580325
"43",0.0135854889665801
"44",0.0156922601902822
"45",0.0203878450499273
"46",0.0150387093182029
"47",0.0146456276156959
"48",0.0191524811524161
"49",0.0144917485924045
"50",0.0193251633644425
"51",0.0159037724303850
"52",0.0215295526798852
"53",0.0135914401246065
"54",0.0194541768739019
"55",0.0207089440775206
"56",0.0202159225414232
"57",0.0174779369540832
"58",0.0141762073818897
"59",0.0167405138232839
"60",0.0154055859141812
"61",0.0190581842989953
"62",0.0194204821983448
"63",0.0279901281653357
"64",0.0148483295486832
"65",0.0170734911018595
"66",0.0148488351468491
"67",0.0222979534838085
"68",0.0218246973542439
"69",0.0157822629090564
"70",0.0146365427036551
"71",0.0148684814961969
"72",0.0180492915523030
"73",0.0176511537527140
"74",0.0157281311077940
"75",0.0222960692622474
"76",0.0149488432150841
"77",0.0160361150484719
"78",0.0192585332066519
"79",0.0175423051635427
"80",0.0194229561045032
"81",0.0138462203180509
"82",0.0165684308571268
"83",0.0145610368827453
"84",0.0141640687787947
"85",0.0183757887023744
"86",0.0161234470375375
"87",0.0124800735501393
"88",0.0187979987621781
"89",0.0148007960831269
"90",0.0146158335401102
"91",0.0168013291567554
"92",0.0165942733210994
"93",0.0162709734985198
"94",0.0220345715272125
"95",0.0201313189496503
"96",0.0152419802684226
"97",0.018682309436191
"98",0.0183612138706116
"99",0.0154596115380835
"100",0.0151601264385343
"101",0.0170412325977972
"102",0.0167648775072077
"103",0.0227266873478284
"104",0.0151411006955007
"105",0.0174239626600665
"106",0.0218617084126808
"107",0.0202696307939025
"108",0.0157997336311620
"109",0.0144971479895547
"110",0.0160629041222331
"111",0.0150125937518175
"112",0.0166727643568018
"113",0.0136918954883505
"114",0.0172025558847048
"115",0.0166707681583219
"116",0.0152118524983307
"117",0.0157521512400762
"118",0.0172085407405247
"119",0.0154093581319736
"120",0.0146220052998306
"121",0.0143111423052006
"122",0.0156425436641838
"123",0.0162537131669136
"124",0.0189878336072369
"125",0.0158198732648646
"126",0.0147191375951799
"127",0.0157363430529511
"128",0.0155937529880925
"129",0.0231802434423951
"130",0.0158535266190373
"131",0.0157608737331254
"132",0.0174541693947932
"133",0.0152054311861612
"134",0.014317832961896
"135",0.0178114631590026
"136",0.0138527809155260
"137",0.0160334318508407
"138",0.0141388083755686
"139",0.0140479227527094
"140",0.0145844812854400
"141",0.0166783007590816
"142",0.0156460556343236
"143",0.0230530904756639
"144",0.0224855958000821
"145",0.0175303026460167
"146",0.0134109347391275
"147",0.0154314492420647
"148",0.0138245087866898
"149",0.0147255788433864
"150",0.016693756817128
"151",0.0178393965321620
"152",0.0204563992301088
"153",0.0214360795740912
"154",0.0161930564685947
"155",0.0150937897149021
"156",0.0152693988043299
"157",0.0150805813475805
"158",0.0156965890424369
"159",0.0222974211749323
"160",0.0144983852397284
"161",0.0170618512913896
"162",0.0173673439191359
"163",0.0173136853428312
"164",0.0131112912146972
"165",0.0176490950201726
"166",0.0158545140346201
"167",0.0144136514820634
"168",0.0276925312794158
"169",0.0142471421121776
"170",0.0175670825145005
"171",0.0150545499159261
"172",0.0182825995754846
"173",0.0140002356745327
"174",0.0161547605760453
"175",0.0147169805055143
"176",0.0150569851113557
"177",0.0146743669283400
"178",0.0176384905278126
"179",0.0152057825394132
"180",0.0156520567925832
"181",0.0155253930704917
"182",0.01742649229355
"183",0.0146962821949752
"184",0.0146678946937125
"185",0.0174354645013420
"186",0.0146926463468166
"187",0.0159086062689767
"188",0.0207110073993881
"189",0.0174776421951987
"190",0.0175484338967991
"191",0.0143660890026607
"192",0.0200002137855791
"193",0.0155839086326432
"194",0.0201039527671259
"195",0.0145203628811435
"196",0.0212147115942995
"197",0.0196433217778761
"198",0.0150632810702075
"199",0.0157517503229485
"200",0.0149319172645647
"201",0.0204799397608774
"202",0.0195493681422863
"203",0.0187378532660619
"204",0.0139763102576393
"205",0.0199311582026363
"206",0.0179266541474571
"207",0.0144264154889442
"208",0.0207019645100873
"209",0.0180755880521244
"210",0.0138981909157460
"211",0.0155829511903167
"212",0.0157867776341577
"213",0.0169477862643661
"214",0.0163474022856819
"215",0.0211328897596523
"216",0.0156727241319693
"217",0.0278429397058166
"218",0.0175028339495531
"219",0.0140426582250725
"220",0.0143803648874529
"221",0.0180025917536652
"222",0.0139644950896008
"223",0.0166895082544287
"224",0.0181934093951195
"225",0.0171684602615932
"226",0.0160655101430807
"227",0.0190088980870171
"228",0.0163059777754022
"229",0.0185332523123271
"230",0.0179914553277148
"231",0.0181400958705178
"232",0.0160373946224270
"233",0.0158391985658982
"234",0.0166622164294561
"235",0.0149060541286791
"236",0.0146263802034177
"237",0.0157172784916260
"238",0.0163743759546556
"239",0.0143182340969637
"240",0.0145509422459022
"241",0.0169922278407878
"242",0.0148883007406978
"243",0.0170176117856169
"244",0.0159679706127520
"245",0.0136594816031457
"246",0.0165745084773339
"247",0.0146154417671275
"248",0.015212201196321
"249",0.0205322903229891
"250",0.0251558189251398
"251",0.0152682424382061
"252",0.0168491486014195
"253",0.0146694177522002
"254",0.0177199468009216
"255",0.0150619201486121
"256",0.0175017793088597
"257",0.0150881698879591
"258",0.0146702513270415
"259",0.0172818110191027
"260",0.0141362709997066
"261",0.0147187684495505
"262",0.0219744416405623
"263",0.0209954052890789
"264",0.0246392795010116
"265",0.0195044247931634
"266",0.0207971180741957
"267",0.0150674037321820
"268",0.0136234017679836
"269",0.0161770276594069
"270",0.0145045406048473
"271",0.0193678109126216
"272",0.0212632242599877
"273",0.0164923921953866
"274",0.0169758649368947
"275",0.014740431592962
"276",0.0135731211655374
"277",0.0164589624664291
"278",0.0210511035804928
"279",0.0167137708935359
"280",0.0250804057874650
