"","tp"
"1",0.0135441599246809
"2",0.0163696080190978
"3",0.0146914127090596
"4",0.0184752531191309
"5",0.0156336884967753
"6",0.0182048435280287
"7",0.0126068988037925
"8",0.0131859402673138
"9",0.0151526111436078
"10",0.0136457127765481
"11",0.0166918250679832
"12",0.0144043559431335
"13",0.0140514055549049
"14",0.0156083712261283
"15",0.0195099879732268
"16",0.0149450991360850
"17",0.0144913837040323
"18",0.0122530462805248
"19",0.0111115600881073
"20",0.0145128165992783
"21",0.0161287247028462
"22",0.0165955281143856
"23",0.0197162955534657
"24",0.0137804728998943
"25",0.0146933402794182
"26",0.0155721689588489
"27",0.0146085065147019
"28",0.0150667240946034
"29",0.0143625543142927
"30",0.0206885993001006
"31",0.0138551906244393
"32",0.0119801443502818
"33",0.0161387208770270
"34",0.0104780579408236
"35",0.0165661946977672
"36",0.0156464981212077
"37",0.0155100506956744
"38",0.0138142705156878
"39",0.0165181110837321
"40",0.0152274461131386
"41",0.0154187650586042
"42",0.0134898047026954
"43",0.0146928667830401
"44",0.0168906317840890
"45",0.0207920483348626
"46",0.0187784159200763
"47",0.0158003693483588
"48",0.0123126529184355
"49",0.0147015037709260
"50",0.0130756906429159
"51",0.0137697617327647
"52",0.0146915092112253
"53",0.0167335271102528
"54",0.0149963053816588
"55",0.0146241542198566
"56",0.0149997069084517
"57",0.0186215526767765
"58",0.0120434188294196
"59",0.0159603034432546
"60",0.0151889139909165
"61",0.0168326145283715
"62",0.0164878443609600
"63",0.0137889420148124
"64",0.0146056765153930
"65",0.0119015917186453
"66",0.0162951966817457
"67",0.015144669061949
"68",0.0171226316653337
"69",0.0175406857779640
"70",0.0140442790439644
"71",0.0154816778410555
"72",0.0144311353333623
"73",0.0118915599699465
"74",0.0182826421970495
"75",0.0139735556056672
"76",0.0162868467595199
"77",0.0144811734471726
"78",0.0164219449656997
"79",0.0183452419531752
"80",0.0164790655444165
"81",0.0105061069079316
"82",0.0136491843262128
"83",0.0120205343697875
"84",0.0157308215582283
"85",0.0139099460135730
"86",0.0164711401769061
"87",0.0141604578456813
"88",0.0147622889595784
"89",0.0146491422021428
"90",0.0102670631882327
"91",0.0140504407044813
"92",0.0153198885095171
"93",0.0143189780707239
"94",0.0142234184751569
"95",0.017328946611507
"96",0.0150186777679074
"97",0.0152726374995961
"98",0.0193321833599341
"99",0.0160558250644008
"100",0.0138981182233512
"101",0.0141597077440427
"102",0.0177024862407416
"103",0.0137375737794201
"104",0.0136681249290043
"105",0.0167468848236621
"106",0.0113199800168151
"107",0.0143969688893052
"108",0.0149426961173282
"109",0.0140007240524904
"110",0.0158579593503499
"111",0.0149686897811124
"112",0.0157129363898280
"113",0.00983808337032118
"114",0.0159878018474084
"115",0.0153602753598593
"116",0.0168929490724112
"117",0.0137481437147536
"118",0.0158425529381715
"119",0.0177021496954407
"120",0.0151517786437804
"121",0.0124188668873993
"122",0.0141834849992281
"123",0.0183109825911497
"124",0.0181391149411235
"125",0.0152606732701224
"126",0.0150845910555826
"127",0.0141719347697424
"128",0.0140670615202612
"129",0.0158152803929041
"130",0.0193442408082718
"131",0.0160215460550940
"132",0.0159155777336675
"133",0.0125513921097805
"134",0.0190905034386866
"135",0.0153755568189044
"136",0.0142107410095220
"137",0.0176765056100262
"138",0.0144722930861258
"139",0.0155920017460226
"140",0.0141362619084387
"141",0.0176925482455189
"142",0.0142524220169282
"143",0.0141977006041533
"144",0.0167982150358992
"145",0.0146050929533579
"146",0.0149161635523532
"147",0.0170862859799429
"148",0.0164250494799154
"149",0.0146769453063722
"150",0.0164343040069997
"151",0.0146588246905884
"152",0.0151166504147728
"153",0.0181517643070897
"154",0.0155845127603399
"155",0.0196843219669187
"156",0.0153203650911359
"157",0.0178279488097198
"158",0.0153727374570934
"159",0.0137432107979217
"160",0.0162625570470875
"161",0.0164581534461745
"162",0.0137987308093389
"163",0.0156326213219423
"164",0.0181739224309148
"165",0.0137156255268055
"166",0.0103416787060172
"167",0.0160044067957991
"168",0.0127772172512324
"169",0.0150353973931495
"170",0.0139009231984866
"171",0.0137861832051228
"172",0.0118670299837621
"173",0.0129975460414229
"174",0.0164916635334294
"175",0.0139963307678472
"176",0.0262148004731715
"177",0.0166379160831259
"178",0.0138545529263318
"179",0.0173920879163483
"180",0.0143013232401919
"181",0.0143130544096429
"182",0.0201293088238077
"183",0.0163699638635538
"184",0.0162705284564459
"185",0.0142271482059522
"186",0.0138050992155839
"187",0.0150610042647240
"188",0.0182912944697741
"189",0.0165755642009137
"190",0.0187901944286600
"191",0.0126111985129576
"192",0.0137345472834062
"193",0.0180425920097016
"194",0.0148144229862978
"195",0.0146923542110936
"196",0.0184508115133165
"197",0.0134057325708266
"198",0.0139277588267036
"199",0.0153063658268686
"200",0.0173792408866158
"201",0.0144614302869446
"202",0.0142376285748486
"203",0.0158549377721562
"204",0.013984813101295
"205",0.0140622080718114
