"","mse","labs"
"1",0.00862747308981843,"SC+TPRS"
"2",0.0100381443238662,"SC+TPRS"
"3",0.00997682281965613,"SC+TPRS"
"4",0.00876674922041887,"SC+TPRS"
"5",0.00926078484269875,"SC+TPRS"
"6",0.0093702775706063,"SC+TPRS"
"7",0.00943918819664621,"SC+TPRS"
"8",0.0093352026235398,"SC+TPRS"
"9",0.00934542728385897,"SC+TPRS"
"10",0.00890572470040756,"SC+TPRS"
"11",0.00894171836497717,"SC+TPRS"
"12",0.00918444195055995,"SC+TPRS"
"13",0.00946050538239841,"SC+TPRS"
"14",0.00909851267479799,"SC+TPRS"
"15",0.0090535165465809,"SC+TPRS"
"16",0.00949244884082945,"SC+TPRS"
"17",0.00982114310327538,"SC+TPRS"
"18",0.0093734112540817,"SC+TPRS"
"19",0.00922550052098454,"SC+TPRS"
"20",0.00998101246812516,"SC+TPRS"
"21",0.00897709583810372,"SC+TPRS"
"22",0.00900253680602898,"SC+TPRS"
"23",0.00965948433452901,"SC+TPRS"
"24",0.00995836138552073,"SC+TPRS"
"25",0.00948573465905401,"SC+TPRS"
"26",0.00984241657230226,"SC+TPRS"
"27",0.0100343377325074,"SC+TPRS"
"28",0.00871742826150173,"SC+TPRS"
"29",0.00922856756449244,"SC+TPRS"
"30",0.00900340042833125,"SC+TPRS"
"31",0.00962147706917632,"SC+TPRS"
"32",0.0086457219097476,"SC+TPRS"
"33",0.0100132306810048,"SC+TPRS"
"34",0.0103249104627770,"SC+TPRS"
"35",0.00900648838312292,"SC+TPRS"
"36",0.00947426057028077,"SC+TPRS"
"37",0.00993880772006203,"SC+TPRS"
"38",0.00931072849366943,"SC+TPRS"
"39",0.00956700155140911,"SC+TPRS"
"40",0.00911776941496033,"SC+TPRS"
"41",0.0102053126014332,"SC+TPRS"
"42",0.009314606106226,"SC+TPRS"
"43",0.00973771320558605,"SC+TPRS"
"44",0.0113204610657024,"SC+TPRS"
"45",0.00960352867528529,"SC+TPRS"
