"","mse","labs"
"1",0.00855526669526831,"SC+TPRS"
"2",0.0088252290048823,"SC+TPRS"
"3",0.00881414862804343,"SC+TPRS"
"4",0.00869609254492681,"SC+TPRS"
"5",0.00891756642882787,"SC+TPRS"
"6",0.00888257798386826,"SC+TPRS"
"7",0.00875106799540194,"SC+TPRS"
"8",0.00893223789492107,"SC+TPRS"
"9",0.00851616636832519,"SC+TPRS"
"10",0.00855091681752596,"SC+TPRS"
"11",0.00859608810212276,"SC+TPRS"
"12",0.00867114004035576,"SC+TPRS"
"13",0.00882670787851908,"SC+TPRS"
"14",0.00886113400796481,"SC+TPRS"
"15",0.00857479785516689,"SC+TPRS"
"16",0.00861982297608529,"SC+TPRS"
"17",0.0092254921892221,"SC+TPRS"
"18",0.00923253864713904,"SC+TPRS"
"19",0.00878000771664388,"SC+TPRS"
"20",0.00931642779735596,"SC+TPRS"
"21",0.00862992793922745,"SC+TPRS"
"22",0.0093507205214077,"SC+TPRS"
"23",0.00899734889525487,"SC+TPRS"
"24",0.00853388040878129,"SC+TPRS"
"25",0.0091206786777662,"SC+TPRS"
"26",0.0084392486557195,"SC+TPRS"
"27",0.00921509493064844,"SC+TPRS"
"28",0.00880850115085165,"SC+TPRS"
"29",0.00853157462323365,"SC+TPRS"
"30",0.00872118548065798,"SC+TPRS"
"31",0.009347484724013,"SC+TPRS"
"32",0.00867911180848776,"SC+TPRS"
"33",0.009118872317143,"SC+TPRS"
"34",0.00864209956682995,"SC+TPRS"
"35",0.00888620454171309,"SC+TPRS"
"36",0.0088051581943906,"SC+TPRS"
"37",0.00843850314247644,"SC+TPRS"
"38",0.00872725571593308,"SC+TPRS"
"39",0.00900458749846688,"SC+TPRS"
"40",0.00909126870210122,"SC+TPRS"
"41",0.00849195195970915,"SC+TPRS"
"42",0.00889919672671983,"SC+TPRS"
"43",0.00899215567883752,"SC+TPRS"
"44",0.00904880524522203,"SC+TPRS"
"45",0.00901631626843292,"SC+TPRS"
"46",0.00869640388770552,"SC+TPRS"
"47",0.008946388199659,"SC+TPRS"
"48",0.0085908612955207,"SC+TPRS"
"49",0.00881861288864724,"SC+TPRS"
"50",0.00873489225135657,"SC+TPRS"
"51",0.00857697793922107,"SC+TPRS"
"52",0.00867912975191075,"SC+TPRS"
"53",0.00878698459203796,"SC+TPRS"
"54",0.00906423093629754,"SC+TPRS"
"55",0.00877949745497851,"SC+TPRS"
"56",0.00878817773783696,"SC+TPRS"
"57",0.00870412054561131,"SC+TPRS"
"58",0.00867869861149913,"SC+TPRS"
"59",0.00877919104189016,"SC+TPRS"
