0.0057752,3.8584e-12,0.029954
0.01155,7.1613e-12,0.030173
0.017326,1.0464e-11,0.030391
0.023101,1.3767e-11,0.030607
0.028877,1.7063e-11,0.030821
0.034653,2.0364e-11,0.031033
0.04043,2.3653e-11,0.031243
0.046207,2.6969e-11,0.031451
0.051984,3.0233e-11,0.031657
0.057763,3.3512e-11,0.031862
0.063541,3.6858e-11,0.032064
0.069321,4.0101e-11,0.032265
0.075101,4.3334e-11,0.032464
0.080882,4.6589e-11,0.03266
0.086664,4.9843e-11,0.032855
0.092447,5.3323e-11,0.033047
0.098231,5.6442e-11,0.033237
0.10402,5.9591e-11,0.033425
0.1098,6.2788e-11,0.03361
0.11559,6.5997e-11,0.033792
0.12138,6.9202e-11,0.033972
0.12717,7.3185e-11,0.034149
0.13296,7.6243e-11,0.034323
0.13875,7.9107e-11,0.034494
0.14455,8.2061e-11,0.034661
0.15034,8.5113e-11,0.034825
0.15614,8.8217e-11,0.034986
0.16194,9.1336e-11,0.035142
0.16774,9.4451e-11,0.035295
0.17354,9.7555e-11,0.035443
0.17935,1.0386e-10,0.035587
0.18516,1.0648e-10,0.035727
0.19097,1.0863e-10,0.035862
0.19678,1.1088e-10,0.035992
0.20259,1.1337e-10,0.036117
0.2084,1.1607e-10,0.036237
0.21422,1.1892e-10,0.036351
0.22004,1.2184e-10,0.03646
0.22586,1.2479e-10,0.036564
0.23169,1.2774e-10,0.036662
0.23752,1.3068e-10,0.036754
0.24335,1.336e-10,0.036841
0.24918,1.5329e-10,0.036921
0.25501,1.5484e-10,0.036995
0.26085,1.5451e-10,0.037064
0.26669,1.5384e-10,0.037126
0.27253,1.5359e-10,0.037182
0.27838,1.5404e-10,0.037232
0.28423,1.5519e-10,0.037275
0.29008,1.5692e-10,0.037313
0.29593,1.5908e-10,0.037344
0.30179,1.6152e-10,0.03737
0.30765,1.6412e-10,0.037389
0.31352,1.668e-10,0.037402
0.31938,1.695e-10,0.037408
0.32526,1.722e-10,0.037409
0.33113,1.7487e-10,0.037404
0.33701,1.7751e-10,0.037393
0.34289,1.8011e-10,0.037377
0.34877,1.8269e-10,0.037354
0.35466,2.9501e-10,0.037326
0.36055,2.769e-10,0.037292
0.36645,2.5822e-10,0.037252
0.37234,2.4124e-10,0.037207
0.37825,2.2715e-10,0.037156
0.38415,2.1641e-10,0.0371
0.39006,2.0896e-10,0.037039
0.39597,2.0444e-10,0.036972
0.40189,2.0235e-10,0.0369
0.40781,2.0215e-10,0.036822
0.41374,2.0332e-10,0.03674
0.41967,2.0543e-10,0.036652
0.4256,2.0812e-10,0.03656
0.43154,2.111e-10,0.036462
0.43748,2.142e-10,0.036359
0.44342,2.1726e-10,0.036251
0.44937,2.2022e-10,0.036139
0.45533,2.2303e-10,0.036021
0.46128,2.2568e-10,0.035899
0.46725,2.2818e-10,0.035771
0.47321,2.3053e-10,0.035639
0.47918,2.3275e-10,0.035502
0.48516,2.3487e-10,0.035361
0.49114,2.3691e-10,0.035215
0.49712,2.3888e-10,0.035064
0.50311,2.4079e-10,0.034909
0.5091,2.4266e-10,0.034749
0.5151,5.7256e-10,0.034585
0.5211,4.1099e-10,0.034417
0.52711,2.7907e-10,0.034245
0.53312,1.7668e-10,0.034068
0.53914,1.0218e-10,0.033888
0.54516,5.2905e-11,0.033704
0.55118,2.554e-11,0.033517
0.55721,1.6445e-11,0.033326
0.56325,2.1924e-11,0.033132
0.56928,3.842e-11,0.032935
0.57533,6.2666e-11,0.032735
0.58138,9.1771e-11,0.032533
0.58743,1.2328e-10,0.032328
0.59349,1.5519e-10,0.032122
0.59955,1.8594e-10,0.031913
0.60562,2.1438e-10,0.031703
0.61169,2.3973e-10,0.031492
0.61777,2.6152e-10,0.031279
0.62385,2.7958e-10,0.031066
0.62994,2.9392e-10,0.030853
0.63603,3.0472e-10,0.03064
0.64213,3.1228e-10,0.030426
0.64823,3.1699e-10,0.030214
0.65434,3.1925e-10,0.030002
0.66045,3.1949e-10,0.029792
0.66657,3.1814e-10,0.029584
0.67269,3.1559e-10,0.029377
0.67882,3.1219e-10,0.029173
0.68495,3.0827e-10,0.028971
0.69108,3.0409e-10,0.028772
0.69723,2.9989e-10,0.028577
0.70337,2.9584e-10,0.028385
0.70953,2.921e-10,0.028198
0.71568,2.8878e-10,0.028014
0.72184,2.8597e-10,0.027835
0.72801,2.8372e-10,0.027661
0.73418,2.8208e-10,0.027492
0.74036,2.8109e-10,0.027328
0.74654,2.8076e-10,0.02717
0.75273,2.8111e-10,0.027018
0.75892,2.8215e-10,0.026871
0.76512,2.8389e-10,0.026732
0.77132,2.8632e-10,0.026598
0.77753,2.8945e-10,0.026471
0.78374,2.9326e-10,0.026351
0.78996,2.9774e-10,0.026238
0.79618,3.0285e-10,0.026132
0.80241,3.0856e-10,0.026033
0.80864,3.1479e-10,0.025942
0.81488,3.2146e-10,0.025858
0.82112,3.2847e-10,0.025781
0.82737,3.3567e-10,0.025712
0.83362,3.429e-10,0.02565
0.83988,3.4997e-10,0.025596
0.84614,3.5665e-10,0.02555
0.85241,3.6269e-10,0.02551
0.85868,3.6781e-10,0.025479
0.86495,3.717e-10,0.025455
0.87124,3.7406e-10,0.025438
0.87752,3.7457e-10,0.025429
0.88381,3.7289e-10,0.025427
0.89011,3.6874e-10,0.025432
0.89641,3.6183e-10,0.025445
0.90272,3.5194e-10,0.025464
0.90903,3.3888e-10,0.02549
0.91534,3.2257e-10,0.025523
0.92166,3.0299e-10,0.025563
0.92799,2.8025e-10,0.025609
0.93432,2.5459e-10,0.025661
0.94065,2.2637e-10,0.02572
0.94699,1.9613e-10,0.025785
0.95334,1.6456e-10,0.025855
0.95969,1.3254e-10,0.025931
0.96604,1.011e-10,0.026012
0.9724,7.145e-11,0.026098
0.97876,4.4977e-11,0.026189
0.98513,2.3195e-11,0.026285
0.9915,7.7469e-12,0.026385
0.99787,3.6238e-13,0.026489
1.0043,-1.2119e-09,0.026597
1.0106,-1.2159e-09,0.026709
1.017,-1.2199e-09,0.026824
1.0234,-1.2241e-09,0.026942
1.0298,-1.2283e-09,0.027063
1.0362,-1.2326e-09,0.027186
1.0426,-1.2371e-09,0.027311
1.049,-1.2416e-09,0.027438
1.0555,-1.2462e-09,0.027566
