1.5708,0.13833,0.020981
1.5708,0.27668,0.022573
1.5708,0.41508,0.024145
1.5708,0.55357,0.025428
1.5708,0.69218,0.026329
1.5708,0.83092,0.027012
1.5708,0.96985,0.027784
1.5708,1.109,0.028856
1.5708,1.2484,0.030221
1.5708,1.3881,0.031722
1.5708,1.528,0.033183
1.5708,1.6684,0.034447
1.5708,1.809,0.035314
1.5708,1.9501,0.035524
1.5708,2.0915,0.034889
1.5708,2.2333,0.033459
1.5708,2.3755,0.031565
1.5708,2.518,0.029689
1.5708,2.6609,0.028262
1.5708,2.8041,0.027539
1.5708,2.9477,0.027566
1.5708,3.0915,0.028195
1.5708,3.2355,0.029134
1.5708,3.3798,0.030036
1.5708,3.5243,0.030667
1.5708,3.669,0.031094
1.5708,3.8138,0.031751
1.5708,3.9588,0.033291
1.5708,4.104,0.036266
1.5708,4.2493,0.040832
1.5708,4.3946,0.046615
1.5708,4.5401,0.05281
1.5708,4.6857,0.058463
1.5708,4.8314,0.062817
1.5708,4.9772,0.065558
1.5708,5.123,0.066811
1.5708,5.269,0.066945
1.5708,5.415,0.066381
1.5708,5.5611,0.065533
1.5708,5.7073,0.064773
1.5708,5.8535,0.064308
1.5708,5.9999,0.064037
1.5708,6.1463,0.063562
1.5708,6.2927,0.062386
1.5708,6.4392,0.060149
1.5708,6.5858,0.056795
1.5708,6.7324,0.052587
1.5708,6.879,0.048032
1.5708,7.0256,0.043695
1.4325,0.13831,0.023637
1.4324,0.27665,0.025513
1.4324,0.41504,0.027248
1.4323,0.55352,0.028521
1.4321,0.6921,0.029233
1.432,0.83083,0.029625
1.4318,0.96974,0.03013
1.4315,1.1089,0.031098
1.4313,1.2482,0.032621
1.431,1.3879,0.034558
1.4307,1.5279,0.036645
1.4303,1.6682,0.038545
1.4299,1.8088,0.039849
1.4296,1.9499,0.040165
1.4292,2.0913,0.039313
1.4288,2.2331,0.03747
1.4284,2.3753,0.035114
1.4281,2.5179,0.032806
1.4277,2.6608,0.030976
1.4274,2.804,0.029863
1.4271,2.9475,0.029534
1.4269,3.0913,0.029904
1.4266,3.2354,0.030733
1.4264,3.3797,0.031675
1.4262,3.5242,0.032451
1.426,3.6689,0.033067
1.4259,3.8138,0.033913
1.4257,3.9588,0.035627
1.4256,4.1039,0.038779
1.4255,4.2492,0.043555
1.4254,4.3946,0.04962
1.4253,4.5401,0.056191
1.4252,4.6857,0.062308
1.4251,4.8314,0.067193
1.425,4.9771,0.070495
1.4249,5.123,0.072272
1.4248,5.2689,0.072799
1.4247,5.415,0.072421
1.4247,5.5611,0.071531
1.4246,5.7073,0.070547
1.4245,5.8535,0.069737
1.4244,5.9998,0.069043
1.4244,6.1462,0.068092
1.4243,6.2927,0.066435
1.4243,6.4392,0.063799
1.4242,6.5858,0.060199
1.4242,6.7324,0.055879
1.4242,6.879,0.051214
1.4242,7.0256,0.046615
1.2942,0.13827,0.026632
1.2941,0.27657,0.02878
1.294,0.41492,0.030665
1.2938,0.55335,0.031931
1.2935,0.69189,0.032486
1.2932,0.83056,0.032626
1.2928,0.96942,0.032875
1.2923,1.1085,0.033692
1.2918,1.2478,0.03525
1.2912,1.3874,0.037429
1.2905,1.5274,0.039905
1.2898,1.6676,0.042214
1.2891,1.8083,0.043811
1.2883,1.9493,0.044223
1.2876,2.0907,0.043282
1.2868,2.2326,0.041237
1.2861,2.3748,0.038632
1.2853,2.5173,0.036045
1.2847,2.6603,0.033891
1.284,2.8035,0.032409
1.2834,2.9471,0.031707
1.2829,3.0909,0.031773
1.2824,3.2351,0.032427
1.282,3.3794,0.033352
1.2816,3.5239,0.034244
