"","mdstpadj"
"1",8.72755881261035
"2",6.30482600250578
"3",16.4714558091406
"4",7.13154452592613
"5",7.75346050829844
"6",4.99714266100925
"7",14.2666056544256
"8",6.52226697647281
"9",3.84239674899038
"10",24.7237384404574
"11",12.4847749026247
"12",15.7399589846186
"13",3.70626189104067
"14",8.62090915042992
"15",7.11812559520951
"16",12.0404667812988
"17",14.6144783570152
"18",6.57756798000152
"19",13.7848133709763
"20",11.9591791910021
"21",13.4931575680076
"22",6.77300267603821
"23",5.20249849565326
"24",5.60982904156017
"25",21.4201846279843
"26",10.9015998632382
"27",13.6262700956017
"28",6.48029571766711
"29",4.81443779503694
"30",5.89740727663143
"31",17.1299282861729
"32",15.7051223772665
"33",12.3657347065205
"34",10.2612277635866
"35",5.09649210337688
"36",13.1287001119387
"37",5.38011100013144
"38",7.03641299311223
"39",9.59836469942428
"40",8.97674298795335
"41",5.23474141183908
"42",3.69901160811609
"43",65.134830153977
"44",5.50329183910237
"45",13.8004316341688
"46",4.7549309694479
"47",8.71052099490512
"48",10.5647183687202
"49",4.11032605196437
"50",4.80608184362601
"51",5.66158879389411
"52",12.5206884078038
"53",8.51221314303816
"54",5.36893204187446
"55",5.43577379476429
"56",8.23852082255905
"57",15.1378172603410
"58",10.6996253083904
"59",7.540595000164
"60",11.9433747664162
"61",15.5766404906328
"62",5.32911776652715
"63",7.89668419735852
"64",6.76710439633156
"65",10.7622743938475
"66",7.60104249823008
"67",31.8419169618005
"68",5.12625793340892
"69",5.20868490892494
"70",11.9119288106282
"71",10.1814283034306
"72",15.6612156282110
"73",3.83518033479386
"74",5.70085376749743
"75",5.95310064752141
"76",11.4081263012481
"77",14.389109244421
"78",22.5415156224856
"79",12.1076222471293
"80",10.0180688831146
"81",58.5976808007482
"82",8.05488660694322
"83",7.03083395684187
"84",3.00022266149137
"85",7.9151046864306
"86",16.0230302979279
"87",19.9452353401316
"88",13.2754238123733
"89",11.0836022545993
"90",14.4934395657948
"91",5.21432516314874
"92",15.1928499534343
"93",17.9373351647354
"94",5.9454375473591
"95",12.1323114870276
"96",8.77247127404441
"97",12.3468136991333
"98",8.11684908618203
"99",6.82252509668749
"100",29.2300235040571
