"","mdstpadj"
"1",28.2323621898180
"2",36.1197710286655
"3",32.8671598548232
"4",29.0587572250226
"5",31.2822862849469
"6",35.8915733469691
"7",35.8002124137220
"8",34.1718810011515
"9",29.7181312055278
"10",29.7541598801584
"11",38.5676354531032
"12",27.2342482258304
"13",30.2982901647054
"14",30.9051239251503
"15",29.4551203044728
"16",33.6676441963773
"17",27.2066478893155
"18",35.4924785609788
"19",29.4773717014165
"20",31.2110810670479
"21",29.1506817938022
"22",23.6973764713859
"23",26.6968333169059
"24",30.9736687126453
"25",21.6656252454041
"26",29.8125681616056
"27",31.4173061308009
"28",26.6068998764482
"29",40.4754624988272
"30",32.0258658644761
"31",24.7884841728182
"32",32.5556349485148
"33",32.4180271378774
"34",28.0596276290892
"35",38.9667860738332
"36",35.5056205622530
"37",29.6120150200521
"38",28.6737394274173
"39",32.8655326291806
"40",36.8237268155457
"41",37.8321230195079
"42",35.0373823854272
"43",31.017509336909
"44",28.9320695802392
"45",36.5781907138497
"46",32.4555175662820
"47",33.3664894745396
"48",32.4240170800375
"49",29.7683098352775
"50",27.9787143086997
"51",31.216681962285
"52",33.5366284964445
"53",29.4776908811721
"54",30.9310529662016
"55",31.7335901118762
"56",33.3231743698212
"57",31.1440438676766
"58",39.3694599975329
"59",28.7710790495381
"60",34.6222208848995
"61",28.2191099911306
"62",38.3190412652031
"63",29.3498064841823
"64",30.5575026472531
"65",34.418608084884
"66",24.5532201586814
"67",26.1113786875629
"68",32.0343790845576
"69",33.3499796294507
"70",26.0092443956785
"71",29.9355657245019
"72",30.6724025710897
"73",29.1730173670826
"74",29.9926939776447
"75",37.8924293279317
"76",28.0577214314637
"77",34.1806490871367
"78",27.3909198804384
"79",29.6692501661623
"80",35.4759783642609
"81",37.0238954902629
"82",33.8121342503695
"83",31.1664641884586
"84",28.1472522786664
"85",29.4475129281457
"86",28.8969966940375
"87",25.0457265539216
"88",26.7084191370868
"89",36.7023055450262
"90",23.9990753140714
"91",34.3727688501750
"92",26.6057933145525
"93",21.5910217742995
"94",27.2864896973368
"95",34.9187849408318
"96",28.5464400724755
"97",24.2810427524955
"98",25.4026711923473
"99",24.1237741523794
"100",34.4432411639586
