"","soap","mapped"
"1",0.0243643167949965,0.0851599366840257
"2",0.0112018445942943,0.0096013016395145
"3",0.0142131418896892,0.0116310020755442
"4",0.0155255496889815,0.0110778470270820
"5",0.0145227008816063,0.00941605509751454
"6",0.0130970463691030,0.0187488491294883
"7",0.0216797738070092,3.47466063105152
"8",0.0140333069237549,0.0102159930088231
"9",0.00880310237980516,0.00654386813771736
"10",0.0221578719861407,0.0197367421200411
"11",0.00756099108065148,0.00618434538090224
"12",0.0145586283667571,0.94001467647803
"13",0.0148988503428095,0.00759689204966408
"14",0.00896301579290213,0.00839654436641702
"15",0.0123503511374752,0.00829478368564157
"16",0.0126174247902782,0.00401642286508592
"17",0.014788165919828,0.0106592785227699
"18",0.0152488118169301,0.0161250501344813
"19",0.0335885046246103,0.0261574410456916
"20",0.0136579061003496,0.0113866142129879
"21",0.00953203215608941,0.00658241606980407
"22",0.0159928434964638,0.00875833075483376
"23",0.0213322573623108,0.015888605610194
"24",0.0286123605530473,0.0146396902092566
"25",0.0182856551872547,0.0185706765002808
"26",0.0114480235141511,0.0102840299919853
"27",0.0159737579106907,0.0158456011440162
"28",0.0214426146004691,0.0110639287986561
"29",0.0113530576427695,0.00539391701920792
"30",0.00815349880728413,0.00922014494923032
"31",0.0138334386082365,0.00728201139963334
"32",0.0120170558169993,0.00594469411067683
"33",0.0192157218396459,0.0364580958132729
"34",0.0089944289091428,0.0139622010766084
"35",0.00847155202418702,0.0125509850381015
"36",0.0156363675515272,0.0188195334978453
"37",0.0139586242567997,0.00772855975692631
"38",0.0124103553515357,0.0138090255390200
"39",0.0187997234106098,0.0147785248086367
"40",0.0140164629325137,0.00850825118883301
"41",0.0112067983156058,0.0090692658237971
"42",0.0166895671534338,0.0215436964035181
"43",0.0153919401263761,0.00958804155942102
"44",0.0115865452149656,0.0166266790261619
"45",0.013686798548315,0.00732309161047064
"46",0.0246942580202398,0.0118791752317047
"47",0.0124760904052045,0.0251395775939518
"48",0.0193545768956217,0.00691873257531757
"49",0.00659498807805414,0.0068505006620495
"50",0.0270044453474600,0.049583336726324
"51",0.0136416889465111,0.00883498732488361
"52",0.0142899115974489,0.0122783668451979
"53",0.0224628208112434,0.0318715120057259
"54",0.0124998066590860,0.00589075980552504
"55",0.0103569965303775,0.00496290184581199
"56",0.0192991336816768,0.0232360083371199
"57",0.0383480413078294,0.0120776861938544
"58",0.016083590981815,0.0159323485622720
"59",0.0165655289079947,0.00787513989562551
"60",0.0236525325343698,0.0294767312691461
"61",0.0153265385201841,0.00793538301455826
"62",0.0617075678963144,0.00839877430264733
"63",0.0084270600258232,0.0049012642324326
"64",0.0140914259356336,0.00829498155136222
"65",0.0362741445221345,0.0228306612846258
"66",0.0141583165954593,0.0095749974667121
"67",0.0221433748009674,0.0210150043470539
"68",0.0105591154691071,0.00543546578353868
"69",0.0138153553421094,0.0109047668783815
"70",0.0114821012763752,0.00595121044090878
"71",0.0210965844949513,0.0162754816394503
"72",0.0114193554513262,0.00780810626785285
"73",0.0137334479551868,0.0124343042257283
"74",0.0169165432655577,0.00661115373446709
"75",0.0161810133223759,0.0188955482135924
"76",0.0308771207308629,0.00514670977045294
"77",0.00934513300999255,0.0104059780729585
"78",0.0172687727789664,0.0164542864696647
"79",0.0147996755056971,0.0100723836371688
"80",0.0113285242832417,0.0453016464986912
"81",0.0143268074763878,0.00832708808207693
"82",0.0119710010297347,0.947852454988375
"83",0.00753917893089038,0.0056204475617719
"84",0.0136651212521441,0.0242771442262592
"85",0.0120436130013581,0.00794522044796456
"86",0.0176548828986588,0.0206385022403922
"87",0.013254372243457,0.0104553455660827
"88",0.0104078831040559,0.0127348316265270
"89",0.0114244886996189,0.0221644765270578
"90",0.0178265604410448,0.0176922901838137
"91",0.00786387144904867,0.0439266801906158
"92",0.0290570018546714,0.0250058331924245
"93",0.0119184907013694,0.00893287496654062
"94",0.00990314920966194,0.00869197318529889
"95",0.00633692128653268,0.0093201117408576
"96",0.0106686671500119,0.0135549963031763
"97",0.0120599468146761,0.0130258488398591
"98",0.00965561947918618,0.00748411941426648
"99",0.0231001330054329,0.00784066488223432
"100",0.0130199977685759,0.00931945925418773
"101",0.0196875309480696,0.0070341198769924
"102",0.00970406467417342,0.00583150066414343
"103",0.00824414677200008,0.00541896814590629
"104",0.011037513289395,0.0571474918687408
"105",0.0127293753130224,0.00976354135045248
"106",0.0155697327036253,0.0124853844713040
"107",0.0120205945300849,0.0186228057830132
"108",0.0136725746680145,0.0113950383839115
"109",0.0249902719335601,0.0186318256491822
"110",0.0103813498041306,0.00414217589398018
"111",0.0109182569858243,0.00951469832466194
"112",0.0200254358726807,0.0178451317812185
"113",0.00802554975540818,0.00521789159833343
"114",0.0137523087064520,0.0324797246087182
"115",0.02887301874241,0.028072838140908
"116",0.0369205584208334,0.0130275051185396
"117",0.0170852636896266,0.0217795076203754
"118",0.0135288479674812,0.00930629130811727
"119",0.0136393947054519,0.00685248823968104
"120",0.0211831132745810,0.0257423523657202
"121",0.0143334562599592,0.0101292176132022
"122",0.0134623375089541,0.00756135779676567
"123",0.0302749356143146,0.036175661200206
"124",0.0201558840492279,0.0103897862975359
"125",0.0360620881966126,0.0128638944002686
"126",0.0144522310293328,0.00420631327399673
"127",0.0136815536267756,0.0104417652289994
"128",0.0100504498161014,0.00926814681708301
"129",0.00844540576244715,0.0132803259678047
"130",0.0127964925859943,0.00745674740870004
"131",0.0109751858960956,0.0070104882716595
"132",0.0075558970632256,0.0090121122529101
"133",0.00943644950960543,0.00578708589561292
"134",0.00932853362219086,0.0384176519783626
"135",0.0108574623497706,0.00876903792205964
"136",0.0534097929646292,0.0209630910085588
"137",0.0112642289951899,0.00739425811757096
"138",0.0415988704281025,0.0340499278522143
"139",0.00983107478801515,0.0207664172171862
"140",0.00627814351854989,0.00706987173665895
"141",0.0388036783204776,0.0294707872296571
"142",0.0062920859073481,0.0103724721569363
"143",0.0137231483107857,0.0120336413378093
"144",0.0600916822321696,0.00743277050245254
"145",0.0167624608845477,0.0145181853317125
"146",0.00940433281029608,0.00918788725666677
"147",0.0144452778037761,0.0154578807511189
"148",0.0125088278226064,0.151885232399682
"149",0.0143109897345395,0.0156855067022534
"150",0.0159925175583612,0.0124889365880677
"151",0.0348080458414795,0.815949141496199
"152",0.0136385228560181,0.00877207447434263
"153",0.0240021358912673,0.0200224673401417
"154",0.0123416184191165,0.00913770369345897
"155",0.0189106344200774,0.00661312505830559
"156",0.0125044990611394,0.297571014668157
"157",0.0182664774649682,0.0191538127205484
"158",0.0100122048176686,0.0107083520396938
"159",0.00644184788672721,0.0325320410944892
"160",0.00672576922328826,0.00562147609010512
"161",0.0100886302192207,0.012066380388924
"162",0.0336757674081083,0.0165001044014556
"163",0.0245684868729192,0.0172213036773597
"164",0.0150129738952970,0.0410836170152553
"165",0.0180764502091040,0.0109677170233717
"166",0.0137919255840176,0.0193046938583943
"167",0.0184888155901458,0.0124280733611992
"168",0.0090619050006665,0.00693922133147113
"169",0.0132905130284881,0.0151864728603428
"170",0.0118382666682610,0.0144840974675081
"171",0.00845969139081341,0.00838564056228698
"172",0.0235688398400718,0.016107365266161
"173",0.0158860506076665,0.0354774185405138
"174",0.0107752141309393,0.011582219304562
"175",0.0118644100446573,0.0485124967805413
"176",0.00896186993388713,0.00525475876890705
"177",0.0190532727920807,0.00598166321124548
"178",0.00978891124829384,0.00414198708211767
"179",0.0221218148607198,0.0129741531816389
"180",0.0229842864598276,0.0148139812490797
"181",0.00844306162398401,0.00782979084108987
"182",0.0154379660611328,0.0189863575649862
"183",0.0110460978804978,0.00689374813006247
"184",0.0102413340518575,0.00757735391449685
"185",0.012685861645439,0.00946086684165644
"186",0.0217748915570775,0.0247407246588933
"187",0.0156385936562795,0.0248767581919743
"188",0.00513438894735769,0.0271791227074809
"189",0.0149548409073096,0.0158640637991651
"190",0.014913915332362,0.00816664896884542
"191",0.0150003368062629,0.00642193750617171
"192",0.0382917914329753,0.0646101800370281
"193",0.0259811859629116,0.0265268485606971
"194",0.0109001313803908,0.0142278860812333
"195",0.0165003100858338,0.0120231222093380
"196",0.0160655413282602,0.00908766659632388
"197",0.0127709486428068,0.00642898763642002
"198",0.0092880572947043,0.00778846915942225
"199",0.00665070222806416,0.00926835352127822
"200",0.00984625501244466,0.0076171273379305
"201",0.0150451157269915,0.01507637420163
"202",0.0108775874836616,0.00695284067144386
"203",0.0161859339611745,0.0081461358600943
"204",0.0148080293766690,0.0190472391040908
"205",0.0139796109724115,0.00588890733874507
"206",0.0137174569722188,0.00478313775976102
