"","tp"
"1",0.0136765789475058
"2",0.0158947129495676
"3",0.0129525761862926
"4",0.0100025091938933
"5",0.0139473876533052
"6",0.0128678283944955
"7",0.0106694197287061
"8",0.00966832050740246
"9",0.0146463178625098
"10",0.0150468341348328
"11",0.0132136740726179
"12",0.0138759387328854
"13",0.0107262817800352
"14",0.0160387966806744
"15",0.0115751837693890
"16",0.0136543375414362
"17",0.0136022307882326
"18",0.0149895403743799
"19",0.0109911126944507
"20",0.0168005004577832
"21",0.0147824897358306
"22",0.0143961425616322
"23",0.0133919792173384
"24",0.0154966191510475
"25",0.0161323039194138
"26",0.0144237203145263
"27",0.0123495076899073
"28",0.0146774506613129
"29",0.0139968784568076
"30",0.0131837341270074
"31",0.0146140477372486
"32",0.00905585558352508
"33",0.0134369017827004
"34",0.013677026520296
"35",0.0170921746327491
"36",0.0149136168732968
"37",0.0143219963220484
"38",0.0119661788280424
"39",0.0137059131982392
"40",0.0103918189635724
"41",0.0143523327328200
"42",0.0135965639724288
"43",0.0106646876923469
"44",0.0117194320633147
"45",0.0137278694852021
"46",0.0146021640170803
"47",0.0140661161323963
"48",0.0137970055378358
"49",0.0115673683992872
"50",0.0127812901314307
"51",0.0198393535787442
"52",0.0101015078420209
"53",0.0126463410768194
"54",0.0136789720436864
"55",0.0141577626985314
"56",0.0141138026823497
"57",0.0157067108644216
"58",0.0123423852425580
"59",0.0157809417474408
"60",0.0165841709636331
"61",0.0113083726102173
"62",0.0159532098360494
"63",0.0151924123885960
"64",0.0155251974698432
"65",0.0132226355584857
"66",0.0143515447223376
"67",0.0133979889346045
"68",0.0190997089378659
"69",0.0114962321275493
"70",0.0103720728775932
"71",0.0156090148252986
"72",0.0105117188067480
"73",0.0130861415532153
"74",0.0139276831040050
"75",0.0148311938594715
"76",0.0138610837797336
"77",0.0151682876236621
"78",0.0142006207256333
"79",0.0142853420376702
"80",0.0151229303476268
"81",0.0184817665613842
"82",0.0145253602467850
"83",0.0122622831965421
"84",0.0148513826156483
"85",0.0104684714888753
"86",0.0111357248718177
"87",0.0143996911831874
"88",0.0189980085384092
"89",0.0104673019533020
"90",0.0151329861392123
"91",0.00914485241519473
"92",0.0143402061995456
"93",0.0145716170539406
"94",0.0138233038379291
"95",0.0145068163415625
"96",0.0166076972311002
"97",0.0162282138744253
"98",0.00932611658514645
"99",0.0186286076155640
"100",0.0137490464010332
"101",0.0156514449845608
"102",0.0141194507309905
"103",0.0104871354250160
"104",0.0158302272466282
"105",0.0151366260974575
"106",0.013933100178359
"107",0.0133099984146795
"108",0.0141536165540131
"109",0.0140247348000932
"110",0.0135381968501316
"111",0.0144360709823337
"112",0.0139630337981019
"113",0.0144411678936275
"114",0.0136876323550028
"115",0.0148965590632568
"116",0.0122134854688936
"117",0.0138331670879992
"118",0.0115205622135874
"119",0.0135408730692062
"120",0.01435011912866
"121",0.0137969000500486
"122",0.0174142200180192
"123",0.0109379698777379
"124",0.0156978928094496
"125",0.0140066189731603
"126",0.0143135211593263
"127",0.0141420572791242
"128",0.0145326681620241
"129",0.0142470773554832
"130",0.0126286514405640
"131",0.0144807939618814
"132",0.0127301409199167
"133",0.0224550709273987
"134",0.0104695755018183
"135",0.00656687964790764
"136",0.0148336412572900
"137",0.0146628455036067
"138",0.0141894714328189
"139",0.0139648692157197
"140",0.0160289783856258
"141",0.0156829027053137
"142",0.0144675311660651
"143",0.0146640747255293
"144",0.0144978376678449
"145",0.0142956667138932
"146",0.0139729240690543
"147",0.0119272015951365
"148",0.0145002029908048
"149",0.0143036895873929
"150",0.013863022332264
"151",0.0162890004405248
"152",0.00949348436972974
"153",0.0143245569306646
"154",0.0135853662775462
"155",0.0113793276378942
"156",0.0171050430885422
"157",0.0138350877067209
"158",0.0139724187735558
"159",0.0142176980005734
"160",0.0140446328702337
"161",0.0145795004977982
"162",0.0136720666487378
"163",0.0131123882279970
"164",0.0113786813749253
"165",0.0142452314524675
"166",0.00967749916162432
"167",0.0205239436784478
"168",0.0143565840853913
"169",0.0172557020803742
"170",0.0144966770212740
"171",0.0111566853521475
"172",0.0149288814523694
"173",0.0127392311867915
"174",0.0151085111383471
"175",0.0129068561816704
"176",0.00784481280422536
"177",0.0101540692176404
"178",0.0140227525898537
"179",0.0165750643548383
"180",0.0165984998038960
"181",0.0164566897708880
"182",0.0144264309613625
"183",0.0143596679739331
"184",0.013709484883604
"185",0.0145094965064465
"186",0.0140773576709201
"187",0.0152364710952196
"188",0.0143087949167655
"189",0.0182017562618717
"190",0.0160835876264565
"191",0.0126494270953181
"192",0.0140803801108199
"193",0.0108983644436492
"194",0.0134321102196097
"195",0.0133224251295478
"196",0.0152527855208374
"197",0.0148222850429726
"198",0.0121381797195102
"199",0.015862238090521
"200",0.0142083967086945
"201",0.0158251236013839
"202",0.0139320762769345
"203",0.0170630081359943
"204",0.0138848985149186
"205",0.0136422491522985
"206",0.0110527916741934
"207",0.0142132799569819
"208",0.0137365342684436
"209",0.00910419181679652
"210",0.0101476461301698
"211",0.0164293735996989
"212",0.0126656474161287
"213",0.0151695175762478
"214",0.0108689823520671
"215",0.0137857402573182
"216",0.0105658075040297
"217",0.0167305716992093
"218",0.0137516138009363
"219",0.0172752669813977
"220",0.0159425474425714
"221",0.0202966270445106
"222",0.0141632430189924
"223",0.0132611667562477
"224",0.0166656506963279
"225",0.0144223176158959
"226",0.0120939327223942
"227",0.0119422865025789
"228",0.0141537281855413
"229",0.0163097976237118
"230",0.0142723824619048
"231",0.0138111962066239
"232",0.0147863719238655
"233",0.0136196564221464
"234",0.0152026674865387
"235",0.0173205420045469
"236",0.0138331803499270
"237",0.0177684225780207
"238",0.0109586512124085
"239",0.0212193464487611
"240",0.0188059997402842
"241",0.0178276091341502
"242",0.0128034324117703
"243",0.0152010793120067
"244",0.0120791370305843
"245",0.0124323969489157
"246",0.0100211686737658
"247",0.0149485578549119
"248",0.0109331357742361
"249",0.0144889924474811
"250",0.0127633074784235
"251",0.0145779355746187
"252",0.0142189965899498
"253",0.0135835669520186
"254",0.0175014727663747
"255",0.0147397787543321
"256",0.0149579815022725
"257",0.0155394528241226
"258",0.0173631097107245
"259",0.0136068405239923
"260",0.0138962927008523
"261",0.0133049135959513
"262",0.0154359999842172
"263",0.0137999233351120
"264",0.0155013892988973
"265",0.0137126836754549
"266",0.0140279800307332
"267",0.0147880948734169
"268",0.0136938145219877
"269",0.0171105368782195
"270",0.0140354279240904
"271",0.0140137280447081
"272",0.0156702167820031
"273",0.0181991365454383
"274",0.0118320290931468
"275",0.0145130694396911
