"","tpmapped"
"1",0.0109243571060443
"2",0.00680415597454201
"3",0.00950091681692455
"4",0.00830693299053635
"5",0.00919893939127162
"6",0.00561212220432355
"7",0.00767078061982669
"8",0.00760851539336709
"9",0.00696928275848659
"10",0.00596828156155879
"11",0.00691791287351709
"12",0.00585506613897682
"13",0.00497001706623124
"14",0.00861027134845655
"15",0.00789773548122076
"16",0.00806928166335585
"17",0.00604771456513969
"18",0.00617078634989473
"19",0.0066651735626113
"20",0.00884727150986438
"21",0.0068814039886448
"22",0.00807364088458762
"23",0.007830219486505
"24",0.00617558864164758
"25",0.00612001390351345
"26",0.00773014697384359
"27",0.00661999462314151
"28",0.00983727158044424
"29",0.00842806407509877
"30",0.0074966029670888
"31",0.007654531579277
"32",0.00898853782779952
"33",0.00449481292451501
"34",0.00668862659939097
"35",0.00540353613656739
"36",0.00516451825005249
"37",0.00667652231443449
"38",0.00676412047476387
"39",0.0130015598149650
"40",0.00558208230906199
"41",0.00523031734820694
"42",0.00896272076843371
"43",0.00649817628351571
"44",0.00591233586485528
"45",0.00709471030489978
"46",0.00538260122201609
"47",0.007265805613538
"48",0.00666624302552209
"49",0.00796320350666685
"50",0.00646856929168435
"51",0.00691689580684766
"52",0.00561065555469713
"53",0.0147316228973758
"54",0.00692179469700418
"55",0.00797900079861798
"56",0.0093420043785534
"57",0.00708493560313316
"58",0.00857135034270596
"59",0.0107194694332076
"60",0.00765111483823646
"61",0.00515996339604034
"62",0.0107046721405897
"63",0.00601400282542936
"64",0.0057300111109002
"65",0.00916426240041226
"66",0.00925100045510499
"67",0.005610164851491
"68",0.00985654277476631
"69",0.00802705188868957
"70",0.00915455072189156
"71",0.0086005338733101
"72",0.00595953222928522
"73",0.00791082975523642
"74",0.00664037267681792
"75",0.0110308952045014
"76",0.00568485971321514
"77",0.00856686835539856
"78",0.00645539952808592
"79",0.00455479635335827
"80",0.00747992975700085
"81",0.0125662526520026
"82",0.00492447190753859
"83",0.00664040005290395
"84",0.00883066035233653
"85",0.00922455544821716
"86",0.0073414705492911
"87",0.0100403093385063
"88",0.00905642018746808
"89",0.0064695008247112
"90",0.00677962159187213
"91",0.00767560471788282
"92",0.0134769340167917
"93",0.00510263587166272
"94",0.0112900649156568
"95",0.00786752999215925
"96",0.00526395280799654
"97",0.0074821058883044
"98",0.00597806447115808
"99",0.0127015336715622
"100",0.00513711412616894
"101",0.0136194738995596
"102",0.00704924169246928
"103",0.00662053697327827
"104",0.00705160837548388
"105",0.00590855341320943
"106",0.00887098797137404
"107",0.0096020876364079
"108",0.00640124673368164
"109",0.00616855148690811
"110",0.00963613938959037
"111",0.00506518110640816
"112",0.00619874517987132
"113",0.00643285451865764
"114",0.00679965283854016
"115",0.00919928865283263
"116",0.00445960539915406
"117",0.0067056570986275
"118",0.00908548872675428
"119",0.00510657831291834
"120",0.0102028120543331
"121",0.00741424842206016
"122",0.00937108280635199
"123",0.00909651565864306
"124",0.0102923453427008
"125",0.00706426554813162
"126",0.00940907047592333
"127",0.00776239918879788
"128",0.00675539864337762
"129",0.00651693027825932
"130",0.00529789539969995
"131",0.00975136452382218
"132",0.00850352948656607
"133",0.00943160593615629
"134",0.00758423906253753
"135",0.00758796015341143
"136",0.0103143436882482
"137",0.0105937389982306
"138",0.0048142947215593
"139",0.00850104016198044
"140",0.00928269993775353
"141",0.00916688791110774
"142",0.0126764764782332
"143",0.00723742875643046
"144",0.00850197685975083
"145",0.00624231001578813
"146",0.0104663051322451
"147",0.00513778347051946
"148",0.00637676584427139
"149",0.00775008049278194
"150",0.00785668024820114
"151",0.0116894244706014
"152",0.00999780500685293
"153",0.0116409132548189
"154",0.0161634463440495
"155",0.00593417344951017
"156",0.00675060876930036
"157",0.0104336565391925
"158",0.0073178904412324
"159",0.00687806283576595
"160",0.00609674453190082
"161",0.0151804729377295
"162",0.00808005724606991
"163",0.0122066673930916
"164",0.00655112601183348
"165",0.00773724765386758
"166",0.00618081544129922
"167",0.00838105265934486
"168",0.00882326774166761
"169",0.0057800019059035
"170",0.0056215392089263
"171",0.0102780065182458
"172",0.00790259322805436
"173",0.00664678533427422
"174",0.00930838774976313
"175",0.008702279055367
"176",0.00992627408067643
"177",0.0072366448545268
"178",0.00665804090366452
"179",0.00723088517048985
"180",0.00598762424102503
"181",0.00714501638343676
"182",0.0103409774150176
"183",0.005933820491254
"184",0.00681653565160695
"185",0.00427731124333037
"186",0.00808548645187168
"187",0.0070685070586839
"188",0.00645855372249993
"189",0.00722816027740793
"190",0.00403971099583153
"191",0.00601389644434569
"192",0.00506337094815824
"193",0.00794625988957115
"194",0.00845116907059556
"195",0.00771229153665466
"196",0.00679046641126572
"197",0.00642877786969547
"198",0.00506050408087563
"199",0.00526888704369272
"200",0.00892256775297803
"201",0.00589717119461378
"202",0.0099329825900837
"203",0.00593331383773216
"204",0.00405904068367086
"205",0.00511350822025031
"206",0.0113100180711915
"207",0.00944923911075864
"208",0.00602636224476181
"209",0.0112621656328784
"210",0.00681431069897466
"211",0.00842474635065547
"212",0.00765083299072777
"213",0.00684290997528466
"214",0.00725147070748723
"215",0.0113363190394996
"216",0.0084800297954298
"217",0.00948637195433996
"218",0.00885371862506706
"219",0.00921683843432113
"220",0.0106542336012972
"221",0.00810123711844404
"222",0.00491823587785481
"223",0.00584639659745782
"224",0.00668844674246797
"225",0.0102645910954276
"226",0.0120625682555544
"227",0.0079350003482103
"228",0.00728980894823907
"229",0.00769194242436664
"230",0.00968119355047872
"231",0.00536734189874881
"232",0.00771555357987735
"233",0.00942161717400173
"234",0.016786546042248
"235",0.00535827559638061
"236",0.00508373037507373
"237",0.0119020074842439
"238",0.00694198280830338
"239",0.00554542572567254
"240",0.0144963516220501
"241",0.00560589384027504
"242",0.00803190031275208
"243",0.0067977869416123
"244",0.00821045336941828
"245",0.00615442346082923
"246",0.0134530577802588
"247",0.00750147141845764
"248",0.00517675992587737
"249",0.00447850497054667
"250",0.00607450427430557
"251",0.00703045339383295
"252",0.00750034142259659
"253",0.00633849114020449
"254",0.00730417186662417
"255",0.00735755931935519
"256",0.0122150999726588
"257",0.0110610224278140
"258",0.00771246370818643
"259",0.0054027904315898
"260",0.00841929489071132
"261",0.00865429377105445
"262",0.00496813877837651
"263",0.00731408629414268
"264",0.0074731178803166
"265",0.00713215905055066
"266",0.00895856095529462
"267",0.00515295245244096
"268",0.00671663549042556
"269",0.00833768106450087
"270",0.0067134584943234
"271",0.0070318252099642
"272",0.0104695878363900
"273",0.00764259378633804
"274",0.00860824022621238
"275",0.00559335362667821
"276",0.0110547561291140
"277",0.00895327147279247
"278",0.00581188196535545
"279",0.00631360406347193
"280",0.00676991049258283
"281",0.00779795970600418
"282",0.0128365221631481
"283",0.00683687544551293
"284",0.0115513627609633
"285",0.00842586100086595
"286",0.00748908958791829
"287",0.00809961389865717
"288",0.00760631905036354
"289",0.0107398821264475
"290",0.0105021836542323
"291",0.00632451814351895
"292",0.00777536285852353
"293",0.00913112144587045
"294",0.0103466261920746
"295",0.00690035470394127
"296",0.0082893884938498
"297",0.00622190990763681
"298",0.00816872502347253
"299",0.00601398845079414
"300",0.0167151864619206
"301",0.00657083959671267
"302",0.00954933578361652
"303",0.00555293908042805
"304",0.00630962904965189
"305",0.0122966096349446
"306",0.00650064141864718
"307",0.00953017913364922
"308",0.0101582996660341
"309",0.00643880295223437
"310",0.00646458726057527
"311",0.00669322534381212
"312",0.00607140992669032
"313",0.0116723162745851
"314",0.00587414404384308
"315",0.00619481401154458
"316",0.00589822527284948
"317",0.0125117359036323
"318",0.0123901864409092
"319",0.00705331379115262
"320",0.0119732068064495
"321",0.00835439873053166
"322",0.00639067608464864
"323",0.00915455112446678
"324",0.00713858096136637
"325",0.00686415663525245
"326",0.0111180829513131
"327",0.0076632799032118
"328",0.0133908470263556
"329",0.00680257425260702
"330",0.00953367669023315
"331",0.00536457090131453
"332",0.00515956020853759
"333",0.00742127025622965
"334",0.0103195263289735
"335",0.00702420477776827
"336",0.0063061567308954
"337",0.00769701435475604
"338",0.00503032295374764
"339",0.0077610016218745
"340",0.00630322581467119
"341",0.0063677597175608
"342",0.00857320102927433
"343",0.00491276075711735
"344",0.00778199206228661
"345",0.00745648290301907
"346",0.00866081232044685
"347",0.00461017730618174
"348",0.00569785655696064
"349",0.00560176217757028
"350",0.00664184195892357
"351",0.00894944336670133
"352",0.006515764638259
"353",0.00695251060880469
"354",0.00747419110044493
"355",0.0118675647356244
"356",0.00592266189823034
"357",0.0094421460431001
"358",0.00990909233510214
"359",0.00707829758326874
"360",0.00776971385908524
"361",0.00636746193631999
"362",0.00814486492393581
"363",0.0125176424006267
"364",0.0107721073090533
"365",0.0101594977805240
"366",0.00855358471573343
"367",0.00563873312195363
"368",0.00986542345067102
"369",0.00624341522000262
"370",0.00807664458828338
"371",0.00816976819892295
"372",0.00506477316464225
"373",0.0102795162596562
"374",0.00783720348998117
"375",0.00832856032575202
"376",0.00613550896629267
"377",0.00757314114311047
"378",0.00493771574392965
"379",0.00978059029568864
"380",0.00759648942034135
"381",0.00662952763743549
"382",0.00806516111064821
"383",0.01368861824871
"384",0.00559357403457332
"385",0.00672830046473391
"386",0.0133480036415121
"387",0.0111210408912410
"388",0.00500323134674026
"389",0.00960451225378
"390",0.00516782875290998
"391",0.0125659476446158
"392",0.0111267172372873
"393",0.0066554752857251
"394",0.0109180713748534
"395",0.0115983133079031
"396",0.0115913152839657
"397",0.00982936636316605
"398",0.008578132547599
"399",0.00846293663029463
"400",0.0099803296725728
"401",0.00527393814859005
"402",0.00715993719953378
"403",0.00700635753547997
"404",0.00574687711279914
"405",0.00887861449142602
"406",0.0063902205617699
"407",0.00979453556763022
"408",0.0066000265998016
"409",0.00661309602624932
"410",0.00568501955506393
"411",0.00930152716556848
"412",0.00975433627479614
"413",0.0155731008115331
"414",0.0103573007558385
"415",0.0078953976782155
"416",0.0106789339317771
"417",0.00892299935420506
"418",0.0122679623475945
"419",0.00992521610561831
"420",0.0115703203996692
"421",0.00804979248907865
"422",0.00625233362552762
"423",0.00647655434506158
"424",0.00676138518423473
"425",0.00609413739167732
"426",0.00585854383820505
"427",0.00743578497845416
"428",0.0109957977440395
"429",0.00498992329311449
"430",0.00572586970516702
"431",0.00817579315470963
"432",0.00748154927517812
"433",0.00750784421086728
"434",0.00819050508436779
"435",0.00493634803698815
"436",0.0065518368520588
