1.5708,0
1.2884,3.4947e-21
1.0063,6.4719e-21
0.72452,8.0072e-21
0.44322,0
0.1622,0
-0.11933,0
-0.4036,0
-0.69669,0
-1.018,0
-1.5708,0
-1.5708,0.94294
1.5708,0.28244
1.2883,0.28233
1.0061,0.28201
0.72427,0.28153
0.44304,0.28104
0.16235,0.28087
-0.11822,0.28181
-0.39996,0.28573
-0.68592,0.29746
-0.98135,0.33153
-1.2737,0.43041
-1.4739,0.59817
-1.5708,0.74492
-1.5708,0.94293
-1.5708,0.94294
-1.5708,0.94294
-1.5704,0.94525
1.5708,0.56512
1.288,0.56488
1.0054,0.56418
0.72341,0.5631
0.44225,0.56182
0.16225,0.5608
-0.11623,0.56106
-0.39262,0.56486
-0.66545,0.57703
-0.92939,0.60683
-1.1675,0.66505
-1.352,0.74579
-1.4728,0.82427
-1.5409,0.88484
-1.5708,0.92681
-1.5698,0.94069
-1.5705,0.94266
-1.5707,0.94293
-1.5708,0.94295
-1.5708,0.94294
-1.5708,0.94294
1.5708,0.84828
1.2874,0.8479
1.0042,0.84676
0.72172,0.84489
0.44032,0.84242
0.16065,0.83963
-0.11623,0.83717
-0.38837,0.8364
-0.65199,0.83983
-0.89976,0.85094
-1.1195,0.87182
-1.2978,0.89892
-1.4274,0.92379
-1.5104,0.93979
-1.5533,0.94548
-1.5675,0.94483
-1.5704,0.94356
-1.5708,0.94307
1.5708,1.1322
1.2864,1.1317
1.0024,1.1301
0.71897,1.1273
0.43672,1.1234
0.15638,1.1182
-0.12068,1.1118
-0.39206,1.104
-0.65344,1.0948
-0.89762,1.0842
-1.1145,1.0713
-1.2939,1.0548
-1.4292,1.0332
-1.52,1.0059
-1.5708,0.97205
1.5708,1.4172
1.2852,1.4165
0.99991,1.4145
0.71512,1.411
0.43127,1.4057
0.14902,1.3982
-0.1305,1.3877
-0.40527,1.3729
-0.67154,1.3513
-0.92261,1.3195
-1.1479,1.2743
-1.335,1.2159
-1.4763,1.1485
-1.5708,1.0771
1.5708,1.7035
1.2838,1.7027
0.99693,1.7004
0.71036,1.6963
0.4243,1.6901
0.13908,1.681
-0.14481,1.6678
-0.42648,1.6482
-0.7041,1.6179
-0.97299,1.569
-1.2201,1.4915
-1.4234,1.3859
-1.5708,1.2675
1.5708,1.9913
1.2822,1.9905
0.99365,1.988
0.7051,1.9837
0.41654,1.9772
0.12786,1.9677
-0.16121,1.954
-0.45135,1.9338
-0.74412,1.9024
-1.0424,1.8485
-1.3389,1.7408
-1.5708,1.567
1.5708,2.2807
1.2806,2.2799
0.99035,2.2775
0.69984,2.2734
0.40886,2.2672
0.11697,2.2585
