"","mse","labs"
"1",3.95834138640499,"SC+TPRS"
"2",3.98171519857244,"SC+TPRS"
"3",3.98420620328989,"SC+TPRS"
"4",3.99049779663359,"SC+TPRS"
"5",3.98590156591708,"SC+TPRS"
"6",3.97257353553532,"SC+TPRS"
"7",3.97555776620327,"SC+TPRS"
"8",3.96464329993132,"SC+TPRS"
"9",3.97017937518723,"SC+TPRS"
"10",3.9861690671941,"SC+TPRS"
"11",3.96547184468909,"SC+TPRS"
"12",3.97512753380815,"SC+TPRS"
"13",3.95581961104555,"SC+TPRS"
"14",3.98336620403473,"SC+TPRS"
"15",3.97380921048461,"SC+TPRS"
"16",3.95918572583192,"SC+TPRS"
"17",3.97328593414384,"SC+TPRS"
"18",3.98060359742507,"SC+TPRS"
"19",3.95501808432752,"SC+TPRS"
"20",3.99927421159756,"SC+TPRS"
"21",3.96081559675359,"SC+TPRS"
"22",3.97173184212148,"SC+TPRS"
"23",3.95527148042874,"SC+TPRS"
"24",3.94731126260856,"SC+TPRS"
"25",3.97340612943741,"SC+TPRS"
"26",3.9770976156342,"SC+TPRS"
"27",3.99436861078427,"SC+TPRS"
"28",3.97511628977151,"SC+TPRS"
"29",3.96266517081435,"SC+TPRS"
"30",3.97218031265437,"SC+TPRS"
"31",3.97312445956859,"SC+TPRS"
"32",3.96793689983402,"SC+TPRS"
"33",3.97963681854848,"SC+TPRS"
"34",3.96422941170442,"SC+TPRS"
"35",3.9864318235989,"SC+TPRS"
"36",3.97885478690196,"SC+TPRS"
"37",3.97539794480131,"SC+TPRS"
"38",3.97133412788151,"SC+TPRS"
"39",3.94531432775280,"SC+TPRS"
"40",4.00319038326421,"SC+TPRS"
"41",3.96698994621028,"SC+TPRS"
"42",3.95532824993589,"SC+TPRS"
"43",3.956714763913,"SC+TPRS"
"44",3.98717373300344,"SC+TPRS"
"45",4.00248645705362,"SC+TPRS"
"46",3.9799383529313,"SC+TPRS"
"47",3.97232766470963,"SC+TPRS"
"48",3.96588999090848,"SC+TPRS"
"49",3.98414816198652,"SC+TPRS"
"50",3.958413856353,"SC+TPRS"
"51",3.97308571595417,"SC+TPRS"
"52",3.9734536554553,"SC+TPRS"
"53",3.98660349311885,"SC+TPRS"
"54",3.98446810864633,"SC+TPRS"
"55",3.96632849327871,"SC+TPRS"
"56",3.9842111408303,"SC+TPRS"
"57",3.97227735043351,"SC+TPRS"
"58",3.97485572751899,"SC+TPRS"
"59",4.00290775255014,"SC+TPRS"
"60",4.00325387947235,"SC+TPRS"
"61",3.95953921914634,"SC+TPRS"
"62",3.96737848117046,"SC+TPRS"
"63",3.98120366475049,"SC+TPRS"
"64",3.96693521393876,"SC+TPRS"
"65",3.96546709989613,"SC+TPRS"
"66",3.96524527493604,"SC+TPRS"
"67",3.98355270369111,"SC+TPRS"
"68",3.99392430935995,"SC+TPRS"
"69",3.97490715908689,"SC+TPRS"
"70",3.99101926233461,"SC+TPRS"
"71",3.95604939513641,"SC+TPRS"
"72",3.95415090297921,"SC+TPRS"
"73",3.96574797075811,"SC+TPRS"
"74",3.95998096828531,"SC+TPRS"
"75",3.94987128476571,"SC+TPRS"
"76",3.98113607943190,"SC+TPRS"
"77",3.98516994741699,"SC+TPRS"
"78",3.99204891418415,"SC+TPRS"
"79",3.97401511867695,"SC+TPRS"
"80",3.97680228520573,"SC+TPRS"
"81",3.9896380873293,"SC+TPRS"
"82",3.96157121272179,"SC+TPRS"
"83",3.9882796271189,"SC+TPRS"
"84",3.95999338104356,"SC+TPRS"
"85",3.96971950767211,"SC+TPRS"
"86",3.9870749275586,"SC+TPRS"
"87",3.96653279504081,"SC+TPRS"
"88",3.99242593464109,"SC+TPRS"
"89",3.98222637796791,"SC+TPRS"
"90",3.97205561692802,"SC+TPRS"
"91",3.98796742008539,"SC+TPRS"
"92",3.96152874890501,"SC+TPRS"
"93",3.99847030731507,"SC+TPRS"
"94",3.96621490180664,"SC+TPRS"
"95",3.97961921643142,"SC+TPRS"
"96",3.94907942458518,"SC+TPRS"
"97",3.98841982146379,"SC+TPRS"
