"","mse","labs"
"1",3.94141083407185,"SC+TPRS"
"2",3.98013300762724,"SC+TPRS"
"3",3.95255993813361,"SC+TPRS"
"4",3.95709959376369,"SC+TPRS"
"5",3.98034770216817,"SC+TPRS"
"6",3.99243792563331,"SC+TPRS"
"7",3.93894442140787,"SC+TPRS"
"8",3.96817196707022,"SC+TPRS"
"9",3.96196557629073,"SC+TPRS"
"10",3.96318928698611,"SC+TPRS"
"11",3.92897506917993,"SC+TPRS"
"12",3.98881332083771,"SC+TPRS"
"13",3.96142091085922,"SC+TPRS"
"14",3.95285041286668,"SC+TPRS"
"15",3.95668754492142,"SC+TPRS"
"16",3.98751259723829,"SC+TPRS"
"17",3.98129966040113,"SC+TPRS"
"18",3.97547058276966,"SC+TPRS"
"19",3.99728947478085,"SC+TPRS"
"20",3.96317846495054,"SC+TPRS"
"21",3.94510271555279,"SC+TPRS"
"22",3.97347913214515,"SC+TPRS"
"23",3.92911102070252,"SC+TPRS"
"24",3.96352274621721,"SC+TPRS"
"25",3.98704863449424,"SC+TPRS"
"26",3.93536477126499,"SC+TPRS"
"27",3.95047576678235,"SC+TPRS"
"28",3.98668973881346,"SC+TPRS"
"29",3.93420292128451,"SC+TPRS"
"30",3.93807055215907,"SC+TPRS"
"31",3.96500114039525,"SC+TPRS"
"32",3.94860639201709,"SC+TPRS"
"33",3.95871219555009,"SC+TPRS"
"34",3.97902099730765,"SC+TPRS"
"35",3.94755624118105,"SC+TPRS"
"36",4.00001440162207,"SC+TPRS"
"37",3.94336065356717,"SC+TPRS"
"38",3.96282212453187,"SC+TPRS"
"39",3.94646949158734,"SC+TPRS"
"40",3.95727798260554,"SC+TPRS"
"41",4.0076574930894,"SC+TPRS"
"42",3.95709333930635,"SC+TPRS"
"43",3.95929637629331,"SC+TPRS"
"44",3.96064695923633,"SC+TPRS"
"45",3.93916225165458,"SC+TPRS"
"46",3.94864392249592,"SC+TPRS"
"47",3.93360059626237,"SC+TPRS"
"48",3.97221992871709,"SC+TPRS"
"49",3.98336108443330,"SC+TPRS"
"50",3.98718809081937,"SC+TPRS"
"51",4.00711304096374,"SC+TPRS"
"52",3.95941012214589,"SC+TPRS"
"53",3.93928867764079,"SC+TPRS"
"54",3.94825622471062,"SC+TPRS"
"55",3.98327327823957,"SC+TPRS"
"56",3.95474320157058,"SC+TPRS"
"57",3.93728680207072,"SC+TPRS"
"58",3.95989639783107,"SC+TPRS"
"59",3.95460419190804,"SC+TPRS"
"60",3.94797733112243,"SC+TPRS"
"61",3.94644337344057,"SC+TPRS"
"62",3.96327359884276,"SC+TPRS"
"63",3.94665424877949,"SC+TPRS"
"64",3.95787022318466,"SC+TPRS"
"65",3.94203902197565,"SC+TPRS"
"66",4.01695934276983,"SC+TPRS"
"67",4.01369108414122,"SC+TPRS"
"68",3.95407516433325,"SC+TPRS"
"69",3.95586555575881,"SC+TPRS"
"70",4.00264205751044,"SC+TPRS"
"71",4.00507322217559,"SC+TPRS"
"72",3.99273458431291,"SC+TPRS"
"73",3.97551184936823,"SC+TPRS"
"74",3.98963613306248,"SC+TPRS"
"75",3.98901419328142,"SC+TPRS"
"76",3.97907444801015,"SC+TPRS"
"77",3.9737875695583,"SC+TPRS"
"78",3.95363992327486,"SC+TPRS"
"79",3.97207516542149,"SC+TPRS"
"80",3.91818532952178,"SC+TPRS"
"81",3.91070631812223,"SC+TPRS"
"82",3.97652131896454,"SC+TPRS"
"83",3.93342620699433,"SC+TPRS"
"84",3.98877003321516,"SC+TPRS"
"85",3.95218601308453,"SC+TPRS"
"86",3.94907228809977,"SC+TPRS"
"87",3.94523937340797,"SC+TPRS"
"88",3.94744277608439,"SC+TPRS"
"89",3.95984500724305,"SC+TPRS"
"90",3.97056149459462,"SC+TPRS"
"91",3.93989986320733,"SC+TPRS"
"92",3.99720953740937,"SC+TPRS"
"93",3.9549113801132,"SC+TPRS"
"94",3.95378585764360,"SC+TPRS"
"95",3.93928159871578,"SC+TPRS"
"96",3.95488635120275,"SC+TPRS"
"97",3.98856422976891,"SC+TPRS"
"98",3.95598968091675,"SC+TPRS"
"99",3.9691012134778,"SC+TPRS"
"100",3.97034106913288,"SC+TPRS"
"101",3.93921550226889,"SC+TPRS"
"102",3.96802472635922,"SC+TPRS"
"103",3.94917945641714,"SC+TPRS"
"104",3.94819672480359,"SC+TPRS"
"105",4.01146367715179,"SC+TPRS"
"106",3.95731317809931,"SC+TPRS"
"107",3.94502658227189,"SC+TPRS"
"108",3.94675216738099,"SC+TPRS"
"109",3.97089598008347,"SC+TPRS"
"110",3.96371838322372,"SC+TPRS"
"111",3.94468133179768,"SC+TPRS"
"112",3.96737075915064,"SC+TPRS"
"113",3.95886483478871,"SC+TPRS"
"114",3.92366393132555,"SC+TPRS"
"115",3.97945117717104,"SC+TPRS"
"116",3.97320893395749,"SC+TPRS"
"117",3.95667218109557,"SC+TPRS"
"118",3.94598512308326,"SC+TPRS"
"119",3.97355442580873,"SC+TPRS"
"120",3.9223339261496,"SC+TPRS"
"121",3.94517828146578,"SC+TPRS"
"122",3.95548986770892,"SC+TPRS"
"123",3.94008397868458,"SC+TPRS"
"124",3.95066072436725,"SC+TPRS"
"125",3.94928334080626,"SC+TPRS"
"126",3.95526620361966,"SC+TPRS"
"127",3.95931699332600,"SC+TPRS"
"128",4.00020193888928,"SC+TPRS"
"129",3.96520943958848,"SC+TPRS"
"130",3.90424291432758,"SC+TPRS"
"131",3.95300913057869,"SC+TPRS"
"132",3.98546753726134,"SC+TPRS"
"133",3.9635270540034,"SC+TPRS"
"134",4.00937563352371,"SC+TPRS"
"135",3.97215516488159,"SC+TPRS"
"136",3.96153348679175,"SC+TPRS"
"137",3.96001849441974,"SC+TPRS"
"138",3.95448002843318,"SC+TPRS"
"139",3.94831882278667,"SC+TPRS"
"140",3.96389624762477,"SC+TPRS"
"141",3.97162171977138,"SC+TPRS"
"142",3.96436872258785,"SC+TPRS"
"143",3.94591277978836,"SC+TPRS"
"144",3.98123389051431,"SC+TPRS"
"145",3.96982801443792,"SC+TPRS"
"146",3.97178225055779,"SC+TPRS"
"147",3.9364464220148,"SC+TPRS"
"148",3.96965810638904,"SC+TPRS"
"149",3.9566690045521,"SC+TPRS"
"150",3.98448286324839,"SC+TPRS"
"151",3.92911477413072,"SC+TPRS"
"152",3.98737885977534,"SC+TPRS"
"153",3.95999313005238,"SC+TPRS"
"154",3.9717511176917,"SC+TPRS"
"155",3.99316309410365,"SC+TPRS"
"156",3.9843014115079,"SC+TPRS"
"157",3.96405853119681,"SC+TPRS"
"158",3.98571859725543,"SC+TPRS"
"159",4.00174794133665,"SC+TPRS"
"160",4.02036212110897,"SC+TPRS"
"161",3.97271350995547,"SC+TPRS"
"162",3.93817800692483,"SC+TPRS"
"163",3.9261110824149,"SC+TPRS"
"164",3.96027053268101,"SC+TPRS"
"165",3.93089942438717,"SC+TPRS"
"166",3.96262076383162,"SC+TPRS"
"167",3.92229141697267,"SC+TPRS"
"168",3.93558191659931,"SC+TPRS"
"169",3.96738237369318,"SC+TPRS"
"170",3.97878375861553,"SC+TPRS"
"171",3.95560774919396,"SC+TPRS"
"172",3.9736724818513,"SC+TPRS"
"173",3.94089815129975,"SC+TPRS"
"174",4.00170851058884,"SC+TPRS"
"175",3.99712690029526,"SC+TPRS"
"176",3.94705065282007,"SC+TPRS"
"177",3.96876563186133,"SC+TPRS"
"178",3.94629978166315,"SC+TPRS"
"179",3.99557871047588,"SC+TPRS"
"180",3.98677314975725,"SC+TPRS"
"181",3.93754133613582,"SC+TPRS"
"182",3.98163558940708,"SC+TPRS"
"183",4.00772906177422,"SC+TPRS"
"184",4.01203454984588,"SC+TPRS"
"185",3.90632977177834,"SC+TPRS"
"186",3.99433081144721,"SC+TPRS"
"187",3.93801569366594,"SC+TPRS"
"188",3.94861932568216,"SC+TPRS"
"189",3.96257505608533,"SC+TPRS"
"190",3.94089945671382,"SC+TPRS"
"191",3.98128047099689,"SC+TPRS"
"192",3.95239431338102,"SC+TPRS"
"193",3.9444015221091,"SC+TPRS"
"194",3.94313797462792,"SC+TPRS"
"195",4.017883638111,"SC+TPRS"
"196",3.95781513999115,"SC+TPRS"
"197",3.93950568947089,"SC+TPRS"
"198",3.96459232332285,"SC+TPRS"
"199",4.01165586971526,"SC+TPRS"
"200",3.95967345948243,"SC+TPRS"
"201",4.00453654066644,"SC+TPRS"
"202",3.97585433501342,"SC+TPRS"
"203",3.98652888037920,"SC+TPRS"
"204",3.96797950123592,"SC+TPRS"
"205",3.98816649410877,"SC+TPRS"
"206",3.96057460822507,"SC+TPRS"
"207",3.93276583439582,"SC+TPRS"
"208",3.92150079784235,"SC+TPRS"
"209",3.97642068476399,"SC+TPRS"
"210",4.00096112741854,"SC+TPRS"
"211",3.97510197831397,"SC+TPRS"
"212",3.95269467134571,"SC+TPRS"
"213",3.98350209673111,"SC+TPRS"
"214",3.93390526578169,"SC+TPRS"
"215",3.96429184591233,"SC+TPRS"
"216",3.94950614640961,"SC+TPRS"
"217",3.97346233144375,"SC+TPRS"
"218",3.96969136786503,"SC+TPRS"
"219",3.96553611769736,"SC+TPRS"
"220",3.95315819957898,"SC+TPRS"
"221",3.99301210589311,"SC+TPRS"
"222",3.97635763870788,"SC+TPRS"
"223",3.97282357436535,"SC+TPRS"
"224",4.02909845611343,"SC+TPRS"
"225",3.9453137196213,"SC+TPRS"
"226",3.91860239047622,"SC+TPRS"
"227",3.98309384938599,"SC+TPRS"
"228",3.97192901279394,"SC+TPRS"
"229",3.95364430696774,"SC+TPRS"
"230",3.91019270999703,"SC+TPRS"
"231",4.0065735659589,"SC+TPRS"
"232",3.96371644606672,"SC+TPRS"
"233",3.96460412090211,"SC+TPRS"
"234",3.89973892153349,"SC+TPRS"
"235",3.95065474415996,"SC+TPRS"
"236",4.00664574769851,"SC+TPRS"
"237",3.93807024063247,"SC+TPRS"
"238",3.94355835370107,"SC+TPRS"
"239",3.94570707781682,"SC+TPRS"
"240",3.98319153392902,"SC+TPRS"
"241",3.98303868173667,"SC+TPRS"
"242",3.98421551469539,"SC+TPRS"
"243",3.98912897890973,"SC+TPRS"
"244",3.97462807987582,"SC+TPRS"
"245",3.94728910447477,"SC+TPRS"
"246",3.98857821594803,"SC+TPRS"
"247",3.93672020601514,"SC+TPRS"
"248",4.00338516155012,"SC+TPRS"
"249",3.99386535310716,"SC+TPRS"
"250",3.93088033824244,"SC+TPRS"
"251",3.93014670408289,"SC+TPRS"
"252",3.96240806637269,"SC+TPRS"
"253",3.97577145804219,"SC+TPRS"
"254",3.96351646515411,"SC+TPRS"
"255",3.97558013559031,"SC+TPRS"
"256",3.96404585084258,"SC+TPRS"
"257",3.95706711900708,"SC+TPRS"
"258",3.95065104131251,"SC+TPRS"
"259",4.01394408675548,"SC+TPRS"
"260",3.9695705898851,"SC+TPRS"
"261",3.98401902696526,"SC+TPRS"
"262",3.96082466470321,"SC+TPRS"
"263",3.99370220965203,"SC+TPRS"
"264",3.97530727642923,"SC+TPRS"
"265",4.00023807922133,"SC+TPRS"
"266",3.94846446689398,"SC+TPRS"
"267",3.97463368510203,"SC+TPRS"
"268",3.98534454003405,"SC+TPRS"
"269",3.95503424575199,"SC+TPRS"
"270",3.95162561215891,"SC+TPRS"
"271",3.96752269478241,"SC+TPRS"
"272",3.9973180148796,"SC+TPRS"
"273",3.97179903384931,"SC+TPRS"
"274",3.98858238585811,"SC+TPRS"
"275",3.97722694252405,"SC+TPRS"
"276",3.92847649739523,"SC+TPRS"
"277",3.99428933799952,"SC+TPRS"
"278",4.03165504111294,"SC+TPRS"
"279",3.98700372007448,"SC+TPRS"
"280",3.94208102595529,"SC+TPRS"
"281",3.94938898092395,"SC+TPRS"
"282",3.98665268907862,"SC+TPRS"
"283",4.00084354638513,"SC+TPRS"
"284",3.95263233860161,"SC+TPRS"
"285",3.94246447798232,"SC+TPRS"
"286",3.97656058203848,"SC+TPRS"
"287",3.97102763797228,"SC+TPRS"
"288",3.95878317273455,"SC+TPRS"
"289",3.95336863870718,"SC+TPRS"
"290",3.96871462668631,"SC+TPRS"
"291",3.98497981243741,"SC+TPRS"
"292",3.96243312612563,"SC+TPRS"
"293",3.98207133551684,"SC+TPRS"
"294",3.95047151842752,"SC+TPRS"
"295",3.94529261227481,"SC+TPRS"
"296",3.98131704785277,"SC+TPRS"
"297",3.98314513989109,"SC+TPRS"
"298",4.00592127605965,"SC+TPRS"
"299",3.95415030298069,"SC+TPRS"
"300",3.98701744878284,"SC+TPRS"
"301",3.9954657266837,"SC+TPRS"
"302",3.93956795473183,"SC+TPRS"
"303",3.95973847780924,"SC+TPRS"
"304",4.00911679457261,"SC+TPRS"
"305",3.99588481993117,"SC+TPRS"
"306",3.97818364883243,"SC+TPRS"
"307",3.95218282005282,"SC+TPRS"
"308",3.97676693029264,"SC+TPRS"
"309",3.94838134140665,"SC+TPRS"
"310",3.97418351022811,"SC+TPRS"
"311",3.95262961184263,"SC+TPRS"
"312",3.96392470329251,"SC+TPRS"
"313",3.95979040621059,"SC+TPRS"
"314",3.97606824552640,"SC+TPRS"
"315",3.9448885016308,"SC+TPRS"
"316",3.96531943523773,"SC+TPRS"
"317",3.96814856758348,"SC+TPRS"
"318",3.95230018020119,"SC+TPRS"
"319",3.95998931905502,"SC+TPRS"
"320",3.94982914665841,"SC+TPRS"
"321",3.9176461636824,"SC+TPRS"
"322",3.95205795760289,"SC+TPRS"
"323",3.96364396626501,"SC+TPRS"
"324",3.93718129894302,"SC+TPRS"
"325",3.98869797794605,"SC+TPRS"
"326",3.93527235855124,"SC+TPRS"
"327",3.97898044600598,"SC+TPRS"
"328",3.96662991497011,"SC+TPRS"
"329",3.97467120619004,"SC+TPRS"
"330",3.99881989628403,"SC+TPRS"
"331",3.95213714046988,"SC+TPRS"
"332",3.95557441493892,"SC+TPRS"
"333",3.95837925104934,"SC+TPRS"
"334",3.96190552395860,"SC+TPRS"
"335",3.95323352454636,"SC+TPRS"
"336",3.97429744544637,"SC+TPRS"
"337",3.97616410544818,"SC+TPRS"
"338",3.98210270579568,"SC+TPRS"
"339",3.95433331766566,"SC+TPRS"
"340",3.94787461562995,"SC+TPRS"
"341",3.97338379870455,"SC+TPRS"
"342",3.94918623205005,"SC+TPRS"
"343",3.97081045602371,"SC+TPRS"
"344",3.97797143538336,"SC+TPRS"
"345",3.95686929825288,"SC+TPRS"
"346",3.98063696938321,"SC+TPRS"
"347",3.94150993578627,"SC+TPRS"
"348",3.94406614163572,"SC+TPRS"
"349",3.95239923220793,"SC+TPRS"
"350",3.99558513934667,"SC+TPRS"
"351",3.99495532371645,"SC+TPRS"
"352",3.98500572468929,"SC+TPRS"
"353",3.95938004977202,"SC+TPRS"
"354",3.99858490665134,"SC+TPRS"
"355",3.96092172991045,"SC+TPRS"
"356",3.9487920108538,"SC+TPRS"
"357",3.97961669617220,"SC+TPRS"
"358",3.94300256300942,"SC+TPRS"
"359",3.94263157062273,"SC+TPRS"
"360",3.98106028203326,"SC+TPRS"
"361",3.95800649403735,"SC+TPRS"
"362",3.92868029674095,"SC+TPRS"
"363",4.01088214935721,"SC+TPRS"
"364",3.98059640044999,"SC+TPRS"
"365",3.96588960925223,"SC+TPRS"
"366",3.95401654115389,"SC+TPRS"
"367",3.95084835914719,"SC+TPRS"
"368",3.98727950544261,"SC+TPRS"
"369",3.97371531910252,"SC+TPRS"
"370",3.9423673319849,"SC+TPRS"
"371",3.96912933598844,"SC+TPRS"
"372",3.97914686274852,"SC+TPRS"
"373",3.97738296851342,"SC+TPRS"
"374",3.93303031276774,"SC+TPRS"
"375",3.96252843744461,"SC+TPRS"
"376",3.96159578960029,"SC+TPRS"
"377",3.99491901957403,"SC+TPRS"
"378",3.98989648889737,"SC+TPRS"
"379",4.00028095772733,"SC+TPRS"
"380",3.93685100553657,"SC+TPRS"
"381",3.96839649993442,"SC+TPRS"
"382",3.97798182154749,"SC+TPRS"
"383",3.96791635289786,"SC+TPRS"
"384",3.97650582797955,"SC+TPRS"
"385",3.95616858028385,"SC+TPRS"
"386",3.94536295697677,"SC+TPRS"
"387",3.9522793707177,"SC+TPRS"
"388",3.96020370272188,"SC+TPRS"
"389",3.9235701674411,"SC+TPRS"
"390",3.95654516903796,"SC+TPRS"
"391",3.9571856319784,"SC+TPRS"
"392",3.90656079415585,"SC+TPRS"
"393",3.9490530718296,"SC+TPRS"
"394",3.97691600181184,"SC+TPRS"
"395",3.99357780635113,"SC+TPRS"
"396",3.98035201720108,"SC+TPRS"
"397",3.95990359483055,"SC+TPRS"
"398",3.92955588562412,"SC+TPRS"
"399",3.97286091068105,"SC+TPRS"
"400",3.94265219137228,"SC+TPRS"
"401",3.96753759454498,"SC+TPRS"
"402",4.00884931217311,"SC+TPRS"
"403",3.99194802639682,"SC+TPRS"
"404",3.95019308525118,"SC+TPRS"
"405",3.98735339237469,"SC+TPRS"
"406",4.00141759657345,"SC+TPRS"
"407",3.96642812065159,"SC+TPRS"
"408",3.9813041707662,"SC+TPRS"
"409",4.01653284339205,"SC+TPRS"
"410",3.9539477060933,"SC+TPRS"
"411",3.98472455502389,"SC+TPRS"
"412",3.94930612548185,"SC+TPRS"
"413",3.9583099121932,"SC+TPRS"
"414",3.98480423693413,"SC+TPRS"
"415",3.94030590179357,"SC+TPRS"
"416",3.99599360078749,"SC+TPRS"
"417",3.94993207022076,"SC+TPRS"
"418",3.95752288411549,"SC+TPRS"
"419",3.92606554631586,"SC+TPRS"
"420",3.9988154123963,"SC+TPRS"
"421",3.96887883675067,"SC+TPRS"
"422",3.95015419435995,"SC+TPRS"
"423",3.95675870064408,"SC+TPRS"
"424",3.97713798988374,"SC+TPRS"
"425",3.93785680364771,"SC+TPRS"
"426",3.94084356868257,"SC+TPRS"
"427",3.9858866629743,"SC+TPRS"
"428",3.93674258011553,"SC+TPRS"
"429",3.97988020820347,"SC+TPRS"
"430",3.95519551275056,"SC+TPRS"
"431",3.96920964308688,"SC+TPRS"
"432",3.98919465550266,"SC+TPRS"
"433",3.95611896685613,"SC+TPRS"
"434",3.93073311274556,"SC+TPRS"
"435",3.92981594283627,"SC+TPRS"
"436",3.98477043910288,"SC+TPRS"
"437",3.94547420911414,"SC+TPRS"
"438",3.96939826386563,"SC+TPRS"
"439",3.9719109456098,"SC+TPRS"
"440",4.00929990137187,"SC+TPRS"
"441",3.95714043594606,"SC+TPRS"
"442",3.91886680617229,"SC+TPRS"
"443",3.99935980216534,"SC+TPRS"
"444",3.96798015386960,"SC+TPRS"
"445",3.97855607759691,"SC+TPRS"
"446",3.95228883770428,"SC+TPRS"
"447",3.97228957188952,"SC+TPRS"
"448",3.94899691847067,"SC+TPRS"
"449",3.94653237787867,"SC+TPRS"
"450",3.96041693525872,"SC+TPRS"
"451",3.97222094942204,"SC+TPRS"
"452",4.00559506412495,"SC+TPRS"
"453",3.94869711555531,"SC+TPRS"
"454",3.95302484336567,"SC+TPRS"
"455",4.01836050818986,"SC+TPRS"
"456",3.94207006672258,"SC+TPRS"
"457",3.95934326943412,"SC+TPRS"
"458",3.96692048004741,"SC+TPRS"
"459",3.92515651278151,"SC+TPRS"
"460",3.99857735650845,"SC+TPRS"
"461",3.97783810044162,"SC+TPRS"
"462",3.96672020458483,"SC+TPRS"
"463",3.91987117345252,"SC+TPRS"
"464",3.94862770631059,"SC+TPRS"
"465",3.96523748018791,"SC+TPRS"
"466",3.96533326315542,"SC+TPRS"
"467",3.95116621046324,"SC+TPRS"
"468",3.97750802689844,"SC+TPRS"
"469",4.01813470403704,"SC+TPRS"
"470",3.90509549035165,"SC+TPRS"
"471",3.97617298885236,"SC+TPRS"
"472",4.00452691525997,"SC+TPRS"
"473",4.00128507406074,"SC+TPRS"
"474",3.95355097479316,"SC+TPRS"
"475",3.98309113563648,"SC+TPRS"
"476",3.9616764384683,"SC+TPRS"
"477",3.97697546617197,"SC+TPRS"
"478",3.98360027535845,"SC+TPRS"
"479",3.95159127192996,"SC+TPRS"
"480",3.96281008496563,"SC+TPRS"
"481",3.95635945867794,"SC+TPRS"
"482",3.98163003624358,"SC+TPRS"
