"","mse","labs"
"1",3.94444255284891,"SC+TPRS"
"2",3.97578963406764,"SC+TPRS"
"3",3.96161315800133,"SC+TPRS"
"4",3.96590633049209,"SC+TPRS"
"5",3.9470284184267,"SC+TPRS"
"6",3.9761185614608,"SC+TPRS"
"7",3.96366060332795,"SC+TPRS"
"8",3.92847697707133,"SC+TPRS"
"9",3.94898861458156,"SC+TPRS"
"10",3.94886599695025,"SC+TPRS"
"11",4.01123578627556,"SC+TPRS"
"12",3.92691856498867,"SC+TPRS"
"13",3.996321555146,"SC+TPRS"
"14",3.98391555984148,"SC+TPRS"
"15",3.98141984387288,"SC+TPRS"
"16",3.93270977919427,"SC+TPRS"
"17",3.97156345805636,"SC+TPRS"
"18",3.97794793148037,"SC+TPRS"
"19",3.96510947155462,"SC+TPRS"
"20",3.91254374623651,"SC+TPRS"
"21",3.94427153236711,"SC+TPRS"
"22",3.93583094994994,"SC+TPRS"
"23",3.99197151910549,"SC+TPRS"
"24",3.98018150129594,"SC+TPRS"
"25",3.92644485189879,"SC+TPRS"
"26",3.95979007834336,"SC+TPRS"
"27",3.97722171502355,"SC+TPRS"
"28",3.97656807419118,"SC+TPRS"
"29",3.97511342140562,"SC+TPRS"
"30",3.97252775474262,"SC+TPRS"
"31",3.96718635841868,"SC+TPRS"
"32",3.96100484950175,"SC+TPRS"
"33",3.97652924986259,"SC+TPRS"
"34",3.93325791718589,"SC+TPRS"
"35",3.95995449432905,"SC+TPRS"
"36",3.97268558860684,"SC+TPRS"
"37",3.96039046486027,"SC+TPRS"
"38",3.98916561412279,"SC+TPRS"
"39",3.97366600745073,"SC+TPRS"
"40",3.98472587562114,"SC+TPRS"
"41",3.94538890400232,"SC+TPRS"
"42",3.93126297820867,"SC+TPRS"
"43",3.97733298441896,"SC+TPRS"
"44",3.97657899299662,"SC+TPRS"
"45",3.98020105947865,"SC+TPRS"
"46",3.97144100687998,"SC+TPRS"
"47",4.00968582340184,"SC+TPRS"
"48",3.99934472664912,"SC+TPRS"
"49",3.92347343586867,"SC+TPRS"
"50",3.94391458516969,"SC+TPRS"
"51",3.93802851372993,"SC+TPRS"
"52",3.97707173678143,"SC+TPRS"
"53",3.94364292290795,"SC+TPRS"
"54",3.99608848394846,"SC+TPRS"
"55",3.96899222048675,"SC+TPRS"
"56",3.97135941857014,"SC+TPRS"
"57",3.99951667493249,"SC+TPRS"
"58",3.96893245849373,"SC+TPRS"
"59",3.99533682441316,"SC+TPRS"
"60",3.97167757569272,"SC+TPRS"
"61",3.95840818804169,"SC+TPRS"
"62",3.97006063636607,"SC+TPRS"
"63",3.96035918670728,"SC+TPRS"
"64",3.96764001689136,"SC+TPRS"
"65",3.98455267595759,"SC+TPRS"
"66",4.0252443574833,"SC+TPRS"
"67",3.94085684849712,"SC+TPRS"
"68",3.97452260121231,"SC+TPRS"
"69",3.93106751069822,"SC+TPRS"
"70",3.9813627582926,"SC+TPRS"
"71",3.94184074792544,"SC+TPRS"
"72",3.96737786305986,"SC+TPRS"
"73",3.96909904536559,"SC+TPRS"
"74",3.96251579008692,"SC+TPRS"
"75",3.9477720828458,"SC+TPRS"
"76",3.96918286746492,"SC+TPRS"
"77",3.90912432279433,"SC+TPRS"
"78",3.96000213655068,"SC+TPRS"
"79",3.94916362319531,"SC+TPRS"
"80",3.93400482129898,"SC+TPRS"
"81",3.91115033343451,"SC+TPRS"
"82",3.99791299147078,"SC+TPRS"
"83",3.98718266272374,"SC+TPRS"
"84",3.99442104655373,"SC+TPRS"
"85",4.01949316673144,"SC+TPRS"
"86",3.91700360465612,"SC+TPRS"
"87",4.01078413776876,"SC+TPRS"
"88",3.92716958522066,"SC+TPRS"
"89",3.95251570924493,"SC+TPRS"
"90",3.98749765316475,"SC+TPRS"
"91",3.95241768366254,"SC+TPRS"
"92",4.01753341689984,"SC+TPRS"
"93",3.99963244820584,"SC+TPRS"
"94",3.98732300860606,"SC+TPRS"
"95",3.94111017228425,"SC+TPRS"
"96",3.95371269226477,"SC+TPRS"
"97",3.92124817232563,"SC+TPRS"
"98",3.98103929636558,"SC+TPRS"
"99",4.01539857967199,"SC+TPRS"
"100",3.98573084232743,"SC+TPRS"
"101",3.98568602275571,"SC+TPRS"
"102",3.91410292702486,"SC+TPRS"
"103",3.96389410064421,"SC+TPRS"
"104",4.00174350794002,"SC+TPRS"
"105",4.00878899539512,"SC+TPRS"
"106",3.93863024563822,"SC+TPRS"
"107",3.95868440055059,"SC+TPRS"
"108",3.96264857963797,"SC+TPRS"
"109",3.9580172439976,"SC+TPRS"
"110",3.97862956328264,"SC+TPRS"
"111",3.93054346886414,"SC+TPRS"
"112",3.92677390561998,"SC+TPRS"
"113",3.94286116269136,"SC+TPRS"
"114",3.96433297185275,"SC+TPRS"
"115",3.97865824217729,"SC+TPRS"
"116",3.96650080297452,"SC+TPRS"
"117",3.99509474005513,"SC+TPRS"
"118",3.96668942250613,"SC+TPRS"
"119",3.99750742768775,"SC+TPRS"
"120",3.92165690277727,"SC+TPRS"
"121",3.94172160768023,"SC+TPRS"
"122",4.00125886600404,"SC+TPRS"
"123",3.97479675884568,"SC+TPRS"
"124",3.96461453054339,"SC+TPRS"
"125",3.99126249524904,"SC+TPRS"
"126",3.91809556733893,"SC+TPRS"
"127",3.94605954772911,"SC+TPRS"
"128",3.98153637694607,"SC+TPRS"
"129",3.95384859016756,"SC+TPRS"
"130",3.95195489737873,"SC+TPRS"
"131",3.94126273920261,"SC+TPRS"
"132",3.98781331867948,"SC+TPRS"
"133",3.94313144497874,"SC+TPRS"
"134",3.92902682173475,"SC+TPRS"
"135",3.9409121099256,"SC+TPRS"
"136",3.93210504914158,"SC+TPRS"
"137",3.97050579197513,"SC+TPRS"
"138",3.93781876815983,"SC+TPRS"
"139",3.95619565601629,"SC+TPRS"
"140",3.9350561982323,"SC+TPRS"
"141",3.9764910205336,"SC+TPRS"
"142",3.98165705470928,"SC+TPRS"
"143",3.96746211485242,"SC+TPRS"
"144",3.96133639751474,"SC+TPRS"
"145",3.96272444419703,"SC+TPRS"
"146",3.93707882628818,"SC+TPRS"
"147",3.94337681278897,"SC+TPRS"
"148",3.97369226562243,"SC+TPRS"
"149",3.97563355035641,"SC+TPRS"
"150",3.96800761551228,"SC+TPRS"
"151",4.0262047058306,"SC+TPRS"
"152",3.96169815948801,"SC+TPRS"
"153",3.97186605118169,"SC+TPRS"
"154",3.98707678026686,"SC+TPRS"
"155",3.95720137686921,"SC+TPRS"
"156",3.96871849710189,"SC+TPRS"
"157",3.94772379321184,"SC+TPRS"
"158",3.93858038894744,"SC+TPRS"
"159",3.96054042664845,"SC+TPRS"
"160",3.97915074988520,"SC+TPRS"
"161",3.98864816024156,"SC+TPRS"
"162",4.00330153565292,"SC+TPRS"
"163",3.98691173448973,"SC+TPRS"
"164",3.93967241502621,"SC+TPRS"
"165",3.98058773046509,"SC+TPRS"
"166",3.97573080951781,"SC+TPRS"
"167",3.97874468722421,"SC+TPRS"
"168",3.99280563897333,"SC+TPRS"
"169",3.99156555991315,"SC+TPRS"
"170",3.95749762333581,"SC+TPRS"
"171",3.90121633213843,"SC+TPRS"
"172",3.97809735806324,"SC+TPRS"
"173",3.99239248028123,"SC+TPRS"
"174",3.98815629463883,"SC+TPRS"
"175",3.97833035795807,"SC+TPRS"
"176",3.9564990852724,"SC+TPRS"
"177",3.92953730300028,"SC+TPRS"
"178",3.99194255246078,"SC+TPRS"
"179",3.9557416311161,"SC+TPRS"
"180",3.93728423596505,"SC+TPRS"
"181",3.9166201722456,"SC+TPRS"
"182",3.95927841765296,"SC+TPRS"
"183",3.9682357542459,"SC+TPRS"
"184",3.98603074077426,"SC+TPRS"
"185",3.99136592861109,"SC+TPRS"
"186",3.97349785553085,"SC+TPRS"
"187",3.95729169851841,"SC+TPRS"
"188",3.98836058515349,"SC+TPRS"
"189",3.9591022713692,"SC+TPRS"
"190",3.96196656256902,"SC+TPRS"
"191",3.99135287092462,"SC+TPRS"
"192",4.00268724310115,"SC+TPRS"
"193",3.98768574785131,"SC+TPRS"
