"","tpmapped"
"1",0.00538401250596877
"2",0.0064091845316114
"3",0.00901269931536701
"4",0.00517901695145936
"5",0.00602885725345321
"6",0.00628680925686722
"7",0.00443712282434358
"8",0.00628158278320237
"9",0.0069583444773529
"10",0.00684592844656245
"11",0.00611785240179541
"12",0.00809668521360712
"13",0.00507556958665568
"14",0.00597330827532649
"15",0.00517362551193744
"16",0.00591666445288036
"17",0.00664846575898418
"18",0.00645882818233536
"19",0.00614745037275582
"20",0.00564251525663525
"21",0.00644276698585466
"22",0.00499642238752727
"23",0.00600517385278818
"24",0.00604140767227584
"25",0.00625077118338434
"26",0.00668079652822464
"27",0.00494586398934553
"28",0.00838550013499561
"29",0.00585974316994802
"30",0.006722597244547
"31",0.00555177996236776
"32",0.00584958321303214
"33",0.00824257399297526
"34",0.00720999226677441
"35",0.00589500426519687
"36",0.00697171356384317
"37",0.0041178967704672
"38",0.00630065140608687
"39",0.00597245881499768
"40",0.00525193178804749
"41",0.0074868859416727
"42",0.00607817199878164
"43",0.00552235482772993
"44",0.00609774744830553
"45",0.00690375670473434
"46",0.00767023165444241
"47",0.00655016078544325
"48",0.00566874780357939
"49",0.00618000183872579
"50",0.0087927524280116
"51",0.00696147528604305
"52",0.00713413789553123
"53",0.00687130261005172
"54",0.00535166272853655
"55",0.00875086384806474
"56",0.00758454656519424
"57",0.00596722987378062
"58",0.00590763121012631
"59",0.00704077534830641
"60",0.0070214967966981
"61",0.00813565119560969
"62",0.00579486254219867
"63",0.00584110068093592
"64",0.00730994479781377
"65",0.00508312817483439
"66",0.00653791415571263
"67",0.00720398615002808
"68",0.00679974003807713
"69",0.00458922497925423
"70",0.00546078603263187
"71",0.00546372994239106
"72",0.00798796629408547
"73",0.00602158364251454
"74",0.00630748108724482
"75",0.00627622555914363
"76",0.00739726112934733
"77",0.00475594988566033
"78",0.00765072660220553
"79",0.0071862901979244
"80",0.00680772275578133
"81",0.00508295113560173
"82",0.00671704317095361
"83",0.00698292643830146
"84",0.00710959549944279
"85",0.0082420892434899
"86",0.00525599944383192
"87",0.00489803340752291
"88",0.00517781979572898
"89",0.00808447203348847
"90",0.00541135582049493
"91",0.00551571792230602
"92",0.00494128709817971
"93",0.00527537279391404
"94",0.00572645111836111
"95",0.0044238872083607
"96",0.00584746060684829
"97",0.00705593977561947
"98",0.00615744110387997
"99",0.00581394444261031
"100",0.00596109192792574
"101",0.00735662475947576
"102",0.00520962606836311
"103",0.00397386584376214
"104",0.00598471267666598
"105",0.00680130192060098
"106",0.00788432080345605
"107",0.00703178655877564
"108",0.00641939921705025
"109",0.00617682490703829
"110",0.00695035828467853
"111",0.00648769122999633
"112",0.00877631627668576
"113",0.00596866893458916
"114",0.00576723521159586
"115",0.00685906451290745
"116",0.00673168746522613
"117",0.00642285175805888
"118",0.00640823756531228
"119",0.0065103915321184
"120",0.00451046662660846
"121",0.00613244324593023
"122",0.00540775129449212
"123",0.00668707209001943
"124",0.00653446107145128
"125",0.00436828008857318
"126",0.0086369161963518
"127",0.00446373463510494
"128",0.00545804484744446
"129",0.00612529858822496
"130",0.0056626200040954
"131",0.00689957290053871
"132",0.00748031883782344
"133",0.00532104526392666
"134",0.00750946501261417
"135",0.00775901572130502
"136",0.00550277908661838
"137",0.00633623492172321
"138",0.0081884928580475
"139",0.00627081381040665
"140",0.00708743618371483
"141",0.00822402609210671
"142",0.00507207394482613
"143",0.00663163442361417
"144",0.00455468731012863
"145",0.00745227874190429
"146",0.00796907027008559
"147",0.00611610604718285
"148",0.00642826630468595
"149",0.00639802457325376
"150",0.00375902698139464
"151",0.00408306077093752
"152",0.00564497738914833
"153",0.00547022102295409
"154",0.00506979127098078
"155",0.007158707911025
"156",0.00598359141381192
"157",0.00509903624074598
"158",0.00576359558482686
"159",0.00547278108320421
"160",0.00452609919431383
"161",0.00512463160766249
"162",0.00653668007943128
"163",0.00772372233601564
"164",0.0083827781829198
"165",0.00726313856274642
"166",0.00765190873720371
"167",0.00647557548240048
"168",0.00548915717191632
"169",0.00783158635343556
"170",0.00451596958011592
"171",0.00738453439940608
"172",0.00691946696267123
"173",0.00701878761349693
"174",0.00549530472304494
"175",0.00516529948819658
"176",0.00657824615384148
"177",0.00573862290784492
"178",0.00603821435373993
"179",0.00698193483752562
"180",0.00752787875764691
"181",0.00613580865521683
"182",0.00801505180257862
"183",0.00520663477659433
"184",0.00587668404309634
"185",0.00469605096305144
"186",0.00571051461499797
"187",0.00613106822077578
"188",0.00519555374841226
"189",0.00577844226428929
"190",0.00780186875644075
"191",0.00523070331345861
"192",0.00521852267012053
"193",0.00583968240485083
"194",0.00764218872115665
"195",0.00506091295538282
"196",0.0055708757538466
"197",0.00515986627785469
"198",0.00752030193366757
"199",0.00565692086628951
"200",0.00462659509376639
"201",0.00537603107934797
"202",0.00713763877660147
"203",0.00758459681799367
"204",0.00508227307816777
"205",0.00541910268371401
"206",0.00586917737384332
"207",0.00707686184772808
"208",0.00447607777230023
"209",0.00559323678626482
"210",0.00575912736345583
"211",0.00476942658264732
"212",0.00453316821530981
"213",0.00708811891792342
"214",0.00513762142476982
"215",0.00711647617181034
