"","mse","labs"
"1",0.00579207033125921,"SC+TPRSbbox"
"2",0.00886011067121465,"SC+TPRSbbox"
"3",0.00932499293803496,"SC+TPRSbbox"
"4",0.00728887478323156,"SC+TPRSbbox"
"5",0.00905390509136382,"SC+TPRSbbox"
"6",0.00617962341284106,"SC+TPRSbbox"
"7",0.00599434828678716,"SC+TPRSbbox"
"8",0.00925984798461605,"SC+TPRSbbox"
"9",0.00639691854661701,"SC+TPRSbbox"
"10",0.00590251341709788,"SC+TPRSbbox"
"11",0.00693933765503702,"SC+TPRSbbox"
"12",0.00957569390559864,"SC+TPRSbbox"
"13",0.0053034537576401,"SC+TPRSbbox"
"14",0.00587510109460164,"SC+TPRSbbox"
"15",0.00538903395198369,"SC+TPRSbbox"
"16",0.00614947399139441,"SC+TPRSbbox"
"17",0.00628656226199249,"SC+TPRSbbox"
"18",0.00937087559000455,"SC+TPRSbbox"
"19",0.00581124276869934,"SC+TPRSbbox"
"20",0.00580374468024274,"SC+TPRSbbox"
"21",0.00532600644039129,"SC+TPRSbbox"
"22",0.00754437546637368,"SC+TPRSbbox"
"23",0.00609322658863983,"SC+TPRSbbox"
"24",0.0127120446166459,"SC+TPRSbbox"
"25",0.00644639700791181,"SC+TPRSbbox"
"26",0.00699373217609145,"SC+TPRSbbox"
"27",0.00630190894043249,"SC+TPRSbbox"
"28",0.0069084691801063,"SC+TPRSbbox"
"29",0.00525927695445306,"SC+TPRSbbox"
"30",0.00609880692508211,"SC+TPRSbbox"
"31",0.00905646806038126,"SC+TPRSbbox"
"32",0.00576781853642393,"SC+TPRSbbox"
"33",0.00650643019267383,"SC+TPRSbbox"
"34",0.00588225648762617,"SC+TPRSbbox"
"35",0.00638442170141735,"SC+TPRSbbox"
"36",0.00739399559468583,"SC+TPRSbbox"
"37",0.00602410513121616,"SC+TPRSbbox"
"38",0.00624164566490456,"SC+TPRSbbox"
"39",0.00667242771672739,"SC+TPRSbbox"
"40",0.00732524580048997,"SC+TPRSbbox"
"41",0.00542049425369612,"SC+TPRSbbox"
"42",0.00648881471953863,"SC+TPRSbbox"
"43",0.00953850424665431,"SC+TPRSbbox"
"44",0.00604235021326392,"SC+TPRSbbox"
"45",0.0061553750936929,"SC+TPRSbbox"
"46",0.00599196476554272,"SC+TPRSbbox"
"47",0.00589919451929699,"SC+TPRSbbox"
"48",0.00631338670208386,"SC+TPRSbbox"
"49",0.00748609405617926,"SC+TPRSbbox"
"50",0.00792996054478464,"SC+TPRSbbox"
"51",0.00582369063687877,"SC+TPRSbbox"
"52",0.00631793338965081,"SC+TPRSbbox"
"53",0.00735897697660556,"SC+TPRSbbox"
"54",0.00825955495890034,"SC+TPRSbbox"
