"","x"
"135",0.00311984118022209
"136",0.00274223279219497
"137",0.0181935659269956
"138",0.00863904931579642
"139",0.201092796835948
"140",0.00370130462788856
"141",0.00701746648894362
"142",0.00816661457227272
"143",0.162460087241221
"144",0.00624876108575934
"145",0.00298067872880077
"146",4.51941549785063
"147",0.0049708622919631
"148",0.0143850664241979
"149",0.0047115755416107
"150",0.00344703843468993
"151",0.00298806347815594
"152",0.0254251275208484
"153",0.00686082185547623
"154",0.00248672429773375
"155",0.00478277740807456
"156",5.57473223337001
"157",0.00334250355070156
"158",0.00458782796885774
"159",0.00445548328274932
"160",0.00581296400246229
"161",0.00971943330041285
"162",0.00324239146796892
"163",0.00467245014135831
"164",0.00383281007420315
"165",0.00269078080860454
"166",5.605309640095
"167",0.00956845836015704
"168",0.00612680468894352
"169",0.00362558167444728
"170",0.00484603592118817
"171",0.0037247431739378
"172",5.11409755600554
"173",0.00618893001673443
"174",0.0051214264100305
"175",0.00744990673067477
"176",0.00424490931682379
"177",0.0147880668047592
"178",0.00716321321920156
"179",0.0090476747912164
"180",0.00618640093278504
"181",0.00622287481080157
"182",0.00310490600450777
"183",0.00413784094469709
"184",0.00461306053276744
"185",0.00817978306435199
"186",4.8182751287688
"187",0.0104206655853769
"188",0.00504072519210686
"189",0.0226891509026148
"190",0.00553645569883474
"191",0.00636114589251048
"192",0.005913972645468
"193",0.00393690260910952
"194",0.562586836574169
"195",0.00475526624926189
"196",0.00371102296122877
"197",0.00279653225565656
"198",0.00322767685555267
"199",0.00468116822361382
"200",0.00457483499808398
"201",0.00440404219838198
"202",0.00466803548796881
"203",0.00239192571257168
"204",5.60530964009655
"205",0.00343691795528626
"206",0.00364232326808786
"207",0.00408090111181154
"208",0.00353265321830193
"209",4.56891684299875
"210",0.00259751539907894
"211",0.00368148189457521
"212",0.00317601787114356
"213",0.00383869692793509
"214",0.00402958385339571
"215",0.00365709224286048
"216",0.00366157040365259
"217",0.00444955653335819
"218",0.00419782900640706
"219",0.00398830843281868
"220",0.121296966568845
"221",0.00553179160054154
"222",0.0133574949259935
"223",0.00498234138780197
"224",0.00305886266072666
"225",1.33355290455244
"226",0.0092993573503488
"227",0.00565273426495586
"228",0.00559141962839417
"229",0.00535850867716403
"230",0.00533993350230538
"231",5.10540564929339
"232",0.00454461505320236
"233",0.00648428619548547
"234",0.0206926327113185
"235",5.6053096400975
"236",0.120004059140478
"237",0.00502823939303129
"238",0.740582763201158
"239",0.0047968481432805
"240",0.00261026977433364
"241",0.00554351341348116
"242",0.00389228487266283
"243",5.60530964009498
"244",0.00588000401471801
"245",0.00574052433707006
"246",0.00449620695351572
"247",0.00587769377494016
"248",0.00253952599434133
"249",0.00363152827802918
"250",0.00464959254566955
"251",0.00452458229236441
"252",0.00479326220142305
"253",0.00344320112625526
"254",0.00332311679695293
"255",0.00823259267043064
"256",0.0077090001989313
"257",0.00370095854449885
"258",0.00650257880755331
"259",0.0147304097210101
"260",0.00587002330776611
"261",0.37874234803438
"262",0.244620517358434
"263",0.00314157916804046
"264",0.00464815560216045
"265",5.57980161682495
"266",0.00530503054938846
"267",0.00479079316090837
"268",0.00361180096051106
"269",0.0045890736245549
"270",0.00533818968601559
"271",0.00373077332785019
"272",0.0034047590337841
"273",0.00317305751583707
"274",0.00445439095248739
"275",0.00501388129783382
"276",5.60530964009572
"277",0.00858835230695293
"278",0.00361901082531785
"279",0.00572174461499016
"280",0.00969230379001329
"281",0.00584748307269461
"282",0.00722409772891291
"283",0.00285141358256638
"284",0.00638767409607554
"285",0.00558268256553746
"286",0.00596595499648282
"287",0.00501248274433283
"288",0.0032763149896383
"289",0.00356600765342458
"290",0.00459625556014678
"291",0.00255891111886043
"292",0.00461891992352061
"293",4.38937067040259
"294",0.00623496432597622
"295",4.57177129969883
"296",0.00359256312527807
"297",0.00571021164790963
"298",0.00588294367987533
"299",0.00384245569701767
"300",0.00435338465750617
"301",0.0031473682878616
"302",0.00747194027633474
"303",0.00296367196928155
"304",5.60191157339763
"305",0.00487651251000256
"306",0.179964140650168
"307",5.60530964009651
"308",0.00510902201046721
"309",5.60530964009482
"310",0.00514720680559633
"311",0.00434801814532124
"312",0.00269539947628296
"313",0.00358340508535362
"314",0.00372025939142766
"315",0.00438462390081041
"316",0.00715197626155414
"317",0.00234093329572896
"318",0.00552237232653153
"319",0.00483651301635299
"320",0.00464647623723968
"321",0.00281450342373360
"322",0.00368078687226052
"323",0.00282024513895818
"324",4.73466639443713
"325",0.00521492931273668
"326",0.00815680200805189
"327",0.00427073263429944
"328",0.00493904458793117
"329",0.00543544538751861
"330",4.56334161739776
"331",5.05464314869393
"332",0.0081287253474696
"333",0.00495527543628064
"334",0.00856094282100647
"335",0.00359969800090423
"336",0.0054101156954913
"337",0.00443403610071815
"338",0.00304074305147282
"339",4.41831937653326
"340",0.0109479410199997
"341",0.00361780708197229
"342",0.00579001439730635
"343",0.00332264796308945
"344",0.00414271895831749
"345",0.00580351702268723
"346",0.00479969040772858
"347",0.0144625768523078
"348",0.00485333142737059
"349",0.00814004586409316
"350",0.00508971364108842
"351",0.00458106551289097
"352",0.00420753435824662
"353",0.00622882204829741
"354",4.73929861529885
"355",0.00705550770971702
"356",0.00539493162656064
"357",4.82839345241924
"358",0.0031044195291096
"359",0.00380211348604458
"360",0.00502066958590972
"361",0.00469111464405464
"362",0.241210164247514
"363",0.00851920088928149
"364",0.0534276531375444
"365",0.00480677048537909
"366",5.25219198088897
"367",4.62684101763746
"368",0.00441813931752333
"369",0.00337240292317614
"370",0.00307560742780536
"371",4.40113952837458
"372",0.00892453091479918
"373",0.00821727258547755
"374",0.00387396075743519
"375",0.00483859675430784
"376",4.3976043665592
"377",0.00486464247802869
"378",0.00384505340264677
"379",0.00493168484443671
"380",0.00266752221472093
"381",0.00342160004025969
"382",0.00477690706712106
"383",0.00363125579451887
"384",0.00298000907157607
"385",0.00352066203099536
"386",2.68672508298137
"387",0.00375192568172548
"388",0.00287529071839704
"389",5.06255642382559
"390",0.00362013738237956
"391",0.00748704309807228
"392",5.04248233965361
"393",0.00571209621730737
"394",0.00681406332611688
"395",0.00226758928683680
"396",0.00660644636375591
"397",0.00285198730425566
"398",4.45047916486039
"399",0.00396241232697386
"400",0.00656919487483967
"401",0.00866934591619615
"402",0.00407290937026875
"403",0.00337456032938802
"404",0.279700059577897
"405",0.00485613170824834
"406",0.00488533794083129
"407",0.221033139051261
"408",0.00540269013451869
"409",0.00901021559195149
"410",0.0174363078949785
"411",0.00922065955384821
"412",0.0108796746435444
"413",0.144578781422068
"414",0.00442973525756096
"415",0.00339435111101986
"416",0.00978021101803981
"417",0.430710353549867
"418",0.00316864141545704
"419",0.00443363851742076
"420",0.00312873056000091
"421",0.00461509284704512
"422",0.00542253149645544
"423",0.006762224424763
"424",0.0091052696141344
"425",0.012037725046737
"426",0.0105314738860709
"427",0.00522761373251296
"428",0.00325846287398612
"429",0.00407316944438029
"430",0.00437157754016405
"431",0.00421392354091643
"432",0.00665972191522098
"433",0.00908615258019254
"434",0.00440531649274879
"435",0.00492842808532012
"436",0.0042375724694199
"437",0.0107581750655663
"438",0.00435682329106017
"439",0.00467948354201854
"440",0.00374363192946654
"441",4.15233722915366
"442",3.77887221117629
"443",0.0052036705454259
"444",0.00296435031431632
"445",0.00413912345725685
"446",0.00485694654107431
"447",4.60810777756507
"448",0.0045224656136865
"449",0.00514051899837133
"450",0.86267555634115
"451",0.0100161617779042
"452",0.00535684557453946
"453",4.80834087155823
"454",0.00563278104596466
"455",0.00738697877203917
"456",0.00287740175338065
"457",0.00521883844370982
"458",0.00381454174943663
"459",0.00421955626955615
"460",0.00309242795578809
"461",0.0472758955127848
"462",0.00498135899907209
"463",0.0116814660286165
"464",0.317217582211504
"465",0.00451587706763151
"466",0.00361328647617762
"467",0.00629997134252133
"468",4.43561346151003
"469",0.00292423416427739
"470",0.00469590508486529
"471",0.00610993468751998
"472",0.00326239052579209
"473",0.00901266287588176
"474",0.00425090064494613
"475",0.00461547414050076
"476",0.00318368651940019
"477",4.38010113048358
"478",0.00352514945210520
"479",0.00590038414894395
"480",0.0128632804628967
"481",0.0035787516898737
"482",0.00292366990254965
"483",0.00798083993942422
"484",0.00243933277135608
"485",0.00457794701392061
"486",0.0031737867469632
"487",0.00650378449149701
"488",0.0101376700787326
"489",0.00762584728459047
"490",0.00370799142822833
"491",0.00294199836726930
"492",0.00375844105215239
"493",4.64273889149012
"494",0.00952271446073981
"495",0.00692291702998846
"496",0.0108594279402849
"497",0.00294676166647497
"498",0.00689793786487565
"499",0.00480964957587677
"500",0.0059500192199673
"501",0.0029889504741116
"502",0.00517085835721933
"503",0.00355928866127402
"504",0.00314424903449212
"505",0.0034668752302896
"506",0.00500979223049453
"507",0.0877711565559185
"508",0.00271650856427728
"509",0.00481566497502655
"510",0.00266611762562684
"511",0.664671418498643
"512",0.00748929461317121
"513",0.00559594552559185
"514",4.65768209306554
"515",0.00520651442459449
"516",4.67470206600244
"517",0.00381056509135694
"518",0.0050644639977386
"519",0.00514180271119063
"520",4.521911506248
"521",0.00544786184984747
"522",0.00422424179028463
"523",0.00824015926714212
"524",0.00539501702155965
"525",0.00486727352542088
"526",0.00404534459086886
"527",0.00332165640592243
"528",5.60008954291723
"529",0.00398768488605112
"530",0.0047634525661213
"531",0.00366243806870862
"532",0.0044788783980966
"533",0.00644889904087977
"534",0.00304922519509369
"535",0.00386708208574386
"536",0.00480989689211505
"537",0.00244614711034751
"538",0.00529885800547426
"539",0.00561420172961267
"540",4.5862819293341
"541",0.00301440289465387
"542",0.0117218645016948
"543",4.34978438914796
"544",0.00644196142545328
"545",0.00458604103087147
"546",0.00227620017674470
"547",4.36038521200224
"548",0.0078136863421159
"549",0.00687782273313517
"550",0.0032379833808876
"551",5.57438040075325
"552",0.00562464609348877
"553",0.00327116127486519
"554",0.00826475720228164
"555",0.00554456674422863
"556",0.00543275788610773
"557",0.00804114324151268
"558",0.0270412116998102
"559",0.00413004193305264
"560",0.00434461075263304
"561",0.00456006519230335
"562",4.71953320887348
"563",0.181829200277589
"564",0.0052845770698011
"565",0.00458785294437426
"566",0.00522931471707001
"567",0.00868846252428417
"568",0.00309700525973941
"569",0.00696251549881035
"570",0.00665367292833175
"571",0.00463320130263934
"572",0.00533905814701129
"573",0.00433676453415264
"574",0.00771709346784204
"575",4.63411435375042
"576",0.00547899182395476
"577",0.00547860582537148
"578",0.00548535504330143
"579",0.0030852945574018
"580",0.00764828511233719
"581",0.562261431699033
"582",0.00776177568749285
"583",0.00595528960039
"584",0.00385464709812145
"585",0.00410483974095009
"586",0.00341280564443221
"587",0.227711516618109
"588",4.73567826700257
"589",0.00983120698718011
"590",0.00471495974473912
"591",0.00695552678561063
"592",0.00512373997517414
"593",0.00421836208001776
"594",0.00386171000603250
"595",0.00603679828564957
"596",0.0650235334448983
"597",0.00632467958115426
"598",0.00447112774890666
"599",0.00455009894278373
"600",0.00556712683431703
"601",0.00314973325450794
"602",0.00462501517680299
"603",0.00716068768250246
"604",0.0048084528961163
"605",0.00467339230329991
"606",0.00851616994711869
"607",0.0051037905603859
"608",0.00285387979826904
"609",0.00895261396346288
"610",0.00552511845989704
"611",0.00327813361461217
"612",0.00674055744303072
"613",0.00453633571754091
"614",0.00387903201464233
"615",0.00561096410072374
"616",0.203522885915700
"617",0.00420827604000385
"618",0.00257152654448493
"619",0.0194794614085573
"620",3.56596508125174
"621",0.0105364025242471
"622",0.00394396626697631
"623",0.00903298479417376
"624",0.00292511912836672
"625",0.00344857653163096
"626",0.00379706678293471
"627",0.00849100803268284
"628",0.00364024881069816
"629",0.00455004846165687
"630",0.00435682529212247
"631",4.43566482311676
"632",0.0051225484400498
"633",0.00465954382975637
"634",0.00623955177936943
"635",0.375650958509501
"636",0.00408691439831108
"637",0.00418783459249631
"638",0.00661813537440138
"639",0.00786392909995151
"640",0.00691876843065632
"641",5.59379889381083
"642",0.00315163232506728
"643",0.00644762826746152
"644",0.00446511032502925
"645",0.00292111619926848
"646",0.00221323079346806
"647",0.004180921344829
"648",0.00319464559761587
"649",0.00636189885084872
"650",0.00563262609719708
"651",0.00494934268560602
"652",0.00337891182842275
"653",0.0109034847519707
"654",0.00467410662192929
"655",0.00425911127118620
"656",0.165188651206321
"657",0.00425602686411087
"658",4.38136380236523
"659",0.00478539527911625
"660",0.00452836652928271
"661",0.149126907878899
"662",4.6939768785284
"663",0.00580647253223267
"664",0.00395310393332879
"665",0.00568627968286482
"666",0.00323707978402518
"667",0.00467510779291453
"668",5.05663500441698
"669",0.00308667872188728
"670",0.00391517272168704
"671",0.00641819149908322
"672",0.0051099214742489
"673",0.00398323330592491
"674",0.00632869606572791
"675",0.00517983337753194
"676",4.64706186829094
"677",0.00246784393649453
"678",0.00814729778009201
"679",0.00461674584154313
"680",0.00368771051425114
"681",0.00409338836585319
"682",0.00307535350232598
"683",0.00555564208809874
"684",0.00299968070033878
"685",0.00470642000854239
"686",0.00733134290696561
"687",0.0049964194075048
"688",0.00354738688515448
"689",0.00451177246184078
"690",0.00552563571716046
"691",0.00659330769118818
"692",0.00515330085821359
"693",0.00277630814753667
"694",0.0043771132127568
"695",0.00419972963021047
"696",0.167676823904539
"697",0.00468323935063705
"698",0.00433754224035798
"699",6.38228302010818
"700",0.005388885437489
"701",0.00323781957725398
"702",0.00381189886254942
"703",0.00531528882493274
"704",0.00425501598670036
"705",0.00311460403029147
"706",0.803409468747017
"707",0.00388047563745639
"708",4.76043626759418
"709",0.00337873031777311
"710",4.97213851508546
"711",0.00550799614941934
"712",5.56372663917746
"713",0.00508996890821755
"714",0.00438682515160822
"715",0.185770799515282
"716",0.00398211607042718
"717",0.169184501281995
"718",0.00532456989553073
"719",0.00790903903702192
"720",0.00767314324876186
"721",4.72330806801437
"722",4.88517736314501
"723",5.6053096400962
"724",0.00349642676298193
"725",0.00374147434272143
"726",0.00565675584487627
"727",0.00261062449937090
"728",0.00332867166229115
"729",0.00275589167648973
"730",0.00394820587472882
"731",0.00402676438405311
"732",0.00547352522175855
"733",0.00287725742507721
"734",4.72754252168509
"735",1.73380866669799
"736",0.00723281911452642
"737",0.00548172924094227
"738",0.00589127803304276
"739",0.00673156079026096
"740",0.00468057802318172
"741",0.0051884973494372
"742",0.00651877804876386
"743",0.00518584000831972
"744",5.08013949078589
"745",0.00417266695786249
"746",4.66179382248374
"747",0.0062240351757409
"748",0.00384574640212841
"749",0.00598092310753082
"750",0.00429731916501062
"751",0.0131062512748388
"752",0.00710406299137505
"753",0.0141682222885381
"754",0.00455075746067101
"755",5.39530972408489
"756",4.58558413185461
"757",0.00367191678435007
"758",0.106407994605347
"759",0.00474213399721219
"760",5.60530964009639
"761",0.0064600899156784
"762",0.00321672865985634
"763",0.00473455878117568
"764",0.00508976174513203
"765",0.00647374764368791
"766",0.00357614830627566
"767",0.00282772896469716
"768",0.00438208516891659
"769",0.0047218116341039
"770",5.60530964009611
"771",0.00353903435227293
"772",0.00396409552777054
"773",0.00317224463366209
"774",0.0115376448395929
"775",4.17007572013064
"776",4.81736906169956
"777",0.00352861774873419
"778",4.53845008086354
"779",0.00356292930159744
"780",4.97907650675963
"781",5.3269094875648
"782",0.003888166670753
"783",0.00448547923073577
"784",0.00526645182669667
"785",0.0029575919353038
"786",0.00612975820939355
"787",0.401211175490445
"788",0.00508725481751352
"789",0.00425968219622489
"790",0.0056010406131482
"791",0.193637230199956
"792",0.00289429908596868
"793",0.00311614480719567
"794",0.0084401511437874
"795",0.0119459728604834
"796",0.004052994364975
"797",0.0152866326815964
"798",0.00964451349679989
"799",0.00276897525319158
"800",0.00349044795345587
"801",0.0034835944917425
"802",0.00963857365146879
"803",0.00284831142481905
"804",0.00347322514224939
"805",0.00325219902164663
"806",0.0033700515161311
"807",0.00420917429827860
"808",0.00667676530422425
"809",0.00525914081438098
"810",0.00520472714978539
"811",0.00392588502129228
"812",0.0048072056590565
"813",0.00641115775250036
"814",0.00314768641499734
"815",0.146046205458472
"816",0.00301241983892535
"817",0.00541793981290017
"818",0.00548986214463784
"819",0.00460786190018883
"820",0.00433620269860613
"821",0.00524990634210471
"822",4.24642192547586
"823",0.00402035347439172
"824",0.00382011614684156
"825",0.00456758961734185
"826",0.129037265718885
"827",0.00284758867495115
"828",0.00671885639569834
"829",0.00244648897315723
"830",0.00399385061826727
"831",0.00649261144343937
"832",0.00394215834434598
"833",0.060620778676113
"834",0.00472385982369035
"835",0.00430571265116347
"836",0.012811613550548
"837",0.0102739599978451
"838",0.0106290326713606
"839",0.00578363630762803
"840",0.00545260487316229
"841",0.00252383247829966
"842",0.00479829000519966
"843",0.00655998128537457
"844",0.00542169792800078
"845",0.00511218264019193
"846",4.69073505766744
"847",0.00376691060114424
"848",0.00297344918348784
"849",5.59226231619735
"850",0.00367932365409903
"851",0.00497383596331234
"852",0.00520938336045954
"853",0.0123669539067806
"854",0.00408077185671596
"855",0.0288167862065776
"856",0.00432825968023179
"857",0.00490963787475027
"858",4.53124694164536
"859",0.00986279406594577
"860",0.00490252042800625
"861",0.00472474552904597
"862",0.00365857526862991
"863",0.00397982411973692
"864",0.00331881364223075
"865",0.00367528182718594
"866",0.00542222235726026
"867",0.0453932431622132
"868",0.00472818123544736
"869",0.005358278193687
"870",4.9594839676272
"871",2.79306850714907
"872",0.00581258268408058
"873",0.00513935137615138
"874",0.00399411156615836
"875",0.00722299339663653
"876",0.00365453229596753
"877",0.00590613578238819
"878",0.00437656336161081
"879",0.0045705163623683
"880",0.00603829245983069
"881",0.00334570050143154
"882",0.0038546226092253
"883",0.00550331972611082
"884",0.00607824587503999
"885",0.00361749327605785
"886",0.0043543510224839
"887",0.00685007206791514
"888",0.00497645002235007
"889",0.00445177971854189
"890",0.0080959165322892
"891",0.00437174914987359
"892",0.690197164133723
"893",0.0063794962866356
"894",4.69871071807852
"895",0.00365073599384115
"896",0.00661210361246276
"897",0.00492178825235074
"898",0.00373731483492421
"899",0.00477595967710888
"900",0.00381628670566240
"901",0.0926376079945394
"902",0.00711089873047507
"903",0.00472772091418376
"904",0.0046954221300342
"905",0.00281397037309167
"906",0.00398682036803077
"907",5.0309032568413
"908",0.00301686097979032
"909",0.00396098680180283
"910",0.00460114451142137
"911",0.00636894038878473
"912",0.565066008307669
"913",0.00503793791304633
"914",0.00548664897841083
"915",4.54688120521299
"916",0.00415446113667247
"917",0.00722880328628291
"918",0.11282262412258
"919",0.00222743498588921
"920",0.00458040740403275
"921",0.00379087397755033
"922",0.00499083921358539
"923",5.57731219852018
"924",4.50325888759107
"925",0.00376083180572225
"926",4.71725074350582
"927",0.00999117950452963
"928",0.0038027668461357
"929",0.00402483134965278
"930",0.00487655099958784
"931",0.00245222930767129
"932",0.0075757842850708
"933",0.00408982950602849
"934",0.689916264400143
"935",0.00665696925156395
"936",0.00824308023828508
"937",0.00404463384501809
"938",0.0138683856002679
"939",0.00433521270631451
"940",0.00771137837140243
"941",0.00427893676343415
"942",0.0077442442312484
"943",0.00573473840397256
"944",0.0030222872590614
"945",0.00550840729560709
"946",0.00659429999539215
"947",0.00417235329005549
"948",0.00494662055336016
"949",0.00650833180484673
"950",0.00391467243740413
"951",0.00436273170301351
"952",0.00329480714452752
"953",0.0114575187510195
"954",0.00703147292549778
"955",0.0071924132880857
"956",5.60530964009737
"957",0.00441964253059750
"958",0.00491657644817438
"959",0.0101113337442341
"960",0.0108204421762267
"961",4.86798137626501
"962",4.22448792158331
"963",0.00459277479739806
"964",0.00435036255806162
"965",0.0172256685713641
"966",0.0052087624652499
"967",0.00353714959670635
"968",0.00540434809760776
"969",0.004871975668834
"970",0.00648451747752816
"971",0.0058108218184082
"972",5.88812593533803
"973",0.00540748878354931
"974",0.184810426619846
"975",0.00346950349180118
"976",0.00559534325306128
"977",0.00511080766275861
"978",0.0042864173070628
"979",0.00393875407838674
"980",0.00333666006831007
"981",0.0046295728292796
"982",5.42697423264735
"983",0.00323728561985233
"984",0.00365449551787507
"985",0.00319443387313755
"986",0.00434717142233407
"987",4.44040951812393
"988",0.00547292968778849
"989",0.00408159791469791
"990",0.0080998615803534
"991",0.0141874978321402
"992",0.00358353782718993
"993",0.00261122684491600
"994",0.0692941255079084
"995",0.0066323191495712
"996",4.69414342744489
"997",0.00962922077779934
"998",0.00565743635817362
"999",0.0118348894704771
"1000",4.99313920332998
