"","tprs","mds.tp","mds.cr","mds.tp.3D","mds.tp.adj","soap"
"1",0.327862153526568,0.281072544733427,0.357680841227485,0.258327904840121,0.426604652281982,0.218929002878144
"2",0.342011855375778,0.295360316714421,0.29272412844308,0.292913432352807,0.369510715051578,0.201123168865494
"3",0.264742203316647,0.188859406127005,0.198090662051287,0.167551681580665,0.425556160273232,0.15485522357979
"4",0.282021687076254,0.25276166480658,0.275231990965871,0.224096091793623,0.4119423379328,0.338510061933232
"5",0.429173030894004,0.296926721676975,0.359923225352445,0.250090583388793,0.446131175092631,0.361266590522177
"6",0.333967095415826,0.251377759150948,0.231970764729336,0.204287547506116,0.576936020639644,0.21344368359048
"7",0.404957510224532,0.328356924340749,0.322611922771027,0.29285321135904,0.464575492472605,0.281407474567603
"8",0.614923191165396,0.459551453903713,0.361506305828976,0.347457358920751,0.65344793404143,0.36691676339204
"9",0.435278242419254,0.299210425807986,0.325321899452157,0.297682057864219,0.574252076868263,0.243923321523245
"10",0.417291162934672,0.314820154451337,0.328364631801022,0.285347866685348,0.555119920059079,0.270329462696374
"11",0.422862855340389,0.294401685490994,0.294891373398785,0.303885722182121,0.481172720651581,0.24304330002991
"12",0.294401236455584,0.264428902509884,0.281313836566561,0.247520281690496,0.433172275065488,0.18634390327057
"13",0.433833506154103,0.400551114728577,0.357341820368778,0.308609708265907,0.666422492297063,0.268574723535583
"14",0.322132901894669,0.256822221562803,0.316769237183088,0.335007726287746,0.356343827115927,0.221573231371886
"15",0.266765698129479,0.278651091722291,0.293566456625846,0.267541054647879,0.405985858288704,0.19296554802332
"16",0.309470834143473,0.24825433243223,0.246650781939399,0.250548041997377,0.430463516145022,0.21197809784257
"17",0.377357579766193,0.300324883266198,0.348829398480615,0.267551845977614,0.418290601348305,0.212126338106778
"18",0.439162695068829,0.24736329888107,0.24648001789547,0.213025526803997,0.455477188525406,0.361674495451636
"19",0.368071892090129,0.255764931691425,0.303987528818659,0.232580136218841,0.37156282964529,0.19508901153018
"20",0.287804588551595,0.269692863366621,0.361486355127146,0.314940472520291,0.504152898509217,0.191469394915628
"21",0.271969692254943,0.286441496394703,0.347399847117066,0.263918245903966,0.553126681150533,0.17902870566102
