"","mds","mdstp","soap","tprs"
"1",0.130408774426883,0.0928512808694652,0.0688207921401602,0.127651700890091
"2",0.147388705636316,0.0939611683561172,0.0564044078147089,0.0868172635497332
"3",0.148960233512919,0.108363537249119,0.0876057286545067,0.109420466517716
"4",0.147440859825473,0.107658450053306,0.0831303866908086,0.114964110518761
"5",0.146929184768252,0.112657908269370,0.0817772463991718,0.153744593195682
"6",0.158783659763664,0.129633260220502,0.078442386949771,0.119654755612006
"7",0.135588594055592,0.130757758728702,0.0815162163742857,0.105936726352149
"8",0.133796032030722,0.0950604014878695,0.0568036166270246,0.099678152548096
"9",0.154925267456693,0.376278779761405,0.0671972403041109,0.135021562698057
"10",0.148077838753359,0.114892423031184,0.0976698671000649,0.229700804728211
"11",0.134366106021236,0.103964812091573,0.0740527409078888,0.110894056663025
"12",0.141683922626075,0.115144571882361,0.0878598701992101,0.106625919807265
"13",0.135937464816531,0.0952771268896294,0.074917476358771,0.102323882076344
"14",0.137257966824906,0.100418989368989,0.0708747723495866,0.106242440759906
"15",0.139044867372116,0.101204245330690,0.0719892667687455,0.0980173685214864
"16",0.133610761636227,0.125438404477105,0.0608073375512930,0.0979668380994402
"17",0.130796125893421,0.095458033536654,0.0580764839971254,0.108205660572109
"18",0.144848807306586,0.0784266556957191,0.0800683665543618,0.0997004960834552
"19",0.135491290312182,0.102264912344490,0.0626699961130607,0.0923067970031373
"20",0.131888981193547,0.090826688010435,0.055345424698495,0.0909921934613932
"21",0.134339550498284,0.0866627716477076,0.0695228738298726,0.0955523559121147
"22",0.127233133316253,0.117719726906886,0.0660097428466536,0.102060233535704
"23",0.159803097167101,0.0955035792794078,0.0820827642836734,0.108050211651586
"24",0.143933595382980,0.0819873791125451,0.0746159427478486,0.0888921658609372
"25",0.149263532315319,0.132628578678991,0.0929347292668817,0.0972805277280427
"26",0.146668773467346,0.0935783254705657,0.0683588992125248,0.113356536419192
"27",0.147381650351716,0.115977062358597,0.0911174538670718,0.10859942601303
"28",0.149848063793284,0.0857806548998597,0.0803356540352947,0.126024221836901
"29",0.141606660291283,0.0856291138418464,0.168556797693076,0.0836945961629011
