"","tprs","mds.tp","mds.cr","mds.tp.3D","mds.tp.adj","soap"
"78",0.221521722613364,0.223297218502477,0.220912415001237,0.208600091576126,0.309016847674474,0.1964274757254
"79",0.224723759235241,0.184759530462316,0.174648250432499,0.187067101541311,0.236200961576342,0.13265203855044
"80",0.190107278477481,0.16045827521446,0.137802008058555,0.142689987267472,0.199878644653267,0.109301023382438
"81",0.197252720828983,0.170081151391855,0.139484233978665,0.130603757543827,0.209992055046303,0.12804159779109
"82",0.145305129699564,0.138989032891554,0.127340816407537,0.0961288620081388,0.212552204395669,0.0915554453944461
"83",0.181406031217252,0.195785503940605,0.115576212064706,0.11603825163046,0.206796566590912,0.131973849244208
"84",0.175167563364517,0.154119299516738,0.165109406572991,0.153462126341458,0.250819032248873,0.159688769429505
"85",0.206206425805313,0.172082665900988,0.131784026060263,0.161474286047391,0.278204891686982,0.191666626276279
"86",0.202547273151152,0.178993383517743,0.12931523666155,0.130892237115035,0.219982346634286,0.0926146973181677
"87",0.217420944351908,0.190283268482612,0.225400202670139,0.182127582162418,0.309398398090597,0.15949158840482
"88",0.158214791642931,0.18671958515982,0.162245129120526,0.1722434467956,0.209428111744249,0.134919720162867
"89",0.217494899227577,0.172757754802982,0.151533996566699,0.144577220347616,0.245763871873289,0.11507378029274
"90",0.165757968094989,0.177115807672129,0.169572551132728,0.14292178066437,0.218646786430567,0.184885903126691
"91",0.159977301422801,0.13298111889585,0.115664169988573,0.100793734319565,0.213103127082756,0.0891873435770883
"92",0.17919250455742,0.211091659610339,0.170670146563251,0.165784865805232,0.22485632583013,0.128388674089804
"93",0.171469875509303,0.17471477582318,0.155469141432719,0.151094421209586,0.233653767120531,0.12647659116096
"94",0.173773274783852,0.163368914988339,0.147366785853433,0.137441072814684,0.235102048748184,0.145763184953961
"95",0.123047318121145,0.150218591502339,0.116884902584265,0.119794331506858,0.203466942787947,0.111496899240431
"96",0.206800540629449,0.162663793063611,0.181377050704051,0.146546328197635,0.326409589130896,0.142028090534063
"97",0.217552722587666,0.182760162388033,0.201126228011653,0.155610343363481,0.255275172116576,0.169011013612676
"98",0.266032598344699,0.218751637867194,0.226374452493955,0.169538448599249,0.321638210108033,0.164681191213532
"99",0.183755791304995,0.169046450995185,0.177684012044831,0.147077647145986,0.252635012699972,0.122431886363077
"100",0.243307110354698,0.175400582029751,0.148051044721686,0.135476436936342,0.343822266560455,0.100258814974919
"101",0.211595638584723,0.176928576401575,0.149718487998017,0.141607466144003,0.265310018354515,0.149284115653483
"102",0.174820514952208,0.166541632004878,0.150514766490286,0.136615524706675,0.26607322899924,0.104478530556638
"103",0.189269348852054,0.154547073646758,0.146422515076107,0.126834454080126,0.224098810272328,0.132979365623958
"104",0.24182982908303,0.234059400869095,0.173452755237419,0.184487819542109,0.279106084350488,0.193667201115339
"105",0.296867185751586,0.167444220776471,0.17417562251198,0.177885674669915,0.224667480342211,0.169554168080014
"106",0.139824580014888,0.162710578156014,0.14074907971,0.113315309482099,0.199936470203028,0.0907368470385437
"107",0.204922887820509,0.189557626300056,0.141274482137954,0.138376135427094,0.209216000610387,0.163577930470171
"108",0.175384366674329,0.173025721365432,0.145343723892359,0.134427853390609,0.268403595369722,0.110406885701999
"109",0.187232195356729,0.180605913165152,0.179757852444192,0.139384558635125,0.268923060399536,0.113678042700171
"110",0.182489627146716,0.168635076180673,0.162596395616017,0.142634031044471,0.206693764229706,0.115144420845645
"111",0.297032394987317,0.193079551212781,0.195137513098129,0.162936118814923,0.189878549901444,25831.2182282346
"112",0.177552940191176,0.203147249360757,0.155372765825735,0.150149528700122,0.185400069389815,0.126258005553302
"113",0.212736622843229,0.140242883994188,0.104982381091579,0.101150502708012,0.16347705905657,0.112232004099155
"114",0.180366263627167,0.19025313976281,0.140199291587513,0.131114855322207,0.250108977869734,0.121087337387441
"115",0.1938380069626,0.152693579903569,0.282617459125158,0.124518786039193,0.224615930588738,0.108794111460307
"116",0.174578591833689,0.173165849001302,0.139497188424387,0.136800965612849,0.251560462892878,0.13920135643017
"117",0.239006346023412,0.176648756727512,0.148246353754931,0.15950773066512,0.233696030750621,0.117944315166401
"118",0.207120568672334,0.185928533628185,0.197102496185962,0.147854419650332,0.228426275476693,0.164790518233741
"119",0.273916983872986,0.208977104265555,0.199009412728208,0.179152839019234,0.256731143163887,0.253227520640781
"120",0.203582025556533,0.197542094166778,0.157492680240442,0.144599610390479,0.301893013895684,0.131878322621223
"121",0.204553343635736,0.191727270387484,0.178305579987074,0.17512095734973,0.23183993689403,0.120769961068055
"122",0.267183909821211,0.240233928065677,0.184887104616085,0.201791178672536,0.254495067043357,0.251705531952035
"123",0.178870127595431,0.174943636115118,0.142173961144239,0.136701009190178,0.272421093273551,0.128287575087489
"124",0.207214110505142,0.185457505165169,0.15772493106193,0.152954697012875,0.261029956730138,0.137938948183046
"125",0.18323250437467,0.178457737275696,0.182167952437617,0.14496248548449,0.208054507587325,0.128450461879307
"126",0.265189332335059,0.256124644744218,0.226240166849246,0.246894504778843,0.23506148295099,0.179914245595676
"127",0.195097989465797,0.199915072941877,0.212507357776033,0.152396874074006,0.24343835375973,0.141132082197563
"128",0.213469184490379,0.210502977495311,0.1854057860882,0.181825253985988,0.234542526853006,0.160576429685357
"129",0.181840241952259,0.189714798398073,0.180631630013011,0.191957120463567,0.305952531632671,0.160746823203315
"130",0.200223681825277,0.23594560066738,0.193610505881147,0.200076976773159,0.2755283544928,0.146797109163213
"131",0.22799133775296,0.210718805726142,0.200357062006912,0.194617672857543,0.255828082722523,0.165574776287614
"132",0.169254234318728,0.16593452074526,0.214589910099887,0.152126851767794,0.219585025672282,0.11502388597334
"133",0.162922917181614,0.157607515293268,0.135901642153539,0.120570754240312,0.225028076678849,0.106989689040171
"134",0.181511056224161,0.164405597610589,0.150385216069995,0.133553653032211,0.222907082612524,0.139291999626733
"135",0.214323031748234,0.186867419996446,0.144033743043607,0.18562059665796,0.266355252037171,66.153823486705
"136",0.231654700286221,0.190313025818509,0.154586695992113,0.154636051578835,0.239946748460934,0.145564312559919
"137",0.231516056328817,0.158501613006446,0.146689204889593,0.163043195798587,0.233971166730696,0.10880701781296
"138",0.192338396703319,0.133872019323083,0.112253974516594,0.112065510587679,0.155430461183118,0.116909727736693
"139",0.225029712501482,0.249511097072546,0.159748051951411,0.137579810618488,0.26327317488266,0.194841263029118
"140",0.224986202476827,0.222234721554907,0.233989826079692,0.193212701062035,0.302100316533734,0.168531465744555
"141",0.212380850729392,0.202254772856907,0.206212498798996,0.170179127899104,0.247834051492212,0.1754374156438
"142",0.196239813391525,0.168511954123427,0.178844976710367,0.17475326847915,0.275735780311676,0.142366509008452
"143",0.222461432386762,0.171301313270577,0.127666683476995,0.12615663428876,0.221776624458363,0.110668266998331
"144",0.163278480773176,0.120279774023517,0.117745696556036,0.110946641288525,0.184993407621353,0.0989510703474858
"145",0.198218640343277,0.205423190380237,0.185028430608308,0.172012940462293,0.251189058317274,0.158997655879023
"146",0.206274216059695,0.213977558048427,0.182699772384508,0.161843489028576,0.265078015444773,0.170619924361292
"147",0.19488011517208,0.138985126546585,0.116801991951439,0.116260670835611,0.203092772670714,0.112556658227469
"148",0.160066794347547,0.147203953534266,0.160845364142179,0.123729486367455,0.240213262375412,0.113806834567921
"149",0.164348361099393,0.169577359501092,0.144481519004575,0.149873984765986,0.180147448405728,0.117398155766055
"150",0.200880762103897,0.178799564036002,0.229423446779601,0.14393610240084,0.262502683734297,0.142132852382457
"151",0.20701415748943,0.185667339043568,0.196158041698957,0.158170204953051,0.26001189172924,0.149714807173902
"152",0.26322898318299,0.213282292829472,0.196627248304112,0.197885906197882,0.254621052528299,0.13865870939883
"153",0.183101364898429,0.148447101988167,0.129442324777096,0.109087675674974,0.213509399645016,0.131840781617705
"154",0.142348344474764,0.172095040158868,0.139214818727894,0.131599795021405,0.228194948822886,0.112099257115933
"155",0.228119442785158,0.236836710246723,0.366630625414335,0.20943586220723,0.255987233592768,0.163427785604511
"156",0.23772089998216,0.21590041860673,0.238111639398107,0.183364595311252,0.307894727076431,0.151860386809727
"157",0.154941369054366,0.169649904013181,0.147041625526018,0.126233631667936,0.301796790241965,5.78328543670412
"158",0.221116130270111,0.183704283619239,0.166081511569924,0.155388502881269,0.320278863859273,0.215961502438589
"159",0.239293662671394,0.224033158609615,0.281120708773987,0.200786798026575,0.331169603766917,0.156130016077229
"160",0.168254643151669,0.194727157211228,0.210512657619253,0.172867701016612,0.235829237334697,0.168707083412651
"161",0.1796222787397,0.223474003761413,0.187012682793841,0.171354851105982,0.442460414269198,0.14577967953669
"162",0.28176486749377,0.22973857432584,0.217758334670598,0.19667660732,0.295153414345371,0.216194082458894
"163",0.227549687236295,0.192413220436753,0.198731121710996,0.165715811940955,0.234942437650273,0.136155082664932
"164",0.161681477703195,0.158076570770002,0.158990317164946,0.118638922239994,0.329510272424255,0.11220235584641
"165",0.261798435588974,0.197876626483935,0.186931213568209,0.158553201667719,0.319880237362332,0.151938530194831
"166",0.176500571104364,0.171498355283176,0.163655245831437,0.138294521168912,0.224851554085376,0.106907255726631
"167",0.231915459402741,0.17747035077011,0.20410726088052,0.144996389828518,0.249094448098942,0.125738844381276
"168",0.202059075009638,0.175193272811277,0.171785909005726,0.182340858419627,0.219516507237553,0.164945218983327
"169",0.171824993486056,0.163947503798746,0.170261020941497,0.188184397775948,0.228487155399732,0.133019102442541
"170",0.281500175118713,0.213625753158188,0.191366186036126,0.207132185132457,0.26449334855447,0.187377663534437
"171",0.198598482575965,0.219783496386852,0.200934339813298,0.153459253323678,0.311422707243004,0.139315068904177
"172",0.155011817984535,0.138945181718535,0.114908545657972,0.103756736346016,0.254866766046917,0.133277630460197
"173",0.160021792300292,0.153675155390964,0.152191821704676,0.117625820185875,0.283982088698446,0.108877488741625
"174",0.172878623451215,0.152313462396044,0.118034893904666,0.122409232945356,0.204872250251824,0.116142330308101
"175",0.212261443668879,0.168798692282675,0.159333498356678,0.149228861252883,0.22376090788555,0.10147548590082
"176",0.150921118150036,0.161679635110884,0.133195144458458,0.124411402284191,0.18294279883707,0.107950385097195
"177",0.209803696363192,0.194110982376196,0.16072965062041,0.150442018710819,0.221726352702295,0.134413278416805
"178",0.173022565968216,0.152365350175386,0.151730002171007,0.138371503181426,0.182725504501967,0.140306556219572
"179",0.173157196732784,0.170523648071727,0.158338292171255,0.143811204069418,0.233705591312289,0.122087990392195
"180",0.159474461412128,0.139167682586886,0.0928024311572807,0.0917951435831764,0.16999153357106,0.0772932029017973
"181",0.194282391716394,0.132642978491651,0.131352687874087,0.120459050540207,0.193295970874962,0.110866665436217
"182",0.135555179093846,0.145094543927669,0.117248025149405,0.108197319669115,0.203429864792257,0.0957468545235481
"183",0.164157590505601,0.149373755656579,0.15144054357058,0.118066825403187,0.204002108000078,0.122541659966098
"184",0.219015074245493,0.157400643087224,0.152948702058036,0.126453592665192,0.186586545046896,0.132957191445105
"185",0.177907913024445,0.189979115044949,0.142772880464949,0.133018274611186,0.233937956761766,0.0965096237193307
"186",0.148510182307682,0.118644917523316,0.111034666361832,0.11962474507552,0.197070241038903,0.082577106512728
"187",0.243717994474042,0.21944903880805,0.166034564199032,0.149702568541522,0.285321615081497,0.180762473943433
"188",0.179415564615407,0.209417655688474,0.210906744968496,0.162082816447941,0.246452236786177,0.134760890201899
"189",0.211940149788862,0.158876337410831,0.128023386542743,0.113760024989402,0.198220667781808,0.128180750786331
"190",0.199748460752101,0.210854252327671,0.165783499131545,0.178789844083966,0.271520638469631,0.126230895998786
"191",0.218091546896259,0.210347566667024,0.143571211315881,0.153248164284304,0.306856203055985,0.114792277991458
"192",0.16406895844006,0.180090625755422,0.165408174545159,0.141710011641207,0.221241743215001,0.126860053832636
"193",0.196797589456787,0.1784745524792,0.171655020284038,0.14729198412743,0.212619071006831,0.151751776787457
"194",0.211838820898067,0.162160608590844,0.196616399599342,0.137741384560284,0.296762038931337,0.127790650769004
"195",0.1802325219292,0.195620205825085,0.111496760363139,0.123046460598259,0.198079895708835,0.116968646575724
"196",0.173361374361502,0.182445045136205,0.139633566720012,0.131071579721493,0.223492146298932,0.12089098623829
"197",0.197907247963566,0.184605022407757,0.16424557464168,0.1561937198694,0.271095430374618,0.150863568618507
"198",0.136184670304041,0.161032770721261,0.140237125837586,0.154820941860975,0.292517558178262,0.107278015354278
"199",0.164354321790768,0.16573626842048,0.143847169080505,0.138986879309229,0.215789898744047,0.138286770669235
"200",0.179424873442882,0.169313977987295,0.145535809279528,0.145466301200232,0.242678631185344,0.115039156822857
