"","mds","mdstp","soap","tprs"
"1",0.525653565387085,0.588623431244625,0.458032924520719,0.817362643966266
"2",0.961072521721257,0.802217976435519,0.86101837820579,1.05759277134515
"3",0.568964329646802,0.943025925806513,1.61584757531858,1.11930346748304
"4",0.919156091392967,1.42857015909353,0.80192717555185,0.820547921222007
"5",1.20123404430992,1.55304739543903,2.09783425064183,1.82205066497695
"6",0.652238407474116,0.67356653113716,0.504541255621694,0.822786863205094
"7",1.10057580743803,3.66568245921633,1.17310917156308,1.54321777914295
"8",0.534626934025986,0.619681605859866,1.21273880622924,1.01494818746269
"9",0.847764680033762,1.1220315940512,0.7815544351945,0.84931188924075
"10",1.35784899804236,1.56792270901342,1.97099685413884,1.72071170246246
"11",0.81737038411882,2.81954230691694,1.01515521693231,1.15657637523845
"12",1.10406248221847,0.910362600758115,1.67742706740484,2.33336216567462
"13",0.664038240225122,1.36324172538764,0.799170006310214,1.42602341938115
"14",1.12123851109192,1.14325999071813,1.03162283941338,1.56954280952687
"15",0.770786128272264,0.736691535956827,0.848599115478415,1.23673943626314
"16",2.97197691277379,3.3611172338227,1.79269926821365,2.0799757075562
"17",1.10851988668646,1.08160118620604,1.03524901038573,1.19117471910410
"18",1.02587179944942,2.89918416228553,0.66038171793259,0.99988585609522
"19",1.71805824867407,1.92768007307297,1.31305642102183,1.85430328731067
"20",0.89990013115004,1.10347369921808,0.67641809317261,1.67727250989286
"21",1.27623845720287,2.04762925903180,1.1803481772627,1.46891061209310
"22",1.36310061816922,1.28191252611272,1.09579247293220,1.53429940897401
"23",1.00656305159833,1.04331423903579,1.05800744087486,1.28771344458245
"24",0.796251489214431,3.34673870675961,1.32125740334475,1.42127900237217
"25",0.98859302581878,1.47045031252259,1.10290396421173,1.50312695192425
"26",0.496485035030817,0.741653461633107,0.55643224499694,0.730629826224611
"27",0.433897634402985,0.447978403548902,0.946247926861887,0.94173893494674
"28",0.721560577066206,0.683246864932146,0.914296979179296,0.950075696481072
"29",0.761410139087346,0.816227025200653,0.655393834880273,0.680299881588157
"30",0.923760963405643,0.997590165090347,0.813593928515114,0.966456841180998
"31",0.636872760673032,3.16691982865117,0.889159331407449,1.21118078329758
"32",0.733384692227449,0.775242869516174,0.641957410491314,1.11281709053194
"33",1.32626452188255,1.96971288749111,1.92617386490694,2.02571619874094
"34",1.38160562048477,1.67265997732857,1.50652843186403,1.59116830108020
"35",0.937339978610404,1.10950418643504,1.08571605762283,1.66397490048593
"36",0.56455934142671,0.780674739038874,0.98851351842098,1.18602280317867
"37",1.00702692982058,1.45072245718951,1.03097983647577,1.51499023895285
"38",1.03556940863507,0.983735000775929,1.32420957414246,1.27064593383079
"39",0.813513156782325,0.72671809853311,0.689131058419927,1.34437324814688
"40",1.2896592308677,1.50184613482533,2.09358981631323,1.77181817377739
"41",1.19960722489199,1.24499617196678,0.743284372448442,0.785961686192134
"42",0.8992954976762,0.991314461702594,0.912770489978577,1.18930968039660
"43",0.612633880763407,0.645099466609885,0.650306583505372,1.13437873567666
"44",1.04301174875302,1.53321557506727,1.70914533273439,1.85593296287913
"45",0.895226574909193,1.72038870592332,1.03871009650001,1.28992180938068
"46",1.98632000552799,3.64539623536312,2.64569096788205,1.60446250005165
"47",0.906101208960444,0.4265581978401,0.799147098271266,0.718552516648286
"48",0.588284363899059,0.662751404761668,0.996336082295568,1.29676402792813
"49",1.76997022535171,2.24072789503951,1.83730473283178,2.23199741182215
"50",0.391711031945683,0.560761183025472,0.518830750295064,0.89283289731613
"51",0.544557275584648,1.22755035672712,0.731063259911471,1.56369727778352
"52",0.95082191722458,3.24971084194035,2.40113780019333,2.31673260332563
"53",0.716681482221306,0.725899139843464,4033.11817986726,0.99012537688815
"54",1.23287952360555,1.36967827378765,1.64211103489798,2.27667526911330
"55",0.577115476653406,0.65159144285222,1.33801493908421,1.43712525642218
"56",1.09185417759851,1.36321847888995,1.59995326230992,2.49799279566806
"57",0.947375391116322,1.97815728678485,2.16047332914338,1.26834938673444
"58",0.657776038719038,1.42129427708932,0.723062310470889,0.92636567585447
"59",0.775318131761115,1.02911357501158,1.11726513282563,1.30455365545488
"60",0.558575059991109,0.824757072313949,1.11796685231197,1.13659984598136
"61",0.554044166333231,0.665838164448589,1.12785945521527,0.777036099817402
"62",1.08324202725568,1.77298146292536,1.68420268283233,1.53805275701522
"63",2.12011121867500,2.43056544890967,1.87826844254295,1.71836101712321
"64",2.68506161498224,2.38157359408955,2.59510604459257,2.3543150210033
"65",0.630445767551427,0.617566857995388,0.506303351307824,0.823256300847204
"66",0.998198505390083,0.981322818773005,1.20370666242182,1.14860236235978
"67",0.674005539562912,0.764348686419556,0.701166346859154,1.25661646404228
"68",0.980246795339695,1.72656232336869,0.571459356370485,0.78324886612005
"69",0.787446254854573,1.79390874573245,0.800964736056308,1.24064288319133
"70",2.93803896958542,3.32298666706868,3.11012789032705,3.70067361153264
"71",0.941565825928232,1.46405585912522,1.42692773932782,1.00804800116267
"72",0.631415974878192,1.06057758695742,0.645567160885449,0.95031933320902
"73",0.844264742271274,1.38117430959284,1.13383231577935,1.10188494652915
"74",0.599827352579687,0.933264575305853,0.652165892513975,0.95577165294286
"75",1.07198010947755,1.24165820612725,1.04832048938401,1.88816666194891
"76",0.718761225189884,0.55050329643873,0.827369071231479,0.669468395989498
"77",0.887067924858031,1.01300334759012,1.95612645577553,1.33031620874152
"78",1.95588734541691,2.55430258574151,2.23669753950280,2.96638343933133
"79",1.40969368932209,1.76872660671533,1.37926909561100,1.43444881889982
"80",1.68806707266561,2.04039615294249,2.0294504580825,2.11186555458221
