"","tprs","mds+tp","mds+cr","mds+tp 3D","mds+tp+adj","soap"
"1",29.623813687957,28.0836891024768,33.5074470163301,27.3316869252793,39.2754471012784,21.5593730410899
"2",26.2909118827217,16.2262343553081,21.3586211212340,21.0381105289457,25.6880551014429,15.6962054286097
"3",28.5126468783005,19.8150005960822,18.0661596567499,16.4611498141301,25.310098048746,15.0226083337457
"4",33.5272773671735,20.3781189459793,19.8128817681322,23.2790076169877,22.0275666734755,29.7157103816069
"5",28.2806019576395,12.0691668926675,27.7831112651084,23.0495789484406,31.8246071952403,25.4074263457012
"6",23.8052934411837,13.446477128426,15.6256070643659,16.4236594134293,17.1131271958046,15.0335474445658
"7",26.0057603778564,11.4935745918388,9.99790767920502,14.4208657078820,22.3135962763191,15.4292237700602
"8",21.6664289537928,7.61423063333107,22.0683258375051,16.1442276782622,9.18666557881189,16.7217674302024
"9",18.5771803301782,9.24324617336437,9.60339694401485,10.5139633481422,16.071953926297,11.5350945093329
"10",33.1255023329910,17.0529602874062,17.7589544518289,21.1895955217443,26.0525064982102,18.1302024224550
"11",29.1350254559129,21.0916001811979,26.4108857195399,23.1167281937277,30.5929024758252,21.6958178878875
"12",31.3286243419136,14.346738215448,21.3978460237872,21.11910583534,36.2530751666589,21.4651074151056
"13",45.5817757520014,35.6961017966678,21.7433062276700,20.1492663791734,32.7830261143042,23.3109478002675
"14",31.7692949678839,25.262845406259,26.1568358608673,14.0712888395761,30.1555001679081,23.6185311415799
"15",29.4039578308829,13.4007666335553,21.4649983828482,16.1726483413745,21.6531800210648,17.7539603317264
"16",30.4017830853792,11.7850689321504,12.0005258308054,14.6967447872980,20.3094875230311,19.2456165153722
"17",26.1537345760649,18.3091012070320,14.8516167012289,20.1551938814928,27.2135993379765,18.3672852519839
"18",58.3456329269102,12.8574546816461,11.3420375192003,16.0051581764622,39.2964424525454,50.1302280589207
"19",35.3552855220613,21.7953217614202,20.5037864337357,25.2674320897619,25.1561791227925,22.0685241763245
