"","mds","soap","tprs"
"1",7.6337220306008,8.21379631557447,10.5024989969053
"2",3.00000000057449,4.02568332974203,4.22818666859028
"3",3.00000000016177,9.50500023730228,6.28286173318177
"4",7.92826720672125,8.02751590020902,13.5972523416674
"5",27.8126923500243,32.6142646084837,40.4553093749867
"6",2.999999998737,3.10857888398387,3.00000000064233
"7",3.00000000090656,7.53970340902317,3.00000000251607
"8",4.22670618679514,5.30497920082933,3.00000000085245
"9",14.5352060248247,12.0896013778406,15.3129621381691
"10",2.99999999857359,3.78046560357452,5.81172795215829
"11",6.32792438570828,7.31482342187648,8.52921170249896
"12",3.97904557524284,6.84717828448944,3.00000000132829
"13",5.6571693387791,2.13460927671106,6.42431123590503
"14",3.15230692517643,6.82777502448167,7.45938700891566
"15",3.00000000183381,2.81974615864874,7.11418040076132
"16",3.00000000267376,2.82071421991022,5.51252993669846
"17",5.33535885849522,7.16573937166481,6.32047984457126
"18",4.49448249355532,3.75633830357252,53.4561225804366
"19",3.05669864515496,3.08915956134682,4.52711454018984
"20",3.00000000326444,2.80069810422819,3.00000000060765
"21",2.99999999934416,2.39236476895531,3.00000000065034
"22",3.00000000244147,3.40948094457528,3.0000000013433
"23",5.26599422985456,8.67097351145462,5.02956750346641
"24",3.00000000209575,2.34126172876193,3.00000000107125
"25",4.2926020344981,5.84156221788352,3.43626618347646
"26",3.00000001016811,4.1708619991595,5.90162206613072
"27",3.00000003604004,2.2957783549352,6.3933022428288
"28",11.1017054277849,13.6985504586775,15.8801899982413
"29",4.95703552768727,3.33399584473496,2.9999999999485
"30",2.99999999983325,7.851639145738,15.7553847333139
"31",22.6238274338858,15.0441798165022,3.00000000102872
"32",6.13139613974402,6.80543844947298,5.46012315528631
"33",3.00000000061381,4.64405784135881,3.00000000478970
"34",14.4880614270805,13.6772420549107,22.8011569801203
"35",3.00000000057121,4.48834724400905,3.00000000253809
"36",5.343570339147,4.48136212075243,5.36491686811692
"37",4.05163070699841,2.21177962788511,3.00000000066669
"38",27.0384096752942,17.031603945924,35.7974377880012
"39",4.97786196365502,2.92569843712908,3.00000000098459
"40",12.9220555319197,11.1481729627391,11.9879284241855
"41",4.87323318324139,6.6904359485627,7.64290076393106
"42",16.2670825080525,11.2392931368526,8.82266888502317
"43",3.00000000066938,2.81318738859334,3.00000000055242
"44",3.00000000068788,6.50164414901256,7.46748022514027
"45",3.00000000039821,2.25693600665309,2.99999999902164
"46",3.00000000107519,3.05098884193125,4.32296674391271
"47",3.00000000168835,2.8465051908972,5.64569630668636
"48",3.00000000137072,2.85349460691914,3.0000000011471
"49",3.00000000091422,3.04870849866426,6.16285294542554
"50",6.97216336611147,17.2595830994796,13.3349151653723
"51",3.00000000281243,2.65945904032369,4.03987483386796
"52",3.74167322375165,5.68298870783025,4.30350244505824
"53",3.00268723483784,21.9922373080143,5.22647831635520
"54",2.99999999879029,7.21181334927469,11.1346429493572
"55",3.00000000153356,2.90816398734023,7.33457063283041
"56",3.24868036119602,3.01508631011024,4.16198356454399
"57",3.97899780782371,3.07396613970532,6.0435055283942
"58",10.3529093468598,7.41266992039641,11.3429661361216
"59",3.00000000268556,3.13746480347202,6.75011706650888
"60",3.83408655762504,2.81138340909739,3.00000000517825
"61",3.00000000854620,3.08185191627084,3.00000000224280
"62",4.95601129239116,3.17781764968976,3.00000000107954
"63",6.58803412677252,6.64586836476016,38.7849000849107
"64",3.00000000305202,2.58657404900369,4.49872494769261
"65",3.00000000181957,3.58797438302001,14.6127772377429
"66",2.99999999814115,4.18770659377316,6.77697253014335
"67",2.99999999771576,2.97901094943296,2.99999999981386
"68",3.00000000277408,11.9787546591853,9.89165538693557
"69",3.00000000197931,6.84213496252007,6.19804688151264
"70",4.76527303168348,2.39101778596240,3.00000000021618
"71",9.5348912165309,11.8344380658741,12.4916428249138
"72",3.00000000081342,2.62285846294555,4.18996761250798
"73",3.00000000147229,12.4176530940002,6.25086624077715
"74",3.22272242566131,2.62602671525233,3.36000391595443
"75",2.9999999981567,2.62179225042377,5.08272856012794
"76",3.49423589110376,2.94733658434905,3.00000000153148
"77",3.32458092665306,10.3770421229947,6.41135637557642
"78",3.00000000197635,6.91215150245216,8.26310663293044
"79",3.00000000136107,1.45375160307656,2.99999999954771
"80",2.99999999896411,4.53686101311154,3.00000002845493
"81",4.49338439786909,3.31761105129006,3.67591071784549
"82",4.15235208679272,6.9773507146805,7.78134092140723
"83",3.42824278196116,2.28363303336249,4.15030932536336
"84",4.82787258046846,5.69709990396451,5.07555366387327
"85",2.99999999944271,2.49322437595980,3.00000000087499
"86",2.99999999963808,8.74206613972381,3.77872350659585
"87",4.36162870534309,4.57985736506963,6.09262483185898
"88",2.99999999988807,2.38246514552895,6.09036942681336
"89",2.99999999845128,5.45051822437776,3.00000000056171
"90",3.61223080333666,4.9726998846053,6.15468226460805
"91",5.70874431225486,4.66769341873267,8.08356975104134
"92",4.86921267197462,3.08439528489362,3.77712668530592
"93",3.00000000018057,3.32242651182997,6.72425866049423
"94",3.00000000215465,2.49083448400868,3.00000000084565
"95",11.0657308814954,2.73026931569237,3.00000000102965
"96",5.4313888924274,7.47217865446977,14.4911132597487
"97",9.99092890578107,17.7350087098714,4.08077203830458
"98",10.4757150796978,15.0316828528831,16.8099455160642
"99",3.00000000198042,2.89965192554617,2.9999999994532
"100",3.29924259375473,2.80876216344132,4.75544869466225
"101",4.46069802878274,4.93980989255722,6.67856396458754
"102",5.03158649254031,2.77724494643462,3.00000000253514
"103",3.00000000733827,2.86348635928188,3.00000000030750
"104",6.34453114787149,9.24113454629547,10.2907256147564
"105",5.36284798282153,4.46754594046335,5.27867329652164
"106",3.21645165170363,3.24920254644584,8.5738844556048
"107",3.00000000091815,3.11761760151735,4.4741411169673
"108",7.2190764795366,7.3265568957248,6.98442354965233
"109",2.99999999383518,2.57914075928279,3.00000000220076
"110",3.00000000230351,4.01087891145762,3.00000000166515
"111",2.99999999971106,4.70669463292329,5.14983551864733
"112",3.00000000750362,3.28911244493833,3.00000000040678
"113",3.00000000515003,6.37809667025525,4.42885431762826
"114",3.00000000124458,2.31671950070651,3.00000000152797
"115",29.3555811279719,15.3582367053857,39.2355139094891
"116",6.05216429747006,9.72503832446528,13.6567786698964
"117",3.00000000255815,2.13715267684909,3.00000000200646
"118",2.99999999786952,31.0732499500589,32.5276295189066
"119",3.91094333539094,2.19789872464556,3.90116790301062
"120",3.00000000057647,2.81220664451526,5.95294374733568
"121",3.00000006053616,3.87318270773351,8.09283282441834
"122",3.00000000020277,2.06927117774084,3.00000000099107
"123",3.00092195806074,8.23203303286343,11.3064794076708
"124",4.76480192806934,5.18748375540516,11.6267880025307
"125",4.02122810328224,2.59766822788599,3.0000000009414
"126",2.99999999977683,3.00084583208968,3.00000000087991
"127",3.39731661927807,2.84683986957657,4.99877018218553
"128",20.7882490634682,8.83177201207356,4.44101009625673
"129",3.00000000056987,3.88214913317949,5.15594834118582
"130",5.0536031052497,7.85019876641504,11.2648620530113
"131",5.30573170417333,6.52753899358903,7.25901988329411
"132",3.00000000306833,4.57437001732047,3.00000000091526
"133",2.99999999854596,2.82938668070516,3.00000000033066
"134",2.99999999662876,2.73790813436293,4.9847732578414
"135",3.19028744845572,2.87022552054848,3.64070742475453
"136",3.70694473499519,2.56926935254060,4.09589202407098
"137",4.14076901982817,2.79403668727602,5.93515541084003
"138",6.88033344833641,10.0469348695820,25.1257625576132
"139",3.00000000135613,10.6143473034077,3.00000000123691
"140",3.00000000300403,2.27856004842888,3.61936828904714
"141",8.69451955618208,5.0820433640467,8.55166882384605
"142",3.48303372921939,2.91739094030427,5.32936618125966
"143",3.00000000277926,5.08395423816709,9.51628276722838
"144",4.39237351882948,9.01059455155929,6.79803843524931
"145",12.0118307230408,12.0768409827463,18.6843868754535
"146",4.45843469527110,4.63117473940323,5.04348192047433
"147",3.34761254429042,14.1296477017839,6.87767121542086
"148",3.00000000191654,5.92343546948075,6.10725504313491
"149",3.00000000061169,2.20520107350389,3.00000000028017
"150",3.00000000010515,3.82510233314525,17.7595772451833
"151",3.00000000267738,3.105677412422,3.00000000064223
"152",3.00000000460004,4.36544329319838,4.10414805597462
"153",3.00000000062414,5.6271654425784,5.50808590399108
"154",3.00000000466305,2.70644691644841,5.69546676104557
"155",3.00000000192609,3.239942421596,3.39324439206488
"156",4.33261106112962,6.14830398043046,6.42099587580773
"157",2.99999999911071,3.45519918657222,4.77001028051439
"158",5.39474571631006,3.19160766083003,3.00000000048417
"159",3.00000000242508,2.56285750473307,3.10025606046243
"160",5.09265932245748,3.60713906242779,3.0000000018403
"161",5.08170724841722,3.33077558338739,3.03057317545546
"162",3.00000000050588,2.76406982742756,3.00000000275443
"163",4.44264941906297,7.08309102715003,8.24808771059721
"164",3.00000000035739,3.27679880460431,5.11847624793361
"165",2.99999999743147,2.31288115917394,2.99999999720684
"166",18.2566401672461,15.1132166000841,27.5399039720843
"167",3.00000000017597,4.8205724287878,6.55446927690724
"168",2.99999999924170,3.24755848602673,8.87710303419738
"169",3.00000000044437,5.73620342058603,3.00024125930938
"170",3.48259249147286,3.78443802884052,4.68882482814433
"171",26.2574997065033,6.12419345449379,7.18940488128046
"172",3.00000000111236,18.2965544888744,3.00000000320990
"173",13.4960505146606,13.4839767441771,17.8995022469260
"174",2.99999999796389,19.6443300584880,16.3249112902435
"175",3.00000000561565,3.92105814812947,3.00000000157673
"176",2.99999999954246,6.14075160404891,5.46529295602788
"177",8.59827711423865,5.44991021552626,8.34805668061833
"178",4.3046860416705,7.27897694996502,3.00000000012895
"179",3.00000000366193,3.45716551479192,3.62750684893345
"180",3.00000000225453,3.51316457229911,7.65175299856547
"181",3.00000000126098,3.11399196070035,3.90808293617213
"182",11.135990376319,3.78588140577555,7.24352378282804
"183",4.55955962971129,10.046068363685,4.74082785728345
"184",4.02751926959925,9.67926895887768,4.84413375063795
"185",3.00000000840479,2.60712353020342,3.00000000099902
"186",2.99999999799368,2.78433370412724,3.00000000142482
"187",3.00000000057523,1.96594898438532,2.99999999992080
"188",5.07283100898142,9.11083057856188,5.1276901167675
"189",9.16505022010993,18.9254913886219,3.00000000058364
"190",3.00000000087252,6.98418581600076,5.77932415523954
"191",3.00150059624074,4.78582972282553,8.29210764130362
"192",3.00000000128574,2.83416889767493,3.00000000058099
"193",5.09396568152917,3.23534719851483,6.33114308350931
"194",3.00000000112182,2.74736522017114,3.00000000143205
"195",4.4002842418277,6.66878648178521,20.2257119234689
"196",5.53847841617611,5.21609891112493,9.81573046067528
"197",3.00000000348325,2.59924069919444,7.37889817295073
"198",4.60580678681766,4.54794691413997,3.67703677386198
"199",9.85901383451463,8.0684517214517,11.5251974899303
"200",3.00000000105174,6.45998448754623,5.5885205884694
