"","tprs","mds.tp","mds.cr","mds.tp.3D","mds.tp.adj","soap"
"1",80.3922855866335,78.9590614743419,49.5590421208033,54.0457764891859,83.9600446730081,48.8548169850816
"2",78.7128063251617,75.704782710039,49.8408119287052,49.0289367244909,77.2117792197205,43.6364548919548
"3",67.8508477035598,74.84603565222,49.771741487111,51.614671966911,76.4073595071363,49.0164944272705
"4",80.5971939792405,58.451600417926,46.8251282251684,49.609433186702,71.2139049857278,53.3135918991301
"5",72.2015496306214,76.7129977930707,51.0429227112298,54.5783072920379,77.4784707190302,45.6273588766513
"6",70.5579533803702,82.6253697951494,61.3512457033465,57.5380086837805,83.2247286462248,45.0004564253453
"7",69.645981590203,73.9093583774469,44.8005742307633,52.6069284982515,80.9461370509797,49.5058664880173
"8",62.7905661080717,85.574729623598,49.6746078345209,52.3870390380163,82.4621522636995,47.6238374240508
"9",63.6717422418916,92.7563554145897,54.1844067783723,61.618614776193,84.3466647888224,44.8185194983064
"10",71.5690535185989,81.7402178060165,47.6791381080246,58.5615615783179,90.010922643827,49.1762950416611
"11",83.6373956700914,78.4808090136432,55.8704715957205,62.9700028689465,90.339776352593,57.4894985617597
"12",78.6687040714202,76.0077734079778,56.9812687519315,59.3981901342577,80.4988696293684,54.8829154716809
"13",84.4570994338652,81.5828424734483,52.0185227313914,66.1818345063083,83.8089238470911,53.2217915796506
"14",74.1445903543824,87.7093619808802,61.6510864528274,67.766506600313,86.8581835404033,63.3911267458823
"15",68.9378022329063,92.9883699263478,53.5231906306709,50.6352966534293,86.5810452309048,44.1826588332445
"16",71.8903768496881,81.7326404153892,50.7006617038261,61.0386713353088,93.509229872562,50.7427159156378
"17",83.0059794886186,77.1598093978487,54.2814082302789,58.452326113447,78.8462742467264,44.8784113710535
"18",92.1179384401265,83.8032883110468,61.1727451213849,84.2400310237637,69.3612464347934,69.0525345526103
"19",74.3164887755846,95.0746186347885,55.7714057368354,54.838505624143,89.2440906465443,50.4397056118992
"20",73.1200538019943,74.4286273452738,45.8026732275795,55.9001031000348,76.2406258441743,55.6312907420014
"21",76.7352890625088,84.1732358646087,67.0130346723877,66.2217893307701,82.1248188990703,62.3438247318605
"22",83.1717108614329,80.6584710366508,59.1598985815065,81.6040669779627,83.8518515054433,62.2022866035916
"23",76.917296133437,76.7304117577259,47.819448031317,58.1270955636067,84.0044182306853,52.69489977777
"24",85.2158065956825,91.0880014927569,55.0555774747192,76.8842719471994,96.4808970700485,65.9669090933312
"25",74.5569256081861,77.3068481397331,50.2190566143188,59.8263033012684,70.4541909416045,53.9961458992813
"26",71.6916039566931,77.4559051462904,43.1691462342766,48.4564116304794,81.7331352062866,48.8102060578237
"27",89.9510532735542,94.744167163461,60.229930419346,72.1460314785601,91.3460196775919,52.9691576390021
"28",82.7988499540727,92.0817550942418,51.7077023743183,73.5694555279025,92.4157905086006,62.6019923663109
"29",77.6382591922127,98.0360016427823,55.6899171656424,66.8976504564958,92.8084153220537,64.4057039709691
"30",70.4935101816464,84.5476686923334,51.9627563061672,62.4023328760566,78.7169734541138,52.5622080054068
"31",78.36849813685,59.5165224836043,46.125882627054,53.836346572884,73.4566345298763,47.5420433697361
"32",78.957643517779,83.9518526709078,52.2757357189622,63.4979765682342,80.3059199328181,57.18038514697
"33",78.8172209017348,69.1555635783636,50.1898216743714,53.7806846928386,76.5807974154117,51.4859450070059
"34",74.8175143071182,73.3291427092259,46.1858241209355,41.837387166018,84.9237002501577,48.5116994402491
"35",75.8868371764742,73.5577892619869,45.6298652877221,53.6725150215393,73.9753058485563,47.9797552690418
"36",79.0865529141914,80.6486043577779,49.8474071826006,61.1962634905576,81.8092159450519,50.5903156955809
"37",79.2586038110951,74.9334903059217,52.3880163297799,58.947356849162,69.9537936075123,64.5152567625266
"38",91.336892250027,86.4727756369738,54.0287088946353,82.9782225043795,92.8469345551354,56.5826216441739
"39",84.343420691702,92.323806110523,82.6851711072753,69.3540688087372,84.9599980486021,51.2910475849148
"40",85.2276027355033,71.0553614354092,48.8962865507125,54.6682808869151,89.450859252265,58.1707253333644
"41",81.958662262961,75.946443883463,47.9980660199049,76.9930551658639,88.8238883037373,60.1397179972763
"42",74.7364083058265,82.8779769629183,53.3647002059925,46.5657027889384,85.3783507695125,49.568163777917
"43",75.1404425958694,98.1386953451957,83.4867026132588,96.456278174489,79.7849038471602,57.6084881090776
"44",75.8433393701354,76.2790551610403,45.610089885921,42.6980800849634,84.7488952074904,40.8801197575449
"45",83.1086048316864,101.695103431215,55.3485368916454,84.2265839575698,108.576765631937,49.575325052089
"46",68.7068202703606,78.901054772047,51.0366985404021,60.5592187956834,71.8668739623799,47.9001169751617
"47",85.4663561766085,99.522030741694,52.2864824128155,55.334940239843,85.832359464785,48.9787976062094
"48",66.8464904808906,74.552237287094,52.479590559643,55.7496893658054,77.491529954017,51.9624615155511
"49",90.4675339196765,86.1384537758345,48.002597002641,65.8365090759868,75.9516692408814,56.5558865744312
"50",66.3309427770512,74.6681623763018,49.238459419709,66.0788698754981,90.033735740138,50.4803536476805
"51",72.6060230746062,82.7636203467532,56.4345347774082,67.1626216802385,89.5748278972625,51.2467741414568
"52",68.4089870900186,66.5114639899294,46.2157709503158,47.8814619155623,83.1646629067753,47.1181222592618
"53",63.697459167833,69.7186013051146,65.3894480385118,49.7705765891844,79.978105332942,51.3769592247027
"54",74.4367475400714,87.4815219501087,58.38045508046,41.290726986809,94.3860755435974,47.6424279923951
"55",72.39487965156,82.3465977454986,46.584651452754,48.488102878853,67.3665688114529,44.2296788765689
"56",79.9006153891802,68.4477212151902,44.4908378158353,54.1505250741065,79.3874170106077,52.0313070186472
"57",74.7712588971225,81.3615932795296,52.7961022932396,59.2672202129443,77.2902064736972,58.1135530868338
"58",76.5197430745077,82.7507716197044,68.0320605970184,61.061176873766,83.4158939838898,60.3693364956224
"59",75.4340781173116,77.3173879836615,49.7957312674325,58.7958068893226,76.9024341128598,57.978710249814
"60",64.3804721351788,65.231217778467,48.292839371749,50.3552330141447,70.1546070181819,43.1452126077383
"61",81.3108938943267,95.0059808903273,62.3286636809058,84.4816354790412,87.3186284382155,57.7671540322871
"62",70.2674138369304,80.8622203390326,58.2525454969453,66.1105313378036,88.1708415004937,55.0439356797425
"63",62.5007710126369,74.2475528920099,49.1595378324098,49.8660892903707,73.2943318174414,50.1382752536526
"64",73.8245564597656,77.3641435952617,62.561306418918,67.7952053849777,82.2591049343189,53.5960282378877
"65",70.5641901642283,77.595548853113,53.3145962062846,57.9989014892985,81.092567810034,54.1655031578988
"66",81.22750001827,74.6376367507358,53.9473641213087,63.4249095046729,82.1399131234709,56.6856568872741
"67",82.1327532092444,86.3203623384486,59.4089772369563,72.8138285223852,98.9616704138764,64.8584220733645
"68",78.904044585094,82.2641988400712,55.6258293240882,69.7958952259816,88.7976493479582,58.8118336276971
"69",66.5420923958243,87.5979762127872,53.3484521164159,58.6227392074596,79.9405983178286,46.171230681703
"70",75.0473984749589,77.715161038608,53.8431245597055,65.7049733142634,79.6869474125658,58.7709590905092
"71",73.9929325764884,70.6510122891525,44.0465621115262,54.8978241232478,75.0090177923015,48.494884441423
"72",85.4727920335652,81.2636696371175,61.442732134743,68.6955784729413,84.576578560526,60.2906288991025
"73",81.2473617299761,77.4876393362095,56.6600769096336,68.1743759414515,82.4568157781546,52.3245373184374
"74",77.9522078261496,77.1590513900964,49.3718989400293,56.3291013902247,80.1149512166897,47.6230979350551
"75",75.246869470775,88.0024858872949,62.9421625924599,61.4425221791238,91.7271391798969,61.500500469691
"76",75.7669660197547,83.7232915148836,48.7943169405224,62.8466876374923,87.1771222394832,64.3487944871447
"77",83.053135841697,73.865316768791,56.3798392182613,63.5125305607559,76.2871184105605,74.5542685204557
"78",80.7416270550431,76.9229166951831,49.0616017746753,57.8238441160113,89.419042440143,53.3059939543078
"79",88.1085318249175,85.3241866265545,51.9765660093295,67.795512783971,91.9273730826316,76.642802559769
"80",74.8755258084406,80.6763017035317,54.4859891499441,57.7013400765081,88.2785768155522,56.2583399865108
"81",97.7288342328097,78.7639354234713,60.712440570326,85.9064708775875,79.9876565628132,74.1482201498856
"82",77.8062502010768,77.5210831166363,54.7452668140558,53.0573600330599,87.9593352314908,53.0580257539949
"83",79.9214057090584,89.9194746185578,63.6000045132444,62.7670104811704,88.4334776660634,50.4228174992924
"84",65.9685858353936,78.422954594565,52.1087467760172,64.583256274055,83.3992208598556,53.1593890645308
"85",77.1075056613775,75.2584101411292,53.7273668684886,49.2033432106078,97.66904238135,58.3950070505287
"86",69.354503360609,85.7457169320855,54.08483428488,60.6359824881975,77.7057293028197,56.4814540867483
"87",78.725417927209,83.7680859272765,49.1447460407075,66.2196277293206,81.0850304495362,60.4907397967452
"88",79.3721960223226,66.2025320136249,54.188255026901,55.1460285955685,72.491731687584,56.2118771031748
"89",80.8471911417438,76.97307268482,46.8175591952864,55.0237064243086,77.7370727972009,57.6257912027757
"90",78.5750870563627,74.5639913820517,51.4985514912315,56.1325745686119,71.0214491351852,54.8666462401683
"91",67.783650343378,82.1939479450806,53.2041243314062,58.7777715959253,75.9220203292008,55.5014406562466
"92",82.732445818181,86.6346764142158,64.1197702725039,70.207255777119,93.5610005623172,67.5162083411011
"93",79.170065351924,63.5661623416317,49.9233795840111,50.7520602091298,82.031396300896,44.661370541943
"94",87.7801309514887,79.960264561902,60.94788259992,73.342781567539,92.876020917958,47.7671772849858
"95",73.3979030653212,82.0811495032607,48.5553420158271,48.6911021061168,83.4978984687386,43.6427246593978
"96",81.4116997774494,78.6604007538977,58.9570116744268,87.922198731206,86.55215189794,54.6678750078335
"97",72.4712412780424,66.5681073236845,53.1457124252605,57.3816497980301,73.8069153491258,54.1434027247392
"98",76.6758922693939,90.8723046288508,53.6639573181978,56.0276754270765,92.6901268242504,51.427191416261
"99",81.8581073383545,90.9837917224065,50.2999521963479,68.9003334890208,99.5004138907725,74.4971324761348
"100",67.5197623128473,76.2690850818715,47.3004146003803,52.0569218034683,78.3082845467419,48.7733596229834
"101",69.4142801739017,77.4876977962768,45.5960596617557,48.6628512059628,96.9812433490502,57.2184697368952
"102",70.6496661459574,83.9064739527347,47.1907422260573,48.4604056606397,84.7696544389502,50.8805210446057
"103",86.0314390282467,85.4426804121455,45.7006779583024,55.6557366146254,98.8288010605567,60.4873531977928
"104",70.9869345735521,80.9719003213899,48.9605888194222,53.1779719654029,83.3547355461337,53.9509290677988
"105",80.8751980985157,75.3706837209048,70.1375221746823,79.574131310723,84.7677217113866,64.1288351588478
"106",81.8234992607643,87.1980457094906,53.4357385523237,72.9991598023626,101.17169271152,69.1007793493582
"107",95.133831027302,81.61516140434,50.221941486541,67.9563580995898,85.90912433402,76.7442642099967
"108",81.4267608122256,75.9403722891842,54.2814418649019,66.1903997441259,81.5652914932345,58.2900486320136
