"","mds","soap","tprs"
"1",0.00297759779949968,0.00166340310466434,0.0341438220638810
"2",0.0030186815911853,0.00213320004059470,0.0349593990714972
"3",0.0037671494182078,0.00312444671943479,0.0454664343105401
"4",0.00294100968640312,0.00187401808459310,0.0530764604195142
"5",0.0033444559535841,0.00234627479241947,0.0369282401315465
"6",0.00298513016793939,0.00220585923627426,0.0420833680216513
"7",0.00405414428477938,0.00218081610361053,0.040360929050691
"8",0.00339930874839564,0.00230646678742469,0.0343539364053965
"9",0.0044080064724887,0.00349768715873591,0.0544422444845998
"10",0.00327876188247887,0.0020522966680517,0.0251305134216892
"11",0.00357933365295294,0.0025022882252402,0.0348554903822193
"12",0.0031439496599772,0.00154938604196110,0.0408463267856232
"13",0.00263947298692,0.00153307961067047,0.0330847016327632
"14",0.00325896655644846,0.00235545244911705,0.0354760206868862
"15",0.00357454708881732,0.00245421126477106,0.0343451724907634
"16",0.00280311314884985,0.00187968316058652,0.0370642640373283
"17",0.00325493977218267,0.00172855105207474,0.047999076010117
"18",0.00320848194800430,0.00223022038562081,0.0709312740663356
"19",0.0029199790114789,0.00131604108765557,0.0326655307052106
"20",0.00407635428712206,0.00219499632810764,0.0251840850637466
"21",0.00283567221925635,0.00147959027154088,0.0552699972007689
"22",0.00278952879555248,0.00177618117926511,0.038184763238527
"23",0.00286990402110368,0.00144729528753118,0.0344463477732302
"24",0.00290951460175147,0.00177788200470039,0.0312096391861212
"25",0.00355855255781875,0.00268106473698586,0.0378267019677437
"26",0.00403317633550184,0.00254863543925851,0.0386555894136263
"27",0.00335842184086790,0.00250702547609262,0.0426345712600885
"28",0.00297858889725937,0.00192798574817937,0.0274545055841857
"29",0.00263403949123246,0.00177951991491874,0.0401631842028407
"30",0.00379287395467970,0.00211960200633343,0.0468750446736346
"31",0.00335648718469142,0.00267716629888243,0.0483536845995282
"32",0.00280896658071399,0.00192839445971607,0.0269083110716285
"33",0.00310283358504559,0.00223997377468707,0.0365700651928916
"34",0.00286210051021286,0.00209333420593318,0.0403123079720424
"35",0.00362665662451014,0.00295021507102189,0.0431099598441501
"36",0.00350752473974347,0.00241074708696819,0.0312451092187842
"37",0.00295466275385127,0.00188493796769572,0.0234920117159239
"38",0.00363069798130422,0.00238354851916309,0.048546648286943
"39",0.00307669211599688,0.00215935696537792,0.0222690324246372
"40",0.00421576681079097,0.0028269179368132,0.0447817896154866
"41",0.00450032948231125,0.00322523590721445,0.0447221854948451
"42",0.0034170959357568,0.00178897968117283,0.0358019241637579
"43",0.00325714611133467,0.00235890570686371,0.0417903649356759
"44",0.00232927346593138,0.00151462916767346,0.0316731367872940
"45",0.00301099144833538,0.00166522898344266,0.0380945660894667
"46",0.00329912522875657,0.00255816229012571,0.0463170040062081
"47",0.00283310510054897,0.00244684028831746,0.0441051209664752
"48",0.00416906176216036,0.00317868418946191,0.0274612624215569
"49",0.00328469259103409,0.00208642193932146,0.0308152535546017
"50",0.00321200881214694,0.00223311640617090,0.028962488581407
"51",0.0025602778647338,0.00230673291651511,0.0324931747198674
"52",0.00322348611486491,0.00186909332103199,0.0252552131243685
"53",0.00239176995428111,0.00148507362535367,0.0631761277717028
"54",0.00352854104157469,0.00213390170316671,0.0537669073014389
"55",0.00502527647492278,0.00308615631941176,0.0326833737847675
"56",0.00318080554189145,0.0018647949109995,0.0432700174734211
"57",0.00454723815402403,0.00225564804847075,0.0328723418570516
"58",0.00313794516134117,0.00243094504573870,0.0360953206238073
"59",0.00354236331164256,0.00232314683745541,0.0422340939338093
"60",0.00352041854549477,0.00244240898658874,0.0478282663469953
"61",0.00276931790930961,0.00271209783372324,0.0431581467503108
"62",0.00270450690562257,0.00229320443091694,0.0290651128697984
"63",0.00355935891898056,0.00214061627109020,0.0407070742009959
"64",0.0033544586633807,0.00218739419430361,0.0317964383926177
"65",0.00305937773524914,0.00187422713260080,0.0617006888903598
"66",0.00393758352397009,0.00235702841224478,0.0320674486402831
"67",0.00260123482998031,0.00136527918949772,0.0242391736834656
"68",0.00260643636906599,0.00182614668452984,0.050382285334573
"69",0.00320565148991562,0.00215410205075559,0.0400077077394508
"70",0.00307828126163057,0.00210099957063560,0.0484849205624042
"71",0.00291920624483204,0.00189346743868217,0.0314159582427873
"72",0.00337324016733693,0.00203791921611949,0.0353409496146341
"73",0.00370562475054629,0.00254835869558532,0.0318966438871739
"74",0.0034155565922756,0.00219764913573027,0.0398898437282812
"75",0.00349792387472167,0.00247559645471133,0.038980616150705
"76",0.00331462995787743,0.00211549393837381,0.0439814678511181
"77",0.00349758552962741,0.00186439886876842,0.0331276916798494
"78",0.00400628595377186,0.00292655437195818,0.0321819774602011
"79",0.00394888746710176,0.00185783508232609,0.056340829545968
"80",0.00378098625082469,0.00205907020774087,0.0495811749510545
"81",0.00341921273049099,0.00191289898814838,0.0387875171061182
"82",0.00275365092021197,0.00225350493574711,0.029296274962754
"83",0.00309995099786811,0.00256247704720817,0.0381890736286194
"84",0.00329694932254375,0.00218660302634915,0.0439433275769573
"85",0.00334557293812015,0.00242483598799543,0.0371174473778393
"86",0.00325298315409186,0.00231270847097219,0.0416634931394598
"87",0.0028757084003301,0.00201510489502747,0.0359781425972415
"88",0.00270919854829629,0.00150066453797566,0.0362001888249141
"89",0.00250361204178216,0.00263760374664395,0.0494390635941801
"90",0.00324203652848334,0.00185013233313053,0.0210327455788804
"91",0.00379246637718248,0.00245737287744336,0.0337324768798735
"92",0.00320666762534455,0.00169638008434112,0.0332535879627654
"93",0.00374831268022126,0.00261878632880196,0.0387786134728866
"94",0.00329778380010983,0.00201315886166122,0.0378649518633671
"95",0.0040071555773396,0.00214903696705008,0.0339560078219408
"96",0.00343229384134892,0.00191707628507496,0.0468406395182332
"97",0.00439498983791358,0.0023699304811125,0.0325894301368138
"98",0.00310456421259710,0.00183449740747682,0.0347677681828715
"99",0.00368114960559854,0.00239129389626068,0.0375525219957415
"100",0.00271134779985621,0.00174014949489037,0.0395183692288079
"101",0.00351207116503357,0.00209794449181616,0.0440582240126665
"102",0.00408784962945202,0.00234416174023700,0.0265831475369769
"103",0.00336732531070149,0.00242394268733957,0.0423229924876070
"104",0.00294982909734928,0.00201572766532212,0.0344987805650947
"105",0.00349461433154160,0.00212485420745133,0.05273415319326
"106",0.00289110338784241,0.00207434924372504,0.0341032237849712
"107",0.00370311828354234,0.00250798764147123,0.0462664988106473
"108",0.00303656864767935,0.00223016897272687,0.0407876366294496
"109",0.00354478157233978,0.00159722000653085,0.0611340875198173
"110",0.00384331176143995,0.0034373242356883,0.0383834142262704
"111",0.00333612159934182,0.00187227275086131,0.035552973266705
"112",0.00335481033065876,0.00243398155420909,0.0427799261292648
"113",0.00353774739781131,0.00199991080843186,0.0398142165480779
"114",0.00344101920690323,0.00360413984567938,0.0667827694422275
"115",0.00285599121702442,0.00158481696301941,0.0307513532072415
"116",0.00355351141516789,0.00304461169345677,0.0597372775118331
"117",0.00327402779927622,0.00191405629117876,0.0515918015545281
"118",0.00271841824780336,0.00171629175557456,0.0343491682066224
"119",0.00324228617053846,0.00180052236005843,0.0347337006356876
"120",0.00263887404619243,0.00193032932084229,0.0360698353566629
"121",0.00294659665192309,0.00210609287650933,0.0357338325669466
"122",0.00287002894128541,0.00148946105668971,0.0377272320780112
"123",0.00305860199118046,0.00231730061174091,0.0256682097376999
"124",0.00364572324000853,0.00231008594697439,0.0287980248506735
"125",0.00301228783373775,0.00208192841791810,0.0445624831871298
"126",0.00286258905974134,0.00168533571617896,0.0412775052250535
