"","mds","mdstp","soap","tprs"
"1",2.99999999277898,3.99961218455141,4.98117814283576,3.00000000172695
"2",2.99999999400665,3.9791628829053,5.68573107494868,9.3972792306164
"3",8.25143102064774,9.01610439807755,8.7089192774746,10.6880196960774
"4",4.16910898398591,17.4870005756263,8.95334753052705,7.85879132196911
"5",4.24361977224171,14.3362295166413,5.66585463087628,9.15781941359195
"6",4.24940992162881,6.13941505484163,6.2697977642887,10.9862537665176
"7",3.35450447076797,4.46471533109327,12.0758452021289,12.5529198647020
"8",4.57784247450048,16.3969158065222,7.8921157053258,10.9870588341236
"9",6.29574288624297,5.87883352242615,8.72637472984534,8.7593784834526
"10",11.5964053734629,11.5556482497490,9.55511277594804,13.4362779534532
"11",4.40925864281141,5.47493667677896,11.7437184120516,20.3159508247238
"12",6.5454851958573,5.67642663253741,18.5141642641102,10.8700116718203
"13",3.86501001314571,11.3207922446553,5.179477000961,6.99606961857343
"14",4.54957518168659,7.4409972799005,109.808639839813,8.64074852910659
"15",9.2257945074574,5.87541765569863,5.00396755191208,9.2723027995229
"16",8.52044901982887,10.4522805962748,11.0124403994477,12.4787068299
"17",3.34973333745973,4.49743404852091,21.3332788530308,9.21593695268609
"18",5.83713334313327,5.04753744986732,8.34188628574277,10.9410910327103
"19",8.66788128355936,11.1957905097192,13.7940281397399,14.4447796351026
"20",3.3834827850076,6.35263122388154,2.71565447791829,11.7132108987010
"21",8.48001098784501,11.5012810473561,12.1570856254569,14.9837272257777
"22",6.88496216224544,32.0083817135197,14.9833252320929,20.0818171828890
"23",4.30773339113704,4.94309098096953,7.39228075824332,9.32718453074187
"24",3.00000000431887,2.99900462942883,5.8480392630218,9.22138378166428
"25",9.40961534245189,8.87178587791021,9.71744775260105,12.6224990271525
"26",2.99999999513451,12.4263881009479,9.99665802355416,8.96621896522564
"27",2.99999999936739,6.45382515752482,6.65331573717333,6.0108763593608
"28",5.73956287164314,4.16397989333832,114.127470550581,12.5726041427464
