"","mds","soap","tprs"
"1",0.00291674982405656,0.00184021346503781,0.0352140924891475
"2",0.00326094912208824,0.00221428521693728,0.0417799278649828
"3",0.0038152653329177,0.00309841136042121,0.0434193482659731
"4",0.00323281084635585,0.00255603789429269,0.0603176792844012
"5",0.00352439809751839,0.00208068179488213,0.0347130597083358
"6",0.00319627433374614,0.00189503372350276,0.0371950216002797
"7",0.00252224302225201,0.00177767579235148,0.0306334678518988
"8",0.00350000409794226,0.00213694306874753,0.0473792113093249
"9",0.00286149443157474,0.00172094988418553,0.0374818107923511
"10",0.0033887179206711,0.00225172130953081,0.0401240374752814
"11",0.00363549076574148,0.00211955388463927,0.0402121612160849
"12",0.00293131862333498,0.00177335312264462,0.0315520442300282
"13",0.00247636577053129,0.00185244003540888,0.0430422044331667
"14",0.00294059097385607,0.00205308718992615,0.0371020351409279
"15",0.00435457335761206,0.00224440316250386,0.0359675036102188
"16",0.00393831832754774,0.00208120024256685,0.0320241360869866
"17",0.00329165304352037,0.00302362839339037,0.048738048381849
"18",0.00425712821647731,0.00304594440213039,0.0338377954322349
"19",0.00316632637334882,0.00186361223384575,0.0444645817782743
"20",0.00329088874885283,0.00180030587390725,0.0350994596635159
"21",0.0036267255528948,0.00261439711713709,0.0392383187379291
"22",0.00314626861756917,0.00214881832129971,0.0317696398861408
"23",0.00319811479072811,0.00247714210634879,0.0375056104686199
"24",0.00361494752838218,0.00288325482861567,0.0381559920119516
"25",0.0032811660575623,0.00252084975639257,0.0476419957118145
"26",0.00302727342754752,0.0018516861307571,0.033118120476401
"27",0.00262584017869255,0.00245290154688239,0.0261868529081918
"28",0.00360146249090484,0.00212730410585232,0.0366257615938182
"29",0.00362552758861577,0.00264877439433902,0.0268247118385029
"30",0.00424733287881512,0.00281091204440020,0.0364653657108394
"31",0.00360923744326165,0.00253832101901535,0.0551446886911538
"32",0.00368729043358645,0.00267431616557937,0.0336364459472704
"33",0.00286975313103205,0.00171423163752336,0.0272447817772843
"34",0.00406544945619300,0.00312473663455971,0.0343701237208440
"35",0.00355365037222210,0.00208867718640441,0.0379811598553900
"36",0.00309828914632758,0.00220350060406843,0.0266995769500624
"37",0.0039461222079993,0.00213676073269520,0.0490180683133271
"38",0.00299778499341373,0.00225587699388076,0.0377214833690584
"39",0.0029270193855412,0.00180026272726794,0.0380731511401361
"40",0.00279821885056064,0.00223811736471090,0.0387424777829056
"41",0.00331450188505751,0.00241339837380979,0.053494025743126
"42",0.00244175545514428,0.00141325646315114,0.0366311957521121
"43",0.00335425977870346,0.00189140014510908,0.047962628110537
"44",0.0029474125772013,0.00197142390286615,0.0500245806474648
"45",0.00308320433839096,0.00216567972771285,0.0457521514615795
"46",0.00322820685310075,0.00201229204700294,0.0310740119645716
"47",0.00275827809387158,0.00161386021076956,0.0305550935677332
"48",0.00357625490413604,0.00252730505725356,0.0371146167908615
"49",0.00291413759646667,0.00206084679809438,0.0361359812048952
"50",0.00294011193421646,0.00166656851417111,0.0446200227426166
"51",0.00287112143245941,0.00159260144999235,0.0323048868549317
"52",0.0029070860418137,0.00180129330887074,0.0348235031277958
"53",0.0029872057883478,0.00244472012050527,0.0628881995027919
"54",0.0033637547764122,0.00239069878332444,0.0421918193396393
"55",0.00332011311824441,0.00289306312715706,0.0314284727464174
"56",0.00396322389728189,0.00253570480586711,0.108298256693905
"57",0.00319698322195794,0.00217394588131981,0.041888308851746
"58",0.00337864873310278,0.00227563473658812,0.0341471036083982
"59",0.00309275832854792,0.0025215605357294,0.0319376130540669
"60",0.00275631389686966,0.00185978407287928,0.0574960041280090
"61",0.00300657071330332,0.00204822482669408,0.0408190503135787
"62",0.00337091624125806,0.00211401858730227,0.0402243609047343
"63",0.00322645860507401,0.00196323983410086,0.0309626010952972
"64",0.00276382774803031,0.00265572287517740,0.0304282705936724
"65",0.00275312327815011,0.00173378355611985,0.0398012959950253
"66",0.00312100547594706,0.00201256399964067,0.0391319113983259
"67",0.00321769399168296,0.00205431623780962,0.0249765915840118
"68",0.00264370646292608,0.00138216701817684,0.0328156555589425
"69",0.00277598666467655,0.00166874853125703,0.0323416968299791
"70",0.00261151166261799,0.00142288513006143,0.0303585078220256
"71",0.00339371067414999,0.00281553618133306,0.0366230640977809
"72",0.00464507169399456,0.00330007968776014,0.0354676618557265
"73",0.00303196192020785,0.00188288890527421,0.0232576333135237
"74",0.00310429719847696,0.00199709239050811,0.0331133629652072
"75",0.00292596164406838,0.00235519859091947,0.0369962662859982
"76",0.00322151534461408,0.00197063453800161,0.0464168702187996
"77",0.00272568262236750,0.001482504924808,0.0348772974166223
"78",0.00314906352440012,0.00188628938734331,0.0270692096499547
"79",0.00345260319230598,0.00241976786482063,0.0545478375732552
"80",0.00314799038655354,0.00266267684837250,0.0394791315685011
"81",0.00291591885392738,0.00192760222395265,0.0284653352885021
"82",0.00357775554477264,0.00221739237531046,0.0508187772298641
"83",0.00423330838112886,0.00267563623430994,0.0330951489937309
"84",0.0025452664443444,0.00181660542053641,0.0476317259547787
"85",0.0029142689577857,0.00249369098934724,0.0372047006407719
"86",0.00307861945997904,0.00219191672928568,0.0509844488032743
"87",0.00292382424145485,0.00176336027068271,0.0491003075143009
"88",0.00288241545921982,0.00194147010016745,0.0415052369736367
"89",0.00301225092247128,0.00155801164194801,0.0394039903210253
"90",0.00293428168935061,0.00204489319690839,0.0371624044711169
"91",0.00309477144785425,0.00232704438090603,0.0614819581101635
"92",0.00385092622298137,0.00244652348161759,0.0373854955825583
"93",0.00269595771417091,0.00208598843638674,0.0328582237292694
"94",0.00309675704999932,0.00225428338128257,0.0402769146019698
"95",0.00255343979565954,0.00142303839665284,0.0277050902574645
"96",0.0039471976417625,0.00261441214144504,0.0344199862996652
"97",0.00249650800135154,0.00150134999085107,0.0384029714769025
"98",0.00277413394220688,0.00180829989902920,0.0324972691913140
"99",0.00375268161479261,0.00231516925136882,0.0301426561222574
"100",0.00334077242065297,0.00187800083733821,0.0544569181943675
"101",0.00293689847284413,0.00164654320699182,0.0336120745008207
"102",0.00296372586097404,0.00161663584317685,0.0329872799283953
"103",0.00309855410997840,0.00195507886333150,0.0341917474193887
"104",0.00312497967661229,0.00234327877511508,0.0453291222977944
"105",0.00306182676511572,0.00218111296414892,0.0317550501489221
"106",0.00308666825648168,0.00159316168713579,0.0424894500850461
"107",0.00285226358546930,0.00179880738897937,0.02714672784926
"108",0.00226420939147070,0.00169500775707348,0.0293565180986371
"109",0.00406462542388456,0.00241986095418682,0.0378110038297688
"110",0.00291671001362363,0.00174046319331141,0.0307075891233429
"111",0.00301133409548336,0.00185575507776036,0.0380922472230180
"112",0.00305637285471804,0.00236152827621303,0.0395103179709632
"113",0.00258702900124863,0.00203823415637872,0.0288521698923442
"114",0.00296777003460187,0.00139228900429571,0.0453598061098195
"115",0.00351688333945650,0.00195045101888273,0.0416241777006228
"116",0.00385900111135565,0.00217112845423403,0.0996183312467915
"117",0.00321789600254919,0.00180702821029871,0.0323151418801305
