"","mds","mdstp","soap","tprs","mdsmod"
"1",112.502844778693,0,93.3437403596745,110.889303771562,122.455328326237
"2",118.599987879717,0,108.073661725399,119.512281952112,128.421366820885
"3",119.395891686156,0,79.116876920883,115.551761700981,127.708215408314
"4",121.035845049398,0,83.742551171794,125.157592180802,128.595884899243
"5",122.025907141287,0,109.249317767505,123.352886530838,129.709139736253
"6",122.080909617136,0,91.5956807516168,133.268044206364,134.857877830781
"7",117.197715890072,0,100.942921306289,121.451441504105,123.782260804087
"8",124.379791492357,0,101.443105877928,120.735524397602,130.525570322881
"9",121.864417704879,0,119.307013353432,128.365900308861,125.392790530317
"10",125.089335005225,0,96.8262245615569,95.169031662376,132.716775939923
"11",110.110226387274,0,118.290650261071,119.717636145192,111.255600436187
"12",121.551253208426,0,82.2500709938634,125.563789817728,128.791431382527
"13",116.219971973665,0,74.2421280610925,95.3298704573609,123.389530008928
"14",115.370432403781,0,103.131140964378,114.147688747772,120.208711922297
"15",126.641549486108,0,94.0902278902852,124.341157506000,132.803642259502
"16",112.408683255569,0,80.2587898220577,114.089829571506,119.747640456845
"17",111.849462963816,0,78.1890388781199,108.82486407354,124.712667940648
"18",121.343972947791,0,85.9731935160727,120.827995930047,132.665837953989
"19",126.839128531704,0,90.519946244034,125.415517456199,131.940502653956
"20",123.474089884201,0,110.918010593521,104.806142960581,135.538928059401
"21",125.786703386637,0,125.236286699547,122.136065705706,131.95267380196
"22",123.444836295809,0,78.6523568596242,127.699206562527,134.194057301547
"23",122.590290615151,0,82.4145943045893,106.924671545280,130.364081291843
"24",116.52323887055,0,95.843041824024,110.797504482162,121.201732402692
"25",118.111697506346,0,104.261281274805,126.668211606924,120.519299152305
"26",122.324193841807,0,122.221854265731,118.619443862165,129.818317206331
"27",123.74164834992,0,86.8559095840241,110.729924062254,131.173120449272
"28",102.209367787657,0,77.4085653925737,100.919774642860,104.561569830839
"29",113.008853623572,0,110.850048931533,122.845453795718,123.837551648447
"30",122.913069091413,0,84.551914011696,115.688161197147,132.852773946803
"31",117.706281322772,0,125.403114020570,129.395150992177,127.024030147884
"32",117.726426843892,0,84.6250506004132,128.779947425117,122.505293875835
"33",121.059058133098,0,78.8383348252871,94.7455453792178,124.508825388886
"34",117.643111566138,0,98.7975373667887,114.596883042093,121.471118709799
"35",124.294354368557,0,93.8873698729545,112.181340341644,126.977782806874
"36",119.561497626746,0,76.7512987071816,119.272644413378,122.424399904916
"37",126.496484897549,0,102.014594000459,120.741262042618,130.033644246908
"38",112.347623971065,0,82.1316491739379,101.160692525295,121.295428749998
"39",118.641458734129,0,86.9672114027934,101.8781035192,127.444481548762
"40",109.451113899752,0,94.4302070571357,115.397729951220,118.574298963715
"41",121.812177446750,0,83.2558329885938,110.631247408382,135.506808996823
"42",122.842512595615,0,92.5810309830977,120.221227398703,132.657247129800
"43",114.664102030249,0,86.8831339063414,115.449717065899,120.212856815486
"44",126.880626170149,0,85.963856849822,109.066426734247,136.00550008857
"45",128.045033595444,0,89.445189903632,112.622877618574,132.30218875268
"46",129.267031389270,0,83.6367680228414,115.389149088873,138.837828532877
"47",126.567397179893,0,112.575303819964,124.167652617040,132.912966835144
"48",119.309716879987,0,90.6488709051331,121.614376475634,123.152690634651
"49",111.339395179407,0,89.235537335062,112.994076938173,127.413921560707
"50",124.398648555313,0,74.7864389555679,116.786989164740,134.054844536347
"51",127.507289635691,0,159.096000532701,104.554288042574,132.338519289471
"52",119.587374385543,0,102.330783343026,125.298984769534,126.655655472329
"53",114.942610156277,0,71.968315448279,91.5468168491726,119.487357345509
"54",126.380514495535,0,96.3163526272174,126.145035925593,132.152106828549
"55",122.830768210799,0,92.1448795632239,126.013314752272,125.192266909635
"56",117.867885693641,0,84.4290078070365,113.405267059725,121.603478900610
"57",115.962701809218,0,114.758419561716,115.980015678775,121.070706078634
"58",119.513506133602,0,95.2793631433364,118.142433890920,125.939295435252
"59",112.652302690642,0,120.246265242893,117.784755110078,116.505643112788
"60",115.927274822585,0,116.897483629265,130.413483070372,124.927511945279
"61",122.985933025985,0,84.5586578140893,105.610598813039,131.336459811030
"62",128.815878730243,0,79.2432082010534,124.120565027768,134.172922020724
"63",122.454266023593,0,88.008761618361,106.334711601168,125.355844857503
"64",112.093562218005,0,84.5433039789726,113.078595012529,117.324667364031
"65",129.951246272145,0,86.5751559921472,116.069394255038,134.928185538275
"66",118.202270787849,0,108.681776453942,125.429825557879,126.365602566838
"67",115.748148161733,0,142.080385904277,107.377916225995,119.655266613422
"68",115.172245778122,0,91.0094683021912,127.565953277141,121.019976780247
"69",129.820206154807,0,136.359038988329,128.709071788229,136.207332822632
"70",121.884555943515,0,114.743913326127,119.815944989184,134.445484882076
"71",111.018716137293,0,104.247536840469,120.929803968224,116.036943457772
"72",121.419766298705,0,102.205196717234,126.660843311840,124.807533494779
"73",112.896529171477,0,90.5298321573608,106.555575567183,116.358944965705
"74",123.81595258168,0,81.370425271124,119.953283294884,131.197718055385
"75",116.023900386829,0,85.909204654239,106.313766509554,121.525823180637
"76",120.230075498739,0,89.502990900417,103.760843717755,129.330876302683
"77",118.428677216895,0,130.106809565355,128.088049187193,122.806802707179
"78",126.178005057811,0,90.4848058203605,121.107402222059,133.45652393061
"79",120.472399839257,0,101.062834104306,125.326527104105,124.965583570222
"80",127.943484633341,0,158.099961352069,127.979995487624,131.616278835710
"81",117.309399188082,0,73.9975316946437,99.3254268185824,132.528509392131
"82",121.321251286283,0,102.740451330845,123.255736262336,130.011754223337
"83",104.670119079800,0,89.8558819047615,122.579908401327,103.465901724236
"84",128.441273917875,0,89.9037819297639,120.795234751645,134.894920958502
"85",128.219162016643,0,101.756939406092,131.565603125847,137.359357062811
"86",125.445618295794,0,109.091304856629,118.324875446985,130.149627318871
"87",119.654817065502,0,82.9027491477616,124.57087754811,129.014878355708
"88",121.361341486666,0,87.6313054865155,95.8888709640495,127.295489398393
"89",116.364178796205,0,89.5747774361486,115.374074981541,118.968846401675
"90",127.071688145511,0,85.006207388776,121.976713665539,132.713646957603
"91",115.967344935688,0,115.301699385323,119.733059512135,124.106721000352
"92",125.165115261987,0,85.3501100210241,111.241268614416,128.974411936353
"93",125.560365112630,0,87.1981430688517,116.650401045244,133.693888202229
"94",116.697232078085,0,99.865475660831,118.377458913157,124.507981927968
"95",120.544232379368,0,87.9457553657097,97.907089904747,127.185379108177
"96",112.270118257992,0,88.2968011674615,118.614242251826,113.623414517022
"97",127.523992140377,0,101.682634140164,116.808292662070,133.038555133232
"98",127.974833180745,0,109.794616617182,128.461081834559,131.153098806957
"99",127.681979120592,0,85.3462849418755,121.431559643760,134.313443749651
"100",120.015537757070,0,101.860757214447,113.285229685637,125.667339848332
