"","mds","mdstp","soap","tprs"
"57",0.0948199926675214,0.053583676842762,0.0303815940491923,0.0511507950689863
"58",0.0943589280641789,0.0445926729972628,0.0223794514326595,0.0885526971292209
"59",0.0747355581634772,0.100232595025284,0.0218093317922076,0.0365117365452124
"60",0.113931797706253,0.0615857457574933,0.0295401165099126,0.0656449342579436
"61",0.103508031900178,0.0672548868255263,0.0245387710690896,0.0337061921858487
"62",0.0932773909797543,0.281056219091203,0.0251843669264768,0.0637100943984354
"63",0.095404802950533,0.04902379031978,0.072392194538706,0.0486418660097245
"64",0.0841284590303629,0.0442312516843204,0.0214895676111318,0.0397327686965422
"65",0.105074244965451,0.0650862156522683,0.0211014001998326,0.0410644608564302
"66",0.105377332481630,0.0394569412623168,0.0281712876162089,0.0510170062613191
"67",0.100782884193041,0.0476171109024715,0.0223030049403952,0.0374445363985492
"68",0.0938955585115258,0.0408364662336322,0.0215642119790464,0.0321886259458289
"69",0.0874091928567457,0.0494814658304589,0.0191965811050606,0.0350636492729527
"70",0.0924564084468499,0.0466707421998105,0.0356672527179638,0.0690525924343408
"71",0.104617318463988,0.172917839780402,0.0239904811868036,0.0719394314496679
"72",0.0994432108298864,0.0399875044240341,0.0198792814327774,0.0377860100123763
"73",0.0720648656772272,0.0666394571146891,0.0266771646654452,0.0365767858330074
"74",0.0979425319946849,0.0435136349684846,0.0240957643632870,0.0782321432017019
"75",0.106794868844927,0.0490225232080053,0.0254796483580862,0.0553305516627161
"76",0.108139064566710,0.131982049494428,0.0251951126152036,0.0476913664276095
"77",0.098648824922587,0.0549009668304083,0.0212174731164086,0.0480660107888293
"78",0.119550242379114,0.0531602894695415,0.0236147271370433,0.0733641269689078
"79",0.100338834561357,0.0438111972981237,0.0191487601680939,0.062726142786662
"80",0.0711264765020145,0.0429521783417742,0.0206781241968181,0.0511961511541604
"81",0.101549698727777,0.0375840856622233,0.0210203085670095,0.0298615349200034
"82",0.0964880663048164,0.0435957893667819,0.0206903574217408,0.0413992227059194
"83",0.0965679465333318,0.0583654835159809,0.0258888752200925,0.0424265687140792
"84",0.104757684392348,0.0439433185664845,0.0254214299993246,0.0408006770871649
"85",0.0945416166146126,0.0507739449019492,0.0224835162171392,0.0377751555300562
"86",0.0777206980231045,0.0505806160062859,0.0214009066830882,0.0412649365578257
"87",0.0944396850217188,0.0398460951073269,0.0215557838114380,0.0391606531048542
"88",0.0948111321409304,0.0395265624588724,0.0196055059499019,0.0476105215262937
"89",0.120695538482504,0.0465534398126667,0.0211311961125991,0.0431479989226142
"90",0.0941158761764546,0.0495144492700678,0.0176556689862253,0.0439133982265169
"91",0.0989544630861067,0.0517259577007508,0.0212239197786837,0.0375168502210953
"92",0.0674717130043151,0.0417363709504643,0.0248095496787500,0.0399405918226842
"93",0.103074660929676,0.0879691257496518,0.0287324778907065,0.0422457247498796
"94",0.106023528648802,0.0393433696222161,0.0200891763985998,0.0331572008084326
"95",0.104407276446760,0.0635774707130141,0.0240691049698012,0.0304727684343869
"96",0.0679818921086452,0.039709841466828,0.0189180669325047,0.0538742135791525
"97",0.0854893965053273,0.0569006596451566,0.0221364884773228,0.0438358088114323
"98",0.0945251096674874,0.0374685941177805,0.0179917071277564,0.0522639280420773
"99",0.104484182534890,0.0390705783317611,0.0210772471037325,0.0780355758981112
"100",0.114501341687116,0.0442631743633667,0.0191807234260340,0.0318839052681512
"101",0.111452661380949,0.0843165370603229,0.0217393368602808,0.0449784174121513
"102",0.106489125983148,0.102725123475986,0.0730078970904541,0.0607053231646267
"103",0.0900921537241488,0.046688326032655,0.0304266562244690,0.0664814122636477
"104",0.106171557597922,0.134779552755028,0.0356049498818712,0.0411480541028843
"105",0.0853318424941558,0.0386037764316864,0.0173729284023305,0.0415536456283546
"106",0.0883382619538261,0.0469275811717079,0.037258574772361,0.0535071925341454
"107",0.102715776452266,0.0578588137556731,0.0279004746608610,0.042493420798952
"108",0.0973147998731234,0.0433946250119355,0.0192868044353103,0.0396260954547203
"109",0.097564813970294,0.0480766483915609,0.0248062092537171,0.0501024889390569
"110",0.110940523254096,0.053296506984538,0.0202442681973887,0.0302442739870812
"111",0.11997564635856,0.0706658761138458,0.0337448942538647,0.0468891427048003
"112",0.0999876580971763,0.0519433404343768,0.01899724420449,0.0394279857446223
"113",0.110776375915807,0.0528851481654736,0.0254954149011534,0.0349823008660308
"114",0.107241830939053,0.0441489434646053,0.0182015266568940,0.0644477872659893
"115",0.0903915197582604,0.0460246323578195,0.0345311520297509,0.0940441906250685
"116",0.106164820351287,0.0555753586276090,0.0274780768822381,0.0538406463643115
"117",0.102034227436577,0.0420832055058797,0.021664086607587,0.0342332781833762
"118",0.113538346096297,0.123697661455130,0.0213997657321301,0.0493707084335922
"119",0.0697077862282621,0.0524247187982169,0.0215247358733489,0.100506047791967
"120",0.0852237278363949,0.04806611800013,0.0298227211542787,0.113131223402218
"121",0.083560605450723,0.0509669342927185,0.0196027593792209,0.0289348395191107
"122",0.100143934029203,0.0415117612008496,0.019232496864259,0.0471103427750815
"123",0.0819835167927171,0.0375656656694394,0.0192372099592921,0.0761858472797297
"124",0.065695595253086,0.0453363054770866,0.0243159495150298,0.073772709944742
"125",0.117260884812807,0.243304388692886,0.0292609626413864,0.0583080963504732
"126",0.103346626907142,0.048622993018686,0.0231965984749018,0.0521508914094515
"127",0.0883089185077842,0.0683408965581051,0.0282075987549965,0.0548724231454612
"128",0.0879314280121921,0.0434907628520352,0.0263396889500414,0.0639603601241118
"129",0.0889534569911074,0.100170031779208,0.0203706822723757,0.0841782555346978
"130",0.098025185116596,0.105303579660611,0.0202435091772501,0.044096810632201
"131",0.0948326709877492,0.0420911944078676,0.0230190906423704,0.042993162995681
"132",0.0735294891787003,0.039250217026464,0.0250457937325237,0.0375940820913406
"133",0.101840066827435,0.0550928819880648,0.0195546614725367,0.0482407262439949
"134",0.101986944365090,0.374733546255516,0.0355422777262627,0.046389427377152
"135",0.110876556497583,0.0458224248431837,0.0240635915801004,0.050939758189206
"136",0.0985453896806268,0.0412550070676906,0.0211930875394966,0.0452401120693275
"137",0.089827879834244,0.0635682183549278,0.0191593735943798,0.0309620594802965
"138",0.109764784917520,0.0412255479898126,0.0191382308421693,0.0365878928110071
"139",0.0763812891618062,0.054920943132188,0.021411070737976,0.0902367782955234
"140",0.102220482825181,0.0699252021371313,0.0291583261733144,0.139881010942621
"141",0.0842807628690366,0.041093699796783,0.0184746231739623,0.0326957088773498
"142",0.0795153645516974,0.042719955457445,0.0179762136870980,0.0374474690480067
"143",0.113511927347386,0.0444375560487543,0.0210681294164958,0.0410369102291331
"144",0.0956676232063886,0.0373696579861628,0.0217124518616413,0.0483993132105667
"145",0.0838904849956414,0.0555561480218361,0.0326612500243399,0.082248269670692
"146",0.120734501607214,0.143354175777114,0.0311480540170669,0.0823555786021951
"147",0.103265824806252,0.0384020512928049,0.0190037852696043,0.0516345834247642
"148",0.105537475358483,0.0668935257111256,0.0248226142069479,0.0493799816909636
"149",0.101965885659172,0.0670866962533293,0.0309939759897120,0.0347270296442451
"150",0.0765273568603836,0.0545568008600184,0.0242575051277358,0.0529472145158825
"151",0.0656093808927162,0.0421574163713503,0.0201262941257108,0.0509393399642021
"152",0.104762360267189,0.0544371976199826,0.0294198430593963,0.0458688356339747
"153",0.102607097456407,0.0523483696219709,0.0264724211038585,0.0904941564116121
"154",0.078499997967797,0.0385034477745832,0.0206113628684185,0.141771306961396
"155",0.097034839581935,0.0415549402078065,0.0249707843704444,0.0435502457900208
"156",0.106980643937494,0.0973399018271597,0.0225586025577376,0.0489917305298407
"157",0.0900978692236315,0.0465220581516353,0.0349945278426488,0.0478302684607748
"158",0.079982414314927,0.0411470954011092,0.0200871497472500,0.0359575646408521
"159",0.0977856321988227,0.0596255633268419,0.0263956752869964,0.0472117653903312
"160",0.0718277220895731,0.149883015306214,0.0454202675223498,0.0492242946334664
"161",0.103313452464398,0.03911717527066,0.0212553414050152,0.0352889666911992
"162",0.104633325206571,0.0690801776982989,0.0279102640460655,0.103090797024402
"163",0.113390941654771,0.0410473740110666,0.0415298538900105,0.0585092183748531
"164",0.102934019897242,0.0465471272822359,0.0176000897054365,0.155920773921386
"165",0.106990536427171,0.076683105058412,0.0270138892244973,0.0759565236018635
"166",0.0901923118320307,0.0400485797004772,0.0193999369988206,0.0396157715387946
"167",0.0913493897771293,0.0402141470890627,0.0210874558705228,0.0362822653423972
"168",0.0744294463008603,0.0465909512403904,0.0268657319665342,0.0457604163883954
"169",0.110964500650359,0.100168656376533,0.0218014316720683,0.0440790573682486
"170",0.113461153349436,0.0539223070632918,0.0226965970972424,0.0634844732088511
"171",0.098246363354387,0.0463040360171289,0.0273274475095704,0.0485825799726618
"172",0.121086024927798,0.0458819416655346,0.023974883585854,0.0651253294818445
"173",0.109305251105406,0.0481182670975834,0.0298035583027950,0.141044247265016
"174",0.108085553516223,0.0506354623085653,0.0206668822521319,0.0373914337217991
"175",0.111952433510094,0.107470597474642,0.0268280521245258,0.08892336144881
"176",0.0943726355887135,0.0398427955933491,0.0223703823397825,0.0669884135765847
"177",0.06163168621801,0.0679254385721979,0.0231809526751918,0.0711290514855072
"178",0.0994297907452927,0.0400093840507138,0.0193464060847,0.0296644851576846
"179",0.0965175256012419,0.843999233936689,0.0195714028145191,0.0427219394601587
"180",0.109976039876691,0.0475545316497955,0.0170662008731240,0.0359191440893288
"181",0.0863632582301719,0.0612895775392946,0.059176162139814,0.0444058562919004
"182",0.117672945364640,0.0581441886530208,0.0344349685531504,0.0513337572246003
"183",0.0857995059734838,0.0447693626873371,0.0223724600719776,0.0575672187022063
"184",0.0909877932682394,0.046077000162592,0.0233647302472154,0.0289533072703721
"185",0.0999698289661976,0.0503552297678433,0.0205153283900285,0.0405661488515604
"186",0.097420727669394,0.0554958864387368,0.0238637744456758,0.0423706040444053
"187",0.0820741916274665,0.0418452574558012,0.0262885140991811,0.061556182697275
"188",0.104926828734298,0.0445916567740978,0.0240324577755234,0.0360418014018365
"189",0.0857259093609558,0.0420622355376847,0.0212211874488043,0.0465565072052597
"190",0.0992591568815466,0.0455227917492015,0.0250295657411474,0.0332886653404974
"191",0.0990339715259402,0.0402014447145601,0.0192673480333213,0.0341082945206719
"192",0.0955888440419203,0.0377093005666281,0.0190482203903296,0.0411071980864976
"193",0.0864973433514364,0.0407613940917859,18.8844805799717,0.0491620291676537
"194",0.0607514003262849,0.0479101532193843,0.018494625625428,0.0313071008239086
"195",0.0861507815731634,0.063118066962707,0.0232203854691108,0.0313406254397044
"196",0.0882594439486069,0.0484597995715634,0.0296474483974757,0.042369914313466
"197",0.106439229828547,0.0470975202146679,0.021219403599665,0.0348076890510161
"198",0.112244777206045,0.0443712225608676,0.0257255097037746,0.0360226341834599
"199",0.0979858070162626,0.0770262178051764,0.0254145765478627,0.0394348253542388
"200",0.114033207100090,0.042712923996311,0.0251260229983031,0.0672775860192285
