"","mds","mdstp","soap","tprs"
"1",0.804432214559857,1.19474542261124,1.43486989265732,1.40194379917217
"2",0.878825996658117,0.868270953590037,0.8304129143476,1.12035942571711
"3",4.60787085989251,1.34609928406632,3.19827716870249,3.49207067500406
"4",0.690206690645014,0.835276169148872,1.43359797082136,1.43222994828856
"5",1.07112523751766,7.16640978002054,1.3590786360846,1.85593285439326
"6",0.991343414758702,3.22138423425136,0.386881561868422,0.986592871433157
"7",0.935921512347355,1.14727090329172,2.11270701351738,2.01314737992079
"8",0.591372207894644,0.862209662980877,1.29315737658672,1.51566220476592
"9",0.310153274821499,0.336881738290707,0.710523475919834,0.923384737650606
"10",0.865213075663674,0.933481174157076,1.55552660001328,1.77500693658871
"11",1.40544137931685,1.50836583827490,2.02517756495077,2.01611720755058
"12",0.598569559854508,0.773403833682707,0.430411255660908,0.551482966961834
"13",0.482927295395974,0.600087528269935,1.09083787131068,1.02102540287659
"14",0.9074267677885,0.754372191463426,0.829087077224436,1.04419326468464
"15",1.20307631727993,1.33666931256775,1.16153769633529,1.36146707288432
"16",1.34387322726529,1.33993686432422,1.58195734925851,2.36030931795491
"17",0.659793187668734,1.09559968896114,0.883059946175439,1.35647015867198
"18",1.21031419510562,2.0075715259873,2.30602547612130,1.70045158487761
"19",0.328364654664738,0.420614303662975,0.70391313110726,0.935384581577233
"20",0.604591125504694,1.00258507905387,1.25147615295445,1.20939667074057
"21",1.06245285350125,1.15806087259198,1.15447664673582,1.64381849521206
"22",1.08267545389625,1.1270794742353,1.15030675531885,1.46624990693775
"23",0.420353795313251,0.753529256972038,1.05925282608936,0.965941052320265
"24",0.564432473196318,1.05530916783515,1.18840407579398,1.45651616469983
"25",0.534778087342041,0.727098013802228,1.10567367357654,1.15013424870673
"26",0.60579405781595,0.917497136680162,0.732572753461506,0.787940189738022
"27",1.01256641074949,1.63312296897407,1.26509011376811,1.85774983966373
"28",0.521836153446278,1.11871564616166,0.536502212775777,0.955704859830026
"29",0.935953239544812,0.990602130230621,0.804309198295557,1.13334490032423
"30",1.07953696263454,1.08292575539334,1.46383234674317,1.91581002565220
"31",1.64463707143637,1.58761218817029,2.69377228222303,2.55557460068825
"32",1.60055077695740,1.68310654592191,1.66735400820609,2.03391297778907
"33",1.2586904746714,1.48508550244503,1.04731355502306,1.28905356236832
"34",0.713911475035182,0.682854213605637,0.975674691926545,1.36448218613098
"35",0.831022083672494,2.97974851522681,0.898936365651077,1.50687611559835
"36",0.670885275944273,0.606657684391297,0.613704293572533,0.815421819237247
"37",0.90658887688182,2.43351621136875,0.937172522398784,1.36221848030888
"38",0.965537130682096,1.34350262234397,2.4042916625699,1.32813695898846
"39",0.554741638813616,0.576643403628807,0.813560184513226,1.03747589426628
"40",0.787270941139263,0.878673539861651,0.859522525998987,1.22376434638368
"41",0.928890987561767,0.956064268139596,0.567340093987805,0.90335051447669
"42",1.05492962269406,1.04482948697143,1.43650480325741,1.8407682861456
"43",0.917432297857533,1.26574320171882,1.16891503545502,1.23989585877285
"44",0.66063653880557,0.886684604844664,1.30376231034089,1.43270885412038
"45",2.51447557428777,3.28931609056901,1.20097150734625,1.88147841103777
"46",1.08158464178205,1.06988723182082,2.17271950404262,2.5382004800989
"47",0.62697539832533,1.07005036032439,1.10001141107690,1.21874599560403
"48",0.623588025197839,0.885931212578567,0.80879376442422,1.02141881573916
"49",0.66832031468309,0.873812407726655,0.9522237864108,1.25570972101988
"50",0.820504112778541,0.84326016522997,1.00484614282968,1.35812001288157
"51",0.846733823554364,0.857843379959467,0.934745099275558,1.25794849685175
"52",0.750057557103618,1.76066422920973,1.34364512288105,1.75388008392905
"53",1.21327677705527,1.06651396331815,0.888026341988227,1.08094392943083
"54",1.07767699906978,1.28713602202597,0.641634301115278,0.895905608442437
"55",1.27729477483611,1.18935659323257,1.36980992930194,1.73808843401941
"56",0.497014333161914,0.609914384779133,0.577537632687771,0.888288286269671
"57",0.582283739710098,1.09443409112146,0.650503267991919,0.759005587552231
"58",1.8105924472286,1.76080310126521,1.62220770724724,1.83146509350634
