"","tprs","mdstp","mdscr","mdstp3d","mdstpadj","soap"
"1",28.6233182086506,28.5471975494202,29.5725253015664,28.7099874551089,28.8645473990484,28.4659560043990
"2",30.6830310312375,30.5573461524744,30.7699825794878,30.7634000824189,30.6254440526265,30.8609827099514
"3",36.5464508317114,36.8632808106568,37.0582624300994,36.9178307105799,37.0346260290164,36.6155635819619
"4",33.1988524250888,33.2608165410665,33.3325019052466,33.2140375634452,33.1039714374853,33.101460337035
"5",28.526323061705,29.4532280034995,29.6990057420455,29.2008031707846,29.5286974515668,28.9140620103450
"6",34.3018077941149,35.4315354407168,35.7340052953943,34.9044398889102,35.3254112018875,33.7334066667376
"7",31.9341212403569,31.7318540984564,31.6431854914584,32.4710887381673,31.7762603190961,31.8245971923026
"8",32.7264466870493,32.4425927045286,32.7730662090377,32.6994140252218,32.4080410348351,32.8240369025988
"9",28.6169031579073,29.4783781520406,29.1245305143508,28.9575051812469,29.4930606674839,28.7919882970474
"10",28.9202025597437,29.3068895684216,29.4700809776143,29.4995178721118,29.2485939566677,29.4733147719553
"11",24.0499288547464,24.2638741350468,24.5489458102895,24.987887117552,24.273222545448,24.7549431162918
"12",31.3708166172221,31.2977335363373,31.4621865281404,31.6078537644658,31.3148567786693,31.3602047915423
"13",24.9850574990145,25.1757179630080,25.247778424621,24.989135170203,25.0322051594553,24.9857814981677
"14",29.7637562459641,30.0394571656007,30.2530856987309,31.4604239892871,30.1377856368442,30.7465035375807
"15",34.0458513305950,34.6697269105694,35.0585475723337,35.1318017312015,34.7637186078637,34.3620503773649
"16",29.160749418794,29.1729531416538,29.3987726636619,30.0878179716761,29.0415281246591,29.1782787754679
"17",31.4447656739484,30.8770513765850,31.2247291190618,31.4186614963458,30.9659455088122,31.2624267834204
"18",35.8290835076693,36.0890479585251,36.0095371835631,36.2631897161187,36.1288755832874,35.7838088041201
"19",28.4536868616094,28.2898174408789,28.1954737604844,28.4528212221664,28.4005751318234,28.0854592206043
"20",34.1895665174872,34.0121239521813,34.6285784362378,34.4096370037995,34.1328487880643,34.2507675430199
"21",33.9402090535403,33.6886754422916,33.8480148553301,34.0552171874744,33.7335992231148,34.1844004686811
"22",30.3241287089154,30.1293955164649,30.3979978577404,30.4191569360476,29.9639568432079,30.1136744996986
"23",32.5526864759937,32.7937050577297,32.7516125839341,33.6343989238882,32.870561983589,34.2961792363639
"24",33.1624242401324,33.759092508311,33.8129123209755,33.0176128180654,33.6889302944832,33.3909182680390
"25",30.8869385217778,30.6638342198831,31.0983473728236,31.2640116500296,30.7203946759644,30.6640807301157
"26",28.0538925466364,28.2053270844525,28.3006458361713,29.5649012248639,28.2163299139023,28.4924539508804
"27",29.2608350509794,29.4243796255396,29.7384228800642,29.432405283143,29.3349543585604,28.8520743611434
"28",32.5425695239502,32.5202685665995,33.3243858617942,32.7227136665868,32.74705038493,32.6279756201023
"29",33.6596049561153,34.0025113624613,34.5092169627843,34.3490143467588,33.8708188682431,34.0803018580875
"30",30.9126537346297,31.6407363617068,32.5121354003912,32.7550900933048,31.9573131610745,31.3419799615082
"31",31.6804386209298,31.8389790216882,32.0965449463832,32.6713478577914,31.904435896031,32.4243677397785
"32",31.2233213607813,31.1263032291473,30.7768419385005,30.8385347151132,30.4783007551343,31.2410215229784
"33",26.3516511399220,26.3655881446903,26.4157700728637,26.6799399423605,26.1921379641464,26.4636951879199
"34",28.2725810587215,27.8792154416128,28.0221346755566,28.2092256391380,27.9710424736566,28.0311998734601
"35",29.013014322373,29.3180532788389,29.5870029591893,29.1549820622987,29.2879720383011,29.0191798700508
"36",28.1503362849231,27.7096307322639,28.7932738371626,28.078458338098,27.7057543634895,29.4059723206032
"37",30.4510103338915,30.2923164050834,30.5556887005677,31.4767659983365,30.1979212731853,30.4058807704356
"38",30.4630389846486,30.4066631750220,31.3317251472581,31.2513196396445,30.3353847581569,30.9694409587329
"39",27.3263779461223,27.7645173720300,28.1047116884272,29.160037568244,27.760157979872,27.4203310659327
"40",30.9062401609935,30.9908624006609,30.9464480070834,31.016040008397,31.1205900098938,30.8947258215107
"41",32.9163178788736,33.1323936740905,33.3094452689385,33.2590252166,33.5826395432386,33.0654937581557
"42",31.6566353114498,32.2197875280416,32.8356131853433,33.6237715732123,32.0390310042788,31.9898736404873
"43",27.9909208584872,27.9632839036194,28.1722351685916,28.2212751447252,27.9575128223395,27.9210638730664
"44",26.7406517752555,26.3994779115232,27.7703779764442,27.3141755433972,26.4755811672122,26.4430698078544
"45",29.4214032229661,29.3457377653861,29.5791078069671,30.3041756528606,29.3064789135201,29.2254070103209
"46",28.9002323624279,28.7026586178636,28.8057045731113,29.2731492699091,28.6235028211552,29.0195470544516
"47",28.1814754871600,28.2887591566400,28.6865103068236,28.42515743114,28.2879412610887,28.0415207732522
"48",28.0332833040720,28.4349362843736,28.7429626153101,28.4252508736203,28.7320706106344,28.6537247244798
"49",26.3794845043720,26.4613245168261,26.493515430167,26.7727491228574,26.5614918005531,26.3148700498647
"50",29.1473491043766,28.8909151275064,29.5758078474018,29.4386766726910,28.925149066737,29.384223602653
"51",30.6804007926922,30.6056665928935,30.9394182663239,31.2265207265018,30.6073055880084,30.6175919584537
"52",32.9018327594659,32.6806174696526,32.9867051652282,33.2880104708961,32.7110600809416,32.8375003593433
"53",29.1807440304182,29.5024966563399,29.5504517307611,30.1691979577681,29.434589468547,29.4220320067519
"54",27.5873559374535,27.6567247284016,27.7011315633785,27.8589205718945,27.9239035313067,28.7064826458100
"55",31.2078442697667,30.7543676076411,31.1933778938972,31.4220208573543,30.6201815668451,31.4544877752532
"56",28.0795800924865,29.4230151393221,30.6260448143740,29.7915062308314,30.2870616164599,28.6493176764993
"57",28.2372950092711,28.7055926227729,28.8261037573108,29.3165211220621,28.7100751451564,28.9709853993688
"58",31.5108945877669,31.8989691164653,32.3946651551641,32.9114601175219,31.5898180007751,31.5646315617369
"59",27.6721346745492,27.4616751863584,27.6563374884982,28.8350552484109,27.5269599348341,28.2460940190425
"60",26.4880472556047,26.8600564737250,27.5367088861886,27.9257103432954,27.7449291112637,27.1248605745174
"61",36.5972823841936,36.1951328393028,36.4791407019208,37.7347245019797,36.2503434552043,36.3215142483095
"62",31.1864323371625,31.9211500452015,32.1056019945982,32.8913814519286,31.9572099658671,32.0946646931272
"63",30.4826389877497,30.7467216481844,30.8424069805965,31.3520023468832,30.6666680781194,30.6834606091605
"64",32.6971385530533,33.1778443192548,33.7113422298783,33.1312223304809,33.2188041069407,32.754475055602
"65",30.0328625227923,29.7474532557627,29.9690590931882,29.872028627146,29.9629577212750,29.7556419571607
"66",33.1374364068839,33.8082136551348,35.0364775852655,33.732844249434,34.3699637767387,33.3861786260531
"67",29.031185989635,29.2141803900441,29.6043201216395,29.4217199849985,29.3002571047441,29.3104679953578
"68",28.3790276451421,28.3621417665717,28.4410078645869,29.1109477225923,28.3220119438725,28.5655650793221
"69",27.6759650580234,27.2906103175415,27.414143818222,28.1986321485774,27.2777790057964,27.1875078147868
"70",31.7426460521811,32.1071719415865,32.2461277015242,33.2875013589006,32.1097749971735,32.3440938700933
"71",23.2343553142582,23.069832379453,22.9619830222479,23.6531162397671,23.1543414523823,23.2207157111858
"72",30.9346215549198,30.7921339993135,31.5240494471066,31.5396308107472,31.3890184224207,30.567877962132
"73",27.2838783144750,27.1693345952958,28.3134387081690,27.1609852622789,27.4540929926278,27.1244500037399
"74",33.6251923237759,32.9328532104545,34.2035831585892,34.128641806828,32.7083588192761,34.0652250166595
"75",31.6172820446133,30.6469374765689,31.6385984144218,32.0543325014386,30.9898793552892,31.6912281899217
"76",27.4067396519165,27.5205734078620,28.1115997513136,28.0033683917698,27.7632516758369,28.0919317974634
"77",34.8982051799484,34.2918827258193,34.5980875638223,34.5285781228241,34.2682739347750,34.1274831136553
"78",30.9242895709245,31.1283032640291,31.4831949801307,31.7961300778248,31.0841559623741,30.7200869591755
"79",33.4308613558930,32.6260349214549,33.1535164482922,32.7064696942142,32.4285502196633,34.4928024898000
"80",29.6500346504475,29.9621237914213,30.5378558341744,30.413112512202,29.9411272613636,30.3105844384467
"81",29.2421814795702,29.4145889303683,29.6407137557262,29.7556858899451,29.6343696536730,29.693587007774
"82",32.6212349449728,33.8973994943294,34.560079738177,33.9577205063407,33.8479308117181,33.2371883203039
"83",26.3463339342302,26.4776838166525,26.6960632192914,26.4098392137384,26.4101379252430,26.3844347063841
"84",30.4665419782623,30.4602869764004,30.5292202664558,31.5816012761078,30.4474804815672,30.4136309783698
"85",28.0985134714124,28.2683610245171,28.4895565966921,28.9794955087344,28.2276971173531,28.0970326526293
