"","tprs","mdstp","mdscr","mdstp3d","mdstpadj","soap"
"1",7.47772159188595,7.50441176022941,7.42231773850235,7.37455122992836,7.54751923661384,7.40842420289174
"2",7.87503501236164,7.80575383046662,7.81954966430634,7.95725529417617,7.82430252051601,7.73156095176073
"3",7.70982947282281,7.75455525897079,7.9644976898601,7.78989622384067,7.74657018861441,7.67421777311845
"4",7.91212141934233,7.84759494529217,8.02309663350833,7.88503768159616,7.87905964905385,7.88143825101025
"5",7.50622766919608,7.37468430781701,7.4363018597837,7.36486936644917,7.38766867241754,7.44303803163908
"6",7.43173063649554,7.35499346923166,7.38409012759942,7.64225130442284,7.40810889855763,7.42722613046899
"7",8.07833725522802,8.00504435857574,8.11076784765419,8.0645685856081,8.03638320020371,8.04358828948999
"8",7.8917695646726,8.00731684432624,7.97613558142096,7.88080867977746,8.0289369559194,7.9151769338528
"9",7.70895048337796,7.77389035333116,7.76837405215544,7.58050659711029,7.8333742234215,7.56096370922658
"10",7.2436204992597,7.18998059743295,7.23930181994583,7.44316603680713,7.22230613471745,7.28976863320204
"11",7.6391878434354,7.66590554067137,7.70024341350324,7.60104744839958,7.67395917870924,7.5615804449306
"12",7.80988180902321,7.88381063232316,7.88728552729486,7.8373583884543,7.90978018737623,7.79400861611392
"13",7.6479492477874,7.62590738366978,7.7868580797712,7.60060017067382,7.66236463865627,7.57116715198843
"14",7.45813928272363,7.48864206978862,7.42595898397273,7.4203185629734,7.55182408096634,7.46021608203059
"15",7.07739421117906,7.17815956956662,7.22844162820674,7.10207244715012,7.16575241348621,7.0633864414473
"16",7.64888465023318,7.74807635354541,7.74895204342821,7.65931097432844,7.76137585380183,7.61760777645835
"17",7.3976322345801,7.44655627262197,7.59288019643713,7.3590041114625,7.41355705748986,7.3050414162184
"18",8.1391935138151,8.14857106118937,8.22746022877514,8.09442829021272,8.23866075897257,8.12386832613228
"19",7.5160965361275,7.54081976936613,7.58619954826208,7.5005498312163,7.59421741160946,7.509042108699
"20",7.23678477555964,7.12214258040598,7.09143388054006,7.67879629107166,7.15236784107588,7.09457179043641
"21",8.19750027353102,8.3226920137169,8.33443536927807,8.24833654949367,8.33857843182837,8.36846385275403
"22",8.14476354765927,8.0340948977829,8.1314414346923,8.31075375214722,8.03892357820865,8.0411896712125
"23",7.95437497129408,7.99832608495539,8.0441211436394,7.97583542603917,8.04398350501665,7.8769170420884
"24",7.78440039728735,7.83682229290055,7.89164202880822,7.75994202606986,7.82296606147383,7.68289788791654
"25",7.2615808885747,7.30921104201356,7.3834130721132,7.25136061955998,7.25259281455658,7.20688482099721
"26",7.75280662254796,7.72026426866533,7.71074660507457,7.71482787214375,7.74944386421556,7.71262805561121
"27",7.60636689073547,7.8213204202965,7.89917274665541,7.64017293947976,7.82213431700405,7.58444287082901
"28",8.08590609453329,8.00496441512752,7.97781547020764,7.97542627706777,8.15002331335487,7.94285607494187
"29",8.01757392902725,8.12630279630831,8.12502202831815,8.08793104613062,8.1512815928088,7.96302145286047
"30",8.0299750141414,8.04342723133032,8.0591716574475,7.92670078069565,8.03750780652816,7.99590367181852
"31",7.64190622299414,7.75336304202533,7.81009273416034,7.73369227707878,7.71599692064575,7.69055036997941
"32",8.48320080629926,8.46207560024817,8.46246502392551,8.40664304552778,8.4978560269474,8.41704648604176
"33",7.59991806587968,7.65081477899032,7.679310600624,7.61677295908239,7.67798383495106,7.551384005201
"34",7.73855349435738,7.7551772965427,7.75503658414878,7.79737418897978,7.76367689478866,7.69783919250858
"35",7.4751779231481,7.45175773451291,7.46724651469733,7.42744152713903,7.47193649549768,7.49772077107277
"36",7.91304293903703,7.9095621355215,7.92354852804394,7.80138580908968,7.94644881510362,7.76054046781999
"37",7.2970769978764,7.36442904506145,7.42617362622198,7.28493169279707,7.36003176599653,7.27554120661505
"38",7.37171974866051,7.43684720044228,7.4402670870473,7.75563526780618,7.45851769426004,7.42544641523755
"39",7.67606659163159,7.72215226639966,7.69292313149398,7.80316308020415,7.73124954452742,7.6142166612717
"40",7.76080416753909,7.77018372422567,7.83574606554517,7.89262189018487,7.76700548194958,7.7212621372889
"41",7.64730835117015,7.59407694488292,7.59770693914768,7.49759478559992,7.53950343710696,7.50783187807895
"42",7.91182132597728,7.85639920733173,7.92850493317062,7.81579246814276,7.90417999174568,7.85808043656377
"43",8.23108105402259,8.2505830373085,8.27070769976491,8.10662057457784,8.24527695742717,8.10095891370343
"44",7.44482276867374,7.43068005184498,7.45473978686618,7.36543215349536,7.40622548833,7.39819073754911
