"","tprs","mdstp","mdscr","mdstp3d","soap"
"47",10.9236967038056,10.9606934833235,11.2653395105743,11.1618777981067,10.9814677268435
"48",10.0868029181799,10.0100349144381,9.99189761323254,13.4972196500536,9.96621243819584
"49",9.90528081677498,9.62791774668835,9.6084181292751,9.6184760153062,10.0610679504427
"50",10.3694855971285,10.5146672342606,10.6216965242814,10.2828209890600,10.6451204843596
"51",10.3206155725710,10.1640140287156,10.4080180720682,10.7407937644990,10.3289745746938
"52",9.54341105972328,9.53375167203476,9.6882703296538,9.6807301254698,9.5305162866269
"53",9.82780414900877,9.94678358828906,9.92994697312286,9.86117749368042,9.85794117929746
"54",9.9517651025696,10.1848072629078,10.1602370964649,10.1339750565522,9.98194383864688
"55",11.2117916489100,10.7929771430403,10.7886733831962,10.8326613793949,11.4985157642185
"56",10.8955211737329,10.8496513097965,11.0174257827128,10.9796507526592,10.8591497473603
"57",11.1683994665690,11.3015277466555,11.3211161354218,11.2745198733931,11.137819146921
"58",11.3922982465612,11.4025888130569,11.3564043096683,11.4265811788087,11.3237367309191
"59",9.9852498518006,10.2605911171650,10.3915138072105,10.3517157036895,10.0848718364751
"60",10.0031559667914,10.0382429242864,10.1351693979887,10.0279092662521,9.8918428215944
"61",11.6280130771764,11.8216532314139,11.7630152607908,11.9222649071613,11.7601849913528
"62",9.25757018317794,9.43965469490703,9.73504704386104,9.443653480006,9.33876814897144
"63",9.56979900398096,9.6318748187713,9.50587169362577,9.61566025070666,9.66000219352084
"64",9.9268114979825,10.3277913172405,10.3384265968703,10.306604205155,9.98247065378863
"65",11.3012058746317,11.2931068468540,11.4070692016712,11.4968376924926,11.2694260286694
"66",10.2539789624387,10.2660420564837,10.3816828417396,10.3151986106544,10.2365788116515
"67",10.1568963106253,10.4555248361173,10.350738576035,10.7129529907575,10.2891251660324
"68",10.4274284052513,10.3367497743628,10.4378565108127,10.5055861326934,10.4196823629963
"69",8.68899388344997,8.82005706564489,8.90501135036527,8.72001476833344,8.76636888777997
"70",10.6867669498330,11.1490888420964,11.2975805769575,10.8971141419423,10.9953458092466
"71",8.85163433212532,9.05635085469783,9.16267270144464,10.0164313312906,9.03108949528711
"72",10.2335460594341,10.6929638436916,10.3654049960643,17.1373140625342,10.1649662693575
"73",10.5726508077723,10.9451875859366,10.9750829067726,10.9658094416667,10.7767034335112
"74",9.06681825474793,9.16019712593919,9.17019461303434,9.24205623628937,9.23480057116707
"75",9.00519290096698,9.13731501568275,9.19398726199145,9.4238709829096,9.04439985929446
"76",10.0348975098884,10.0793927251147,10.1581003627254,10.0194126798694,10.0368298097177
"77",11.3193927588253,11.3659093267743,11.4063593691814,11.7941418103077,11.4177310082545
"78",9.9076005904425,9.89623538339148,10.0157472626567,9.92112275820632,9.94013262485498
"79",10.6340650542416,10.9076163797857,11.0707042801166,10.7381896304124,10.8003853804976
"80",10.7369976682665,10.8129519159166,10.8385953756399,10.8272910923714,10.7867047239526
"81",10.9616358478813,11.0793138296361,11.2625845985427,11.0503721756618,10.9371701843322
"82",9.85134599019569,10.0970470005375,10.0687853824908,10.3414582661669,9.85868805079153
"83",9.38703356170424,9.90599353624854,9.84170165416915,9.78315854252074,9.61933091451147
"84",10.2657821537461,10.5211515345074,10.6000787174276,10.5941089130703,10.5805925430854
"85",10.5172879169195,10.8992111647835,10.9424567217573,10.9396258174237,10.5704512390296
"86",11.195985215731,11.2074805253324,11.2338015711945,11.1886483496090,11.0252244557840
"87",11.3510979239780,11.3762402983900,11.2460307891751,11.1677288865195,11.4497036433832
"88",8.99513065384192,9.29811403428425,9.29648430337028,9.29818743661185,9.1413884891929
"89",9.39331359794931,9.4284823038124,9.5791355623959,9.42551005038973,9.36072849916413
"90",10.8309640773586,10.9106146108095,11.0256679903516,10.9473871575763,11.0081066953641
"91",10.0347780399555,9.9729018386256,10.1114386540047,10.4882959884372,10.1500795888787
"92",12.6887761316414,12.6097584907836,13.1257983835295,12.7708963789084,13.0031601152324
"93",10.0852274733517,10.1615026476184,10.2462017797293,10.1284783901724,10.2586010437589
"94",10.0079097467815,10.1655748420464,10.2848985870645,11.4149281262933,9.9724870815329
"95",10.4105372227586,10.7030718372774,10.6930139485887,10.6365608915630,10.7485811146061
"96",10.4778777131292,10.6370716026347,10.705181692635,10.6811365447448,10.7992831188643
"97",9.60444794225615,9.5372054238903,9.55560418772288,9.56568602854606,9.59480884952181
"98",10.8892556580080,11.1419969456125,11.2855921730081,10.9837611570510,10.9769390948341
"99",11.1563764923545,10.8210478928381,10.8783109762494,11.0027930407515,11.2216944140762
"100",9.96975479555133,10.3205155436915,10.3922036947028,10.4075310940092,10.2489097325217
"101",10.7923092174204,10.9318297955248,10.8005760650606,11.0136325025411,10.7928307822104
"102",10.5157227757201,10.7127604226478,10.7370780400607,10.8255551601388,10.6368903911708
"103",10.3485076952343,10.3026487410204,10.3074709190615,10.2554764897052,10.2758730526730
"104",12.3700567595758,12.6791471271440,12.7643203996192,12.6373032010214,12.3113872660702
"105",11.3491156714685,11.8471284522624,11.6350782748003,11.7077649469766,11.9024242627566
"106",10.5607302181743,10.7633721810413,10.8839532360048,10.7817312804626,10.9342846163671
"107",10.9093806834080,11.22700718468,11.3644470929244,11.2998436031846,11.0574472289934
"108",10.8658969564568,10.9956571915038,11.3008503670758,11.0657282002563,10.9920896402102
"109",10.8577254836641,10.5447980625786,10.6432318597518,10.7105759302755,10.8536369138519
"110",11.4781756152271,11.1441349221771,11.4033313729037,11.6170666242090,11.4213988747256
"111",11.9790667646091,12.1262609884472,12.1939344083980,12.2804800790801,12.0501068964671
"112",10.7937782181614,10.9469184079813,11.4048943349978,10.9514658924698,11.0103592636623
"113",9.82491269525134,10.0611721368127,10.4578475623518,10.0129846077328,10.0347220423666
"114",12.3364839623616,12.0472912772744,12.0949036641517,12.2123307967934,12.4257644910164
"115",10.4721621876336,10.6064970203793,10.5800595976839,10.7733991618386,10.6731371161643
"116",9.71328404754563,9.8461830751539,9.82426561643262,10.0454553986535,9.73542659113753
"117",10.3967134226109,10.4014886662533,10.4211886363275,10.3938264305493,10.3650172385821
"118",10.7636273463135,11.0945838488870,11.0854952365905,11.1626638852241,11.0924609896443
"119",9.61224226465735,9.76666654999483,9.74495535465555,9.56187156413394,10.0129145958036
"120",11.1811755980247,11.3640179803059,11.1949104041783,11.4354433692744,11.2059980536185
"121",11.4848836208999,11.6358815395330,11.5362024783614,12.5911485904857,11.9786983365498
"122",9.50917705466686,9.26114024655318,9.37072745268567,9.45163738199382,9.51888508293238
"123",11.1582357377158,11.3517799594535,11.4806395488149,11.339377421449,11.2166166482794
"124",10.4458308685561,10.5565070142912,10.5394571674993,10.5185900661456,10.5286939756342
"125",10.6606959277064,10.9533312468702,11.1763205092103,10.8305344479418,10.8547299314501
"126",10.8784763555785,10.8482691738594,10.8546236286224,10.8325188289376,10.9110807030884
"127",10.4375473164376,10.3934196645479,10.4238588637171,10.3958655274098,10.5981981905309
"128",10.3249661732211,10.3134285215267,10.3687452628979,10.3924937772537,10.3020006303472
"129",10.4490778180073,10.6811663494886,10.7182459370374,10.6484218365975,10.5093643547277
"130",10.3191743277456,10.2338762644137,10.1715009229801,10.3441122097917,10.2830426792737
"131",12.0360578381558,12.0370952976153,12.2676426384631,12.2310187905387,12.0882522153338
"132",10.3680140073746,10.4510766762606,10.5196906565024,10.5323824691893,10.3660051907387
"133",10.6603780144096,10.5923260671771,10.5541778088076,10.6064911027407,10.8461886071109
"134",11.1757377958182,11.5412888923683,11.6407030295993,11.3933021738108,11.3635031993746
"135",9.35370000476157,9.49166780964816,9.42449055216038,9.42171146981726,9.44414759553421
"136",10.2574809081152,10.3388704673496,10.3637488896309,10.3474693784447,10.3739104974149
"137",10.5050114064883,10.8806245886387,10.7227873883948,10.5669194785851,10.5659657003938
"138",11.4161205098571,11.8200659298450,11.6867150310895,12.0012335146691,11.8633273646105
"139",10.1843539885954,10.6303787575828,10.8075777146421,10.3597213132924,10.5427777739061
"140",9.8036282693765,9.41291215012345,9.59538720433696,9.58981155120752,9.7718422831134
"141",9.79929392321486,10.1069111364980,10.2914141831344,9.9274263060854,9.87810516416061
"142",10.3282606887470,10.6604477603210,10.6180314775941,10.6324602590828,10.3818231537807
"143",10.2907786985206,10.3789495260950,10.1756303191869,10.3145880394143,10.3530125757918
"144",11.0400402107079,11.1604690134709,11.1548969670165,12.0735442484554,11.2912215900617
"145",10.7684642557334,10.5467476561643,10.5803582836946,10.6831058720616,11.1111770073901
"146",11.6283281009966,11.4064741862959,11.3888428795576,11.5023613985486,11.4708506808932
"147",11.8040997288046,11.7413132953339,11.8026848125348,11.9142049930672,11.7407769520896
"148",9.73232735498512,9.72187731501345,9.9035679752918,9.6705614531683,9.69712766593966
"149",11.0240522550220,10.9751110618227,11.0328376358454,11.4422060526249,10.9396338047397
"150",10.6100363026872,10.9506020504669,11.2010867239365,11.0380924100323,10.8864706736657
"151",9.81568468692642,9.94740382442121,9.9806758013099,10.0257615624906,9.94015249964707
"152",8.38572376784493,8.67066891734396,9.0793500347309,8.6654955493184,8.55937774356092
"153",12.2022466161995,12.5123377493248,12.6354534104600,12.5496935228092,12.3851419817182
"154",10.1750051259030,10.5293858191255,10.4198173272917,10.3608676127576,10.5146585770861
"155",10.5893048711200,10.4882450827662,10.6221122863857,10.6211626974405,10.5978962773147
"156",10.3273369120996,10.5024121785312,10.5386684101900,10.5477924120012,10.6894420063074
"157",12.3733472377857,12.2794975540169,12.3149858214572,12.3052078326635,12.6042997655052
"158",10.9471122642987,11.2447848030707,11.4137447439755,11.2559166103924,11.2689789658512
"159",11.1389471063692,11.2068687491387,11.7254924489138,11.1069551832059,11.1196472342219
"160",10.5965560988811,10.6880976363882,10.7432225533198,10.7134706446026,10.7757795541604
"161",9.00224241501644,9.09675484139427,9.11267531656614,9.184165949141,9.18153273737926
"162",11.3703980410815,11.6600757560972,11.7147664203391,11.6097739405138,11.4457702440228
"163",10.956646582019,10.8391428414269,10.9990776381400,10.8017818662922,10.8106749740671
"164",9.97422051206819,10.2272771082477,10.3560110231938,10.2578522135391,10.1643523983126
"165",11.6666859631117,11.7687747203750,11.8386931433706,11.8108747182468,11.564163240451
"166",10.2456363477504,10.3985065468718,10.4507883248932,10.3037291818760,10.2681906691612
"167",10.9909360283953,11.2485279828234,11.4548375891856,11.0391332794000,11.1581621414312
"168",11.5255794009957,11.6560879499300,11.7858104469242,11.6639478145770,11.4380898104708
"169",10.7971375067770,10.5099270780889,10.6900145636888,10.6324922407649,10.6563355231471
"170",9.50028310230619,9.76762564703887,9.92045538032767,10.0125822552912,9.44408679065695
"171",9.62937536839446,9.6088212797105,9.71567482671905,9.7184309800407,9.62348248172095
"172",11.0021384333233,11.0298558404480,11.1722876998748,11.4151166349957,11.0490360017487
"173",11.7366759338203,11.5271682629546,11.7161900536017,16.2207857807400,11.8213925192083
"174",10.8074677668721,10.8840878900807,11.1315314120828,11.0550230210545,10.8923557792758
"175",9.79615954802547,10.0612750201023,10.0578944094988,10.2073188205266,9.96080775363009
"176",11.8736091919713,11.7118871955406,11.9716058819440,11.6625489315918,11.9177593312654
"177",9.95171848831679,10.3021326130318,10.3332758899874,10.6459517301992,10.2414283217469
"178",10.2006325944014,10.2576863824973,10.3484795972882,10.6590175487311,10.2866943505311
"179",9.5018972195511,9.57702916658737,9.69339263856915,9.64702990515495,9.59728398364586
"180",9.68609145136698,10.1066191520345,10.1503768250767,10.1451774749138,9.99252688301443
"181",11.0784425185342,11.6097526104285,11.5379800592777,11.4642053151124,11.3842042724620
"182",9.64612604339315,9.8270600227872,10.0515802994663,9.72214084709029,9.63398602407577
"183",9.85039858192371,10.0448638032961,10.2461728890167,9.97243416870518,10.0238956423719
"184",10.1656789734501,10.5613045354928,10.6069604944569,10.2654534761005,10.2542910713859
"185",10.8750964361362,10.7726126268234,10.8247060984556,10.6985588728804,10.7088087879846
"186",10.8118555617500,11.0754842879449,11.5355496352523,11.108180058149,10.9948357277755
"187",8.88355984717404,8.97279420237211,8.94576319043632,8.91238904933518,8.8999872775832
"188",9.41154459414165,9.86392253840908,9.89890265145083,9.95872191914941,9.88427186145189
"189",11.8496981922541,11.7372741366158,11.9533285990198,11.7421113812552,11.6321205625305
"190",10.1546304721018,9.961826458519,10.0551088645816,10.1749580035155,10.2476107938089
"191",9.81187197097188,9.9503731228817,9.99457028971454,9.84135966997462,9.83552955427103
"192",9.90718217949044,10.3118570688002,10.4684829975548,10.1615304194651,10.1838749270023
"193",10.0713940209004,10.2173308595937,10.2960003821164,10.2295847320967,10.4366555853304
"194",10.4944348744328,10.7166724787786,10.9920688662480,10.6218045768402,10.8027983483303
"195",9.87698064777404,10.1514599332566,10.1373996360892,10.1937179786859,9.7962151987444
"196",9.28124488009029,9.40615029550243,9.55641814213783,10.3851684397239,9.30451823940622
"197",10.9893590611064,11.1527947505855,11.2538893900035,11.3066443058982,11.1097504475334
"198",10.2374267053381,10.4285693394554,11.4019623386995,10.4474486027580,10.2654822906456
"199",9.31807557061063,9.5281209940098,9.97397777175478,9.49797960578335,9.50587964023868
"200",10.4095186084932,10.7878760535455,10.7386089264772,10.6382809705409,10.6391117426333
