"","tprs","mdstp","mdscr","mdstp3d","mdstpadj","soap"
"1",7.69065187956616,7.5643531719985,7.55228009587998,7.5560939990278,7.58401659526494,7.66629350556722
"2",7.46152807643621,7.43103974502638,7.3983278725749,7.46854856110742,7.49027592176032,7.41517768794754
"3",6.92954253518322,7.20750905918368,7.10280948562645,7.26171161588976,7.13768447225756,7.0914806376899
"4",8.68325034458183,8.42113675451563,8.43398820296713,8.36845033704943,8.46167912854827,8.37280171984866
"5",7.91894209591042,8.21318922542196,8.32592280027808,8.123138907744,8.18231048908416,7.91937345749717
"6",8.00381507092197,8.23533965990752,8.13692445314098,8.25647665955866,8.16310081234,8.14828019249775
"7",7.85486805433058,7.57699302157379,7.76056969727972,7.87656377049629,7.62221334824928,7.88416766735606
"8",7.4906258963008,7.57632632801143,7.58525506864999,7.54107246940379,7.67020848487181,7.50034049147877
"9",7.47964640151265,7.54184010368789,7.51418651738934,7.46535189426154,7.58336772760214,7.39301912486012
"10",8.32298578664396,8.30001755201078,8.28623620582189,8.2794372452008,8.37717605877918,8.30396572942452
"11",7.79587218580088,7.90714358306026,7.89667963792595,7.78391495101572,7.97276358894146,7.72778050354169
"12",7.58255357843347,7.62506553029351,7.63488236692192,7.50187744797251,7.55248000167305,7.61178888098978
"13",8.56857761302767,8.67533024641996,8.78030372034393,8.48911839455506,8.74645106410017,8.4861706354766
"14",7.77190395055531,7.84082750876734,7.85966112468984,8.69869111487948,7.8069453199205,7.73854921289646
"15",7.82619065859336,7.8052052734345,7.67517250834282,8.34663576372803,7.84580698201061,8.02009611969088
"16",7.24668112825514,7.15566113446721,7.27213552467632,7.08151166324422,7.19339505643021,7.16757857372119
"17",8.72365105327573,8.60367035572245,8.71375306767734,8.56693789072051,8.51120858239062,8.61635110991927
"18",6.90146243250964,6.67505684713988,6.78995069750332,6.67398354331399,6.71920469525558,6.82213155122295
"19",7.29925751123165,7.33973090032416,7.38359162595114,7.22088854680014,7.3014647588036,7.25760283880412
