"","tprs","mdstp","mdscr","mdstp3d","mdstpadj","soap"
"1",29.2251662183705,29.9740541372124,13.0553839783237,22.8297619326896,13.7062091280344,19.8467584958858
"2",20.5093520069523,16.4786668731717,16.3387731496133,17.9795357599731,16.3127340124877,18.4613062701409
"3",33.1115764804167,33.1403568112313,20.9465390465766,26.677707725189,20.9184846018084,32.0120812366737
"4",45.1231855321944,13.3778334306273,12.5080036816332,20.8886266966372,13.8463994390715,27.3828243053472
"5",23.1758066374559,25.0054085933036,22.5671698696821,24.4149891716637,21.8883683263526,22.6917844613049
"6",37.9169107886625,31.0128630986386,32.2417037394556,29.4488475506414,32.3821359789307,30.2741307455694
"7",32.0397223447599,20.5039942968309,18.1342595647101,31.4200483118365,15.4374391312084,23.9660661978338
"8",17.9570867542764,14.974238196341,15.3596041460349,14.4427315390964,13.6941040259385,16.2679354344330
"9",32.8564543071419,21.3377079955682,17.2986611531728,18.8330976357162,16.5552530578942,17.7691096814785
"10",27.7664055769537,20.9552406391204,21.2202600335476,24.5840902128096,15.2335588606310,21.1108196399061
"11",26.8148755922868,29.0118859915204,25.9351836100554,29.2063428389262,22.6408438277623,28.6167250802987
"12",29.772840716336,28.0145278073791,23.7508995752214,33.5063032313648,18.9983153880796,17.9746833425081
"13",46.7469128884055,29.9600690478291,26.4134076353724,27.3586943891885,20.3364009281315,39.9366113249823
"14",32.9466718184683,19.9663993824943,18.2771903576942,27.3111785707957,18.5340626462329,23.0373345753924
"15",26.9531529760874,26.2521072815362,23.3948581769512,26.2850291399479,13.6464743647428,29.6569938614305
"16",31.0288259467596,36.5709701227651,27.1398512657701,30.4830299325176,19.1715859370230,29.5025887573257
"17",27.0182941695549,15.1643502207330,13.4149872203847,28.6447526369119,13.6251296971605,22.4077578998059
"18",21.8513726318489,15.7352591775510,10.8009517282327,10.0001058491269,15.3804112389627,16.0129247921049
"19",64.1224317426591,26.1803666739918,20.8857803336973,28.7822526609379,20.5567045801095,26.346518487666
"20",22.0371389175776,13.9660106580513,10.3278429098434,18.068356742612,13.6771857073113,14.4201632684679
"21",17.4239371316685,40.2145943295216,19.2230203885085,24.6005532248305,14.6195872557431,24.740846326289
"22",33.5235381167227,26.5555720887036,25.8727212284917,26.7102797280787,20.0321697265444,31.2992276983284
"23",15.0877170276789,14.8530388408129,15.0623641466944,10.0008254580102,13.9720112056850,15.3979786805103
"24",21.8386508324274,17.3238762458706,13.3775447331237,17.1407114622921,14.2987654038459,19.1689132705989
"25",29.978250037559,16.1481304316412,13.8831111565096,10.0000752243884,16.0463978983337,28.2150324255969
"26",36.7104480018099,23.6238740723012,19.6043958419555,23.4591711907997,26.3788660347941,30.5557208646254
"27",47.5796148719429,24.9376785421192,15.3308412445418,10.0002273125114,20.5990944264493,33.0093568636317
"28",22.1575545676678,15.9219173252359,15.2450200891504,10.6841465511929,15.1634106369339,17.1942854494846
"29",42.1629307426491,23.7239374049922,10.3450086437259,40.35029213421,16.2485126767357,33.3348382342513
"30",42.0802035743958,19.0835022105278,15.1994005987463,44.4910920837083,16.1438000964777,56.908147809212
"31",18.7218497947839,17.2561062272976,17.5457898739287,22.7548612698532,13.7515565126475,24.0167356023855
"32",28.373982210288,31.077698118425,15.2789965442547,10.5324867195820,10.4251349488356,24.2520492117000
"33",26.5483790876158,30.720912654552,19.2179984848597,24.2998168737549,15.2115644240329,21.9687995304223
"34",28.0325383386591,26.1898974900588,26.5840470049345,28.2338131393080,24.1503870646683,24.9052966825846
"35",23.5433101653629,11.5926170064954,10.3649112695737,11.6068244598652,11.4221097823651,17.3245564133663
"36",26.7159688286354,24.7464301742080,25.6259031767564,27.70734217785,15.6078167625976,31.5700312021824
"37",24.6612498383815,19.8700290772941,13.5126868581989,26.0122903410954,17.1633355891723,22.4296100954902
"38",33.0627856271844,23.1105805787359,15.3450252653901,22.2223455288651,15.3014148374711,19.8034535379048
"39",37.0145969299522,20.1093037576652,13.6447548134491,25.5444537874588,16.5149637500277,33.9379435015259
"40",29.0627151404164,15.7563134556402,14.2427267265937,15.7194240875325,14.7044460067382,26.4539137391599
"41",33.0940076189503,18.6132023624166,20.0279743855699,23.2075002266018,15.9357797052075,20.7056579920804
"42",28.8460550401969,27.0742758081795,23.1497901182425,27.5444351168902,22.6592681869439,29.7521946387822
"43",17.2440704889644,10.9491334520260,10.1567891290011,14.519107344121,10.9656618433633,11.4527052731869
"44",24.9238316048457,20.6693352711367,29.3069346749139,32.5016005169639,15.7447310564647,22.176715323839
"45",24.4032014219945,21.2035857591581,20.1409365721668,23.6026959969342,19.4068064374859,23.7392114021514
"46",25.8106505881355,18.128296073917,17.0223177043174,22.1599395067669,17.0475613056048,21.4199803017069
"47",25.6904115997724,26.1618216508793,21.7733482931879,25.7883392752697,21.5481965129398,21.5288324470798
"48",41.9245476441206,38.858381805299,34.1628405690984,37.1677863940209,27.3225351870202,28.0472479928156
"49",21.2700225950208,17.2699668104824,15.0078248503894,14.7052753608691,18.0890916624701,18.1569300527200
"50",18.0077128512038,17.4715637516335,18.1518988787103,21.2716083790461,14.9975142501414,18.5677664944854
"51",34.8888964319817,29.3573585779295,22.9089228584140,29.9527332097658,23.4197515821605,32.5351843249929
"52",20.6360520184475,13.9577150370132,13.8747010802365,10.0000627696592,14.3074780404760,18.9133907576717
"53",23.2062019563061,29.6042139055966,17.76727335288,29.7246176278877,17.4706396615509,27.5112307037771
"54",28.5054404111368,19.7497187829327,19.2541890241209,29.3632501819493,18.0006188369173,22.1263925312415
"55",38.6210064289256,35.0843731351729,28.4448017616118,32.6091145876816,13.8715853754762,37.0787283274435
"56",19.7738816233824,15.5094055687913,14.9297786697737,19.1487401425158,15.1222251301511,17.8513697776737
"57",48.9562187650857,17.5514468145493,17.1608829336226,14.3409637913972,14.1294422352867,14.3508924098521
"58",28.5824424510897,33.4819559310057,17.2458931001894,27.178909817104,14.3522139718045,24.7573342954881
"59",23.610327174422,14.6660505758942,15.0534795507076,20.8172938684107,14.5155538079673,22.7231766332997
"60",34.4077230571463,23.0964308030147,20.4635264364379,23.5158976234482,17.117790774169,21.6858335833845
"61",33.8138346950225,26.7504781059697,24.7524277711834,29.0312575481716,26.3834694829461,32.6984581243515
"62",27.7434011889025,23.8069902164463,16.7134079862740,29.3790798000576,17.7882429560971,30.4614074309218
"63",40.8478427794283,18.074458973374,28.7333245854771,23.3338861398626,14.5684426138043,35.2908795703703
"64",28.0471236797144,23.7334301415351,19.4314300334482,20.1783554978704,18.0156107668756,17.3477373091200
"65",34.0447137470513,20.7769198752328,21.7272371962782,29.1337159994697,17.6212859777660,32.9777699254673
"66",29.0228047801429,24.9187081954610,20.9426247983648,26.9409856980009,19.0132078860799,26.198480705624
