"","tprs","mdstp","mdscr","mdstp3d","soap"
"30",18.2344148948424,17.7758210475501,17.5196630424849,10.0003371916577,17.6419329307318
"31",20.1783254134273,13.8814117137663,10.2996315796363,14.3930164775625,17.7389171093449
"32",35.6363531131558,11.0668919259034,8.19717526438164,10.0004047801515,42.4918072389199
"33",30.078187925618,10.7405831234107,8.55411382590996,10.0016281511140,8.88698477603593
"34",26.9815105630799,12.8811436073113,12.1458936409354,13.8428337719897,16.4121472041844
"35",25.2816832726893,18.9113007866485,15.6813471839298,15.2495130304119,26.5293570180134
"36",25.0783678896236,23.0566185211559,24.5409506737341,22.4916622431821,26.1336165779886
"37",35.4174503599439,43.7902175679931,10.5170764270496,14.4246441185970,7.26320654787255
"38",27.8510066250542,13.6374804333782,14.3378621212184,11.4951795212212,16.8268765293798
"39",48.8821284043714,25.6711506037560,23.1290302767239,30.5403860138308,39.2350886043294
"40",14.4166260261648,17.4618698413241,16.5370543904009,13.5999321086525,12.4862560762141
"41",15.3344583992381,12.9369324385672,13.6394306575865,15.8938890526846,16.0502785800638
"42",28.5880496436614,23.0535350119346,14.0398953217350,27.8576690113127,22.4586158768131
"43",35.5159278184167,30.889241129941,22.4109556038668,28.4960503584235,22.2573742111970
"44",20.8079942927907,19.5792063605042,16.7377512477331,21.3155596631433,38.0834340621604
"45",17.9637649080379,12.9054707454095,13.3538131921190,10.7742068926876,15.3581085707903
"46",33.1123031735507,22.6020398442317,21.9200230409192,10.3977095897975,37.3203563181853
"47",15.8615532369701,21.5568738544598,13.6869508198778,19.2320192602131,14.2169929076854
"48",34.2078830843514,31.6463144119240,23.1040966582240,39.0749221975137,21.8852029869029
"49",29.9355755134907,23.3126425727204,14.3628585470996,21.0010633039719,21.6742712040218
"50",47.7213308394676,33.2153335442911,31.1819239288197,43.1024301445715,52.5183740603487
"51",33.6188420433341,33.4587249584312,26.8707995799718,33.9024074248809,43.6330418903688
"52",24.5791338409133,20.3012716490615,19.3926341713974,27.8469025668823,17.7973487187008
"53",28.1468364242552,16.2579020124772,18.3602283471201,19.7686517954341,23.8237436407719
"54",24.8398553422461,26.3446613690873,17.6790820938554,16.0894267604067,25.3292972695246
"55",15.2095887408372,14.2061630418655,10.1808498873730,12.839745914919,15.9651594609422
"56",14.2840267035232,38.6772337739722,13.5183988132275,32.8946309928644,37.0502171521228
"57",16.3805745483537,14.3609613743062,11.8116515787883,17.1638116078712,13.2967885896835
"58",19.5581684447872,12.9818671954435,13.0692163758596,20.6803376195508,11.8435734022858
"59",15.4757276283550,12.4659986653658,9.85310025446385,18.7328593244935,51.5022446742347
"60",30.1375768483791,16.6174956347046,14.8455585459962,20.0712129514778,29.0523674867662
"61",23.4355085540773,12.6993598539575,15.8953306856825,18.1666579848142,17.277460194268
"62",33.474865029912,30.0734131396471,11.0636193822044,22.4774207247784,25.8944368801651
"63",21.1221245928164,12.8356658717179,12.6381461850888,17.5679125607158,23.4126493032721
"64",26.8634477253454,45.5036106685828,38.6918546222803,17.2950123346717,32.0324234641261
"65",21.5081552849817,9.55947922457074,7.70471347874554,13.8325576452209,6.32958403182003
"66",14.0888577266344,30.0810505713181,15.2880347230115,33.1477260409172,17.1668499507171
"67",14.7240011368333,31.1996315861486,14.9358372398349,21.3919994315527,25.4536124101483
"68",18.3505574462481,16.2885110861419,12.7917185652757,18.8029380831196,17.2446129707792
"69",22.0155216001459,25.7618431463949,16.3941691195027,31.4179978920144,24.4424284628727
"70",40.5692581971822,37.1202011518960,36.7326002912669,37.1202276140044,47.0145680316705
"71",30.4457933362883,24.2722403186424,16.3255704089125,26.4150414107436,35.6561458079551
"72",28.2477417930997,26.4615478880924,19.9785605321181,26.3086109775765,33.2025663124307
"73",28.8250583907003,21.6374573643107,22.6612042704547,30.2235956572979,30.3506105358075
"74",33.2737722083763,36.2091039439721,17.1715711232961,44.6144874532607,24.9290084619252
"75",26.1278535906402,11.3307019525217,15.2412130345724,13.2520683468250,11.8541123917855
"76",21.2835809366846,15.6052528525095,12.6163101342069,17.5816502524732,23.8406024606291
"77",35.5443809073635,20.8020961477488,15.2405305031967,12.2341721062346,22.8168560957335
"78",34.4598623132169,24.7808870108045,15.8382011540592,24.6808326226110,33.550109862802
"79",14.4493145801939,24.7514686962095,16.5090355270187,21.8885962452963,33.3625974073542
"80",25.5368287262982,33.9435096018821,17.8498749289896,17.6070361696439,22.0904144215142
"81",30.9523899885243,15.9782962915652,17.4521699244359,36.4961855173048,35.9396819695859
"82",16.1822486837518,12.9957003140855,12.7136431512065,14.3555044351628,15.4180436783474
"83",33.5317332298107,35.7672593023423,37.6712776261351,42.9799697992055,29.5086080622867
"84",35.3362710913353,31.3843611268240,16.0461630626354,29.0937950229804,30.2624072506287
"85",17.8512793652514,17.6329411844420,16.0900098206738,20.9604241848222,19.8086937335197
"86",23.2910511805992,20.2145699599925,17.8752652394343,24.242280723404,23.7792692236200
"87",28.5853438877889,27.6467947839382,28.0302267416111,35.6905407771832,32.807943750098
"88",20.1275699821519,19.1057937145939,12.5450383075761,10.0009382092734,11.7298796471614
"89",37.428096496061,24.1532740182568,15.6516063126779,18.9626347576997,37.2639808584123
"90",14.4661186676752,9.12791784358742,8.46686642569064,10.0016247814604,22.2965676301964
"91",29.9473482467905,20.1519104553028,15.5986252773421,23.8492192584161,19.1475916981634
"92",18.5161956524363,17.2287138955215,18.7916749818584,13.8687164183925,12.6401732349423
"93",29.6945997517985,13.5235471466084,14.0023247469547,10.0010304870685,24.4403623815654
"94",12.4017231976142,10.5266403637296,8.51704294777071,12.3119620789665,10.7806779528595
"95",12.6486124975562,8.76225401588404,11.7632799816719,13.8944171306802,12.8917306809565
"96",41.6143406697157,51.5600010322979,32.5623511074661,30.1947601517419,18.6539300336446
"97",22.5182878727836,14.1676189032073,12.6518693767530,19.697527283483,25.7379706040202
"98",15.4893863965598,10.4852376196359,11.0198446747406,10.004184508624,11.1713960089178
"99",18.4901386306685,10.2505724058558,7.52551137303287,14.1798849670589,31.6758202568667
"100",24.0371573143001,19.9982387964533,19.5028103468258,17.9471279909735,21.0782210370060
"101",26.2978468261314,23.9287239295741,19.9380302303760,22.4171528571392,27.2525131687008
"102",18.8748935235885,16.1179222773219,13.5515588058988,17.6172311696832,15.5433344629558
"103",19.1322977523702,10.8138344401919,8.25695410367884,16.0099553712275,19.7792534806869
"104",19.4389968993523,14.2143886029786,14.0038234809473,15.0498670746616,15.1998930254020
"105",13.1627153224868,7.19783638828278,7.1206476590759,10.0019669290910,5.48945607328367
"106",25.0758627769727,13.8731563902680,14.0314481420692,29.0211592174073,28.0001070799816
"107",21.0417645113955,23.7699837662159,20.1722154555491,15.4604351591687,28.3522917781530
"108",32.7662871191674,19.7940775426673,14.2092602744448,29.9894107540799,33.6149322635857
"109",22.5058781772873,14.0730807386352,12.8606621963217,20.0762660668533,23.486467282863
"110",31.3103798676529,25.0016641463121,21.5496747857379,25.0231527522025,23.1317748956796
"111",27.6120971060034,28.5558484027266,32.8000758591586,32.2662125054662,27.2451011440892
"112",17.4963253089359,17.8438591201988,14.3341607500419,10.0043935952072,16.8027963874320
"113",34.3999305474269,24.4296004736520,26.2986607111481,24.9509811905992,32.6911678344567
"114",27.5540038397042,17.1156402986000,12.3178766269913,15.5473347860862,17.1249008158216
"115",12.8811158511358,7.48482260211366,7.57274877764898,10.0014215354064,7.295392455714
"116",19.5793212408690,15.7655767076116,20.9296239281499,25.9732585579288,21.6972969126286
"117",20.3877190945057,13.6371729535269,15.2640893683945,16.5165253662321,17.5291074862697
"118",23.9847407361395,25.0924523581889,17.4311240491271,30.9884724784408,18.8962314865498
"119",14.9884090975544,13.666577925032,15.6848619369238,21.1677727004063,20.5288274383649
"120",13.4163144253086,11.6936167585563,9.95229925252702,10.0077361767490,9.79419164809385
"121",20.1913337438454,16.4921061095675,16.9702535732688,18.848071069128,22.9786447111564
"122",15.4974107182561,44.7213032316379,15.7041304401377,54.2310350263505,16.1204108877704
"123",16.8717887410255,22.3180845816526,15.095857725359,11.6864072136643,21.6967131593003
"124",24.3225278805419,27.3905682229656,24.1448984591541,20.5095476157940,25.9707114138999
"125",28.304773771659,12.9826217453836,9.5793680091985,10.0003619566626,26.9089278645813
"126",16.9766638279906,23.8785703324315,20.3320506081826,21.3587857402885,12.7682219844266
"127",12.5298127701161,8.59641728912459,7.34285308946065,10.0003526826164,12.2698351907898
"128",26.3104080542449,26.2298699000507,23.5903104319550,27.8474371084443,26.9092640517871
"129",17.3517035675183,15.0517091029217,13.836600240991,19.4002371457931,20.6121779406580
"130",19.1471875638142,18.3579076929452,25.7919118651908,20.2852643622248,18.1399246654463
"131",47.1304309785673,29.8757647634228,39.045929473807,42.6330633910696,37.593931028579
"132",28.9022481082959,26.3246056899556,21.5808908403540,32.5962167701626,33.7716814285772
"133",36.8698796992052,32.2453139758925,15.3333432921851,25.7767369538729,39.6374054364516
"134",22.1770466652792,13.5272849699397,16.0354262221808,21.8970197914295,17.3725492850416
"135",12.0887793737244,7.80819890533123,10.9389539227424,10.0007175948904,9.8231143680129
"136",29.8249048499988,17.1140714511099,14.3850509108613,22.4879809768955,27.1503867050797
"137",23.6567918274531,30.6294047517403,16.7538204513689,22.1544197506773,20.0319700596226
"138",33.9365782895808,26.1729905661696,25.5583248171871,26.7455448735068,26.7881956269023
"139",19.6179333938429,14.3853120977071,21.6381942738537,10.0039642311263,20.8897632317313
"140",33.8748535467143,31.1734802096504,27.4607942066799,38.0854393361889,42.5493499770516
"141",17.7317911247844,19.2244309933978,18.0501724401859,17.3332133786903,18.0421713380960
"142",14.0214277278655,11.7481226036775,8.05288164738306,10.3459772366185,13.9734154998291
"143",20.6782987906113,22.3761701094144,19.6352088267881,24.3540630195571,20.4534154467472
"144",13.5705512734785,12.0731724756091,13.4304794124783,15.5266208982473,12.2188226543046
"145",15.8530133887332,16.6120772562508,15.8045367688031,17.911378912336,16.1413334506352
"146",9.57526777658732,7.45817132303237,6.43692697316835,10.0004348631708,6.64607088680799
"147",14.3450482530052,11.9670002810117,11.3095569330118,17.3383366100809,21.345366593354
"148",13.0161156553694,12.0632414987820,12.4618798579759,13.8629144577216,9.79496705250374
"149",15.3149666241689,13.9595242259119,12.3689699185252,12.7605263448298,12.4971777643458
"150",28.0553628553171,28.6848701438946,19.3938241302996,29.7217015786435,7.72576222776316
"151",21.3369081363677,17.4077464666426,14.7245434360131,25.4073546745471,25.5186581791822
"152",36.4490196983897,19.8131610898109,18.5372532053869,26.2228175697516,32.2768492334378
"153",13.7626088965843,13.0563612219194,11.3170220103067,17.8589428542963,15.3857701835194
"154",31.6463538152905,16.2570009891713,18.1784739857541,19.5306688049438,32.4414161819167
"155",14.643305957601,12.1082165929993,11.9050946678407,14.1155651861664,10.3021137693247
"156",19.9496374259088,14.7437088214350,11.0166107641401,18.9265424512248,22.6721406260742
"157",25.7668951032218,11.0641370233987,7.91812903670689,10.0002880122952,17.2491254731214
"158",24.9752980755373,20.2387206008993,20.8266560608841,27.6133434392773,20.1534399751738
"159",21.4682171309183,17.3656915655166,14.2579892341621,20.5145331836251,32.3632466302378
"160",22.3360760278793,15.1169881020875,15.0016887912651,18.6194112528983,23.4549361028968
"161",14.4237482875663,21.8387013025684,11.6417356843863,11.1488313871357,17.8564753044571
"162",29.9667184456093,24.3970496939500,20.8589462944988,22.7276997322715,15.7024073653338
"163",18.8173328585234,10.9026523953747,8.49479171169377,10.0033647983824,13.5986938743074
"164",17.1947385581087,15.0957202423471,14.1932366306319,17.3252976574729,19.0496379924524
"165",21.8362530846546,14.3841598752618,15.5764889032047,13.7512890530824,33.972789233582
"166",15.0574011516614,12.2083162705751,8.72621925809014,10.0004521647032,13.5680089160587
"167",20.4848328592033,17.3344507028726,14.2660212556372,18.8355991496795,17.5603591291065
"168",13.6933641067010,13.9390418328764,12.4704487003848,10.0015427811785,14.8434325325613
"169",31.8029482595732,33.6084586203977,13.8216630273269,35.3561737283436,29.3502480260906
"170",16.6950261075910,17.0847892216779,18.5567225997186,20.2592828892064,17.6971423437447
"171",19.9091613738904,11.0121634540549,15.4843293395541,28.0822484908626,20.0852320982094
"172",23.0928767055025,33.1759976864761,16.3773675406118,24.6014560581318,28.020426615019
"173",40.0581889845821,15.2133026343315,11.8854531348467,12.6331199762443,16.2222383561320
"174",19.6711075376775,15.5153607591366,15.0914688011902,17.2727534484991,22.3125692106631
"175",35.0979448981565,13.9070566935674,18.5298502822962,22.7318707499836,63.7869936708057
"176",11.7764833978779,5.23159956010294,5.16034907669042,10.0002667844231,6.82932669769229
"177",18.9472883740851,14.7841879924154,15.2237612209240,10.0004838943420,38.0004245456125
"178",18.9999301040696,11.8017584802210,9.05260612129059,16.9557274057189,18.7707733410195
"179",21.1831972486291,13.1618680870505,8.75829132133747,10.0002814406248,19.0759739296742
"180",18.9451261316961,11.0345119536521,14.5968910381539,11.4532133032677,18.5932922244183
"181",12.9065009278466,10.6415213638436,8.96886411074538,10.0014040345344,12.6140076428693
"182",20.3166555703220,26.5634302110680,16.8495778723535,25.5268618116280,22.0416255732762
"183",28.7813335440699,27.5185389878359,17.848640035786,27.7369238100976,34.8295513140005
"184",18.2947102236432,24.9865890567017,25.3282696876567,13.4475064944636,24.6114794299381
"185",16.4459114481009,16.3997531213425,16.5443768642132,22.2134932204084,19.6104791607360
"186",17.6522591125273,13.5721451426586,13.7394096999339,21.0347353144732,17.0007661359138
"187",16.3811128753093,11.9483020134836,8.46087834402059,13.3911493216827,11.2744032005768
"188",30.4097930520059,18.3809383134967,18.8868383368104,23.8634096815228,24.1476078272527
"189",30.9885691882268,20.3702780002337,24.1184609202707,25.7735341624195,37.570062580142
"190",15.6953304194286,11.9396900869095,13.1580090787704,20.8852906026261,14.4609388929662
"191",31.7339088892447,20.1062113596067,17.8951129098917,16.4476883454468,44.3310605127226
"192",23.3268601174543,28.6945797836611,27.5369477421097,29.3478499408793,20.4829654742936
"193",22.1859699642518,14.0249778090041,12.6939454422076,19.0240171169398,24.9737748576139
"194",38.5332002208667,15.9596837218225,15.6652870758258,10.0004620233716,42.823659981619
"195",26.8633539361345,30.3635267637434,10.8876583129826,28.9358384609257,13.5270064104978
"196",16.551709806971,13.5089171221139,17.6497853129999,18.2315451253758,25.3670628798914
"197",21.3756050633478,14.9124412944041,11.9058503854109,10.0012220322891,11.5049714880937
"198",28.1203500922476,20.0130806928799,10.1943147833816,10.0008628085602,27.3781955648847
"199",24.5519730449540,24.7863571074724,29.2600050288947,10.0006625622134,40.9345030814693
"200",24.1824233493775,13.5538343986449,13.4560461296760,18.7502610246059,13.2836042244415
