"","tprs","mdstp","mdscr","mdstp3d","mdstpadj","soap"
"1",28.2400348263532,28.163066430401,28.4175354346356,28.5542330697506,28.0853059427971,28.0164548780610
"2",32.8264636338051,32.8557465679765,35.7677404845594,33.5976811656748,33.1446435191535,32.6723739416714
"3",30.2845142152327,30.7225182221443,31.3547230382537,31.4724750150533,30.8141951939419,30.8432265352957
"4",28.3053356267168,27.5189821535100,27.6827489888274,27.9771592786511,27.9895409347134,29.2614201698309
"5",31.1716206958632,31.2475151947039,31.8205895773827,31.9846274737168,31.7500527481972,30.7762873870628
"6",35.6937054093376,35.8770946799438,36.3472334908368,36.5432190668218,35.6390748375071,35.5424361312191
"7",33.8780326708401,34.9233912722586,34.6165424269187,34.8034747050854,34.6176935698081,33.5683008563142
"8",33.9939871573603,34.1689597196809,34.6000766400112,34.8252363971796,34.1819719650562,34.5905706330711
"9",32.2239027235188,29.5068446671540,29.6859498965588,31.3288117451283,29.5400952241402,31.4525359213296
"10",29.1941615625909,29.6667093366059,30.3349120968092,30.7442414391245,29.5608894897374,31.0177700609021
"11",37.9188085247137,38.4082487517212,40.2127022274223,38.9639213657983,38.3722037726379,38.2923297666483
"12",27.3881301329303,27.0904068606123,27.4806782577012,29.8388847399693,26.9310764033691,27.3145633764088
"13",29.4351277163797,30.3543846724508,30.4133870864118,30.5846076453166,30.1479657869022,29.3573015155607
"14",30.4575412145209,30.5263371226393,30.9533932486730,31.9811814486006,30.6214448172624,30.752735271718
"15",28.523036589409,29.1192766048856,29.3884049844095,29.650299090468,29.4207609446847,28.2809355120567
"16",32.7465006241769,33.7382995217301,33.8253449299187,35.3615154197809,33.3583942253070,34.0569673766108
"17",25.7531714540079,26.818223555476,27.5433162827581,26.6628292021173,27.0487033487201,26.7604209679104
"18",34.1024731054170,35.1257444883188,35.2719888048151,35.5479508277944,35.3414810122619,35.0830474037067
"19",29.9805854746736,29.2003158630370,30.0488118185021,30.6136713613535,30.2630639660624,29.9903331946065
"20",31.4482024157710,31.1709256337914,32.712292642319,34.4831890751437,30.9667715568001,32.1406264109486
"21",28.2895471444836,29.0691721439337,28.2813676696536,28.2435594641528,28.9986197580567,28.9975487470264
"22",23.2460685933465,23.635680932148,23.8901930788151,24.8302128796124,23.6597038864769,24.0790123602392
"23",26.5996311553924,26.6717857619213,26.8822575342185,26.8310649340276,26.5384364894211,27.9004790252728
"24",30.9488422158211,30.8317820069215,30.8930095889546,31.3398163272493,31.0166485813815,30.8718650579591
"25",21.8289854315031,21.5691081809496,21.7106789442463,22.6090208606747,21.5442475874587,21.4207511530464
"26",30.2197579118059,31.7128617386422,33.3679820351427,31.3856099138087,29.1936912638905,29.37594464638
"27",30.823176226279,31.197123112184,31.4931640355606,33.5004430624027,31.2340668176061,30.6055424525472
"28",25.9160193356673,26.287713497914,27.1553785513144,27.7922867911469,26.4971181012195,26.5194835079379
"29",39.6354669160645,39.9072043618668,39.689390181576,41.7824352609152,40.6857555256878,39.7566305675083
"30",31.7831967463875,32.0175549480393,32.2887737151512,33.1997270142411,32.1404854515254,31.8438040091781
"31",25.0295541634727,24.7679855994695,25.9250458742363,25.1967764533056,24.9049796618168,24.9635073667351
"32",34.9205292459342,32.5007120827732,33.1623927718660,32.7136734623970,32.580133205287,33.9934850581120
"33",30.642032305673,32.0444237209826,32.4562600155569,32.7574258557259,32.1811542374052,31.8786561265261
"34",28.058680733932,27.7439179995777,28.5536587718087,28.5231965565280,27.7457867541509,28.1982547775448
"35",36.9069576066078,37.8820681084753,39.7894061976788,39.513362063197,37.3309681121556,38.5112919814981
"36",34.9305455261367,35.3344379410738,35.3276637061136,36.1822325182653,35.3162374933038,35.2603383342259
"37",29.5285941550587,29.6091560418453,29.5136329019121,29.9077038234138,29.4624883254531,29.6301051049184
"38",26.2193032438757,27.9576387986545,30.0851870974532,27.3014367832821,28.6703691769865,27.3264240545808
"39",33.5375702659391,32.3025380393763,34.6303280719092,33.9421420033733,33.0493969065291,32.5907722389030
"40",38.4023319573586,36.5190690298170,36.0663232633618,38.9406231687317,36.0135906404549,38.7134118103349
"41",36.794828046476,37.5698464181111,37.5528940908131,38.116437823424,37.7382612758642,37.4676700223016
"42",35.0297802497316,34.8750401388853,36.2792395543161,37.3771978165255,34.5420517396057,36.0328518222355
"43",31.5722292138223,30.831792927534,30.9995547720451,32.2242603493505,30.8038811483879,31.6323908625008
"44",28.7397492655061,28.4296686901367,26.6118918167159,27.9518051286767,27.0434406514449,28.9443680767481
"45",35.7170577838603,36.3692116771860,36.613678226798,37.8333973840912,36.5889680004418,36.9184521903138
"46",31.6107383073511,32.1718028845832,32.6664694619726,32.3312596290157,32.1208098058562,31.6184289810718
"47",33.2310746195511,33.4085373794466,33.9810731656346,33.0531068251595,33.5449646513536,32.9860402711232
"48",31.893342522624,32.3675817433723,33.0845638960602,33.7902307578136,32.0763335781562,32.2940349760783
"49",30.1088206642834,29.8253717768333,30.5338768245183,30.7017108432247,29.6353043805697,29.6650198445757
