"","tprs","mdstp","mdscr","mdstp3d","mdstpadj","soap"
"1",21.1899287965037,27.4970097255563,15.9530829831764,15.4523406379027,18.1533973957902,15.4775971567037
"2",30.8827488659966,29.6537662490291,29.9341413341052,33.3570560738577,32.7975602612976,30.7331609620478
"3",34.0649127804741,22.4999416208222,21.1724956863978,28.2200177105363,18.066024271104,28.0031259281980
"4",35.9126695282904,28.6829001098081,29.8308376492115,29.8098130404699,22.3161706778826,32.5410171858141
"5",21.7353777793918,16.1766370498158,15.0325059910679,21.0097162273978,14.7939886873867,22.265319721561
"6",26.943999208066,23.9845035511803,22.5630197828869,25.3765368818956,19.804405475899,29.6602453882829
"7",29.5480332561448,23.5730649905526,26.5702919849001,25.8540223184984,20.1787563572446,30.7719978430163
"8",26.7618730043683,20.9642480092398,20.8576229557388,23.7060138218267,17.5908462529966,21.7091275359202
"9",33.4239837457921,21.1068634859959,17.8752986826516,27.0236611507408,19.6927621727897,35.1670656248042
"10",32.634231751047,30.1117093085252,28.5207689080654,34.2221757522441,27.1815108167153,34.2257142878523
"11",35.2054547981254,33.3121382336683,22.8917920780704,32.3649849251066,26.4870143711766,29.6664125439064
"12",37.9950630396057,42.3488488826689,24.2675988812301,43.6220465242483,36.7222954281038,37.9976690100639
"13",28.7850228082147,22.513349472279,18.5354147513421,28.1264830926643,19.4074308107111,24.7227524582309
"14",33.9840501535249,22.8408419033758,21.3269170930311,28.7959215794543,20.2527495435622,23.1051526641279
"15",20.7858082202222,16.0317985849112,12.4947323575628,15.0495427988287,14.2581549176253,15.5009301657942
"16",32.0641130966228,15.5710978684228,14.4327090565382,14.0696816687147,13.4628279544849,23.7041240493483
"17",46.1165480158141,21.3106041314212,15.1126452577901,24.4061620215242,15.5939743684613,45.2991558222089
"18",32.1534786159443,21.427762425701,18.9887718713418,21.2732055608939,19.2832313159105,25.7166694214019
"19",38.709386855324,28.900824456442,21.7467360670038,28.4397777093097,20.8262332688792,36.2919347713031
"20",23.6270137508067,19.6352517827013,18.5664149021827,20.4399156231426,16.9587317584670,22.4422968354999
"21",36.2715346632371,26.0242777784588,21.6095361906650,36.2482304198577,20.417809563811,30.6677984136937
"22",34.3880350200505,20.8883312667128,47.8172574068076,42.9210858381583,15.4846373784493,30.9083446650772
"23",21.6867781516704,19.7999463675767,20.684784531403,19.8243756045881,17.2584345219396,20.1309802643881
"24",33.0590643625233,26.4630330693822,23.2659536738439,31.9322415083761,18.6072872987022,33.6898273701529
"25",24.5333761632968,23.7225515709461,22.574185978834,24.3957637144759,17.0497651824971,24.8854072348428
"26",22.7716614193639,14.1296657864763,14.1182354641358,10.0003200104708,13.0903358797017,21.1776350085163
"27",21.8524489352016,17.3792927902958,23.6428742658786,16.4439535011690,16.2820004246531,20.4793389518833
"28",30.6894050464692,30.0717359016493,21.7567100043984,25.8620239083559,33.9271628435393,31.1005002092669
"29",26.9185714374140,20.3911570012327,21.9185896811785,26.0224788677982,19.1014787215945,32.1263056978632
"30",38.7461697693985,30.8767845215826,26.1871538402892,31.4752585318783,30.1654545610557,41.1452304123767
"31",19.3528404427531,18.0037451116932,18.8456588578943,10.0003292926271,12.6921298678681,21.1840127951111
"32",20.5329067161950,20.8711455118616,17.4887818425229,26.5893190045298,18.5530154792371,29.2413151910987
"33",22.2676854241608,20.9419039047513,18.9422788917150,22.6012831401869,19.8110042972910,19.6830000511423
"34",27.2839875364666,18.2154357434069,16.8479738930944,20.3175903315685,16.4789055951855,23.702557742567
"35",28.2402005917736,21.3137890040490,23.7982733083139,25.4850926327493,20.0872117295688,30.8984843968358
"36",25.7806786938432,24.5033500267894,22.4335452598345,24.6000730372177,22.8263606189123,24.8268249707855
"37",33.924019011081,25.7222283225204,22.1486728613617,25.8696643726432,23.2328827728748,32.3691496349434
"38",44.9812140184702,37.5087686355406,24.4276605088321,44.1142058529213,48.9724806379384,32.4115492127252
"39",44.2394772929508,28.5581649197505,24.3593950213211,22.9362766048925,18.5215798666196,31.7944419892464
"40",27.2424522411589,20.3580717141541,26.1847880399024,23.7007579568054,17.5548062473547,27.6522642665323
"41",39.9943942035997,22.4305471056247,18.9057839432022,18.2236719739489,16.5460478075622,23.2589874021353
"42",34.2393414916282,21.6089847394349,23.094026110319,21.0385240229821,19.8230463482959,32.4725916073722
"43",28.1886763735677,26.4910833614449,20.2046073323386,37.2050590707248,19.8942224237123,28.2049181929448
"44",29.2667889322978,21.3673090975817,15.1885905147408,13.9517196667793,15.0359733338133,41.1507781435815
"45",46.3423408171197,24.3116323129220,22.0709364829450,30.5902197241366,21.7178164427423,27.8114901350903
"46",33.0549226212455,21.7479198322406,12.8153267497261,24.9912684455020,18.2603521761904,29.0695601574621
"47",33.9097130297267,20.1514876175693,15.7929624379463,17.9393877386559,14.9583692340522,24.1544848411965
"48",27.2314653449212,24.2733427484980,20.1578246393904,27.9848984205897,23.9582974088546,27.5925758323568
"49",31.1927035459439,34.7375638358198,27.0626482577254,29.7946274523702,30.5643608812829,31.1247990276968
"50",39.1071611602937,23.2094294806653,19.2480132312061,29.5458237024582,17.188122041163,29.3734866342764
"51",29.231268579648,20.5447815656361,17.0545918347672,20.6646984042437,20.3131411014300,21.5372693287122
"52",30.0678073419492,23.9504775889082,21.0649065397771,27.2811382030107,17.4823628323370,31.2836709439257
"53",24.363759396765,18.4047580683864,16.134062502705,22.7675998019581,17.7888374793501,23.0231122332985
"54",31.6096282224480,26.5169077329967,20.3395990005814,23.8060217884640,24.7494504608236,33.3460890968105
"55",26.9361132374024,17.7216741810707,10.2662084493179,19.2486002617908,14.7372211005035,19.4429979681116
"56",33.6818317694034,24.4417676055277,30.2166130367185,33.874309185858,16.5168286872704,21.4305247113777
"57",29.2588140979099,20.2211713418616,15.8306678851884,18.6968873344073,21.4614201681972,33.1507193607784
"58",27.5655159168292,19.8923461224576,16.1214306043154,26.6502041225315,19.7871470204800,32.2120611313782
"59",46.6071692226202,32.2853324518724,43.7291577767533,42.6569063292884,19.4103777316177,62.8965102023524
"60",34.2805552624922,29.7546776082549,26.5263131891413,29.5778628498978,29.4129797650064,31.3978521625416
"61",38.4534459397193,26.5515711723752,23.7976690435190,28.5301569581503,16.6686055338374,56.187971730646
"62",31.1871871707195,13.4442292133714,13.9890878912645,12.9471196577926,13.3192409497897,18.7597806609717
"63",27.232471904891,18.2670428955869,17.0041556186207,19.8163382035311,16.1805637400027,23.7647785949931
"64",37.5925619952215,32.7505473127736,24.8686729290107,30.7695279515347,20.3178507801832,42.7425572292171
"65",39.168064303187,33.7340523253529,29.7167846387281,42.649595202354,40.7808817381002,32.4196608790105
"66",38.7188666848863,24.4204057330294,29.2214933031836,33.2436618720661,19.0982587528763,34.2969910704357
"67",32.9423084601724,35.6712705546025,41.0278965580575,34.8040949319653,24.2572634111896,28.7209880738932
"68",46.9455746814178,34.5689920596288,23.2964964762842,25.2998003471073,25.3664136369717,39.0214876788566
"69",31.7455222531403,32.8031912429653,23.0915715838905,40.3237491860876,27.7127546360345,40.96745995975
"70",38.6249856671690,25.3155595185045,21.4679737153998,30.6911967828002,21.7741699925325,29.3198461978416
"71",40.2376973738371,39.162431540324,30.1894372082224,35.5044530737203,44.9414724746435,39.9266370727351
"72",39.2082687914765,34.3743806457143,30.9585972397114,40.1809399161019,36.756735195907,39.6505281146003
"73",37.1575240050619,27.0186858040837,26.9826873238951,31.309757959311,14.5554236145600,38.1393881805263
"74",25.6231529766215,16.862821383299,15.7373369739914,23.6289205021652,15.3774399599235,19.4087487944336
"75",44.4346743328815,38.1740370277562,26.6211030854062,34.2199281937511,42.8642855957006,37.585590176386
"76",39.7939534195863,30.7369184751310,26.5449872972629,31.6709482875849,32.5636601243985,56.2992205291307
"77",26.4021868540649,16.6507154794033,14.6318947881309,14.5840866757466,17.1239425462123,22.3596996725126
