"","tprs","mdstp","mdscr","mdstp3d","mdstpadj","soap"
"1",11.2309432228663,11.187400477343,11.3264830051065,11.8185918896881,10.5155973815933,11.1397591389737
"2",7.68501778180405,8.16592152063088,8.53995803130784,8.41574920973752,12.4465305065063,7.91771225800414
"3",14.6824498531034,15.5270139202216,18.5434781622928,15.3721722123921,10.2383507850783,14.4982648519633
"4",10.5231513770746,10.2985594815317,10.5112415921078,11.0535892583863,8.92747249269841,10.0572999290543
"5",11.9367343144223,11.0721321981469,11.306186292177,12.9849846755247,11.9282474658604,11.4618639528416
"6",9.1083353960572,9.4717041784497,9.53609710044013,10.5019740627195,11.4744652411233,9.2471537814006
"7",13.4997557582446,14.0888355702901,20.1817916113827,33.9380614248615,9.56379483012478,13.3766694304841
"8",13.3977443406,11.7835817145214,11.8446979214167,12.5485955817844,12.5526750541132,12.5281744226975
"9",12.627981257765,13.2305762879658,14.2975853092514,14.7175908741785,16.9034057405901,14.4692013091525
"10",11.9083666875388,12.2887866502155,12.5042784072788,11.7415609566581,9.70752219887472,11.3959493020099
"11",11.7043659661678,12.0559453760442,12.0805408538274,11.9502830385213,11.3811678842778,11.8691750765502
"12",12.5574316533024,12.0142520263289,12.3648937302657,17.069832848324,13.384874739224,13.5396093937989
"13",10.8716653177384,11.2449815953443,12.0226322299823,11.7164849244916,14.6113084384749,11.6658235932804
"14",10.155399310426,11.7888682531649,11.9390118872719,11.1427988789457,15.566181488779,12.1617362499053
"15",10.3407883562054,10.098252221772,10.3490734314163,10.9719711398961,9.08324719889815,11.2874532129685
"16",11.1103382061982,10.7410453031083,10.9988224179827,10.9505249452976,11.2104397027208,10.7562451667054
"17",10.1640787815688,10.3596892331331,11.4888973593179,12.1645084357576,9.14751106662893,11.0443233023567
"18",10.8660186083239,11.0688139265523,11.0608537045698,11.4767034982463,10.3789572441469,11.0545047990485
"19",11.877975362823,12.741909498932,13.3144399137814,12.9449204924078,7.80049678287673,13.7030154872618
"20",11.2647099175893,11.3313641984877,14.0773474635569,14.2184604620378,12.6633430158441,10.4900720101784
"21",11.7881611997401,11.8186511145049,11.9787944039443,11.7347323564716,10.2329706475339,13.5309998474974
"22",10.1162551772688,10.2949091553154,10.4269448893661,12.8135698995588,11.0963531760872,11.5883325012089
"23",8.63438546905062,8.87929696901031,8.83532062738092,9.7369282866493,9.30216459428627,9.09958708982831
"24",9.77838830473926,9.95338079142112,11.1244023566515,10.4035573597206,11.4242834902924,10.1257448817348
"25",6.5957625361527,6.5895080609421,6.7079344190694,6.59647140088555,14.819392183417,6.81418582776852
"26",11.2939035834672,12.0428166959109,12.4001194347059,12.7500753124238,10.0849031682733,12.4902452033652
"27",13.3607889968241,13.1900501238585,13.4438181263952,12.7728658369318,10.4560519720895,13.022931008844
"28",9.70682963422225,9.67213288225386,9.16820430017127,9.85152839465016,11.9742274599188,10.5057744769365
"29",8.30118177157438,9.4351544071114,8.8161606999949,9.9612976964261,10.6526037527604,9.8255955525354
"30",11.4155415742126,11.6360636391462,15.2965928184557,21.0701427183131,10.9038644726773,12.8006541137101
"31",10.6940002073295,13.1422868060432,13.0345803775235,13.9359856978082,9.6225271183754,13.5494263429536
"32",9.61597676407387,10.1200636419194,11.0546085157057,10.9085716763474,8.91392266963283,9.67370979669115
"33",7.6005667602848,7.85594748193004,7.76509572521039,7.76817436763943,11.7645178002609,7.76835885555844
"34",9.9692858208722,9.91382558038168,10.0166072682165,10.3151838769985,12.9955732685681,10.1649274911417
"35",13.2181916240624,12.9902746952003,13.0244777565253,14.8526618908004,9.733826243292,14.2121719893658
"36",8.56522092712103,8.7297651769304,9.09360994060332,8.55508268828894,16.1620622381667,8.22071559588598
"37",11.4908559382574,11.3991215327434,12.6799175662638,12.4441590434857,12.7703094887823,10.9757552853237
"38",11.5498956763313,11.5231531512727,11.6318895663364,12.1596084392555,13.7841201367807,11.8436892572238
