"","mse","labs"
"1",0.00520799629957891,"SC+TPRSbbox"
"2",0.00666579261264614,"SC+TPRSbbox"
"3",0.00548408146194823,"SC+TPRSbbox"
"4",0.00718509512657752,"SC+TPRSbbox"
"5",0.00556442711062197,"SC+TPRSbbox"
"6",0.00644804729661462,"SC+TPRSbbox"
"7",0.00581965884502334,"SC+TPRSbbox"
"8",0.00565110381329397,"SC+TPRSbbox"
"9",0.00599041944674652,"SC+TPRSbbox"
"10",0.0050950215713396,"SC+TPRSbbox"
"11",0.00466040473194127,"SC+TPRSbbox"
"12",0.00653909199194611,"SC+TPRSbbox"
"13",0.00460446668685701,"SC+TPRSbbox"
"14",0.00490242992947286,"SC+TPRSbbox"
"15",0.00724264683358894,"SC+TPRSbbox"
"16",0.00621316654597069,"SC+TPRSbbox"
"17",0.00738545429783677,"SC+TPRSbbox"
"18",0.00475495905607883,"SC+TPRSbbox"
"19",0.00630510911694468,"SC+TPRSbbox"
"20",0.00511357734429621,"SC+TPRSbbox"
"21",0.00494542963958098,"SC+TPRSbbox"
"22",0.00596548538676674,"SC+TPRSbbox"
"23",0.00653425500594316,"SC+TPRSbbox"
"24",0.00449259911296807,"SC+TPRSbbox"
"25",0.00496593035777154,"SC+TPRSbbox"
"26",0.00532016029202426,"SC+TPRSbbox"
"27",0.00598195727853053,"SC+TPRSbbox"
"28",0.00585415699241864,"SC+TPRSbbox"
"29",0.00586773847346195,"SC+TPRSbbox"
"30",0.00526758107585201,"SC+TPRSbbox"
"31",0.00575621950860139,"SC+TPRSbbox"
"32",0.00547561075868477,"SC+TPRSbbox"
"33",0.00670674671634567,"SC+TPRSbbox"
"34",0.00447261835172026,"SC+TPRSbbox"
"35",0.00588375830246444,"SC+TPRSbbox"
"36",0.0047456359462946,"SC+TPRSbbox"
"37",0.00574066936572443,"SC+TPRSbbox"
"38",0.00610361644817363,"SC+TPRSbbox"
"39",0.00517305640525689,"SC+TPRSbbox"
"40",0.00659585267981594,"SC+TPRSbbox"
"41",0.00886648315201695,"SC+TPRSbbox"
"42",0.00569993876718007,"SC+TPRSbbox"
"43",0.00542974251128693,"SC+TPRSbbox"
"44",0.00467628014499152,"SC+TPRSbbox"
"45",0.00460953734092337,"SC+TPRSbbox"
"46",0.00601088871354844,"SC+TPRSbbox"
"47",0.00656316482876759,"SC+TPRSbbox"
"48",0.00687343809298701,"SC+TPRSbbox"
"49",0.00518996826115103,"SC+TPRSbbox"
"50",0.00620352048304455,"SC+TPRSbbox"
"51",0.00489406495516695,"SC+TPRSbbox"
"52",0.00569719918336851,"SC+TPRSbbox"
"53",0.00498319102328045,"SC+TPRSbbox"
"54",0.0052301453459743,"SC+TPRSbbox"
"55",0.00605510957793587,"SC+TPRSbbox"
"56",0.0048365503151501,"SC+TPRSbbox"
"57",0.00630259344432432,"SC+TPRSbbox"
"58",0.00501245371108716,"SC+TPRSbbox"
"59",0.00554709518575105,"SC+TPRSbbox"
"60",0.00494712960676066,"SC+TPRSbbox"
"61",0.00577488874282757,"SC+TPRSbbox"
"62",0.00539174628278094,"SC+TPRSbbox"
"63",0.00489319087357347,"SC+TPRSbbox"
"64",0.00463823787366281,"SC+TPRSbbox"
