"","mse","labs"
"1",0.00674676711339095,"SC+TPRSbbox"
"2",0.00605453878555638,"SC+TPRSbbox"
"3",0.00667155073142803,"SC+TPRSbbox"
"4",0.00592305427614089,"SC+TPRSbbox"
"5",0.00650026946289398,"SC+TPRSbbox"
"6",0.00655162119813649,"SC+TPRSbbox"
"7",0.00677740039556461,"SC+TPRSbbox"
"8",0.00683423497387667,"SC+TPRSbbox"
"9",0.00587225995687774,"SC+TPRSbbox"
"10",0.00657542719736959,"SC+TPRSbbox"
"11",0.00640025484052272,"SC+TPRSbbox"
"12",0.00655373623861483,"SC+TPRSbbox"
"13",0.00577674700474704,"SC+TPRSbbox"
"14",0.00613147290898042,"SC+TPRSbbox"
"15",0.00602804609549025,"SC+TPRSbbox"
"16",0.00623575332108724,"SC+TPRSbbox"
"17",0.00714337515630148,"SC+TPRSbbox"
"18",0.00630858459211533,"SC+TPRSbbox"
"19",0.00613316988437112,"SC+TPRSbbox"
"20",0.00661740408776898,"SC+TPRSbbox"
"21",0.0058863645521585,"SC+TPRSbbox"
"22",0.00644286094930242,"SC+TPRSbbox"
"23",0.00695245353517916,"SC+TPRSbbox"
"24",0.00657595707305899,"SC+TPRSbbox"
"25",0.00631131841073524,"SC+TPRSbbox"
"26",0.00551638325630888,"SC+TPRSbbox"
"27",0.0057442355025197,"SC+TPRSbbox"
"28",0.00595821314596297,"SC+TPRSbbox"
"29",0.00720857249410057,"SC+TPRSbbox"
"30",0.00661252309786244,"SC+TPRSbbox"
"31",0.0060709840383664,"SC+TPRSbbox"
"32",0.0056766918192788,"SC+TPRSbbox"
"33",0.00676192632148862,"SC+TPRSbbox"
"34",0.00622544281833298,"SC+TPRSbbox"
"35",0.00665744425132983,"SC+TPRSbbox"
"36",0.00604432759237405,"SC+TPRSbbox"
"37",0.00658584518761469,"SC+TPRSbbox"
"38",0.00567170295862646,"SC+TPRSbbox"
"39",0.00627097827012568,"SC+TPRSbbox"
"40",0.00686498027091291,"SC+TPRSbbox"
"41",0.00695608590264872,"SC+TPRSbbox"
"42",0.00638678355512301,"SC+TPRSbbox"
"43",0.00652742076317437,"SC+TPRSbbox"
"44",0.00595630598539842,"SC+TPRSbbox"
"45",0.00566235674593969,"SC+TPRSbbox"
"46",0.00585523697170379,"SC+TPRSbbox"
"47",0.00639623610762337,"SC+TPRSbbox"
"48",0.00517947300668526,"SC+TPRSbbox"
"49",0.00630098818854488,"SC+TPRSbbox"
"50",0.00614322791013286,"SC+TPRSbbox"
"51",0.0060593858548351,"SC+TPRSbbox"
"52",0.00640152912766934,"SC+TPRSbbox"
"53",0.00668591990026426,"SC+TPRSbbox"
"54",0.0064135937090724,"SC+TPRSbbox"
"55",0.00605390805335642,"SC+TPRSbbox"
"56",0.00605884649816922,"SC+TPRSbbox"
"57",0.00651887719407957,"SC+TPRSbbox"
"58",0.00705427054675647,"SC+TPRSbbox"
"59",0.00661661750974052,"SC+TPRSbbox"
"60",0.00666211559214227,"SC+TPRSbbox"
"61",0.00601259728107189,"SC+TPRSbbox"
"62",0.00711343277277601,"SC+TPRSbbox"
"63",0.00624298864512623,"SC+TPRSbbox"
"64",0.00605387250009968,"SC+TPRSbbox"
"65",0.00631688592223597,"SC+TPRSbbox"
"66",0.00677932208511977,"SC+TPRSbbox"
"67",0.00580978593944208,"SC+TPRSbbox"
"68",0.00642196081932408,"SC+TPRSbbox"
"69",0.00619569360790228,"SC+TPRSbbox"
"70",0.00588175276138181,"SC+TPRSbbox"
"71",0.00569896203218273,"SC+TPRSbbox"
"72",0.00619813720023708,"SC+TPRSbbox"
"73",0.00669109451927383,"SC+TPRSbbox"
"74",0.00608632453589465,"SC+TPRSbbox"
"75",0.0065096380224266,"SC+TPRSbbox"
"76",0.00651875423037025,"SC+TPRSbbox"
"77",0.00684656145207403,"SC+TPRSbbox"
"78",0.00645052957665582,"SC+TPRSbbox"
"79",0.00665532758980249,"SC+TPRSbbox"
"80",0.00576351860346405,"SC+TPRSbbox"
"81",0.00625653801371669,"SC+TPRSbbox"
"82",0.00627656822226423,"SC+TPRSbbox"
"83",0.00646736139071387,"SC+TPRSbbox"
"84",0.0064295007428946,"SC+TPRSbbox"
"85",0.00639335047517604,"SC+TPRSbbox"
"86",0.00624233021421567,"SC+TPRSbbox"
"87",0.0067312074346891,"SC+TPRSbbox"
"88",0.00618723072021751,"SC+TPRSbbox"
"89",0.00613493683219623,"SC+TPRSbbox"
"90",0.00659382247993143,"SC+TPRSbbox"
"91",0.00541855014093727,"SC+TPRSbbox"
"92",0.00619862360229378,"SC+TPRSbbox"
"93",0.00663055027121374,"SC+TPRSbbox"
"94",0.00619194726625295,"SC+TPRSbbox"
"95",0.00608915316609742,"SC+TPRSbbox"
"96",0.00579906350863082,"SC+TPRSbbox"
"97",0.00623472083197292,"SC+TPRSbbox"
"98",0.00597259349726726,"SC+TPRSbbox"
"99",0.00644927214013117,"SC+TPRSbbox"
"100",0.00695336538974979,"SC+TPRSbbox"
"101",0.00661165207378283,"SC+TPRSbbox"
"102",0.00664669840673842,"SC+TPRSbbox"
"103",0.00682050064452408,"SC+TPRSbbox"
"104",0.00613785718724304,"SC+TPRSbbox"
"105",0.00620836349169141,"SC+TPRSbbox"
"106",0.00568941247995718,"SC+TPRSbbox"
"107",0.00595943198706438,"SC+TPRSbbox"
"108",0.00607452093340262,"SC+TPRSbbox"
"109",0.00670291164469538,"SC+TPRSbbox"
"110",0.00663375434898267,"SC+TPRSbbox"
"111",0.00627066761969573,"SC+TPRSbbox"
"112",0.00628840694118852,"SC+TPRSbbox"
