-1.5598,0.17198,0.0023745
-1.5299,0.0047813,0.0017407
-1.5707,1.338,0.010648
-1.5568,1.2216,0.0092287
-1.5425,1.1035,0.0080362
-1.5276,0.98335,0.0071325
-1.512,0.86097,0.0064069
-1.4956,0.736,0.0057681
-1.478,0.608,0.0051095
-1.4588,0.47633,0.004335
-1.4369,0.34015,0.0034822
-1.4101,0.19848,0.0026976
-1.3732,0.052563,0.0020883
-1.565,2.235,0.011423
-1.5522,2.128,0.012158
-1.5393,2.0202,0.01272
-1.5261,1.9116,0.013185
-1.5127,1.8021,0.013606
-1.499,1.6915,0.013902
-1.4849,1.5798,0.013837
-1.4703,1.4668,0.013155
-1.4554,1.3525,0.011867
-1.4398,1.2366,0.010352
-1.4237,1.1191,0.0090183
-1.4067,0.99965,0.0079538
-1.3889,0.87817,0.0070493
-1.3698,0.75438,0.0062256
-1.3492,0.62797,0.0054197
-1.3265,0.49865,0.0045816
-1.3006,0.36622,0.0037567
-1.27,0.23095,0.0030502
-1.2329,0.094503,0.002505
-1.5711,3.2225,0.0041326
-1.5579,3.1061,0.0049196
-1.5454,2.9943,0.0060319
-1.5333,2.8853,0.0073508
-1.5212,2.7781,0.0085658
-1.509,2.6718,0.0094518
-1.4967,2.5659,0.010085
-1.4841,2.4602,0.010719
-1.4714,2.3543,0.01148
-1.4583,2.248,0.012307
-1.4449,2.1411,0.013117
-1.4313,2.0336,0.013868
-1.4173,1.9253,0.014502
-1.4029,1.8162,0.014938
-1.388,1.706,0.015098
-1.3728,1.5947,0.014875
-1.357,1.4822,0.014121
-1.3406,1.3685,0.012821
-1.3235,1.2533,0.011275
-1.3056,1.1365,0.0098678
-1.2868,1.018,0.0086849
-1.2669,0.89769,0.0076011
-1.2456,0.77535,0.0065488
-1.2225,0.65086,0.0055378
-1.1971,0.52416,0.0046036
-1.1688,0.39536,0.0038123
-1.1366,0.265,0.00321
-1.0999,0.13424,0.0027564
-1.0588,0.0046702,0.0023509
-1.4227,3.6467,0.0027402
-1.4529,3.4926,0.003448
-1.4558,3.3559,0.0040467
-1.4514,3.2325,0.0045798
-1.4442,3.1166,0.0052644
-1.4353,3.0052,0.0062823
-1.4254,2.8966,0.0075799
-1.4146,2.7897,0.0089015
-1.4031,2.6838,0.010001
-1.3911,2.5783,0.010817
-1.3785,2.4729,0.011463
-1.3655,2.3674,0.012087
-1.3519,2.2614,0.012789
-1.338,2.155,0.013603
-1.3236,2.0479,0.014468
-1.3087,1.94,0.015218
-1.2934,1.8312,0.015664
-1.2776,1.7216,0.015703
-1.2612,1.6108,0.015347
-1.2442,1.499,0.014582
-1.2265,1.3859,0.013366
-1.208,1.2715,0.011874
-1.1885,1.1556,0.010434
-1.1681,1.0382,0.0091628
-1.1463,0.91923,0.0079484
-1.1231,0.79849,0.0067222
-1.098,0.67601,0.0055402
-1.0708,0.55182,0.0045072
-1.0409,0.42617,0.0037163
-1.0079,0.29954,0.0031791
-0.9715,0.17271,0.0027952
-0.93192,0.046634,0.0024355
-1.2878,3.6003,0.0030459
-1.3178,3.4756,0.0038438
