"","tpmapped"
"1",0.00891139695492187
"2",0.0143764672348070
"3",0.0156297010064388
"4",0.0166700039966253
"5",0.0156070691411623
"6",0.0123638699476124
"7",0.0127786315796116
"8",0.0153092411079789
"9",0.0160335974770869
"10",0.0148776371291808
"11",0.0145102087339429
"12",0.0179746455910287
"13",0.0144984732021179
"14",0.0115170030565044
"15",0.0172301877726745
"16",0.00921187620495012
"17",0.0142554466918841
"18",0.0114617570658719
"19",0.0165921388283787
"20",0.0109023044013412
"21",0.0153593320315280
"22",0.0174471878296757
"23",0.0170322378221272
"24",0.0132588684832712
"25",0.0150598882129593
"26",0.0108553499633722
"27",0.0122335527116122
"28",0.0158021764575284
"29",0.0156739688521502
"30",0.0154114974525428
"31",0.0103323351256677
"32",0.0110468831992924
"33",0.0180227112148205
"34",0.0150517022565341
"35",0.0148642435722684
"36",0.0148558386354587
"37",0.00863238465717197
"38",0.0146691618755841
"39",0.0112683690734742
"40",0.0174909313899951
"41",0.0163048364399324
"42",0.0104029222576057
"43",0.0116018878945402
"44",0.0162572800313205
"45",0.0149113549611308
"46",0.0109636788632607
"47",0.0123796777702569
"48",0.0140203338645862
"49",0.0148695279390052
"50",0.0183335758579845
"51",0.0132210295737889
"52",0.0139861225829216
"53",0.0126823804066634
"54",0.0116370968618127
"55",0.0171462559987869
"56",0.0148185823455008
"57",0.0100499124848987
"58",0.0130220222079461
"59",0.0127514775027404
"60",0.0164328963427194
"61",0.0227051103666877
"62",0.0158523060100265
"63",0.0149395833375172
"64",0.0153929243371376
"65",0.0130376649420396
"66",0.0183692121117809
"67",0.0153891095650642
"68",0.0128029462985053
"69",0.0160725882331178
"70",0.0165746662786788
"71",0.0143915852929832
"72",0.0201948965577163
"73",0.0144157245583467
"74",0.0116573192581496
"75",0.0153390793395233
"76",0.0145982761565852
"77",0.0178978386310889
"78",0.0155521705413593
"79",0.0146785546066933
"80",0.0144831625601772
"81",0.0116479335602484
"82",0.0163626051726113
"83",0.0141208506607720
"84",0.0131925312528782
"85",0.0162570898560075
"86",0.0161415935940765
"87",0.0153734072032741
"88",0.0121512182522076
"89",0.0159754542354058
"90",0.0147604741486242
"91",0.0155873937540079
"92",0.0127411742916536
"93",0.0105637199777395
"94",0.0156393955685188
"95",0.0149747390700980
"96",0.0138194801944018
"97",0.0154818411523687
"98",0.0139181193396035
"99",0.0131570546514477
"100",0.0139940650810053
"101",0.015667497066313
"102",0.01370666760164
"103",0.0107206552769524
"104",0.0127642923003347
"105",0.0074342143588776
