"","tpmapped"
"1",0.027374630413219
"2",0.0296961984751634
"3",0.0560944796391242
"4",0.0198594646021597
"5",0.0205875225293706
"6",0.0344910032315669
"7",0.0743478328970217
"8",0.0845586767323532
"9",0.0714781320605186
"10",0.0532882935369015
"11",0.0400844097920074
"12",0.0845220038075393
"13",0.0219039856609101
"14",0.0291007667823136
"15",0.0313108367638438
"16",0.0761923845036048
"17",0.0299646377793699
"18",0.0849623451649236
"19",0.0253012331090105
"20",0.0378202000567756
"21",0.047256816293757
"22",0.0149457066884409
"23",0.0356221469003709
"24",0.0270970521180948
"25",0.0525198900060256
"26",0.081162181470525
"27",0.0372189773905054
"28",0.0582276870258868
"29",0.099820025654946
"30",0.0197421773823633
"31",0.0511276382599777
"32",0.0199029865821317
"33",0.0176070420656919
"34",0.068009387062942
"35",0.0260335604693347
"36",0.0270208131187877
"37",0.0505185867231995
"38",0.0586564842340182
"39",0.0189871357451784
"40",0.0171591216302955
"41",0.0321786513865280
"42",0.0450045970259211
"43",0.0185788458024256
"44",0.0476364848518142
"45",0.0472455755889854
"46",0.0160981050325554
"47",0.141536472964457
"48",0.0714779298704865
"49",0.0353063308581256
"50",0.0433786709147482
"51",0.0186836103079817
"52",0.0650071000873007
"53",0.0235562451088431
"54",0.0884036888419387
"55",0.0270306288746349
"56",0.0261300347246010
"57",0.140569351417682
"58",0.0297553502394866
"59",0.0320226892708902
"60",0.0728370120165357
"61",0.112349237750128
"62",0.041693543122032
"63",0.02595869006348
"64",0.057867561843144
"65",0.0489314981735532
"66",0.0394107957396149
"67",0.0505018276853149
"68",0.0569117207202284
"69",0.0255547453344038
"70",0.0770497059086978
"71",0.0192735594415946
"72",0.050791148110228
"73",0.0271244459592195
"74",0.0296334355166492
"75",0.0321702713515524
"76",0.0173130480275490
"77",0.0689748098624581
"78",0.0228972349291157
"79",0.0492184281731498
"80",0.0353039081996531
"81",0.0324845643672565
"82",0.0359191223878558
"83",0.0229994569396571
"84",0.0367319558099039
"85",0.0609100625900399
"86",0.0360954076319834
"87",0.0221235047992842
"88",0.0652343354844664
"89",0.0362220563315751
"90",0.0227774079786575
"91",0.0196975909084775
"92",0.0506465709103859
"93",0.0542465636437826
"94",0.0238253450088892
"95",0.0406068741531162
"96",0.0517554237788493
"97",0.117966790699470
"98",0.104708228607799
"99",0.025461128064937
"100",0.0389879115744114
"101",0.0145776717114791
"102",0.055005477957366
"103",0.0263271801718188
"104",0.0641550531555066
"105",0.0555990114610991
"106",0.103452878879958
"107",0.064887109369501
"108",0.0192603700786977
"109",0.0378389672853438
"110",0.0396277928010467
"111",0.0290964944112745
"112",0.0211038954794237
"113",0.0497675307755145
"114",0.0260744964706915
"115",0.0316079505340007
"116",0.0415940897517511
"117",0.0365501458786417
"118",0.0689882538337185
"119",0.0479880334544993
"120",0.0181246037410403
"121",0.0303397970793642
"122",0.0149047162401918
"123",0.195635892840466
"124",0.107652014559302
"125",0.0208521748772650
"126",0.0249347119385196
"127",0.0378928471131611
"128",0.0320206437868027
"129",0.0235341478093813
"130",0.0277760019319348
"131",0.0285547126447788
"132",0.0156565387437044
"133",0.0467482539782712
"134",0.0505847380969609
"135",0.0187703692901275
"136",0.0176785691882170
"137",0.0271881653851327
"138",0.0253385678687118
"139",0.0674233249290476
"140",0.0353228102096584
"141",0.0620497950715753
"142",0.0208715454951152
"143",0.0410687295595386
"144",0.0297232254036897
"145",0.0330105206310052
"146",0.0479839181177292
"147",0.0361631488718999
"148",0.0234232057850515
"149",0.0419766945112463
"150",0.0204952136073949
"151",0.0238833221601899
"152",0.0566385406260117
"153",0.0220726655687487
"154",0.0373982057275856
"155",0.0411433039928425
"156",0.0390721815620538
"157",0.0263108713195179
"158",0.014832542831536
"159",0.04894564159095
"160",0.0430882136116408
"161",0.0409787262504664
"162",0.0168501115915209
"163",0.0246700359737324
"164",0.0166646887910902
"165",0.0340200901201451
"166",0.0515990100272954
"167",0.036647213685733
"168",0.0331615051038442
"169",0.0280511279277527
"170",0.0242195409384289
"171",0.0443193645562540
"172",0.0331224139532798
"173",0.0286714087408734
"174",0.0637100603835217
"175",0.0383931984500103
"176",0.143985386489015
"177",0.0260046114102212
"178",0.0215758564064997
"179",0.054399305069388
"180",0.0316259215677835
"181",0.0501495286644175
"182",0.0626497526310322
"183",0.0719608767688778
"184",0.065334762988846
"185",0.0155754898949598
"186",0.0243097960221626
"187",0.0474874428108709
"188",0.0346166644971410
"189",0.0423714802105364
"190",0.0417099216770002
"191",0.0378539265385841
"192",0.0432754350148848
"193",0.0205898819059849
"194",0.0654092118360531
"195",0.0544870282933077
"196",0.0409218320371677
"197",0.0271280807904131
"198",0.0285169850109337
"199",0.0275386001700453
"200",0.0422216483313373
"201",0.021274111011004
"202",0.0294231879272229
"203",0.0432245091297664
"204",0.0244498674323366
"205",0.0341736925427658
"206",0.0855435651817264
"207",0.0151357668028242
"208",0.0323632639501592
"209",0.0330748005797506
"210",0.0357715744964284
"211",0.0376052212200315
"212",0.0335699173177811
"213",0.05830915921774
"214",0.0189428480004347
"215",0.102535254354991
"216",0.0254063007181748
"217",0.0176742161774028
"218",0.0730687126012663
"219",0.0506549079030084
"220",0.0316148328961501
"221",0.0760658943570307
"222",0.066735206356977
"223",0.0447269322088416
"224",0.0175336273185502
"225",0.0306140101826369
"226",0.029473504493485
"227",0.0159137317980465
"228",0.0255267884986830
"229",0.0339178668238682
"230",0.0412967418638935
"231",0.0792582065595882
"232",0.121489731110835
"233",0.0194293489949706
"234",0.0668766483787087
"235",0.0484095453752606
"236",0.0366987710775856
"237",0.0313387117495444
"238",0.0316836736187320
"239",0.100280057731419
"240",0.0450863660299604
"241",0.0458984159435861
"242",0.0287363515680764
"243",0.0344086733173063
"244",0.0245069871659076
"245",0.0467094620696428
"246",0.110793793212902
"247",0.130776016990499
"248",0.022867624422729
"249",0.0395403374813946
"250",0.0178966139784709
"251",0.0227939967852040
"252",0.0498415805904752
"253",0.0219776017351174
"254",0.0155151326750903
"255",0.0221239283106053
"256",0.0322758422399445
"257",0.0351128671846277
"258",0.0480425385025957
"259",0.03734788250633
"260",0.0199092552488175
"261",0.0479443116494949
"262",0.0424479310104477
"263",0.0395513539532954
"264",0.0388950405261364
"265",0.0427451412009173
"266",0.0612441716745781
"267",0.0203983960884692
"268",0.0360398151543915
"269",0.0552250743040267
"270",0.0645106879875645
"271",0.0214791364198779
"272",0.132285907120972
"273",0.0451020456183093
"274",0.0441085187694857
"275",0.0218391820956204
"276",0.0547495307323347
"277",0.0191809824667255
"278",0.114701451122403
"279",0.0351869312560267
"280",0.0397438097917166
"281",0.0358098281438189
"282",0.0547743218772855
"283",0.0204310143695267
"284",0.0173324203044094
"285",0.0763823786840711
"286",0.056440530755794
"287",0.0561872480569518
"288",0.0452134446973469
"289",0.0190116454674944
"290",0.0305199890355075
"291",0.0208393292686115
"292",0.0228591478732838
"293",0.0176765449022498
"294",0.135591158451295
"295",0.0333078209682096
"296",0.0421953296553511
"297",0.0282019220684668
"298",0.0157788978081751
"299",0.0270854557225542
"300",0.0656256898659337
"301",0.0336704118695655
"302",0.0157670990531619
"303",0.0238116732818689
"304",0.0247271936122639
"305",0.0394395143744801
"306",0.0202371617478832
"307",0.0457598846842772
"308",0.065097469171823
"309",0.0384909260799841
"310",0.0565974325313002
"311",0.047499521450493
"312",0.0341115300495276
"313",0.0331401291458720
"314",0.0392184651713604
"315",0.0568395027638074
"316",0.0323503798995140
"317",0.0253477987580882
"318",0.0286720170108431
"319",0.0512537398277496
"320",0.0176477476189376
"321",0.0176845170763997
"322",0.0381935406779819
"323",0.0185552839563253
"324",0.067171538261241
"325",0.0414560855898232
"326",0.0188447552406494
"327",0.0439487051349974
"328",0.0481333215921249
"329",0.0156588757303865
"330",0.106774420983301
"331",0.104237477218888
"332",0.0350324578664019
"333",0.0337274681026356
"334",0.0540339287926023
"335",0.0149281511984971
"336",0.0654882797507337
"337",0.0157043527195937
"338",0.0270986893318111
"339",0.0436990889600936
"340",0.0215240266044419
"341",0.0477773692139054
"342",0.0624345925572805
"343",0.0485584977430149
"344",0.0404134156282471
"345",0.0525837386537619
"346",0.0204824374383668
"347",0.0430257221120059
"348",0.0699490134586917
"349",0.0328051701419863
"350",0.103992160103979
"351",0.0586169499298558
"352",0.0243151128063895
"353",0.0398030132797699
"354",0.055855187367143
"355",0.0204752872403229
"356",0.0475492271411521
"357",0.0327804642373979
"358",0.0368289032314531
"359",0.0201015884302949
"360",0.031652148253637
"361",0.0305166113448768
"362",0.0370673220268743
"363",0.0336554324429818
"364",0.0596861119049973
"365",0.0626504575145789
"366",0.0440639546529077
"367",0.0214351416067484
"368",0.0317097534405898
