"x","y","z","inside"
-3,-3,5.07727070183844e-20,0
-2.86734693877551,-3,8.71632802301736e-18,1
-2.73469387755102,-3,1.03316770168573e-15,1
-2.60204081632653,-3,8.45555480874148e-14,1
-2.46938775510204,-3,4.77801493151672e-12,1
-2.33673469387755,-3,1.86417737877126e-10,1
-2.20408163265306,-3,5.02183073912294e-09,1
-2.07142857142857,-3,9.34059816910162e-08,1
-1.93877551020408,-3,1.19959557371190e-06,1
-1.80612244897959,-3,1.06384857130868e-05,1
-1.67346938775510,-3,6.51714224757797e-05,1
-1.54081632653061,-3,0.00027616645546934,1
-1.40816326530612,-3,0,1
-1.27551020408163,-3,0,1
-1.14285714285714,-3,0,1
-1.01020408163265,-3,0,1
-0.877551020408163,-3,0,1
-0.744897959183674,-3,0,1
-0.612244897959184,-3,0,1
-0.479591836734694,-3,0.0289537271879359,1
-0.346938775510204,-3,0.0298286909786840,1
-0.214285714285714,-3,0.0309784304584788,1
-0.0816326530612245,-3,0.0339614457638074,1
0.0510204081632653,-3,0.0369584735623994,1
0.183673469387755,-3,0.0408271404399297,1
0.316326530612245,-3,0.0512301103168784,1
0.448979591836735,-3,0.0726680173170502,1
0.581632653061224,-3,0.102020554607194,1
0.714285714285714,-3,0.129987238127105,1
0.846938775510204,-3,0.150380753236556,1
0.979591836734694,-3,0.166465072125315,1
1.11224489795918,-3,0.185556715127237,1
1.24489795918367,-3,0.212527784117089,1
1.37755102040816,-3,0.251559075824058,1
1.51020408163265,-3,0.304532005510172,1
1.64285714285714,-3,0.364051580317596,1
1.77551020408163,-3,0.414383841135894,1
1.90816326530612,-3,0.441142237482481,1
2.04081632653061,-3,0.442636681662444,1
2.1734693877551,-3,0.430937681329578,1
2.30612244897959,-3,0.416147689758771,1
2.43877551020408,-3,0.398132220872929,1
2.57142857142857,-3,0.376969718373403,1
2.70408163265306,-3,0.354804158760475,1
2.83673469387755,-3,0.328939906953623,1
2.96938775510204,-3,0.299134164131761,1
3.10204081632653,-3,0.274280406711491,1
3.23469387755102,-3,0.261039027600471,1
3.36734693877551,-3,0.253066206290776,0
3.5,-3,0.236999703819286,0
-3,-2.87755102040816,9.62628127692374e-20,0
